Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02112023,1211597500,0002231
Trade Date <02-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D040424,TB,200,200,100.00
20,2,182D070324,TB,900,900,100.00
20,3,182D110424,TB,1100,1100,100.00
20,4,182D161123,TB,200,100,50.00
20,5,182D211223,TB,500,500,100.00
20,6,182D231123,TB,1200,1100,91.67
20,7,182D301123,TB,200,100,50.00
20,8,21STCENMGM,EQ,3700,3173,85.76
20,9,360ONE,EQ,371991,219696,59.06
20,10,364D050924,TB,1000,1000,100.00
20,11,364D080824,TB,4000,2000,50.00
20,12,364D091123,TB,700,700,100.00
20,13,364D110724,TB,100,100,100.00
20,14,364D161123,TB,100,100,100.00
20,15,364D171024,TB,100,100,100.00
20,16,364D190924,TB,100,100,100.00
20,17,3IINFOLTD,EQ,592047,248227,41.93
20,18,3MINDIA,EQ,3070,1501,48.89
20,19,3PLAND,EQ,11310,5372,47.50
20,20,574GS2026,GS,1,1,100.00
20,21,5PAISA,EQ,33990,13837,40.71
20,22,618GS2024,GS,17,17,100.00
20,23,63MOONS,EQ,38347,21547,56.19
20,24,654GS2032,GS,50,50,100.00
20,25,667GS2050,GS,4701,4701,100.00
20,26,669GS2024,GS,5591,5591,100.00
20,27,689GS2025,GS,2,2,100.00
20,28,68GS2060,GS,3,3,100.00
20,29,699GS2026,GS,2000,2000,100.00
20,30,706GS2028,GS,11142,10032,90.04
20,31,710GS2029,GS,7,7,100.00
20,32,717GS2030,GS,54391,54391,100.00
20,33,718GS2033,GS,10000,10000,100.00
20,34,718GS2037,GS,5957,5657,94.96
20,35,725GS2063,GS,410,410,100.00
20,36,726GS2032,GS,10201,10100,99.01
20,37,727GS2026,GS,13,13,100.00
20,38,736GS2052,GS,75980,75980,100.00
20,39,737GS2028,GS,4999,4999,100.00
20,40,738GS2027,GS,181870,173016,95.13
20,41,73GS2053,GS,101,101,100.00
20,42,741GS2036,GS,12921,11602,89.79
20,43,74GS2035,GS,691,691,100.00
20,44,74GS2062,GS,883,843,95.47
20,45,754GS2036,GS,391238,390658,99.85
20,46,769GS2043,GS,2000,2000,100.00
20,47,826GS2027,GS,250,250,100.00
20,48,91D040124,TB,100,100,100.00
20,49,91D071223,TB,1300,1300,100.00
20,50,91D110124,TB,800,800,100.00
20,51,91D141223,TB,200,200,100.00
20,52,91D211223,TB,300,300,100.00
20,53,91D301123,TB,26000,24000,92.31
20,54,92GS2030,GS,1663,1663,100.00
20,55,AAATECH,EQ,101135,53045,52.45
20,56,AAKASH,EQ,169130,107692,63.67
20,57,AARON,EQ,59145,30964,52.35
20,58,AARTIDRUGS,EQ,474172,160894,33.93
20,59,AARTIIND,EQ,526568,221568,42.08
20,60,AARTIPHARM,EQ,37199,17911,48.15
20,61,AARTIPP,E1,18,17,94.44
20,62,AARTISURF,EQ,18744,8813,47.02
20,63,AARVEEDEN,EQ,305228,183923,60.26
20,64,AARVI,EQ,5541,3227,58.24
20,65,AATMAJ,SM,36000,26000,72.22
20,66,AAVAS,EQ,104095,49371,47.43
20,67,ABB,EQ,170196,112843,66.30
20,68,ABBOTINDIA,EQ,7027,2475,35.22
20,69,ABCAPITAL,EQ,995975,313835,31.51
20,70,ABCOTS,SM,8000,4000,50.00
20,71,ABFL,N1,15,15,100.00
20,72,ABFL,N4,140,140,100.00
20,73,ABFRL,EQ,770708,244112,31.67
20,74,ABINFRA,SM,12000,12000,100.00
20,75,ABMINTLLTD,EQ,3374,3374,100.00
20,76,ABSLAMC,EQ,48586,30567,62.91
20,77,ABSLBANETF,EQ,210970,204538,96.95
20,78,ABSLLIQUID,EQ,4826,4705,97.49
20,79,ABSLNN50ET,EQ,1439,1006,69.91
20,80,ACC,EQ,205501,74309,36.16
20,81,ACCELYA,EQ,9355,5267,56.30
20,82,ACCORD,SM,2000,2000,100.00
20,83,ACE,EQ,225676,106498,47.19
20,84,ACEINTEG,EQ,2485,1776,71.47
20,85,ACI,EQ,615674,321662,52.25
20,86,ACL,EQ,6485,4163,64.19
20,87,ACSAL,ST,183000,180000,98.36
20,88,ADANIENSOL,EQ,247056,94335,38.18
20,89,ADANIENT,EQ,2340997,385194,16.45
20,90,ADANIGREEN,EQ,510410,146443,28.69
20,91,ADANIPORTS,EQ,1741799,435443,25.00
20,92,ADANIPOWER,EQ,21100773,4513268,21.39
20,93,ADFFOODS,EQ,102754,45277,44.06
20,94,ADORWELD,EQ,12596,6088,48.33
20,95,ADSL,EQ,148850,77154,51.83
20,96,ADVANIHOTR,EQ,2130694,506097,23.75
20,97,ADVENZYMES,EQ,35679,16198,45.40
20,98,AEGISCHEM,EQ,1803116,1092961,60.62
20,99,AEROFLEX,EQ,757572,224022,29.57
20,100,AETHER,EQ,35864,20102,56.05
20,101,AFFLE,EQ,101256,46087,45.52
20,102,AGARIND,EQ,15540,4088,26.31
20,103,AGARWALFT,SM,12000,9000,75.00
20,104,AGI,EQ,99487,46230,46.47
20,105,AGROPHOS,EQ,52452,31693,60.42
20,106,AGSTRA,EQ,213568,108760,50.93
20,107,AGUL,SM,92000,52000,56.52
20,108,AHL,EQ,188303,57547,30.56
20,109,AHLADA,EQ,21852,16419,75.14
20,110,AHLEAST,EQ,3093,2037,65.86
20,111,AHLUCONT,EQ,27410,13338,48.66
20,112,AIAENG,EQ,85039,32186,37.85
20,113,AILIMITED,SM,12000,12000,100.00
20,114,AIRTELPP,E1,115583,69259,59.92
20,115,AISL,SM,19200,18000,93.75
20,116,AJANTPHARM,EQ,199010,112495,56.53
20,117,AJMERA,EQ,142398,54151,38.03
20,118,AJOONI,EQ,1074954,500688,46.58
20,119,AKASH,EQ,159736,19051,11.93
20,120,AKG,EQ,60643,27421,45.22
20,121,AKSHAR,EQ,81911,76767,93.72
20,122,AKSHARCHEM,EQ,4662,2837,60.85
20,123,AKZOINDIA,EQ,63965,13828,21.62
20,124,ALANKIT,EQ,1560152,1147884,73.58
20,125,ALBERTDAVD,EQ,5493,3092,56.29
20,126,ALEMBICLTD,EQ,2009443,466059,23.19
20,127,ALICON,EQ,8989,4977,55.37
20,128,ALKALI,EQ,13289,7976,60.02
20,129,ALKEM,EQ,321314,212936,66.27
20,130,ALKYLAMINE,EQ,11165,5385,48.23
20,131,ALLCARGO,EQ,158191,82821,52.36
20,132,ALLETEC,SM,64000,40000,62.50
20,133,ALLSEC,EQ,69475,35923,51.71
20,134,ALMONDZ,EQ,5442,2931,53.86
20,135,ALOKINDS,EQ,7540520,2282343,30.27
20,136,ALPA,EQ,32765,18402,56.16
20,137,ALPHAETF,EQ,15596,9272,59.45
20,138,ALPHAGEO,EQ,8360,3486,41.70
20,139,AMBANIORG,SM,7000,7000,100.00
20,140,AMBER,EQ,23173,6759,29.17
20,141,AMBIKCO,EQ,9657,4081,42.26
20,142,AMBUJACEM,EQ,3289570,981388,29.83
20,143,AMDIND,EQ,435972,186244,42.72
20,144,AMEYA,SM,6000,4000,66.67
20,145,AMIABLE,SM,1600,1600,100.00
20,146,AMIORG,EQ,22611,11185,49.47
20,147,AMJLAND,EQ,48665,28751,59.08
20,148,AMRUTANJAN,EQ,9217,4965,53.87
20,149,ANANDRATHI,EQ,74725,35864,47.99
20,150,ANANTRAJ,EQ,927599,405788,43.75
20,151,ANDHRAPAP,EQ,185406,52124,28.11
20,152,ANDHRSUGAR,EQ,162634,85579,52.62
20,153,ANGELONE,EQ,533308,127402,23.89
20,154,ANLON,SM,2000,1600,80.00
20,155,ANMOL,EQ,818408,402701,49.21
20,156,ANNAPURNA,SM,24000,20000,83.33
20,157,ANUP,EQ,42533,21147,49.72
20,158,ANURAS,EQ,414570,232096,55.98
20,159,APARINDS,EQ,65077,22480,34.54
20,160,APCL,EQ,14883,7339,49.31
20,161,APCOTEXIND,EQ,15197,5992,39.43
20,162,APEX,EQ,63947,27731,43.37
20,163,APLAPOLLO,EQ,1368005,962360,70.35
20,164,APLLTD,EQ,102880,60125,58.44
