Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12112023,528815303,0002174
Trade Date <12-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D070324,TB,100,100,100.00
20,2,182D090524,TB,100,100,100.00
20,3,182D211223,TB,1000,1000,100.00
20,4,21STCENMGM,EQ,382,382,100.00
20,5,360ONE,EQ,66573,31608,47.48
20,6,364D071124,TB,100,100,100.00
20,7,3IINFOLTD,EQ,202626,151738,74.89
20,8,3MINDIA,EQ,427,211,49.41
20,9,3PLAND,EQ,27448,24527,89.36
20,10,563GS2026,GS,1,1,100.00
20,11,5PAISA,EQ,18986,14441,76.06
20,12,63MOONS,EQ,78526,78239,99.63
20,13,667GS2035,GS,2,2,100.00
20,14,667GS2050,GS,2,2,100.00
20,15,669GS2024,GS,16,16,100.00
20,16,68GS2060,GS,41,41,100.00
20,17,699GS2026,GS,1500,1500,100.00
20,18,699GS2051,GS,3,3,100.00
20,19,706GS2028,GS,3232,3232,100.00
20,20,710GS2029,GS,1334,1334,100.00
20,21,716GS2050,GS,852,852,100.00
20,22,717GS2030,GS,5000,5000,100.00
20,23,718GS2033,GS,1500,1500,100.00
20,24,725GS2063,GS,3162,3162,100.00
20,25,726GS2032,GS,1,1,100.00
20,26,726GS2033,GS,3142,3142,100.00
20,27,727GS2026,GS,100,100,100.00
20,28,732GS2024,GS,50,50,100.00
20,29,736GS2052,GS,608,606,99.67
20,30,738GS2027,GS,29909,29726,99.39
20,31,73GS2053,GS,100,100,100.00
20,32,741GS2036,GS,5000,5000,100.00
20,33,746GS2073,GS,110,110,100.00
20,34,74GS2062,GS,2100,2100,100.00
20,35,754GS2036,GS,30972,30958,99.95
20,36,772GS2055,GS,10,10,100.00
20,37,828GS2032,GS,1,1,100.00
20,38,91D080224,TB,900,900,100.00
20,39,91D231123,TB,100,100,100.00
20,40,AAATECH,EQ,24615,15536,63.12
20,41,AAKASH,EQ,225907,194202,85.97
20,42,AARON,EQ,4255,3574,84.00
20,43,AARTIDRUGS,EQ,36270,18722,51.62
20,44,AARTIIND,EQ,781349,488557,62.53
20,45,AARTIPHARM,EQ,40410,27835,68.88
20,46,AARTIPP,E1,205,199,97.07
20,47,AARTISURF,EQ,5028,2878,57.24
20,48,AARVEEDEN,EQ,6401,5047,78.85
20,49,AARVI,EQ,15401,11985,77.82
20,50,AATMAJ,SM,6000,6000,100.00
20,51,AAVAS,EQ,37679,25063,66.52
20,52,ABB,EQ,31594,12472,39.48
20,53,ABBOTINDIA,EQ,926,431,46.54
20,54,ABCAPITAL,EQ,663343,345742,52.12
20,55,ABCOTS,SM,2000,2000,100.00
20,56,ABFL,N4,2,2,100.00
20,57,ABFRL,EQ,473817,253601,53.52
20,58,ABINFRA,SM,16000,16000,100.00
20,59,ABSLAMC,EQ,52314,39383,75.28
20,60,ABSLBANETF,EQ,5353,2696,50.36
20,61,ABSLLIQUID,EQ,235,135,57.45
20,62,ABSLNN50ET,EQ,3106,2830,91.11
20,63,ACC,EQ,43093,23021,53.42
20,64,ACCELYA,EQ,11414,6897,60.43
20,65,ACCURACY,EQ,409010,295690,72.29
20,66,ACE,EQ,93438,59663,63.85
20,67,ACEINTEG,EQ,1140,884,77.54
20,68,ACI,EQ,81254,57914,71.28
20,69,ACL,EQ,10478,9683,92.41
20,70,ACSAL,SM,6000,6000,100.00
20,71,ADANIENSOL,EQ,85391,56749,66.46
20,72,ADANIENT,EQ,148320,65822,44.38
20,73,ADANIGREEN,EQ,152098,91526,60.18
20,74,ADANIPORTS,EQ,265239,117398,44.26
20,75,ADANIPOWER,EQ,1792783,723436,40.35
20,76,ADFFOODS,EQ,46205,26489,57.33
20,77,ADORWELD,EQ,25642,14544,56.72
20,78,ADSL,EQ,121212,72665,59.95
20,79,ADVANIHOTR,EQ,86512,60617,70.07
20,80,ADVENZYMES,EQ,58338,38112,65.33
20,81,AEGISCHEM,EQ,135116,61630,45.61
20,82,AEROFLEX,EQ,310234,184978,59.63
20,83,AETHER,EQ,24102,18865,78.27
20,84,AFFLE,EQ,32568,20289,62.30
20,85,AGARIND,EQ,42480,23247,54.72
20,86,AGARWALFT,SM,9000,9000,100.00
20,87,AGI,EQ,55346,28727,51.90
20,88,AGNI,SM,15000,15000,100.00
20,89,AGROPHOS,EQ,84172,71630,85.10
20,90,AGSTRA,EQ,1711613,1118398,65.34
20,91,AGUL,SM,20000,14000,70.00
20,92,AHL,EQ,39582,27781,70.19
20,93,AHLADA,EQ,15410,13124,85.17
20,94,AHLEAST,EQ,3359,2641,78.62
20,95,AHLUCONT,EQ,18644,12111,64.96
20,96,AIAENG,EQ,5742,2715,47.28
20,97,AIRTELPP,E1,2993,1515,50.62
20,98,AISL,SM,1200,1200,100.00
20,99,AJANTPHARM,EQ,10023,4674,46.63
20,100,AJMERA,EQ,13324,5988,44.94
20,101,AJOONI,EQ,275807,189619,68.75
20,102,AKASH,EQ,12080,8556,70.83
20,103,AKG,EQ,55539,41871,75.39
20,104,AKSHAR,EQ,722154,589474,81.63
20,105,AKSHARCHEM,EQ,1803,1277,70.83
20,106,AKZOINDIA,EQ,4035,2430,60.22
20,107,ALANKIT,EQ,1906728,1404448,73.66
20,108,ALBERTDAVD,EQ,5544,3868,69.77
20,109,ALEMBICLTD,EQ,185699,124803,67.21
20,110,ALICON,EQ,7344,4321,58.84
20,111,ALKALI,EQ,5351,4197,78.43
20,112,ALKEM,EQ,19352,9743,50.35
20,113,ALKYLAMINE,EQ,7981,5492,68.81
20,114,ALLCARGO,EQ,733046,390809,53.31
20,115,ALLETEC,SM,49600,42400,85.48
20,116,ALLSEC,EQ,19360,13415,69.29
20,117,ALMONDZ,EQ,5019,4023,80.16
20,118,ALOKINDS,EQ,2366692,1545401,65.30
20,119,ALPA,EQ,114181,74885,65.58
20,120,ALPHAETF,EQ,5235,5015,95.80
20,121,ALPHAGEO,EQ,5897,3879,65.78
20,122,ALPSINDUS,EQ,18117,10249,56.57
20,123,AMBANIORG,SM,1000,1000,100.00
20,124,AMBER,EQ,31975,10228,31.99
20,125,AMBIKCO,EQ,4334,2975,68.64
20,126,AMBUJACEM,EQ,244482,152255,62.28
20,127,AMDIND,EQ,60216,46509,77.24
20,128,AMEYA,SM,2000,2000,100.00
20,129,AMIORG,EQ,31596,19951,63.14
20,130,AMJLAND,EQ,104793,77437,73.90
20,131,AMNPLST,EQ,12350,9279,75.13
20,132,AMRUTANJAN,EQ,19685,11407,57.95
20,133,ANANDRATHI,EQ,19400,10154,52.34
20,134,ANANTRAJ,EQ,513654,345205,67.21
20,135,ANDHRAPAP,EQ,28740,21645,75.31
20,136,ANDHRSUGAR,EQ,59340,42644,71.86
20,137,ANGELONE,EQ,141926,45752,32.24
20,138,ANIKINDS,EQ,18136,15217,83.90
20,139,ANLON,SM,400,400,100.00
20,140,ANMOL,EQ,348940,253751,72.72
20,141,ANNAPURNA,SM,262500,213000,81.14
20,142,ANUP,EQ,38678,15308,39.58
20,143,ANURAS,EQ,105184,51529,48.99
20,144,APARINDS,EQ,15722,7245,46.08
20,145,APCL,EQ,17806,10716,60.18
20,146,APCOTEXIND,EQ,4845,2951,60.91
20,147,APEX,EQ,36529,18837,51.57
20,148,APLAPOLLO,EQ,120630,79338,65.77
20,149,APLLTD,EQ,27544,8220,29.84
20,150,APOLLO,EQ,2217172,1361076,61.39
20,151,APOLLOHOSP,EQ,18707,5669,30.30
20,152,APOLLOPIPE,EQ,55603,37784,67.95
20,153,APOLLOTYRE,EQ,643472,251944,39.15
