Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27082021,636734070,0001799
Trade Date <27-AUG-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,60075,36196,60.25
20,2,21STCENMGM,EQ,61609,48159,78.17
20,3,3MINDIA,EQ,2514,1818,72.32
20,4,5PAISA,EQ,21549,7503,34.82
20,5,63MOONS,EQ,50861,22861,44.95
20,6,667GS2050,GS,1600,1600,100.00
20,7,676GS2061,GS,3241,2820,87.01
20,8,74GS2035,GS,100,100,100.00
20,9,772GS2055,GS,1,1,100.00
20,10,A2ZINFRA,EQ,254692,160792,63.13
20,11,AAATECH,SM,192000,189000,98.44
20,12,AAKASH,EQ,157959,61154,38.72
20,13,AAREYDRUGS,EQ,30856,23932,77.56
20,14,AARON,EQ,9679,8468,87.49
20,15,AARTIDRUGS,EQ,276354,123507,44.69
20,16,AARTIIND,EQ,590069,236495,40.08
20,17,AARTISURF,EQ,15878,7527,47.41
20,18,AARVEEDEN,EQ,9903,7508,75.82
20,19,AARVI,EQ,14327,9029,63.02
20,20,AAVAS,EQ,111422,70144,62.95
20,21,ABAN,EQ,71060,39475,55.55
20,22,ABB,EQ,540087,256707,47.53
20,23,ABBOTINDIA,EQ,3959,1273,32.15
20,24,ABCAPITAL,EQ,2756867,804470,29.18
20,25,ABFRL,EQ,1777711,514595,28.95
20,26,ABSLBANETF,EQ,223,219,98.21
20,27,ABSLNN50ET,EQ,555,523,94.23
20,28,ABSLRIF6RD,MF,5,5,100.00
20,29,ABSLRIF6RG,MF,3,3,100.00
20,30,ACC,EQ,591864,116512,19.69
20,31,ACCELYA,EQ,19629,11839,60.31
20,32,ACCURACY,EQ,127387,48320,37.93
20,33,ACE,EQ,474860,120555,25.39
20,34,ACRYSIL,EQ,63540,46538,73.24
20,35,ADANIENT,EQ,5164477,719345,13.93
20,36,ADANIPORTS,EQ,6751256,1130194,16.74
20,37,ADFFOODS,EQ,15954,8418,52.76
20,38,ADORWELD,EQ,10726,6093,56.81
20,39,ADSL,EQ,1081387,432750,40.02
20,40,ADVANIHOTR,EQ,8008,5393,67.35
20,41,ADVENZYMES,EQ,164332,72284,43.99
20,42,AEGISCHEM,EQ,441112,311252,70.56
20,43,AGARIND,EQ,18083,13664,75.56
20,44,AGRITECH,EQ,23487,13898,59.17
20,45,AGROPHOS,EQ,28648,13943,48.67
20,46,AHLADA,EQ,13332,8090,60.68
20,47,AHLEAST,EQ,12606,10540,83.61
20,48,AHLUCONT,EQ,4390,2953,67.27
20,49,AHLWEST,EQ,1019,860,84.40
20,50,AIAENG,EQ,5584,3086,55.27
20,51,AILIMITED,SM,9000,6000,66.67
20,52,AIROLAM,SM,33000,21000,63.64
20,53,AISL,SM,30000,6000,20.00
20,54,AJANTPHARM,EQ,32612,12088,37.07
20,55,AJOONI,EQ,43154,30652,71.03
20,56,AKASH,EQ,67321,47449,70.48
20,57,AKG,EQ,6641,5294,79.72
20,58,AKSHARCHEM,EQ,30239,11315,37.42
20,59,AKZOINDIA,EQ,3501,2081,59.44
20,60,ALANKIT,EQ,165356,110764,66.99
20,61,ALBERTDAVD,EQ,15341,5718,37.27
20,62,ALEMBICLTD,EQ,141193,55301,39.17
20,63,ALICON,EQ,7840,5289,67.46
20,64,ALKALI,EQ,12798,7991,62.44
20,65,ALKEM,EQ,200257,71815,35.86
20,66,ALKYLAMINE,EQ,291797,73477,25.18
20,67,ALLCARGO,EQ,965096,330094,34.20
20,68,ALLSEC,EQ,10452,7536,72.10
20,69,ALMONDZ,EQ,13398,7435,55.49
20,70,ALOKINDS,EQ,8043961,2794127,34.74
20,71,ALPA,EQ,31781,19782,62.24
20,72,ALPHAGEO,EQ,64325,32310,50.23
20,73,AMARAJABAT,EQ,968916,287753,29.70
20,74,AMBANIORG,SM,2000,2000,100.00
20,75,AMBER,EQ,16166,7476,46.25
20,76,AMBICAAGAR,EQ,9558,4651,48.66
20,77,AMBIKCO,EQ,9968,4555,45.70
20,78,AMBUJACEM,EQ,4555890,1736443,38.11
20,79,AMDIND,EQ,11375,7625,67.03
20,80,AMJLAND,EQ,27521,9305,33.81
20,81,AMRUTANJAN,EQ,160493,89478,55.75
20,82,ANDHRAPAP,EQ,10392,3873,37.27
20,83,ANDHRSUGAR,EQ,26905,14765,54.88
20,84,ANDREWYU,EQ,74354,46820,62.97
20,85,ANGELBRKG,EQ,124332,56566,45.50
20,86,ANIKINDS,EQ,26421,20321,76.91
20,87,ANMOL,EQ,223875,44285,19.78
20,88,ANSALAPI,EQ,54812,38504,70.25
20,89,ANSALHSG,EQ,23184,17609,75.95
20,90,ANUP,EQ,23070,8691,37.67
20,91,ANURAS,EQ,91773,41511,45.23
20,92,APARINDS,EQ,32927,17036,51.74
20,93,APCL,EQ,43170,24672,57.15
20,94,APCOTEXIND,EQ,45943,27477,59.81
20,95,APEX,EQ,103656,38475,37.12
20,96,APLAPOLLO,EQ,203374,121055,59.52
20,97,APLLTD,EQ,171902,51100,29.73
20,98,APOLLO,EQ,365489,148350,40.59
20,99,APOLLOHOSP,EQ,937887,249150,26.57
20,100,APOLLOPIPE,EQ,83381,42844,51.38
