Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23082021,841478379,0001822
Trade Date <23-AUG-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,151801,97559,64.27
20,2,21STCENMGM,EQ,4049,4049,100.00
20,3,3MINDIA,EQ,3628,2591,71.42
20,4,585GS2030,GS,100,100,100.00
20,5,5PAISA,EQ,32398,16338,50.43
20,6,63MOONS,EQ,60488,36618,60.54
20,7,667GS2050,GS,3983,3983,100.00
20,8,676GS2061,GS,1303,1303,100.00
20,9,727GS2026,GS,99,99,100.00
20,10,A2ZINFRA,EQ,345655,193641,56.02
20,11,AAATECH,SM,30000,15000,50.00
20,12,AAKASH,EQ,28215,17221,61.03
20,13,AAREYDRUGS,EQ,73751,34847,47.25
20,14,AARON,EQ,4546,2691,59.19
20,15,AARTIDRUGS,EQ,250300,103809,41.47
20,16,AARTIIND,EQ,1157287,473378,40.90
20,17,AARTISURF,EQ,32068,21153,65.96
20,18,AARVEEDEN,EQ,14043,10624,75.65
20,19,AARVI,EQ,28832,18997,65.89
20,20,AAVAS,EQ,254478,84196,33.09
20,21,ABAN,EQ,99767,51728,51.85
20,22,ABB,EQ,82244,34080,41.44
20,23,ABBOTINDIA,EQ,7464,2894,38.77
20,24,ABCAPITAL,EQ,5359937,2190479,40.87
20,25,ABFRL,EQ,1542994,318452,20.64
20,26,ABSLBANETF,EQ,666,461,69.22
20,27,ABSLNN50ET,EQ,89,71,79.78
20,28,ABSLRIF6RG,MF,5000,5000,100.00
20,29,ACC,EQ,477873,112649,23.57
20,30,ACCELYA,EQ,49657,23983,48.30
20,31,ACCURACY,EQ,320520,90335,28.18
20,32,ACE,EQ,1279145,385411,30.13
20,33,ACRYSIL,EQ,83264,48775,58.58
20,34,ADANIENT,EQ,4866080,727565,14.95
20,35,ADANIPORTS,EQ,6636881,871404,13.13
20,36,ADFFOODS,EQ,46305,29203,63.07
20,37,ADORWELD,EQ,15702,9611,61.21
20,38,ADROITINFO,EQ,532,532,100.00
20,39,ADSL,EQ,171645,112081,65.30
20,40,ADVANIHOTR,EQ,50513,28981,57.37
20,41,ADVENZYMES,EQ,396837,157269,39.63
20,42,AEGISCHEM,EQ,557820,251479,45.08
20,43,AGARIND,EQ,39207,32078,81.82
20,44,AGRITECH,EQ,13212,6162,46.64
20,45,AGROPHOS,EQ,58505,36365,62.16
20,46,AHLADA,EQ,51040,34779,68.14
20,47,AHLEAST,EQ,3941,2410,61.15
20,48,AHLUCONT,EQ,35605,30384,85.34
20,49,AHLWEST,EQ,1986,1736,87.41
20,50,AIAENG,EQ,114414,108309,94.66
20,51,AILIMITED,SM,6000,6000,100.00
20,52,AIROLAM,SM,42000,30000,71.43
20,53,AISL,SM,24000,1200,5.00
20,54,AJANTPHARM,EQ,59793,34036,56.92
20,55,AJOONI,EQ,105649,29676,28.09
20,56,AKASH,EQ,6469,3589,55.48
20,57,AKG,EQ,1627,1160,71.30
20,58,AKSHARCHEM,EQ,53581,21448,40.03
20,59,AKZOINDIA,EQ,11034,5347,48.46
20,60,ALANKIT,EQ,375922,234842,62.47
20,61,ALBERTDAVD,EQ,39227,15454,39.40
20,62,ALEMBICLTD,EQ,281755,127667,45.31
20,63,ALICON,EQ,23603,10728,45.45
20,64,ALKALI,EQ,26349,15252,57.88
20,65,ALKEM,EQ,121111,25123,20.74
20,66,ALKYLAMINE,EQ,86635,53293,61.51
20,67,ALLCARGO,EQ,2094117,520273,24.84
20,68,ALLSEC,EQ,17985,13687,76.10
20,69,ALMONDZ,EQ,13917,9730,69.91
20,70,ALOKINDS,EQ,5493778,2583967,47.03
20,71,ALPA,EQ,46272,28055,60.63
20,72,ALPHAGEO,EQ,48152,24682,51.26
20,73,AMARAJABAT,EQ,1343726,400569,29.81
20,74,AMBER,EQ,47431,25355,53.46
20,75,AMBICAAGAR,EQ,66025,44624,67.59
20,76,AMBIKCO,EQ,43295,19130,44.19
20,77,AMBUJACEM,EQ,5438059,2277629,41.88
20,78,AMDIND,EQ,28230,17293,61.26
20,79,AMJLAND,EQ,28913,16278,56.30
20,80,AMRUTANJAN,EQ,36428,13477,37.00
20,81,ANDHRAPAP,EQ,31344,13472,42.98
20,82,ANDHRSUGAR,EQ,79343,42347,53.37
20,83,ANDREWYU,EQ,191520,136926,71.49
20,84,ANGELBRKG,EQ,677402,409345,60.43
20,85,ANIKINDS,EQ,9480,7428,78.35
20,86,ANMOL,EQ,10652,7288,68.42
20,87,ANSALAPI,EQ,503453,301705,59.93
20,88,ANSALHSG,EQ,80964,55185,68.16
20,89,ANUP,EQ,34584,15136,43.77
20,90,ANURAS,EQ,369524,260659,70.54
20,91,APARINDS,EQ,107753,50380,46.76
20,92,APCL,EQ,110951,57750,52.05
20,93,APCOTEXIND,EQ,85261,49222,57.73
