Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10082021,894185604,0001808
Trade Date <10-AUG-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,202877,132936,65.53
20,2,21STCENMGM,EQ,1503,1503,100.00
20,3,3MINDIA,EQ,12585,11417,90.72
20,4,5PAISA,EQ,51013,23027,45.14
20,5,63MOONS,EQ,154570,86467,55.94
20,6,667GS2050,GS,6637,6636,99.98
20,7,676GS2061,GS,412,412,100.00
20,8,A2ZINFRA,EQ,273129,154695,56.64
20,9,AAATECH,SM,66000,60000,90.91
20,10,AAKASH,EQ,78835,46866,59.45
20,11,AAREYDRUGS,EQ,133733,94943,70.99
20,12,AARON,EQ,22396,15727,70.22
20,13,AARTIDRUGS,EQ,201810,103833,51.45
20,14,AARTIIND,EQ,1313911,729158,55.50
20,15,AARTISURF,EQ,100419,51761,51.55
20,16,AARVEEDEN,EQ,46348,34907,75.32
20,17,AARVI,EQ,48378,40297,83.30
20,18,AAVAS,EQ,59435,23091,38.85
20,19,ABAN,EQ,137170,76913,56.07
20,20,ABB,EQ,40981,21184,51.69
20,21,ABBOTINDIA,EQ,33225,13125,39.50
20,22,ABCAPITAL,EQ,3235444,1208995,37.37
20,23,ABFRL,EQ,2416606,886511,36.68
20,24,ABSLBANETF,EQ,318,219,68.87
20,25,ABSLNN50ET,EQ,81,80,98.77
20,26,ABSLRIF6RG,MF,19870,19870,100.00
20,27,ACC,EQ,321608,83463,25.95
20,28,ACCELYA,EQ,146201,53743,36.76
20,29,ACCURACY,EQ,177760,74525,41.92
20,30,ACE,EQ,863608,351407,40.69
20,31,ACRYSIL,EQ,203095,144926,71.36
20,32,ADANIENT,EQ,3581449,306560,8.56
20,33,ADANIPORTS,EQ,5937282,1010146,17.01
20,34,ADFFOODS,EQ,50916,35757,70.23
20,35,ADORWELD,EQ,22306,15205,68.17
20,36,ADROITINFO,EQ,1016,1016,100.00
20,37,ADSL,EQ,175199,115296,65.81
20,38,ADVANIHOTR,EQ,259526,115933,44.67
20,39,ADVENZYMES,EQ,315447,162798,51.61
20,40,AEGISCHEM,EQ,494177,240393,48.65
20,41,AGARIND,EQ,41346,30873,74.67
20,42,AGRITECH,EQ,37465,18827,50.25
20,43,AGROPHOS,EQ,262942,183158,69.66
20,44,AHLADA,EQ,17255,17255,100.00
20,45,AHLEAST,EQ,11010,7384,67.07
20,46,AHLUCONT,EQ,51844,21138,40.77
20,47,AHLWEST,EQ,40745,32331,79.35
20,48,AIAENG,EQ,29036,20541,70.74
20,49,AILIMITED,SM,15000,6000,40.00
20,50,AIROLAM,SM,144000,96000,66.67
20,51,AISL,SM,24000,2400,10.00
20,52,AJANTPHARM,EQ,35760,13353,37.34
20,53,AJOONI,EQ,143211,104386,72.89
20,54,AKASH,EQ,28885,20108,69.61
20,55,AKG,EQ,4271,3774,88.36
20,56,AKSHARCHEM,EQ,72501,36520,50.37
20,57,AKZOINDIA,EQ,16129,11514,71.39
20,58,ALANKIT,EQ,816586,476408,58.34
20,59,ALBERTDAVD,EQ,158338,53686,33.91
20,60,ALEMBICLTD,EQ,586218,226654,38.66
20,61,ALICON,EQ,106863,37117,34.73
20,62,ALKALI,EQ,54225,29815,54.98
20,63,ALKEM,EQ,464624,197429,42.49
20,64,ALKYLAMINE,EQ,76377,41389,54.19
20,65,ALLCARGO,EQ,1327192,696599,52.49
20,66,ALLSEC,EQ,11616,7421,63.89
20,67,ALMONDZ,EQ,17949,14439,80.44
20,68,ALOKINDS,EQ,5627611,2812740,49.98
20,69,ALPA,EQ,208102,109164,52.46
20,70,ALPHAGEO,EQ,104806,51771,49.40
20,71,AMARAJABAT,EQ,1255646,403063,32.10
20,72,AMBER,EQ,76632,52695,68.76
20,73,AMBICAAGAR,EQ,30839,16511,53.54
20,74,AMBIKCO,EQ,160099,58431,36.50
20,75,AMBUJACEM,EQ,3317325,1858443,56.02
20,76,AMDIND,EQ,51342,30919,60.22
20,77,AMJLAND,EQ,119760,76737,64.08
20,78,AMRUTANJAN,EQ,228238,59505,26.07
20,79,ANDHRAPAP,EQ,70944,32820,46.26
20,80,ANDHRSUGAR,EQ,102329,52491,51.30
20,81,ANDREWYU,EQ,191774,136296,71.07
20,82,ANGELBRKG,EQ,448516,221078,49.29
20,83,ANIKINDS,EQ,57287,37832,66.04
20,84,ANMOL,EQ,220553,63044,28.58
20,85,ANSALAPI,EQ,1136756,542854,47.75
20,86,ANSALHSG,EQ,146735,79518,54.19
20,87,ANUP,EQ,56283,27743,49.29
