Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11082021,923639689,0001803
Trade Date <11-AUG-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,183779,94761,51.56
20,2,21STCENMGM,EQ,2225,2225,100.00
20,3,3MINDIA,EQ,1898,1016,53.53
20,4,448GS2023,GS,100,100,100.00
20,5,5PAISA,EQ,75201,28924,38.46
20,6,622GS2035,GS,2,2,100.00
20,7,63MOONS,EQ,119711,74428,62.17
20,8,667GS2050,GS,6012,6012,100.00
20,9,676GS2061,GS,365,365,100.00
20,10,716GS2050,GS,5,5,100.00
20,11,763GS2059,GS,1,1,100.00
20,12,772GS2049,GS,2,2,100.00
20,13,772GS2055,GS,111,111,100.00
20,14,795GS2032,GS,35000,35000,100.00
20,15,813GS2045,GS,150,150,100.00
20,16,A2ZINFRA,EQ,434096,261673,60.28
20,17,AAKASH,EQ,63958,29904,46.76
20,18,AAREYDRUGS,EQ,186461,100638,53.97
20,19,AARON,EQ,17381,13049,75.08
20,20,AARTIDRUGS,EQ,200173,82377,41.15
20,21,AARTIIND,EQ,1181979,431722,36.53
20,22,AARTISURF,EQ,130549,59159,45.32
20,23,AARVEEDEN,EQ,29236,25184,86.14
20,24,AARVI,EQ,33177,22377,67.45
20,25,AAVAS,EQ,40788,15988,39.20
20,26,ABAN,EQ,207191,80278,38.75
20,27,ABB,EQ,136424,77609,56.89
20,28,ABBOTINDIA,EQ,18189,6827,37.53
20,29,ABCAPITAL,EQ,4736402,1378155,29.10
20,30,ABFRL,EQ,4056564,1457580,35.93
20,31,ABSLBANETF,EQ,172,120,69.77
20,32,ABSLNN50ET,EQ,159,86,54.09
20,33,ABSLRIF6RG,MF,1950,1950,100.00
20,34,ACC,EQ,401413,164669,41.02
20,35,ACCELYA,EQ,130117,33927,26.07
20,36,ACCURACY,EQ,97032,40553,41.79
20,37,ACE,EQ,1592789,472661,29.68
20,38,ACRYSIL,EQ,244218,147100,60.23
20,39,ADANIENT,EQ,3197412,667588,20.88
20,40,ADANIPORTS,EQ,6297975,1095768,17.40
20,41,ADFFOODS,EQ,41333,25589,61.91
20,42,ADORWELD,EQ,30003,13641,45.47
20,43,ADROITINFO,EQ,8401,5201,61.91
20,44,ADSL,EQ,495211,245990,49.67
20,45,ADVANIHOTR,EQ,332935,119843,36.00
20,46,ADVENZYMES,EQ,515622,234532,45.49
20,47,AEGISCHEM,EQ,580491,283907,48.91
20,48,AGARIND,EQ,27316,21377,78.26
20,49,AGRITECH,EQ,19261,11341,58.88
20,50,AGROPHOS,EQ,291816,190569,65.30
20,51,AHLADA,EQ,19394,18844,97.16
20,52,AHLEAST,EQ,13923,6902,49.57
20,53,AHLUCONT,EQ,75871,21174,27.91
20,54,AHLWEST,EQ,5081,2679,52.73
20,55,AIAENG,EQ,19359,9606,49.62
20,56,AILIMITED,SM,6000,6000,100.00
20,57,AIROLAM,SM,48000,39000,81.25
20,58,AISL,SM,22800,3600,15.79
20,59,AJANTPHARM,EQ,39095,16464,42.11
20,60,AJOONI,EQ,60505,31659,52.32
20,61,AKASH,EQ,56318,41016,72.83
20,62,AKG,EQ,17006,13431,78.98
20,63,AKSHARCHEM,EQ,83837,31905,38.06
20,64,AKZOINDIA,EQ,17567,10010,56.98
20,65,ALANKIT,EQ,1712107,932033,54.44
20,66,ALBERTDAVD,EQ,69160,30866,44.63
20,67,ALEMBICLTD,EQ,660352,187852,28.45
20,68,ALICON,EQ,57849,25032,43.27
20,69,ALKALI,EQ,42551,17489,41.10
20,70,ALKEM,EQ,650420,116137,17.86
20,71,ALKYLAMINE,EQ,101784,53227,52.29
20,72,ALLCARGO,EQ,4276251,993348,23.23
20,73,ALLSEC,EQ,23719,13889,58.56
20,74,ALMONDZ,EQ,21041,15708,74.65
20,75,ALOKINDS,EQ,9153365,3914218,42.76
20,76,ALPA,EQ,99510,61005,61.31
20,77,ALPHAGEO,EQ,69591,35789,51.43
20,78,AMARAJABAT,EQ,738381,270673,36.66
20,79,AMBANIORG,SM,4000,4000,100.00
20,80,AMBER,EQ,68214,27809,40.77
20,81,AMBICAAGAR,EQ,55252,33184,60.06
20,82,AMBIKCO,EQ,287825,67678,23.51
20,83,AMBUJACEM,EQ,3337019,1677380,50.27
20,84,AMDIND,EQ,48210,34175,70.89
20,85,AMJLAND,EQ,100225,51082,50.97
20,86,AMRUTANJAN,EQ,89756,40456,45.07
20,87,ANDHRAPAP,EQ,59014,27816,47.13
20,88,ANDHRSUGAR,EQ,237651,63191,26.59
20,89,ANDREWYU,EQ,427153,255565,59.83
20,90,ANGELBRKG,EQ,678696,395831,58.32
20,91,ANIKINDS,EQ,22700,15653,68.96
20,92,ANMOL,EQ,40800,16365,40.11
20,93,ANSALAPI,EQ,291335,200841,68.94
20,94,ANSALHSG,EQ,143907,88164,61.26
20,95,ANUP,EQ,74816,35861,47.93
20,96,ANURAS,EQ,168535,88160,52.31
20,97,APARINDS,EQ,220288,101454,46.06
20,98,APCL,EQ,194873,92600,47.52
20,99,APCOTEXIND,EQ,125160,65204,52.10
20,100,APEX,EQ,149990,56969,37.98
20,101,APLAPOLLO,EQ,180151,103930,57.69
20,102,APLLTD,EQ,511172,204983,40.10
20,103,APOLLO,EQ,357885,136732,38.21
20,104,APOLLOHOSP,EQ,831738,377928,45.44
20,105,APOLLOPIPE,EQ,99142,50763,51.20
20,106,APOLLOTYRE,EQ,4187893,1072574,25.61
20,107,APOLSINHOT,EQ,69088,27373,39.62
20,108,APTECHT,EQ,385310,147700,38.33
20,109,ARENTERP,EQ,2964,2964,100.00
20,110,ARIES,EQ,141977,67350,47.44
20,111,ARIHANT,EQ,27716,11995,43.28
20,112,ARIHANTCAP,EQ,65217,35737,54.80
20,113,ARIHANTSUP,EQ,249673,148672,59.55
20,114,ARMANFIN,EQ,45181,19710,43.62
20,115,AROGRANITE,EQ,193694,83688,43.21
20,116,ARROWGREEN,EQ,12121,5776,47.65
20,117,ARSHIYA,EQ,131312,78418,59.72
20,118,ARSSINFRA,EQ,16930,12716,75.11
20,119,ARTEMISMED,EQ,37019,21908,59.18
20,120,ARVIND,EQ,3675819,1561580,42.48
20,121,ARVINDFASN,EQ,1022157,393551,38.50
20,122,ARVSMART,EQ,209940,110376,52.58
20,123,ASAHIINDIA,EQ,121999,49091,40.24
20,124,ASAHISONG,EQ,72931,28182,38.64
20,125,ASALCBR,EQ,54123,22407,41.40
20,126,ASHIANA,EQ,254236,124809,49.09
20,127,ASHIMASYN,EQ,73832,61356,83.10
20,128,ASHOKA,EQ,1712766,622646,36.35
20,129,ASHOKLEY,EQ,14510182,2985784,20.58
20,130,ASIANHOTNR,EQ,45767,9340,20.41
20,131,ASIANPAINT,EQ,987941,393861,39.87
20,132,ASIANTILES,EQ,305891,143633,46.96
20,133,ASPINWALL,EQ,40481,23226,57.38
20,134,ASTEC,EQ,37455,17747,47.38
20,135,ASTERDM,EQ,493788,192457,38.98
20,136,ASTRAL,EQ,539432,267032,49.50
20,137,ASTRAMICRO,EQ,1119457,462996,41.36
20,138,ASTRAZEN,EQ,31500,14754,46.84
20,139,ASTRON,EQ,635413,132015,20.78
20,140,ATALREAL,SM,14400,8000,55.56
20,141,ATFL,EQ,23800,15748,66.17
20,142,ATUL,EQ,22592,14816,65.58
20,143,ATULAUTO,EQ,226754,69921,30.84
20,144,AUBANK,EQ,1065909,205324,19.26
20,145,AUROPHARMA,EQ,2140873,935371,43.69
20,146,AUTOAXLES,EQ,82065,25421,30.98
20,147,AUTOIND,EQ,158448,62465,39.42
20,148,AVADHSUGAR,EQ,270981,91474,33.76
20,149,AVANTIFEED,EQ,415972,188953,45.42
20,150,AVROIND,SM,8000,2000,25.00
20,151,AVTNPL,EQ,446718,135484,30.33
20,152,AWHCL,EQ,157238,66465,42.27
20,153,AXISBANK,EQ,6429468,2338262,36.37
20,154,AXISBNKETF,EQ,838,696,83.05
20,155,AXISBPSETF,EQ,3477,3232,92.95
20,156,AXISCADES,EQ,139721,93640,67.02
20,157,AXISGOLD,EQ,148083,126294,85.29
20,158,AXISHCETF,EQ,10900,7689,70.54
20,159,AXISNIFTY,EQ,5938,5549,93.45
20,160,AXISTECETF,EQ,858,593,69.11
20,161,AYMSYNTEX,EQ,160659,52649,32.77
20,162,BAFNAPH,EQ,3828,1706,44.57
20,163,BAGFILMS,EQ,496949,347150,69.86
20,164,BAJAJ-AUTO,EQ,497724,227328,45.67
20,165,BAJAJCON,EQ,1137784,411258,36.15
20,166,BAJAJELEC,EQ,525129,145829,27.77
20,167,BAJAJFINSV,EQ,211850,36061,17.02
20,168,BAJAJHLDNG,EQ,45823,27873,60.83
20,169,BAJFINANCE,EQ,791929,157143,19.84
20,170,BALAJITELE,EQ,633352,237001,37.42
20,171,BALAMINES,EQ,120345,50256,41.76
20,172,BALAXI,EQ,3366,1832,54.43
20,173,BALKRISIND,EQ,342718,155222,45.29
20,174,BALMLAWRIE,EQ,386522,160832,41.61
20,175,BALPHARMA,EQ,120059,69460,57.85
20,176,BALRAMCHIN,EQ,2248055,835994,37.19
20,177,BANARBEADS,EQ,45392,21494,47.35
20,178,BANARISUG,EQ,5387,4038,74.96
20,179,BANCOINDIA,EQ,325378,126691,38.94
20,180,BANDHANBNK,EQ,3210494,772625,24.07
20,181,BANKA,EQ,15895,8217,51.70
20,182,BANKBARODA,EQ,40957244,7713855,18.83
20,183,BANKBEES,EQ,415259,179099,43.13
20,184,BANKINDIA,EQ,2024384,582503,28.77
