Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28112023,1378974821,0002304
Trade Date <28-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D040424,TB,100,100,100.00
20,2,182D090524,TB,100,100,100.00
20,3,182D160524,TB,300,300,100.00
20,4,182D180424,TB,2900,2900,100.00
20,5,182D211223,TB,1100,1100,100.00
20,6,182D230524,TB,6000,6000,100.00
20,7,20MICRONS,EQ,189605,132362,69.81
20,8,21STCENMGM,EQ,8154,8065,98.91
20,9,360ONE,EQ,242257,163540,67.51
20,10,364D010224,TB,100,100,100.00
20,11,364D010824,TB,600,600,100.00
20,12,364D031024,TB,200,200,100.00
20,13,364D040124,TB,1500,1500,100.00
20,14,364D050924,TB,100,100,100.00
20,15,364D071223,TB,1100,1000,90.91
20,16,364D141124,TB,2700,2700,100.00
20,17,364D211124,TB,400,400,100.00
20,18,3IINFOLTD,EQ,2147066,1329325,61.91
20,19,3MINDIA,EQ,4700,3757,79.94
20,20,3PLAND,EQ,105525,75383,71.44
20,21,515GS2025,GS,6,6,100.00
20,22,574GS2026,GS,6237,6229,99.87
20,23,577GS2030,GS,3677,3677,100.00
20,24,5PAISA,EQ,821510,198294,24.14
20,25,613GS2028,GS,500,500,100.00
20,26,618GS2024,GS,1,1,100.00
20,27,63MOONS,EQ,955226,410697,42.99
20,28,654GS2032,GS,405,401,99.01
20,29,667GS2035,GS,167,165,98.80
20,30,667GS2050,GS,4200,3319,79.02
20,31,669GS2024,GS,31210,31210,100.00
20,32,676GS2061,GS,984,984,100.00
20,33,689GS2025,GS,2738,2738,100.00
20,34,68GS2060,GS,1000,1000,100.00
20,35,695GS2061,GS,2650,2649,99.96
20,36,699GS2026,GS,7417,7417,100.00
20,37,699GS2051,GS,2144,2128,99.25
20,38,706GS2028,GS,84003,80548,95.89
20,39,710GS2029,GS,4336,4336,100.00
20,40,717GS2030,GS,100,100,100.00
20,41,718GS2033,GS,388,388,100.00
20,42,718GS2037,GS,298,298,100.00
20,43,725GS2063,GS,26151,26151,100.00
20,44,726GS2032,GS,6951,6951,100.00
20,45,726GS2033,GS,400,400,100.00
20,46,727GS2026,GS,1099,550,50.05
20,47,732GS2030,GS,3100,3100,100.00
20,48,736GS2052,GS,69893,68888,98.56
20,49,737GS2028,GS,7200,6200,86.11
20,50,738GS2027,GS,24134,20106,83.31
20,51,73GS2053,GS,12276,12276,100.00
20,52,741GS2036,GS,4226,3226,76.34
20,53,746GS2073,GS,200,200,100.00
20,54,74GS2062,GS,5523,5481,99.24
20,55,754GS2036,GS,450532,418433,92.88
20,56,759GS2026,GS,50,50,100.00
20,57,75GS2034,GS,200,200,100.00
20,58,763GS2059,GS,320,200,62.50
20,59,768GS2023,GS,124938,106913,85.57
20,60,777GJ32,SG,8100,8100,100.00
20,61,795GS2032,GS,400,400,100.00
20,62,828GS2032,GS,10,10,100.00
20,63,897GS2030,GS,160,160,100.00
20,64,91D010224,TB,100,100,100.00
20,65,91D071223,TB,7100,7100,100.00
20,66,91D080224,TB,1300,1300,100.00
20,67,91D150224,TB,1500,1500,100.00
20,68,91D220224,TB,2500,2500,100.00
20,69,91D250124,TB,500,500,100.00
20,70,92GS2030,GS,34070,34070,100.00
20,71,AAATECH,EQ,141775,55730,39.31
20,72,AAKASH,EQ,305707,234027,76.55
20,73,AARON,EQ,11057,7430,67.20
20,74,AARTIDRUGS,EQ,437377,123943,28.34
20,75,AARTIIND,EQ,721136,345641,47.93
20,76,AARTIPHARM,EQ,195226,124528,63.79
20,77,AARTIPP,E1,2,0,0.00
20,78,AARTISURF,EQ,12209,8043,65.88
20,79,AARVEEDEN,EQ,32392,12296,37.96
20,80,AARVI,EQ,31586,7897,25.00
20,81,AATMAJ,SM,40000,36000,90.00
20,82,AAVAS,EQ,166400,110276,66.27
20,83,ABB,EQ,184551,95099,51.53
20,84,ABBOTINDIA,EQ,4778,1942,40.64
20,85,ABCAPITAL,EQ,2400141,1109870,46.24
20,86,ABFL,N0,75,75,100.00
20,87,ABFL,N4,310,310,100.00
20,88,ABFRL,EQ,2213682,916053,41.38
20,89,ABINFRA,SM,12000,12000,100.00
20,90,ABSLAMC,EQ,75627,40945,54.14
20,91,ABSLBANETF,EQ,20978,11462,54.64
20,92,ABSLLIQUID,EQ,844,457,54.15
20,93,ABSLNN50ET,EQ,2766,2620,94.72
20,94,ACC,EQ,934618,217593,23.28
20,95,ACCELYA,EQ,11125,6631,59.60
20,96,ACE,EQ,402136,239543,59.57
20,97,ACEINTEG,EQ,47353,16962,35.82
20,98,ACI,EQ,419931,225270,53.64
20,99,ACL,EQ,30661,13632,44.46
20,100,ACSAL,SM,45000,30000,66.67
20,101,ADANIENSOL,EQ,9792184,2295413,23.44
20,102,ADANIENT,EQ,11972275,1604861,13.40
20,103,ADANIGREEN,EQ,11565049,1960863,16.96
20,104,ADANIPORTS,EQ,15929818,3838884,24.10
20,105,ADANIPOWER,EQ,67482614,10955754,16.23
20,106,ADFFOODS,EQ,104814,64045,61.10
