Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30112023,2823703810,0002309
Trade Date <30-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,200,200,100.00
20,2,182D020524,TB,300,100,33.33
20,3,182D090524,TB,900,900,100.00
20,4,182D110124,TB,2000,2000,100.00
20,5,182D210324,TB,100,100,100.00
20,6,182D230524,TB,100,100,100.00
20,7,20MICRONS,EQ,94854,56337,59.39
20,8,21STCENMGM,EQ,8237,8237,100.00
20,9,360ONE,EQ,853782,567786,66.50
20,10,364D010824,TB,500,500,100.00
20,11,364D040724,TB,2600,2600,100.00
20,12,364D080824,TB,500,500,100.00
20,13,364D141124,TB,1800,1800,100.00
20,14,364D160824,TB,500,500,100.00
20,15,364D211124,TB,700,700,100.00
20,16,364D220824,TB,100,100,100.00
20,17,364D290824,TB,400,400,100.00
20,18,364D311024,TB,500,500,100.00
20,19,3IINFOLTD,EQ,1153759,696170,60.34
20,20,3MINDIA,EQ,12835,11419,88.97
20,21,3PLAND,EQ,47995,34383,71.64
20,22,515GS2025,GS,133,133,100.00
20,23,563GS2026,GS,5,5,100.00
20,24,579GS2030,GS,100,100,100.00
20,25,5PAISA,EQ,127827,48856,38.22
20,26,610GS2031,GS,1000,1000,100.00
20,27,618GS2024,GS,11,11,100.00
20,28,63MOONS,EQ,289566,186774,64.50
20,29,654GS2032,GS,1001,1000,99.90
20,30,667GS2035,GS,1554,1554,100.00
20,31,667GS2050,GS,619,619,100.00
20,32,669GS2024,GS,326,315,96.63
20,33,68GS2060,GS,5,5,100.00
20,34,695GS2061,GS,1400,1400,100.00
20,35,699GS2026,GS,105,105,100.00
20,36,699GS2051,GS,501,501,100.00
20,37,710GS2029,GS,30908,30908,100.00
20,38,717GS2030,GS,2501,2501,100.00
20,39,718GS2033,GS,1300,1300,100.00
20,40,718GS2037,GS,2221,2220,99.95
20,41,725GS2063,GS,100720,95220,94.54
20,42,726GS2032,GS,1210,1210,100.00
20,43,733GS2026,GS,2100,2100,100.00
20,44,736GS2052,GS,30295,30264,99.90
20,45,737GS2028,GS,700,695,99.29
20,46,738GS2027,GS,62866,61666,98.09
20,47,739ML26,SG,100,100,100.00
20,48,73GS2053,GS,1200,1200,100.00
20,49,741GS2036,GS,114253,102178,89.43
20,50,746GS2073,GS,1001,1001,100.00
20,51,74GJ27,SG,100,100,100.00
20,52,74GS2062,GS,197,191,96.95
20,53,754GS2036,GS,383243,373239,97.39
20,54,758GA37A,SG,100,100,100.00
20,55,795GS2032,GS,50,50,100.00
20,56,824GS2027,GS,756,378,50.00
20,57,828GS2027,GS,200,100,50.00
20,58,82GS2025,GS,2,1,50.00
20,59,883GS2041,GS,1,1,100.00
20,60,915GS2024,GS,504,504,100.00
20,61,91D010224,TB,1000,1000,100.00
20,62,91D040124,TB,1000,1000,100.00
20,63,91D071223,TB,8700,8700,100.00
20,64,91D080224,TB,4000,4000,100.00
20,65,91D110124,TB,100,100,100.00
20,66,91D141223,TB,2300,1600,69.57
20,67,91D180124,TB,5400,4700,87.04
20,68,91D211223,TB,200,200,100.00
20,69,91D220224,TB,2100,2100,100.00
20,70,91D291223,TB,1200,1200,100.00
20,71,92GS2030,GS,14673,10673,72.74
20,72,AAATECH,EQ,66730,36505,54.71
20,73,AAKASH,EQ,176045,148482,84.34
20,74,AARON,EQ,12349,7719,62.51
20,75,AARTIDRUGS,EQ,295600,130052,44.00
20,76,AARTIIND,EQ,4202092,1468637,34.95
20,77,AARTIPHARM,EQ,376084,183795,48.87
20,78,AARTIPP,E1,133,133,100.00
20,79,AARTISURF,EQ,11631,8448,72.63
20,80,AARVEEDEN,EQ,98572,51169,51.91
20,81,AARVI,EQ,560940,201175,35.86
20,82,AATMAJ,SM,40000,28000,70.00
20,83,AAVAS,EQ,127702,89518,70.10
20,84,ABB,EQ,558962,346780,62.04
20,85,ABBOTINDIA,EQ,7069,2661,37.64
20,86,ABCAPITAL,EQ,8992050,6844709,76.12
20,87,ABCOTS,SM,12000,10000,83.33
20,88,ABFL,N0,10,10,100.00
20,89,ABFL,N1,30,30,100.00
20,90,ABFL,N4,175,175,100.00
20,91,ABFL,N5,30,30,100.00
20,92,ABFRL,EQ,4786241,1988473,41.55
20,93,ABSLAMC,EQ,54545,33689,61.76
20,94,ABSLBANETF,EQ,2539931,2302779,90.66
20,95,ABSLLIQUID,EQ,516,441,85.47
20,96,ABSLNN50ET,EQ,12554,10191,81.18
20,97,ACC,EQ,2698012,1990040,73.76
20,98,ACCELYA,EQ,11826,6573,55.58
