Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01122023,1576094022,0002301
Trade Date <01-DEC-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,100,100,100.00
20,2,182D010224,TB,16100,16100,100.00
20,3,182D020524,TB,100,100,100.00
20,4,182D070324,TB,100,100,100.00
20,5,182D090524,TB,600,600,100.00
20,6,182D141223,TB,100,100,100.00
20,7,182D220224,TB,300,300,100.00
20,8,182D230524,TB,200,200,100.00
20,9,182D250124,TB,100,100,100.00
20,10,182D291223,TB,100,100,100.00
20,11,182D300524,TB,10100,10100,100.00
20,12,20MICRONS,EQ,107815,68514,63.55
20,13,21STCENMGM,EQ,12738,12738,100.00
20,14,360ONE,EQ,468020,290034,61.97
20,15,364D010824,TB,500,500,100.00
20,16,364D020524,TB,4200,4200,100.00
20,17,364D050924,TB,100,100,100.00
20,18,364D071124,TB,1000,500,50.00
20,19,364D080824,TB,500,500,100.00
20,20,364D090524,TB,500,500,100.00
20,21,364D101024,TB,500,500,100.00
20,22,364D150224,TB,8100,8100,100.00
20,23,364D160824,TB,500,500,100.00
20,24,364D211124,TB,2100,2100,100.00
20,25,364D230524,TB,500,500,100.00
20,26,364D250724,TB,500,500,100.00
20,27,364D281124,TB,100,100,100.00
20,28,364D311024,TB,100,100,100.00
20,29,3IINFOLTD,EQ,1148838,805688,70.13
20,30,3MINDIA,EQ,3005,1375,45.76
20,31,3PLAND,EQ,34577,19768,57.17
20,32,515GS2025,GS,16,16,100.00
20,33,563GS2026,GS,2,0,0.00
20,34,574GS2026,GS,10,10,100.00
20,35,5PAISA,EQ,127796,62958,49.26
20,36,610GS2031,GS,6607,6401,96.88
20,37,63MOONS,EQ,1278468,603445,47.20
20,38,654GS2032,GS,35001,35001,100.00
20,39,667GS2035,GS,13,13,100.00
20,40,669GS2024,GS,3001,3001,100.00
20,41,676GS2061,GS,3,3,100.00
20,42,695GS2061,GS,600,600,100.00
20,43,699GS2026,GS,5662,5662,100.00
20,44,710GS2029,GS,11722,11206,95.60
20,45,716GS2050,GS,2,1,50.00
20,46,717GS2030,GS,16200,16200,100.00
20,47,718GS2033,GS,2200,2100,95.45
20,48,718GS2037,GS,67497,67497,100.00
20,49,725GS2063,GS,119674,118864,99.32
20,50,726GS2032,GS,48660,48562,99.80
20,51,733GS2026,GS,7900,7611,96.34
20,52,736GS2052,GS,33042,32943,99.70
20,53,737GS2028,GS,100,100,100.00
20,54,738GS2027,GS,84344,79343,94.07
20,55,73GS2053,GS,2600,2600,100.00
20,56,741GS2036,GS,62749,62749,100.00
20,57,746GS2073,GS,1200,1200,100.00
20,58,74GJ27,SG,100,100,100.00
20,59,74GS2062,GS,16,16,100.00
20,60,754GS2036,GS,1201075,1140300,94.94
20,61,765TN30,SG,100,100,100.00
20,62,824GS2027,GS,10,10,100.00
20,63,915GS2024,GS,1,1,100.00
20,64,91D010224,TB,5600,5600,100.00
20,65,91D040124,TB,6000,6000,100.00
20,66,91D071223,TB,400,300,75.00
20,67,91D080224,TB,1700,1700,100.00
