Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27052022,636301764,0002031
Trade Date <27-MAY-2022>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,94580,38166,40.35
20,2,21STCENMGM,EQ,1661,1661,100.00
20,3,3IINFOLTD,EQ,305421,165768,54.28
20,4,3MINDIA,EQ,5984,4010,67.01
20,5,574GS2026,GS,15000,15000,100.00
20,6,5PAISA,EQ,13488,6158,45.66
20,7,633AS26,SG,100,100,100.00
20,8,63MOONS,EQ,71651,43496,60.71
20,9,667GS2050,GS,21504,21502,99.99
20,10,676GS2061,GS,224,223,99.55
20,11,68GS2060,GS,208,208,100.00
20,12,691GJ30,SG,400,400,100.00
20,13,694MH31,SG,100,100,100.00
20,14,695GS2061,GS,210,210,100.00
20,15,695PN31,SG,300,300,100.00
20,16,699GA31,SG,400,400,100.00
20,17,699GS2051,GS,502,502,100.00
20,18,717GS2028,GS,315,315,100.00
20,19,772GS2055,GS,1,1,100.00
20,20,813GS2045,GS,2,2,100.00
20,21,91D180822,TB,100,100,100.00
20,22,A2ZINFRA,EQ,612184,360803,58.94
20,23,AAATECH,SM,15000,6000,40.00
20,24,AAKASH,EQ,105230,85490,81.24
20,25,AAREYDRUGS,EQ,30355,20987,69.14
20,26,AARON,EQ,1806,811,44.91
20,27,AARTIDRUGS,EQ,40240,11234,27.92
20,28,AARTIIND,EQ,513290,212991,41.50
20,29,AARTISURF,EQ,10818,5557,51.37
20,30,AARVEEDEN,EQ,9671,7274,75.21
20,31,AARVI,EQ,9912,4958,50.02
20,32,AAVAS,EQ,21962,9106,41.46
20,33,ABAN,EQ,145555,89064,61.19
20,34,ABB,EQ,171237,47983,28.02
20,35,ABBOTINDIA,EQ,12810,4677,36.51
20,36,ABCAPITAL,EQ,2636065,584785,22.18
20,37,ABCOTS,SM,4000,4000,100.00
20,38,ABFRL,EQ,1626078,554439,34.10
20,39,ABSLAMC,EQ,92795,31512,33.96
20,40,ABSLBANETF,EQ,6759,4038,59.74
20,41,ABSLNN50ET,EQ,6770,5233,77.30
20,42,ACC,EQ,215682,90607,42.01
20,43,ACCELYA,EQ,6229,2184,35.06
20,44,ACCURACY,EQ,522965,124746,23.85
20,45,ACE,EQ,142770,49693,34.81
20,46,ACEINTEG,SM,4500,4500,100.00
20,47,ACRYSIL,EQ,91385,45057,49.30
20,48,ADANIENT,EQ,1354005,289893,21.41
20,49,ADANIGREEN,EQ,664373,170677,25.69
20,50,ADANIPORTS,EQ,5815428,943981,16.23
20,51,ADANIPOWER,EQ,25197002,8665797,34.39
20,52,ADANITRANS,EQ,179723,55674,30.98
20,53,ADFFOODS,EQ,13335,6041,45.30
20,54,ADORWELD,EQ,8987,4652,51.76
20,55,ADSL,EQ,126668,59458,46.94
20,56,ADVANIHOTR,EQ,20426,10523,51.52
20,57,ADVENZYMES,EQ,42451,26094,61.47
20,58,AEGISCHEM,EQ,452053,181333,40.11
20,59,AFFLE,EQ,882896,224371,25.41
20,60,AGARIND,EQ,58716,16782,28.58
20,61,AGI,EQ,83713,36131,43.16
20,62,AGROPHOS,EQ,375624,204492,54.44
20,63,AGSTRA,EQ,431910,178553,41.34
20,64,AHLADA,EQ,24232,9455,39.02
20,65,AHLEAST,EQ,1723,909,52.76
20,66,AHLUCONT,EQ,10676,5831,54.62
20,67,AIAENG,EQ,159757,61017,38.19
20,68,AILIMITED,SM,3000,3000,100.00
20,69,AIRAN,EQ,59666,34164,57.26
20,70,AIROLAM,EQ,2485,1153,46.40
20,71,AIRTELPP,E1,104827,74263,70.84
20,72,AISL,SM,1200,1200,100.00
20,73,AJANTPHARM,EQ,25770,5300,20.57
20,74,AJMERA,EQ,46059,24173,52.48
20,75,AJOONI,EQ,8789,7315,83.23
20,76,AKASH,EQ,33137,18415,55.57
20,77,AKG,EQ,30350,21640,71.30
20,78,AKSHAR,EQ,9974,8124,81.45
20,79,AKSHARCHEM,EQ,9548,4880,51.11
20,80,AKSHOPTFBR,EQ,182050,114570,62.93
20,81,AKZOINDIA,EQ,30311,4688,15.47
20,82,ALANKIT,EQ,371682,190095,51.14
20,83,ALBERTDAVD,EQ,2644,1930,73.00
20,84,ALEMBICLTD,EQ,179149,46116,25.74
20,85,ALICON,EQ,32423,17453,53.83
20,86,ALKEM,EQ,56746,24191,42.63
20,87,ALKYLAMINE,EQ,36132,10477,29.00
20,88,ALLCARGO,EQ,1084159,301201,27.78
20,89,ALLSEC,EQ,3931,2872,73.06
20,90,ALMONDZ,EQ,10849,5938,54.73
20,91,ALPA,EQ,18624,13640,73.24
20,92,ALPHAGEO,EQ,18449,10304,55.85
20,93,AMARAJABAT,EQ,346858,72664,20.95
20,94,AMBER,EQ,120658,22933,19.01
20,95,AMBICAAGAR,EQ,5799,4223,72.82
20,96,AMBIKCO,EQ,13747,8343,60.69
20,97,AMBUJACEM,EQ,1603075,514951,32.12
20,98,AMDIND,EQ,22349,11459,51.27
20,99,AMIORG,EQ,60239,23151,38.43
20,100,AMJLAND,EQ,21323,17225,80.78
20,101,AMRUTANJAN,EQ,9467,4616,48.76
20,102,ANANDRATHI,EQ,53492,21178,39.59
20,103,ANANTRAJ,EQ,552287,187369,33.93
20,104,ANDHRAPAP,EQ,32909,13986,42.50
20,105,ANDHRSUGAR,EQ,601068,150398,25.02
20,106,ANDREWYU,EQ,181937,110761,60.88
20,107,ANGELONE,EQ,790092,127386,16.12
20,108,ANIKINDS,EQ,45586,37873,83.08
20,109,ANKITMETAL,EQ,137629,96922,70.42
