Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20012024,1622834909,0002267
Trade Date <20-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D020524,TB,100,100,100.00
20,2,182D040724,TB,20100,20100,100.00
20,3,182D110424,TB,1100,1100,100.00
20,4,182D130624,TB,500,500,100.00
20,5,182D200624,TB,300,300,100.00
20,6,182D270624,TB,100,100,100.00
20,7,20MICRONS,EQ,48787,18571,38.07
20,8,360ONE,EQ,77610,37338,48.11
20,9,364D020125,TB,4100,4000,97.56
20,10,364D121224,TB,100,100,100.00
20,11,364D160125,TB,100,100,100.00
20,12,364D180424,TB,100,100,100.00
20,13,364D211124,TB,200,200,100.00
20,14,364D260124,TB,900,900,100.00
20,15,364D311024,TB,100,100,100.00
20,16,3IINFOLTD,EQ,2109841,948173,44.94
20,17,3MINDIA,EQ,2358,933,39.57
20,18,3PLAND,EQ,111463,63795,57.23
20,19,574GS2026,GS,1047,1047,100.00
20,20,5PAISA,EQ,87537,51109,58.39
20,21,618GS2024,GS,1,1,100.00
20,22,667GS2050,GS,50,50,100.00
20,23,676GS2061,GS,199,199,100.00
20,24,699GS2026,GS,700,700,100.00
20,25,699GS2051,GS,6,3,50.00
20,26,706GS2028,GS,1000,1000,100.00
20,27,717GS2030,GS,500,500,100.00
20,28,718GS2033,GS,200,200,100.00
20,29,718GS2037,GS,68200,68200,100.00
20,30,719GS2060,GS,1,1,100.00
20,31,725GS2063,GS,26631,26631,100.00
20,32,726GS2032,GS,3285,3103,94.46
20,33,726GS2033,GS,1,1,100.00
20,34,732GS2024,GS,121,121,100.00
20,35,732GS2030,GS,2020,2020,100.00
20,36,733GS2026,GS,480,480,100.00
20,37,736GS2052,GS,1661,1657,99.76
20,38,737GS2028,GS,1500,1500,100.00
20,39,738GS2027,GS,81311,67228,82.68
20,40,73GS2053,GS,6060,5209,85.96
20,41,741GS2036,GS,29990,29990,100.00
20,42,746GS2073,GS,160,160,100.00
