Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24012024,2100866797,0002312
Trade Date <24-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,2,1,50.00
20,2,182D060624,TB,700,700,100.00
20,3,182D090524,TB,3100,3100,100.00
20,4,182D110724,TB,900,900,100.00
20,5,182D130624,TB,600,600,100.00
20,6,182D200624,TB,400,400,100.00
20,7,182D210324,TB,200,200,100.00
20,8,182D220224,TB,100,100,100.00
20,9,182D230524,TB,100,100,100.00
20,10,182D250424,TB,100,100,100.00
20,11,182D270624,TB,300,300,100.00
20,12,182D290324,TB,100,100,100.00
20,13,20MICRONS,EQ,63791,31920,50.04
20,14,360ONE,EQ,332842,175613,52.76
20,15,364D010824,TB,200,200,100.00
20,16,364D071124,TB,2300,2300,100.00
20,17,364D090125,TB,100,100,100.00
20,18,364D110724,TB,500,500,100.00
20,19,364D141124,TB,200,200,100.00
20,20,364D160125,TB,1500,1500,100.00
20,21,364D191224,TB,300,300,100.00
20,22,364D211124,TB,4000,4000,100.00
20,23,364D261224,TB,900,900,100.00
20,24,3IINFOLTD,EQ,3719892,1315618,35.37
20,25,3MINDIA,EQ,4769,1804,37.83
20,26,3PLAND,EQ,35396,19450,54.95
20,27,563GS2026,GS,1,1,100.00
20,28,574GS2026,GS,626,626,100.00
20,29,5PAISA,EQ,62463,32105,51.40
20,30,654GS2032,GS,101,101,100.00
20,31,667GS2050,GS,2433,2433,100.00
20,32,669GS2024,GS,104,101,97.12
20,33,676GS2061,GS,22,22,100.00
20,34,695GS2061,GS,387,387,100.00
20,35,699GS2026,GS,683,683,100.00
20,36,699GS2051,GS,9755,9755,100.00
20,37,706GS2028,GS,6400,6400,100.00
20,38,710GS2029,GS,6101,6101,100.00
20,39,716GS2050,GS,2066,2066,100.00
20,40,717GS2030,GS,7100,7100,100.00
20,41,718GS2033,GS,200,200,100.00
20,42,718GS2037,GS,59167,42254,71.41
20,43,719GS2060,GS,89,89,100.00
20,44,725GS2063,GS,61624,61424,99.68
20,45,726GS2032,GS,17600,17600,100.00
20,46,732GS2030,GS,2300,2300,100.00
20,47,733GS2026,GS,1000,900,90.00
20,48,737GS2028,GS,1300,1300,100.00
20,49,738GS2027,GS,51005,46900,91.95
20,50,73GS2053,GS,1630,1630,100.00
20,51,741GS2036,GS,9527,9527,100.00
20,52,744AP33,SG,1100,1000,90.91
20,53,746GS2073,GS,938,938,100.00
20,54,74GS2062,GS,2025,2015,99.51
20,55,754GS2036,GS,406968,358452,88.08
20,56,765UP34,SG,100,100,100.00
20,57,766GJ30A,SG,100,100,100.00
20,58,768KA37,SG,1000,1000,100.00
20,59,772GS2055,GS,1032,1032,100.00
20,60,777PN33,SG,100,100,100.00
20,61,77MH33A,SG,1000,1000,100.00
20,62,824GS2027,GS,5400,3403,63.02
20,63,91D010224,TB,1000,1000,100.00
20,64,91D040424,TB,6100,6100,100.00
20,65,91D070324,TB,1900,1700,89.47
20,66,91D080224,TB,2800,2800,100.00
20,67,91D110424,TB,1600,1600,100.00
20,68,91D140324,TB,500,500,100.00
20,69,91D150224,TB,5500,5500,100.00
20,70,91D180424,TB,4100,4100,100.00
20,71,91D210324,TB,158700,158600,99.94
20,72,91D220224,TB,1100,700,63.64
20,73,91D280324,TB,100,100,100.00
20,74,91D290224,TB,1400,1300,92.86
20,75,92GS2030,GS,11133,11133,100.00
20,76,AARON,EQ,7437,2952,39.69
20,77,AARTECH,EQ,17222,7622,44.26
20,78,AARTIDRUGS,EQ,262927,108707,41.34
20,79,AARTIIND,EQ,1268035,376082,29.66
20,80,AARTIPHARM,EQ,194483,121096,62.27
20,81,AARTISURF,EQ,180448,43795,24.27
20,82,AARTISURF,P1,16,16,100.00
20,83,AARVEEDEN,EQ,66574,37165,55.83
20,84,AARVI,EQ,19998,13629,68.15
20,85,AATMAJ,SM,18000,18000,100.00
20,86,AAVAS,EQ,323592,242372,74.90
20,87,ABB,EQ,293735,122226,41.61
20,88,ABBOTINDIA,EQ,12433,4353,35.01
20,89,ABCAPITAL,EQ,5601704,2084273,37.21
20,90,ABCOTS,SM,6000,6000,100.00
20,91,ABFL,N5,35,35,100.00
20,92,ABFRL,EQ,13447714,5138710,38.21
20,93,ABINFRA,SM,4000,4000,100.00
20,94,ABSLAMC,EQ,97058,56846,58.57
20,95,ABSLBANETF,EQ,746377,631278,84.58
20,96,ABSLLIQUID,EQ,1760,1727,98.13
20,97,ABSLNN50ET,EQ,10683,4920,46.05
20,98,ACC,EQ,213154,71377,33.49
20,99,ACCELYA,EQ,56789,30049,52.91
20,100,ACCENTMIC,SM,46000,32000,69.57
20,101,ACE,EQ,242757,104605,43.09
20,102,ACEINTEG,EQ,7476,4569,61.12
20,103,ACI,EQ,182757,61562,33.69
20,104,ACL,EQ,49482,26393,53.34
20,105,ACLGATI,EQ,263920,127788,48.42
20,106,ACSAL,SM,6000,3000,50.00
20,107,ADANIENSOL,EQ,5163858,3724402,72.12
20,108,ADANIENT,EQ,5807940,3864068,66.53
20,109,ADANIGREEN,EQ,9489231,7447370,78.48
20,110,ADANIPORTS,EQ,18373913,10189078,55.45
20,111,ADFFOODS,EQ,148295,60858,41.04
20,112,ADORWELD,EQ,11829,5957,50.36
20,113,ADSL,EQ,1335330,353179,26.45
20,114,ADVANIHOTR,EQ,818281,284340,34.75
20,115,ADVENZYMES,EQ,297704,176767,59.38
20,116,AEGISCHEM,EQ,337403,171025,50.69
20,117,AEROFLEX,EQ,967396,422906,43.72
20,118,AETHER,EQ,58508,29172,49.86
20,119,AFFLE,EQ,192595,86098,44.70
