Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29112024,1352636539,0002582
Trade Date <29-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,1,1,100.00
20,2,1003ISFL28,N4,4393,3875,88.21
20,3,1003SCL30A,NV,2,2,100.00
20,4,1015ECL29,NR,305,275,90.16
20,5,1015SCL28B,AZ,50,50,100.00
20,6,1018GS2026,GS,10337,10337,100.00
20,7,1025NFL25,N5,951,951,100.00
20,8,1025SCL34,Z8,220,220,100.00
20,9,1025SCL34B,N1,200,200,100.00
20,10,1035UCL26,NA,77,77,100.00
20,11,1050ISFL28,N5,931,816,87.65
20,12,1050NFL26,N7,64,64,100.00
20,13,1050UCL25,N7,20,20,100.00
20,14,105IIFL29,N7,80,80,100.00
20,15,1060ECL29,NS,55,55,100.00
20,16,1065NFL27,NC,88,88,100.00
20,17,10CAGL27,N5,82,58,70.73
20,18,10IIFL28,N4,8023,7830,97.59
20,19,10IIFL29,N6,388,388,100.00
20,20,10NIDO26,N6,469,469,100.00
20,21,10SCL30A,BV,3,3,100.00
20,22,1119NFL27,ND,53,53,100.00
20,23,182D130325,TB,1000,1000,100.00
20,24,182D270225,TB,41100,41100,100.00
20,25,182D300125,TB,2200,2200,100.00
20,26,360ONE,EQ,519179,292574,56.35
20,27,364D110425,TB,800,800,100.00
20,28,364D121224,TB,5000,5000,100.00
20,29,364D130325,TB,300,300,100.00
20,30,3IINFOLTD,EQ,659846,349096,52.91
20,31,3MINDIA,EQ,6933,997,14.38
20,32,3PLAND,EQ,258875,112542,43.47
20,33,5PAISA,EQ,19010,8405,44.21
20,34,601GS2028,GS,1,1,100.00
20,35,63MOONS,EQ,593063,285018,48.06
20,36,667GS2050,GS,22064,21564,97.73
20,37,676GS2061,GS,24600,14600,59.35
20,38,679GS2034,GS,100,100,100.00
20,39,68GS2060,GS,538,538,100.00
20,40,695GS2061,GS,1000,1000,100.00
20,41,699GS2051,GS,501,501,100.00
20,42,702GS2027,GS,306,303,99.02
20,43,702GS2031,GS,683,683,100.00
20,44,704GS2029,GS,1804,1802,99.89
20,45,704IRFC26,NL,35,35,100.00
20,46,706GS2028,GS,13469,13469,100.00
20,47,709GS2054,GS,200,200,100.00
20,48,709GS2074,GS,901,901,100.00
20,49,710GS2029,GS,30071,21771,72.40
20,50,716GS2050,GS,7361,7361,100.00
20,51,717GS2030,GS,10800,10800,100.00
20,52,718GS2033,GS,7400,7400,100.00
20,53,718GS2037,GS,28600,25740,90.00
20,54,719PN37,SG,1000,1000,100.00
20,55,723GS2039,GS,6800,6800,100.00
20,56,725GS2063,GS,7896,7896,100.00
20,57,726GS2032,GS,50000,50000,100.00
20,58,726GS2033,GS,113501,100000,88.10
20,59,727GS2026,GS,1004,1004,100.00
20,60,729IRFC26,NN,51,51,100.00
20,61,729NHAI26,NC,25,25,100.00
20,62,732GS2030,GS,60,60,100.00
20,63,732IRFC25,NI,3,3,100.00
20,64,733GS2026,GS,9800,9800,100.00
20,65,734GS2064,GS,19605,19605,100.00
20,66,737GS2028,GS,4500,4500,100.00
20,67,737NTPC35C,NA,25,25,100.00
20,68,738GS2027,GS,75467,53845,71.35
20,69,739NHAI26,N8,79,79,100.00
20,70,73GS2053,GS,24200,24200,100.00
20,71,741GS2036,GS,12523,12523,100.00
20,72,746GS2073,GS,1227,1227,100.00
20,73,74GS2062,GS,4580,2710,59.17
20,74,753IRFC30,NJ,1,1,100.00
20,75,753NTPC30E,NC,31,31,100.00
20,76,754GS2036,GS,439931,428254,97.35
20,77,757GS2033,GS,11931,11931,100.00
20,78,760PFCL35,N3,20,10,50.00
20,79,762NTPC35F,ND,10,10,100.00
20,80,764HUDCO31,N8,125,125,100.00
20,81,764IRFC31,NO,1075,1066,99.16
20,82,764NABAR31,N2,1232,1175,95.37
20,83,765TN30,SG,400,400,100.00
20,84,765UP34,SG,800,800,100.00
20,85,769HUDCO31,N9,534,310,58.05
20,86,769IGT28,NH,450,450,100.00
20,87,769NHAI31,NE,310,309,99.68
20,88,76NHAI31,NA,1249,1249,100.00
20,89,774IREDA31,N7,28,28,100.00
20,90,774KA37,SG,600,600,100.00
20,91,797IGT31,NL,275,211,76.73
20,92,79NHIT40,N2,1048,1048,100.00
20,93,79NHIT47,N3,847,790,93.27
20,94,810IRFC27,N2,291,291,100.00
20,95,812REC27,NI,39,25,64.10
20,96,81TCHF28,N8,175,175,100.00
20,97,828GS2027,GS,16650,11800,70.87
20,98,82GS2025,GS,1000,1000,100.00
20,99,82HUDCO27,N2,1594,684,42.91
20,100,82IGT31,NJ,20,20,100.00
20,101,830CIFC26,N2,310,310,100.00
20,102,830NHAI27,N2,581,581,100.00
20,103,830PFCL27,N5,126,125,99.21
20,104,835SCL23B,YM,20,20,100.00
20,105,842IIFL26,NL,481,481,100.00
20,106,843IHFL29,NC,190,190,100.00
20,107,847SCL25,Z2,10,10,100.00
20,108,849NTPC25,N7,17223,16778,97.42
20,109,84TCHF28,NA,1072,1072,100.00
20,110,863IRFC29,NC,100,100,100.00
20,111,865IFL28,NZ,198,198,100.00
20,112,865IIFL28,NS,73,38,52.05
20,113,865IRFC29,NA,51,51,100.00
20,114,865LTF26,NN,1000,956,95.60
20,115,865TCAPS27,N8,303,303,100.00
20,116,86LTF24,NJ,11,10,90.91
20,117,871REC28,N9,2459,2459,100.00
20,118,875IHFL29,ND,26,26,100.00
20,119,875IIFL26,NM,41,41,100.00
20,120,876HUDCO28,ND,614,614,100.00
20,121,87LTF27,NH,631,571,90.49
20,122,880IREDA34,N6,25,25,100.00
20,123,883GS2041,GS,10,10,100.00
20,124,885MOFSL26,N0,100,100,100.00
20,125,888ERFL28,N5,45,45,100.00
20,126,888IHFL25F,NC,200,200,100.00
20,127,888IRFC29,NE,50,50,100.00
20,128,888REC29,NF,337,196,58.16
20,129,891IIFCL34,N4,15,10,66.67
20,130,891NTPC33,N6,4181,515,12.32
20,131,897GS2030,GS,1000,1000,100.00
20,132,897MOFSL29,N4,100,100,100.00
20,133,898LTF29,N7,10,10,100.00
20,134,901HUDCO34,NE,340,273,80.29
20,135,901NHB34,N6,35,27,77.14
20,136,905PEL26,N1,225,225,100.00
20,137,910CAGL25,N7,78,78,100.00
20,138,910TCAP28,NA,216,216,100.00
20,139,920PEL28,N2,200,200,100.00
20,140,921ISFL25,N0,52,51,98.08
20,141,925AEL26,N1,183,183,100.00
20,142,925SCL25,N5,15,15,100.00
20,143,925SCL25B,Y3,20,20,100.00
20,144,925SCL26F,N1,50,50,100.00
20,145,92GS2030,GS,5796,5796,100.00
20,146,930SFL28,YP,81,53,65.43
20,147,932AEL27,N3,600,600,100.00
20,148,935LTF29,N5,540,540,100.00
20,149,935PEL33,N3,345,310,89.86
20,150,93MOFSL34,N6,6,6,100.00
20,151,943ECL28,NJ,225,225,100.00
20,152,945IFSL25,N4,130,130,100.00
20,153,948SCL26A,NN,3,3,100.00
20,154,948SCL26D,AI,1,1,100.00
20,155,948SCL26I,AX,50,50,100.00
20,156,94SFL28,YL,400,400,100.00
20,157,956AEL29,N6,50,50,100.00
20,158,957ISFL26,N2,3,3,100.00
20,159,957NIDO26,N5,79,79,100.00
20,160,960CAGL25,N3,127,127,100.00
20,161,965AEL27,N4,100,100,100.00
20,162,965ICCL25I,NQ,10,10,100.00
