Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26112024,1316014803,0002585
Trade Date <26-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,25,25,100.00
20,2,1003IIFL29,NC,251,251,100.00
20,3,1003ISFL28,N4,2656,2654,99.92
20,4,1003SCL30A,NV,39,27,69.23
20,5,1015ECL29,NR,1205,1205,100.00
20,6,1015UCL26,N1,11,11,100.00
20,7,1018GS2026,GS,2481,2481,100.00
20,8,1025NFL25,N5,70,70,100.00
20,9,1025SCL34,Z8,12,12,100.00
20,10,1025UCL26A,N1,1,1,100.00
20,11,1035UCL26,NA,20,15,75.00
20,12,1040UCL27B,N1,241,241,100.00
20,13,1049DLSL25,NX,16,16,100.00
20,14,1050ISFL28,N5,11021,10911,99.00
20,15,1050NFL26,N7,125,105,84.00
20,16,1050UCL25,N7,95,95,100.00
20,17,105IIFL29,N7,3,1,33.33
20,18,1065NFL27,NC,26,26,100.00
20,19,1075SCL33,YK,20,10,50.00
20,20,1075UCL25,N9,10,10,100.00
20,21,10CAGL27,N5,35,35,100.00
20,22,10IIFL28,N4,3813,3813,100.00
20,23,10IIFL28A,NE,60,60,100.00
20,24,10IIFL29,N6,186,85,45.70
20,25,10SCL30A,BV,301,301,100.00
20,26,1102NFL26,N8,45,45,100.00
20,27,182D060225,TB,5000,5000,100.00
20,28,182D090125,TB,100,100,100.00
20,29,182D270225,TB,100,100,100.00
20,30,360ONE,EQ,207408,128534,61.97
20,31,364D050625,TB,2000,2000,100.00
20,32,364D061125,TB,300,300,100.00
20,33,364D161025,TB,100,100,100.00
20,34,364D180425,TB,1100,1100,100.00
20,35,364D230125,TB,200,200,100.00
20,36,364D261224,TB,2000,2000,100.00
20,37,364D300125,TB,7500,7300,97.33
20,38,3IINFOLTD,EQ,539488,318685,59.07
20,39,3MINDIA,EQ,5711,1044,18.28
20,40,3PLAND,EQ,1039653,292749,28.16
20,41,522GS2025,GS,1100,1100,100.00
20,42,563GS2026,GS,1,1,100.00
20,43,574GS2026,GS,12371,12370,99.99
20,44,5PAISA,EQ,21309,9017,42.32
20,45,63MOONS,EQ,410585,143250,34.89
20,46,654GS2032,GS,4000,4000,100.00
20,47,664GS2035,GS,900,900,100.00
20,48,679GS2034,GS,453,452,99.78
20,49,68GS2060,GS,16,16,100.00
20,50,692GS2039,GS,2,2,100.00
20,51,699GS2026,GS,5100,5100,100.00
20,52,702GS2027,GS,48915,48865,99.90
20,53,702GS2031,GS,172936,172936,100.00
