Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01112024,492920968,0002411
Trade Date <01-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,90,90,100.00
20,2,1003SCL30A,NV,3,3,100.00
20,3,1015ECL29,NR,78,78,100.00
20,4,1018GS2026,GS,670,670,100.00
20,5,1025SCL34,Z8,17,17,100.00
20,6,1050NFL26,N7,3,3,100.00
20,7,1050UCL25,N7,10,10,100.00
20,8,105UCL2026,NB,50,50,100.00
20,9,1065NFL27,NC,18,18,100.00
20,10,10IIFL28,N4,20,10,50.00
20,11,10IIFL28A,NE,13,13,100.00
20,12,10ISFL26,N3,180,180,100.00
20,13,10SCL30A,BV,8,8,100.00
20,14,11DLSL25A,Y3,45,45,100.00
20,15,182D071124,TB,100,100,100.00
20,16,182D281124,TB,2100,2100,100.00
20,17,182D300125,TB,9000,9000,100.00
20,18,360ONE,EQ,48118,23224,48.26
20,19,364D090125,TB,5000,5000,100.00
20,20,3IINFOLTD,EQ,190300,140309,73.73
20,21,3MINDIA,EQ,1255,393,31.31
20,22,574GS2026,GS,5,5,100.00
20,23,5PAISA,EQ,15076,8942,59.31
20,24,63MOONS,EQ,1303357,387773,29.75
20,25,654GS2032,GS,1,1,100.00
20,26,667GS2050,GS,200,200,100.00
20,27,702GS2027,GS,100,100,100.00
20,28,702GS2031,GS,100,100,100.00
20,29,710GS2029,GS,3,2,66.67
20,30,717GS2030,GS,1,1,100.00
20,31,718GS2033,GS,1,1,100.00
20,32,718GS2037,GS,4,4,100.00
20,33,725GS2063,GS,31,31,100.00
20,34,729NHAI26,NC,39,29,74.36
20,35,732GS2030,GS,100,100,100.00
20,36,734GS2064,GS,100,100,100.00
20,37,736GS2052,GS,2,2,100.00
20,38,737GS2028,GS,147,147,100.00
20,39,738GS2027,GS,32050,25830,80.59
20,40,739NHAI26,N8,109,109,100.00
20,41,73GS2053,GS,1020,1020,100.00
20,42,741GS2036,GS,100,100,100.00
20,43,746GS2073,GS,101,100,99.01
20,44,74GS2035,GS,1,1,100.00
20,45,753IRFC30,NJ,1,1,100.00
20,46,754GS2036,GS,91849,89342,97.27
20,47,757GS2033,GS,1,1,100.00
20,48,764HUDCO31,N8,1,1,100.00
20,49,769NHAI31,NE,21,21,100.00
20,50,76NHAI31,NA,1,1,100.00
20,51,774IREDA31,N7,33,33,100.00
20,52,79NHIT35,N1,308,308,100.00
20,53,79NHIT47,N3,180,180,100.00
20,54,801TCH25,N4,40,40,100.00
20,55,829LTF24,NL,60,50,83.33
20,56,82IGT31,NJ,200,200,100.00
20,57,830NHAI27,N2,30,30,100.00
20,58,830PFCL27,N5,28,28,100.00
20,59,83TCHF25,N6,160,150,93.75
20,60,843IHFL29,NC,17,17,100.00
20,61,849NTPC25,N7,2258,2220,98.32
20,62,84CIFCL28,NA,60,60,100.00
20,63,85IIFL25,NO,1,1,100.00
20,64,865IIFL28,NS,547,547,100.00
20,65,865IRFC29,NA,1,1,100.00
20,66,865LTF26,NN,170,170,100.00
20,67,866SFL25,ZE,10,10,100.00
20,68,871REC28,N9,2360,1550,65.68
20,69,875NHAI29,N6,82,80,97.56
20,70,876HUDCO28,ND,10,10,100.00
20,71,87LTF27,NH,197,187,94.92
20,72,880IREDA34,N6,2,1,50.00
20,73,885TCAPS29,NC,330,330,100.00
20,74,888ERFL28,N5,2,2,100.00
20,75,888IRFC29,NE,143,123,86.01
20,76,888REC29,NF,150,150,100.00
20,77,890ICCL23A,NZ,7,7,100.00
20,78,891NTPC33,N6,1,1,100.00
20,79,892PFCL33,N8,450,450,100.00
20,80,894SCL24,ZR,5,5,100.00
20,81,897GS2030,GS,22,22,100.00
20,82,901HUDCO34,NE,10,10,100.00
20,83,901NHB34,N6,45,45,100.00
20,84,915GS2024,GS,190,190,100.00
20,85,91D281124,TB,100,100,100.00
20,86,925AEL26,N1,16,16,100.00
20,87,925ERFL28,N6,64,50,78.13
20,88,92GS2030,GS,1000,1000,100.00
20,89,935LTF29,N5,100,100,100.00
20,90,93MOFSL34,N6,10,10,100.00
20,91,943ECL28,NJ,88,88,100.00
20,92,94IFCI25,NL,250,250,100.00
20,93,956AEL29,N6,74,74,100.00
20,94,957ISFL26,N2,100,100,100.00
20,95,96IIFL28,N5,533,533,100.00
20,96,96IIFL28A,NF,176,175,99.43
20,97,96SFL24A,NB,1,1,100.00
20,98,971SCL28A,NT,2,2,100.00
20,99,990SCL26,N7,31,31,100.00
20,100,99AEL29,N7,112,111,99.11
20,101,A2ZINFRA,EQ,133949,128441,95.89
20,102,AAATECH,EQ,9557,7568,79.19
20,103,AADHARHFC,EQ,49297,31036,62.96
20,104,AAKASH,EQ,106720,90360,84.67
20,105,AARON,EQ,12935,7545,58.33
20,106,AARTECH,EQ,13888,12815,92.27
20,107,AARTIDRUGS,EQ,22443,12352,55.04
20,108,AARTIIND,EQ,1024045,356248,34.79
20,109,AARTIPHARM,EQ,56820,38753,68.20
20,110,AARVI,EQ,3756,2567,68.34
20,111,AATMAJ,SM,6000,4000,66.67
20,112,AAVAS,EQ,24696,18852,76.34
20,113,ABAN,EQ,48302,37632,77.91
20,114,ABB,EQ,39200,17666,45.07
20,115,ABBOTINDIA,EQ,1260,517,41.03
20,116,ABCAPITAL,EQ,3222749,1467426,45.53
20,117,ABDL,EQ,198924,131543,66.13
20,118,ABFRL,EQ,2017724,897540,44.48
20,119,ABINFRA,ST,58000,58000,100.00
20,120,ABREL,EQ,20759,10516,50.66
20,121,ABSLAMC,EQ,248849,118633,47.67
20,122,ABSLBANETF,EQ,6041,4612,76.34
20,123,ABSLLIQUID,EQ,5026,3907,77.74
20,124,ABSLNN50ET,EQ,23435,15245,65.05
20,125,ABSLPSE,EQ,61716,50160,81.28
20,126,ABSMARINE,SM,15500,10500,67.74
20,127,ACC,EQ,30732,10505,34.18
20,128,ACCELYA,EQ,4425,3361,75.95
20,129,ACCENTMIC,SM,7000,5500,78.57
20,130,ACCURACY,EQ,141548,111634,78.87
20,131,ACE,EQ,76117,31189,40.98
20,132,ACEINTEG,EQ,21435,15866,74.02
20,133,ACI,EQ,138118,86254,62.45
20,134,ACL,EQ,7782,5818,74.76
20,135,ACLGATI,EQ,89727,55550,61.91
20,136,ACSAL,ST,6000,4500,75.00
20,137,ADANIENSOL,EQ,143996,71475,49.64
20,138,ADANIENT,EQ,304673,124187,40.76
20,139,ADANIGREEN,EQ,132414,57658,43.54
20,140,ADANIPORTS,EQ,243881,76270,31.27
20,141,ADANIPOWER,EQ,396239,195696,49.39
20,142,ADFFOODS,EQ,126703,65756,51.90
20,143,ADORWELD,EQ,2798,1778,63.55
20,144,ADROITINFO,EQ,15140,12926,85.38
20,145,ADROITPP1,E1,5483,5481,99.96
20,146,ADSL,EQ,211873,140175,66.16
