Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07112024,1174058149,0002558
Trade Date <07-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,111,99,89.19
20,2,1003IIFL29,NC,255,255,100.00
20,3,1003ISFL28,N4,346,346,100.00
20,4,1015ECL29,NR,241,241,100.00
20,5,1015SCL28,NR,208,197,94.71
20,6,1015UCL26,N1,169,69,40.83
20,7,1018GS2026,GS,4697,4697,100.00
20,8,1025SCL34A,ZT,25,25,100.00
20,9,1035UCL26,NA,10,10,100.00
20,10,1040NFL26,NA,30,30,100.00
20,11,1040UCL25,N4,252,249,98.81
20,12,1040UCL27B,N1,156,156,100.00
20,13,1050NFL26,N7,212,212,100.00
20,14,1060ECL29,NS,100,100,100.00
20,15,1065NFL27,NC,104,104,100.00
20,16,1075NFL25,N6,5,5,100.00
20,17,1075UCL25,N9,25,25,100.00
20,18,10IFSL26,N7,14,14,100.00
20,19,10IIFL28A,NE,350,250,71.43
20,20,10ISFL26,N3,50,50,100.00
20,21,10NFL25,N9,10,10,100.00
20,22,10NIDO26,N6,310,310,100.00
20,23,10SCL30A,BV,8,8,100.00
20,24,11UCL26,NC,10,10,100.00
20,25,182D060225,TB,2700,2700,100.00
20,26,182D121224,TB,100,100,100.00
20,27,182D130325,TB,1100,1100,100.00
20,28,182D200225,TB,3000,3000,100.00
20,29,182D230125,TB,100,100,100.00
20,30,182D240425,TB,3700,3700,100.00
20,31,182D300125,TB,300,300,100.00
20,32,360ONE,EQ,211506,112763,53.31
20,33,364D100725,TB,100,100,100.00
20,34,364D211124,TB,100,100,100.00
20,35,364D261224,TB,9700,9700,100.00
20,36,364D310725,TB,300,300,100.00
20,37,3IINFOLTD,EQ,554518,242489,43.73
20,38,3MINDIA,EQ,3783,1021,26.99
20,39,515GS2025,GS,900,900,100.00
20,40,574GS2026,GS,10,5,50.00
20,41,5PAISA,EQ,31778,14915,46.93
20,42,610GS2031,GS,1,1,100.00
20,43,63MOONS,EQ,255793,143641,56.16
20,44,654GS2032,GS,1100,1100,100.00
20,45,664GS2035,GS,4679,4679,100.00
20,46,667GS2050,GS,2,1,50.00
20,47,676GS2061,GS,9400,9400,100.00
20,48,689GS2025,GS,21,21,100.00
20,49,695GS2061,GS,5,5,100.00
20,50,699GS2026,GS,200,200,100.00
20,51,699GS2051,GS,19972,19972,100.00
20,52,699PY29,SG,100,100,100.00
20,53,702GS2027,GS,1401,1001,71.45
