Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13102025,1713145329,0003019
Trade Date <13-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,6,6,100.00
20,2,1003IIFL29,NC,18,4,22.22
20,3,1003SCL30A,NV,56,56,100.00
20,4,1015ECL29,NR,278,278,100.00
20,5,1015SCL28B,AZ,100,100,100.00
20,6,1015UCL26,N1,45,45,100.00
20,7,1015UCL27,NF,245,147,60.00
20,8,1018GS2026,GS,569,569,100.00
20,9,1030SFIL28,NM,10,10,100.00
20,10,1035UCL26,NA,25,25,100.00
20,11,1040NFL26,NA,7,6,85.71
20,12,1040UCL27B,N1,1,1,100.00
20,13,1050UCL28,NH,15,15,100.00
20,14,1060ECL29,NS,150,150,100.00
20,15,1065NFL27,NC,300,300,100.00
20,16,1090NFL26,NB,10,10,100.00
20,17,10CAGL27,N5,5,5,100.00
20,18,10IIFL28,N4,50,50,100.00
20,19,10IIFL28A,NE,367,367,100.00
20,20,10IIFL29,N6,110,110,100.00
20,21,10IIFLSF27,NB,220,220,100.00
20,22,10NIDO26,N6,310,299,96.45
20,23,1102NFL26,N8,200,200,100.00
20,24,12AFIL27,N0,1,1,100.00
20,25,12VCCL27A,N0,3,3,100.00
20,26,12VCCL29,N0,2,2,100.00
20,27,12VCCL29B,N0,1,1,100.00
20,28,182D050226,TB,400,200,50.00
20,29,182D061125,TB,300,300,100.00
20,30,182D120226,TB,100,100,100.00
20,31,182D131125,TB,400,400,100.00
20,32,182D181225,TB,200,100,50.00
20,33,182D201125,TB,1400,1200,85.71
20,34,20MICRONS,EQ,64596,28925,44.78
20,35,21STCENMGM,EQ,2788,2283,81.89
20,36,360ONE,EQ,651135,354605,54.46
20,37,364D010126,TB,200,200,100.00
20,38,364D041225,TB,1500,1500,100.00
20,39,364D050226,TB,800,800,100.00
20,40,364D050326,TB,2000,2000,100.00
20,41,364D061125,TB,1000,1000,100.00
20,42,364D080126,TB,1000,1000,100.00
20,43,364D140526,TB,1400,1400,100.00
20,44,364D161025,TB,245000,245000,100.00
20,45,364D170926,TB,200,200,100.00
20,46,364D180626,TB,1000,1000,100.00
20,47,364D270226,TB,1000,1000,100.00
20,48,3IINFOLTD,EQ,544348,251446,46.19
20,49,3MINDIA,EQ,4194,2564,61.13
20,50,3PLAND,EQ,7615,5668,74.43
20,51,574GS2026,GS,9,9,100.00
20,52,5PAISA,EQ,565021,116975,20.70
20,53,633GS2035,GS,201,200,99.50
20,54,63MOONS,EQ,63993,41794,65.31
20,55,648GS2035,GS,11900,11900,100.00
20,56,654GS2032,GS,2000,2000,100.00
20,57,664GS2035,GS,8,4,50.00
20,58,667GS2035,GS,22500,22500,100.00
20,59,667GS2050,GS,120,110,91.67
20,60,676GS2061,GS,65037,64037,98.46
20,61,679GS2031,GS,168,168,100.00
20,62,679GS2034A,GS,100,100,100.00
20,63,68GS2060,GS,117,116,99.15
20,64,690GS2065,GS,1224,734,59.97
20,65,692GS2039,GS,103,102,99.03
20,66,698GR2054,GS,400,400,100.00
20,67,702GS2027,GS,45,45,100.00
20,68,704GS2029,GS,148,148,100.00
20,69,704IRFC28,N6,1,1,100.00
20,70,709GS2054,GS,31365,21450,68.39
20,71,709GS2074,GS,18155,17355,95.59
20,72,710GS2029,GS,100,100,100.00
20,73,716GS2050,GS,4296,4296,100.00
20,74,718GS2033,GS,700,700,100.00
20,75,718GS2037,GS,1201,1200,99.92
20,76,719GS2060,GS,405,305,75.31
20,77,71GS2034,GS,100,100,100.00
20,78,724GS2055,GS,1,1,100.00
20,79,725GS2063,GS,1172,871,74.32
20,80,726GS2032,GS,679,679,100.00
20,81,726GS2033,GS,100,100,100.00
20,82,728IRFC30,NG,573,573,100.00
20,83,729IRFC26,NN,6,3,50.00
20,84,729NHAI26,NC,422,244,57.82
20,85,732IRFC25,NI,191,146,76.44
20,86,733GS2026,GS,10400,10400,100.00
20,87,734GS2064,GS,1128,1128,100.00
20,88,734IRFC28,N4,25,25,100.00
20,89,736GS2052,GS,2001,2000,99.95
20,90,737GS2028,GS,10100,10100,100.00
20,91,737NTPC35C,NA,65,65,100.00
20,92,738GS2027,GS,39977,33337,83.39
20,93,738HR34,SG,100,100,100.00
20,94,739NHAI26,N8,29,27,93.10
20,95,73GS2053,GS,139134,139129,100.00
20,96,740IIFCL33,N1,47,47,100.00
20,97,741GS2036,GS,150,100,66.67
20,98,746GS2073,GS,4204,4083,97.12
20,99,74GS2062,GS,19115,19107,99.96
20,100,750IRFC35,NK,1,1,100.00
20,101,753IRFC30,NJ,339,339,100.00
20,102,754GS2036,GS,215523,195846,90.87
20,103,762NTPC35F,ND,19,19,100.00
20,104,764HUDCO31,N8,5,5,100.00
20,105,764IRFC31,NO,499,449,89.98
20,106,764NABAR31,N2,28,28,100.00
20,107,769NHAI31,NE,276,276,100.00
20,108,76IGT26,ND,318,315,99.06
20,109,76NHAI31,NA,300,300,100.00
20,110,79IGT28,NF,10,10,100.00
20,111,79NHIT35,N1,100,100,100.00
20,112,79NHIT47,N3,200,100,50.00
20,113,805ABCL28,N5,100,50,50.00
20,114,810IRFC27,N2,1903,1692,88.91
20,115,815GS2026,GS,1,1,100.00
20,116,81TCHF28,N8,99,99,100.00
20,117,826GS2027,GS,1100,1100,100.00
20,118,828GS2027,GS,110,110,100.00
20,119,82HUDCO27,N2,600,600,100.00
20,120,82IGT31,NJ,1773,1482,83.59
20,121,830CIFC26,N2,10,10,100.00
20,122,830NHAI27,N2,115,114,99.13
20,123,830PFCL27,N5,1163,1163,100.00
20,124,83GS2040,GS,750,750,100.00
20,125,83GS2042,GS,143,140,97.90
20,126,842IIFL26,NL,1632,1081,66.24
20,127,843IHFL29,NC,50,50,100.00
20,128,84TCHF28,NA,200,200,100.00
20,129,850CIFCL26,NE,50,50,100.00
20,130,850NHAI29,N5,30,20,66.67
20,131,85PFL26A,N7,1,1,100.00
20,132,860CIFCL28,NG,100,100,100.00
20,133,862REC33,NA,254,254,100.00
20,134,865IFL28,NZ,1,1,100.00
20,135,865IIFL28,NS,195,195,100.00
20,136,865IRFC29,NA,709,609,85.90
20,137,865LTF26,NN,30,30,100.00
20,138,865SCL26,N8,7,7,100.00
20,139,865SCL27,N4,21,21,100.00
20,140,865TCAPS27,N8,48,48,100.00
20,141,871REC28,N9,2127,2127,100.00
20,142,872MMFSL26,N1,76,61,80.26
20,143,875IHFL29,ND,330,165,50.00
20,144,875NHAI29,N6,1357,1347,99.26
20,145,875PCHFL26,N8,45,45,100.00
20,146,876HUDCO28,ND,3000,2769,92.30
20,147,879NHPC28,N5,100,100,100.00
20,148,87SCL27A,ZK,10,10,100.00
20,149,883GS2041,GS,412,206,50.00
20,150,885AEL28,NB,156,156,100.00
20,151,888IRFC29,NE,21,18,85.71
20,152,888REC29,NF,250,250,100.00
20,153,891NTPC33,N6,620,385,62.10
20,154,892PFCL33,N8,485,480,98.97
20,155,901HUDCO34,NE,650,600,92.31
20,156,901NHB34,N6,85,85,100.00
20,157,903SFL28,YI,314,307,97.77
20,158,905LTF27,NF,10,10,100.00
20,159,905SC24B,Z9,1,1,100.00
20,160,910TCAP28,NA,150,105,70.00
20,161,915AEL28,NC,408,308,75.49
20,162,915SCL26,NE,739,734,99.32
20,163,915SCL27A,ZL,104,104,100.00
20,164,91D020126,TB,100,100,100.00
20,165,91D041225,TB,300,300,100.00
20,166,91D061125,TB,3400,3100,91.18
20,167,91D080126,TB,200,200,100.00
20,168,91D131125,TB,1600,1600,100.00
20,169,91D181225,TB,400,200,50.00
20,170,91D201125,TB,9500,9000,94.74
20,171,91D281125,TB,200,200,100.00
20,172,91MOFSL27,N2,1682,1682,100.00
20,173,921ISFL25,N0,119,119,100.00
20,174,925CAGL26,N9,175,175,100.00
20,175,925SCL2028,N8,75,75,100.00
20,176,92GS2030,GS,6258,6258,100.00
20,177,930AEL30,NF,227,227,100.00
20,178,930APMD32,N0,8,8,100.00
20,179,930APMD33,N0,5,5,100.00
20,180,930APMD35,N0,1,1,100.00
20,181,935LTF29,N5,12,10,83.33
20,182,935TSI27,N0,4,3,75.00
20,183,935TSIIC33,N0,3,3,100.00
20,184,93SCL25,ZH,30,30,100.00
20,185,948SCL26A,NN,6,6,100.00
20,186,948SCL26B,Y8,10,10,100.00
20,187,948SCL27D,N1,166,166,100.00
20,188,955SCL35,NO,12,7,58.33
20,189,956AEL29,N6,90,90,100.00
20,190,957ICCL25,YW,172,172,100.00
20,191,960CAGL25,N3,1,1,100.00
20,192,965AEL27,N4,2365,2365,100.00
20,193,965SCL25C,N0,25,25,100.00
20,194,965SCL26,YO,10,10,100.00
20,195,965SCL26Y,N1,20,10,50.00
20,196,96IIFL28,N5,759,713,93.94
20,197,96IIFL28A,NF,1524,1333,87.47
20,198,970CAGL28,ND,50,50,100.00
20,199,971SCL29B,N1,295,295,100.00
20,200,975SCL28,NT,20,20,100.00
20,201,97SFL28,YS,95,85,89.47
20,202,980SCL33,NX,2,1,50.00
20,203,985ECL28,NK,1479,1269,85.80
20,204,985SFIL28,NO,3,3,100.00
20,205,990SCL26,N7,372,372,100.00
20,206,990SCL26B,Y7,200,200,100.00
20,207,990SCL28,N1,10,10,100.00
20,208,995SCL2035,NM,30,30,100.00
20,209,99AEL29,N7,100,100,100.00
20,210,9AEL30,NE,60,60,100.00
20,211,9IIFL26,NV,100,100,100.00
20,212,9IIFL28,Y0,1000,1000,100.00
20,213,9PCHFL31A,NA,13,13,100.00
20,214,9SCL26BA,NA,110,110,100.00
20,215,9SCL27,N2,110,110,100.00
20,216,AADHARHFC,EQ,142852,68221,47.76
20,217,AAKAAR,SM,11200,9600,85.71
20,218,AAKASH,EQ,75366,54337,72.10
20,219,AARADHYA,ST,10800,9600,88.89
20,220,AARON,EQ,7752,5716,73.74
20,221,AARTECH,EQ,21678,13633,62.89
20,222,AARTIDRUGS,EQ,119614,63796,53.33
20,223,AARTIIND,EQ,600197,235417,39.22
20,224,AARTIPHARM,EQ,97814,51597,52.75
20,225,AARTISURF,EQ,4368,3684,84.34
20,226,AARVI,EQ,7433,6014,80.91
20,227,AATMAJ,SM,6000,4000,66.67
20,228,AAVAS,EQ,71198,43865,61.61
20,229,ABB,EQ,284296,197282,69.39
20,230,ABBOTINDIA,EQ,4735,3043,64.27
20,231,ABCAPITAL,EQ,5572609,3080474,55.28
20,232,ABCOTS,EQ,19864,1437,7.23
20,233,ABDL,EQ,331057,193020,58.30
20,234,ABFRL,EQ,2982730,1442213,48.35
20,235,ABGSEC,EQ,256,245,95.70
20,236,ABHAPOWER,ST,8000,8000,100.00
20,237,ABINFRA,EQ,37824,21430,56.66
