Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14102025,1849109406,0003032
Trade Date <14-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003SCL30A,NV,859,859,100.00
20,2,1015ECL29,NR,200,200,100.00
20,3,1015UCL27,NF,11,11,100.00
20,4,1018GS2026,GS,2643,2643,100.00
20,5,1025SCL34,Z8,100,100,100.00
20,6,1025UCL26A,N1,10,10,100.00
20,7,1025VCCL28,N0,1,1,100.00
20,8,1039UCL26,NE,1,1,100.00
20,9,1040NFL26,NA,3,3,100.00
20,10,1050IIFL29,ND,15,15,100.00
20,11,1050ISFL28,N5,600,600,100.00
20,12,1050NFL26,N7,10,10,100.00
20,13,1050UCL28,NH,100,100,100.00
20,14,1060ECL29,NS,200,200,100.00
20,15,1065NFL27,NC,250,250,100.00
20,16,1075SCL33,YK,11,11,100.00
20,17,10CAGL27,N5,10,10,100.00
20,18,10IIFL28,N4,54,54,100.00
20,19,10IIFL28A,NE,300,200,66.67
20,20,10IIFL29,N6,15,15,100.00
20,21,10IIFLSF27,NB,369,369,100.00
20,22,10NIDO26,N6,1000,1000,100.00
20,23,1119NFL27,ND,4,4,100.00
20,24,11UCL26,NC,200,200,100.00
20,25,12VCCL29B,N0,1,1,100.00
20,26,182D090426,TB,100,100,100.00
20,27,182D201125,TB,200,100,50.00
20,28,182D231025,TB,100,100,100.00
20,29,182D260326,TB,3100,3100,100.00
20,30,182D270226,TB,100,100,100.00
20,31,20MICRONS,EQ,125721,49711,39.54
20,32,21STCENMGM,EQ,11315,9291,82.11
20,33,360ONE,EQ,1375997,629196,45.73
20,34,364D010126,TB,100,100,100.00
20,35,364D081026,TB,100,100,100.00
20,36,364D301025,TB,200,100,50.00
20,37,3IINFOLTD,EQ,286382,155567,54.32
20,38,3MINDIA,EQ,2303,1137,49.37
20,39,3PLAND,EQ,8674,6611,76.22
20,40,563GS2026,GS,2,1,50.00
20,41,574GS2026,GS,13,5,38.46
20,42,591GS2028,GS,1700,1600,94.12
20,43,5PAISA,EQ,205955,47181,22.91
20,44,610GS2031,GS,552,552,100.00
20,45,619GS2034,GS,2,1,50.00
20,46,622GS2035,GS,1,1,100.00
20,47,633GS2035,GS,5700,5700,100.00
20,48,63MOONS,EQ,138914,74470,53.61
20,49,648GS2035,GS,2600,2600,100.00
20,50,654GS2032,GS,1,1,100.00
20,51,664GS2027,GS,8000,8000,100.00
20,52,667GS2050,GS,8901,8901,100.00
20,53,668GS2040,GS,4105,4105,100.00
20,54,675GS2029,GS,169,169,100.00
20,55,676GS2061,GS,22872,21752,95.10
20,56,68GS2060,GS,2034,2034,100.00
20,57,690GS2065,GS,34944,25481,72.92
20,58,692GS2039,GS,502,500,99.60
20,59,695GS2061,GS,88,88,100.00
20,60,698GR2054,GS,396,396,100.00
20,61,699GS2051,GS,101,101,100.00
20,62,702GS2027,GS,1396,1394,99.86
20,63,702GS2031,GS,2200,2200,100.00
20,64,704GS2029,GS,1100,1100,100.00
20,65,706GS2028,GS,1000,1000,100.00
20,66,709GS2054,GS,11897,10297,86.55
20,67,709GS2074,GS,13274,12773,96.23
20,68,710GS2029,GS,203,203,100.00
20,69,716GS2050,GS,4699,4699,100.00
20,70,717GS2030,GS,250,250,100.00
20,71,718GS2033,GS,3107,3103,99.87
20,72,718GS2037,GS,80200,76250,95.07
20,73,71GS2034,GS,700,700,100.00
20,74,724GS2055,GS,201,200,99.50
20,75,725GS2063,GS,74749,42589,56.98
20,76,726GS2032,GS,1352,1352,100.00
20,77,726GS2033,GS,77446,77446,100.00
20,78,729IRFC26,NN,136,136,100.00
20,79,729NHAI26,NC,50,50,100.00
20,80,732GS2030,GS,165,165,100.00
20,81,732IRFC25,NI,551,550,99.82
20,82,733GS2026,GS,851,651,76.50
20,83,734GS2064,GS,11075,10725,96.84
20,84,735NABAR31,N1,5,5,100.00
20,85,736GS2052,GS,402,401,99.75
20,86,737GS2028,GS,100,100,100.00
20,87,738GS2027,GS,111357,77507,69.60
20,88,739NHAI26,N8,121,121,100.00
20,89,739NHAI31A,ND,10,10,100.00
20,90,73GS2053,GS,9671,9552,98.77
20,91,741GS2036,GS,1005,1002,99.70
20,92,746GS2073,GS,10236,10236,100.00
20,93,747AS28,SG,100,100,100.00
20,94,74GS2062,GS,4708,3795,80.61
20,95,753IRFC30,NJ,667,627,94.00
20,96,754GS2036,GS,211324,184689,87.40
20,97,757GS2033,GS,19,19,100.00
20,98,758GJ32,SG,800,800,100.00
20,99,759GS2026,GS,22,11,50.00
20,100,760PFCL35,N3,7,7,100.00
20,101,762NTPC35F,ND,350,300,85.71
20,102,764HUDCO31,N8,1909,1415,74.12
20,103,764IRFC31,NO,677,668,98.67
20,104,764NABAR31,N2,5,5,100.00
20,105,766GJ30A,SG,100,100,100.00
20,106,768UP34A,SG,100,100,100.00
20,107,769HUDCO31,N9,10311,10209,99.01
20,108,769NHAI31,NE,70,52,74.29
20,109,76KA38,SG,100,100,100.00
20,110,76NHAI31,NA,72,50,69.44
20,111,772GS2049,GS,98,98,100.00
20,112,774IREDA31,N7,618,418,67.64
20,113,79NHIT35,N1,521,321,61.61
20,114,810IRFC27,N2,460,226,49.13
20,115,813GS2045,GS,4,4,100.00
20,116,824GS2027,GS,648,638,98.46
20,117,826GS2027,GS,2000,2000,100.00
20,118,82IGT31,NJ,108,108,100.00
20,119,830CIFC26,N2,5,5,100.00
20,120,830NHAI27,N2,109,109,100.00
20,121,830PFCL27,N5,50,50,100.00
20,122,842IIFL26,NL,585,585,100.00
20,123,843IHFL29,NC,10,10,100.00
20,124,850IIFL27,NA,1000,704,70.40
20,125,858HUDCO29,NC,6,6,100.00
20,126,85IFL26,NX,69,69,100.00
20,127,862REC33,NA,25,25,100.00
20,128,863IRFC29,NC,5,5,100.00
20,129,865IHFL27,N1,1,1,100.00
20,130,865IIFL28,NS,166,166,100.00
20,131,865IRFC29,NA,5,5,100.00
20,132,865LTF26,NN,315,297,94.29
20,133,865SCL27,N4,51,51,100.00
20,134,865TCAPS27,N8,149,120,80.54
20,135,871REC28,N9,487,298,61.19
20,136,875IHFL29,ND,365,365,100.00
20,137,875NHAI29,N6,1331,1126,84.60
20,138,876HUDCO28,ND,1294,1174,90.73
20,139,87LTF27,NH,133,123,92.48
20,140,880IREDA34,N6,30,30,100.00
20,141,885AEL28,NB,123,123,100.00
20,142,885IHL26,N1,1,1,100.00
20,143,885SCL26,N9,26,26,100.00
20,144,888IRFC29,NE,6,6,100.00
20,145,892PFCL33,N8,1430,830,58.04
20,146,895AEL27,N9,8,8,100.00
20,147,897MOFSL29,N4,20,20,100.00
20,148,898LTF29,N7,235,140,59.57
20,149,8ABCL26,N2,10,10,100.00
20,150,8SMC29,N1,91224,91185,99.96
20,151,8SMC30,N2,35035,34991,99.87
20,152,901HUDCO34,NE,61,53,86.89
20,153,901NHB34,N6,30,30,100.00
20,154,902SCL27A,ZI,10,9,90.00
20,155,905LTF27,NF,45,45,100.00
20,156,905SC24B,Z9,178,168,94.38
20,157,910TCAP28,NA,1166,1015,87.05
20,158,915AEL28,NC,154,154,100.00
20,159,915SCL26,NE,80,80,100.00
20,160,91D020126,TB,100,100,100.00
20,161,91D041225,TB,12800,12800,100.00
20,162,91D061125,TB,100,100,100.00
20,163,91D080126,TB,2200,1800,81.82
20,164,91D131125,TB,200,200,100.00
20,165,91D181225,TB,3800,3400,89.47
20,166,91D201125,TB,100,100,100.00
20,167,91D281125,TB,5000,5000,100.00
20,168,91MOFSL27,N2,242,242,100.00
20,169,925SCFL27,YA,50,50,100.00
20,170,925SCL26D,ZD,10,10,100.00
20,171,925SCL30,NF,20,10,50.00
20,172,92GS2030,GS,11501,11501,100.00
20,173,930AEL30,NF,413,405,98.06
20,174,930APMD27,N0,2,2,100.00
20,175,930APMD28,N0,3,3,100.00
20,176,930APMD30,N0,5,4,80.00
20,177,930APMD32,N0,2,2,100.00
20,178,930APMD33,N0,1,1,100.00
