Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17112021,752606339,0001946
Trade Date <17-NOV-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,73794,45563,61.74
20,2,21STCENMGM,EQ,4026,4026,100.00
20,3,3IINFOLTD,EQ,30341,30341,100.00
20,4,3MINDIA,EQ,3703,2709,73.16
20,5,3PLAND,EQ,5640,4244,75.25
20,6,5PAISA,EQ,16153,7628,47.22
20,7,618GS2024,GS,10,10,100.00
20,8,63MOONS,EQ,998842,574881,57.55
20,9,645GS2029,GS,100,100,100.00
20,10,667GS2035,GS,600,300,50.00
20,11,667GS2050,GS,10,10,100.00
20,12,676GS2061,GS,9997,9997,100.00
20,13,716GS2050,GS,3,3,100.00
20,14,719GS2060,GS,1,1,100.00
20,15,726GS2029,GS,5,5,100.00
20,16,727GS2026,GS,13600,13600,100.00
20,17,757GS2033,GS,1,1,100.00
20,18,772GS2055,GS,3212,3212,100.00
20,19,A2ZINFRA,EQ,238003,238003,100.00
20,20,AAKASH,EQ,121644,78011,64.13
20,21,AAREYDRUGS,EQ,38058,28567,75.06
20,22,AARON,EQ,5842,3970,67.96
20,23,AARTIDRUGS,EQ,169428,85017,50.18
20,24,AARTIIND,EQ,1406014,511564,36.38
20,25,AARTISURF,EQ,11196,4570,40.82
20,26,AARVEEDEN,EQ,31128,20776,66.74
20,27,AARVI,EQ,18695,13150,70.34
20,28,AAVAS,EQ,36539,20752,56.79
20,29,ABB,EQ,216359,149831,69.25
20,30,ABBOTINDIA,EQ,5484,2403,43.82
20,31,ABCAPITAL,EQ,1902649,720541,37.87
20,32,ABFRL,EQ,2970430,1220977,41.10
20,33,ABMINTLLTD,EQ,1163,933,80.22
20,34,ABSLAMC,EQ,528097,352331,66.72
20,35,ABSLBANETF,EQ,1615,1511,93.56
20,36,ABSLNN50ET,EQ,121,60,49.59
20,37,ACC,EQ,279037,121304,43.47
20,38,ACCELYA,EQ,16041,7825,48.78
20,39,ACCURACY,EQ,35678,18085,50.69
20,40,ACE,EQ,432233,207300,47.96
20,41,ACEINTEG,SM,4500,4500,100.00
20,42,ACRYSIL,EQ,262199,136680,52.13
20,43,ADANIENT,EQ,1476385,286895,19.43
20,44,ADANIGREEN,EQ,2180190,1246606,57.18
20,45,ADANIPORTS,EQ,2444025,797534,32.63
20,46,ADANIPOWER,EQ,4122988,2261148,54.84
20,47,ADFFOODS,EQ,3860,2285,59.20
20,48,ADORWELD,EQ,25904,16893,65.21
20,49,ADROITINFO,EQ,22671,14864,65.56
20,50,ADSL,EQ,182730,94037,51.46
20,51,ADVANIHOTR,EQ,7075,3532,49.92
20,52,ADVENZYMES,EQ,122606,58261,47.52
20,53,AEGISCHEM,EQ,1118246,836123,74.77
20,54,AFFLE,EQ,389485,252211,64.75
20,55,AGARIND,EQ,43843,31941,72.85
20,56,AGROPHOS,EQ,70971,42048,59.25
20,57,AHLADA,EQ,57079,38115,66.78
20,58,AHLEAST,EQ,6788,921,13.57
20,59,AHLUCONT,EQ,36860,19377,52.57
20,60,AIAENG,EQ,22878,18074,79.00
20,61,AIRAN,EQ,62819,48286,76.87
20,62,AIROLAM,EQ,7782,5306,68.18
20,63,AIRTELPP,E1,625631,512351,81.89
20,64,AISL,SM,7200,6000,83.33
20,65,AJANTPHARM,EQ,57622,38362,66.58
20,66,AJOONI,EQ,13808,11506,83.33
20,67,AJRINFRA,EQ,780091,645313,82.72
20,68,AKASH,EQ,87411,47172,53.97
20,69,AKG,EQ,102571,101008,98.48
20,70,AKSHARCHEM,EQ,14231,8181,57.49
20,71,AKSHOPTFBR,EQ,831021,523339,62.98
20,72,AKZOINDIA,EQ,41407,18538,44.77
20,73,ALANKIT,EQ,1133285,542320,47.85
20,74,ALBERTDAVD,EQ,15876,11076,69.77
20,75,ALEMBICLTD,EQ,278332,73202,26.30
20,76,ALICON,EQ,18248,9045,49.57
20,77,ALKALI,EQ,15677,10998,70.15
20,78,ALKEM,EQ,110409,64169,58.12
20,79,ALKYLAMINE,EQ,48502,27972,57.67
20,80,ALLCARGO,EQ,335553,215137,64.11
20,81,ALLSEC,EQ,18625,11706,62.85
20,82,ALMONDZ,EQ,22266,11979,53.80
20,83,ALOKINDS,EQ,4519703,2422261,53.59
20,84,ALPA,EQ,29125,21578,74.09
20,85,ALPHAGEO,EQ,16138,10434,64.65
20,86,AMARAJABAT,EQ,1042990,551577,52.88
