Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17092025,1742182402,0002986
Trade Date <17-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,100,100,100.00
20,2,1003SCL30A,NV,2,0,0.00
20,3,1003SCL31,ZQ,14,14,100.00
20,4,1003SFIL28,NX,144,144,100.00
20,5,1015ECL29,NR,187,187,100.00
20,6,1015UCL26,N1,12,12,100.00
20,7,1015UCL27,NF,3,3,100.00
20,8,1018GS2026,GS,11518,7868,68.31
20,9,1025IIFL30,Y3,100,50,50.00
20,10,1025SCL34,Z8,8,8,100.00
20,11,1025SCL34A,ZT,12,12,100.00
20,12,1025UCL26A,N1,340,335,98.53
20,13,1030SFIL28,NM,8,8,100.00
20,14,1039UCL26,NE,10,5,50.00
20,15,1040UCL27B,N1,544,544,100.00
20,16,1050ISFL28,N5,10,10,100.00
20,17,105UCL2026,NB,330,330,100.00
20,18,1060ECL29,NS,99,99,100.00
20,19,1065NFL27,NC,10,10,100.00
20,20,10IIFL28,N4,627,616,98.25
20,21,10IIFL28A,NE,120,120,100.00
20,22,10IIFL29,N6,3,3,100.00
20,23,10NIDO26,N6,404,404,100.00
20,24,182D101025,TB,200,200,100.00
20,25,182D120326,TB,200,200,100.00
20,26,182D231025,TB,3000,3000,100.00
20,27,182D250925,TB,100,100,100.00
20,28,182D251225,TB,100,100,100.00
20,29,20MICRONS,EQ,75143,32446,43.18
20,30,21STCENMGM,EQ,5415,4874,90.01
20,31,360ONE,EQ,414858,271428,65.43
20,32,364D050226,TB,2500,2500,100.00
20,33,364D120226,TB,4800,4800,100.00
20,34,364D200826,TB,100,100,100.00
20,35,364D240426,TB,100,100,100.00
20,36,3IINFOLTD,EQ,288857,197384,68.33
20,37,3MINDIA,EQ,4368,3177,72.73
20,38,3PLAND,EQ,5913,4446,75.19
20,39,574GS2026,GS,3144,1826,58.08
20,40,591GS2028,GS,1,1,100.00
20,41,5PAISA,EQ,13574,8676,63.92
20,42,628GS2032,GS,200,200,100.00
20,43,633GS2035,GS,200,200,100.00
20,44,63MOONS,EQ,77520,35759,46.13
20,45,654GS2032,GS,60000,60000,100.00
20,46,664GS2027,GS,100,100,100.00
20,47,667GS2050,GS,998,998,100.00
20,48,676GS2061,GS,2529,2528,99.96
20,49,679GS2029,GS,1,1,100.00
20,50,690GS2065,GS,3316,3316,100.00
20,51,692GS2039,GS,100,100,100.00
20,52,702GS2027,GS,682,682,100.00
20,53,702GS2031,GS,2600,2600,100.00
20,54,704GS2029,GS,300,300,100.00
20,55,706GS2028,GS,798,798,100.00
20,56,709GS2054,GS,321239,321069,99.95
20,57,709GS2074,GS,683500,683500,100.00
20,58,711NTPC25A,N8,5,5,100.00
20,59,716GS2050,GS,100,100,100.00
20,60,717GS2030,GS,8700,4500,51.72
20,61,718GS2037,GS,204000,204000,100.00
20,62,719GS2060,GS,1,1,100.00
20,63,723GS2039,GS,1070,1070,100.00
20,64,724GS2055,GS,43453,43453,100.00
20,65,725GS2063,GS,1498,1468,98.00
20,66,726GS2032,GS,3308,3190,96.43
20,67,726GS2033,GS,46520,46520,100.00
20,68,729NHAI26,NC,1,1,100.00
20,69,732IRFC25,NI,2,1,50.00
20,70,733GS2026,GS,100,100,100.00
20,71,733TN52,SG,600,600,100.00
20,72,734GS2064,GS,15199,15190,99.94
20,73,735NABAR31,N1,80,80,100.00
20,74,736GS2052,GS,29588,29588,100.00
20,75,736NTPC25D,NB,1,1,100.00
20,76,737GS2028,GS,3541,3295,93.05
20,77,738GS2027,GS,29752,27321,91.83
20,78,739NHAI26,N8,205,205,100.00
20,79,73GS2053,GS,200,200,100.00
20,80,741GS2036,GS,18116,17777,98.13
20,81,743REC35,NH,215,215,100.00
20,82,744TS53,SG,100,100,100.00
20,83,746GS2073,GS,12206,12206,100.00
20,84,74GS2062,GS,306,306,100.00
20,85,750IRFC35,NK,351,351,100.00
20,86,753IRFC30,NJ,1,1,100.00
20,87,754GS2036,GS,515151,507089,98.44
20,88,760PFCL35,N3,139,139,100.00
20,89,762NTPC35F,ND,1521,1357,89.22
20,90,764HUDCO31,N8,502,502,100.00
20,91,764IRFC31,NO,300,300,100.00
20,92,764NABAR31,N2,71,71,100.00
20,93,769HUDCO31,N9,521,521,100.00
20,94,769NHAI31,NE,4941,4797,97.09
20,95,76IGT26,ND,110,110,100.00
20,96,76NHAI31,NA,1431,1213,84.77
20,97,772GS2055,GS,9,9,100.00
20,98,774IREDA31,N7,56,56,100.00
20,99,79NHIT35,N1,1316,1311,99.62
20,100,79NHIT40,N2,28,28,100.00
20,101,810IRFC27,N2,1855,1500,80.86
20,102,812REC27,NI,275,275,100.00
20,103,81TCHF28,N8,40,30,75.00
20,104,826GS2027,GS,4,4,100.00
20,105,82GS2025,GS,88,88,100.00
20,106,82HUDCO27,N2,9,9,100.00
20,107,830NHAI27,N2,15903,12128,76.26
20,108,830PFCL27,N5,594,594,100.00
20,109,835SCL23B,YM,44,22,50.00
20,110,842IIFL26,NL,165,165,100.00
20,111,843IHFL29,NC,120,70,58.33
20,112,850NHAI29,N5,154,154,100.00
