Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19092025,2447227516,0002935
Trade Date <19-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,105,105,100.00
20,2,1003ISFL28,N4,70,70,100.00
20,3,1015ECL29,NR,420,410,97.62
20,4,1015UCL26,N1,9,9,100.00
20,5,1018GS2026,GS,469,458,97.65
20,6,1025IIFL30,Y3,100,100,100.00
20,7,1025NFL25,N5,13,13,100.00
20,8,1025SCL34,Z8,65,65,100.00
20,9,1025SCL34A,ZT,34,34,100.00
20,10,1030SFIL28,NM,16,16,100.00
20,11,1035UCL26,NA,2,2,100.00
20,12,1039UCL26,NE,10,10,100.00
20,13,1040NFL26,NA,99,99,100.00
20,14,1050ISFL28,N5,10,10,100.00
20,15,105IIFL29,N7,125,125,100.00
20,16,1065NFL27,NC,10,10,100.00
20,17,1075NFL25,N6,63,63,100.00
20,18,1075SCL33A,N2,51,51,100.00
20,19,10IIFL28,N4,750,750,100.00
20,20,10IIFL28A,NE,214,214,100.00
20,21,10IIFL29,N6,50,50,100.00
20,22,10NIDO26,N6,200,200,100.00
20,23,11UCL26,NC,17,15,88.24
20,24,12VCCL29A,N0,1,1,100.00
20,25,182D271125,TB,100,100,100.00
20,26,20MICRONS,EQ,64790,36278,55.99
20,27,21STCENMGM,EQ,5298,4223,79.71
20,28,360ONE,EQ,857322,573002,66.84
20,29,364D031025,TB,15000,15000,100.00
20,30,364D200826,TB,100,100,100.00
20,31,3IINFOLTD,EQ,902615,405522,44.93
20,32,3MINDIA,EQ,5608,3621,64.57
20,33,3PLAND,EQ,4973,3435,69.07
20,34,515GS2025,GS,48,19,39.58
20,35,5PAISA,EQ,13413,6806,50.74
20,36,610GS2031,GS,1,1,100.00
20,37,628GS2032,GS,2400,2400,100.00
20,38,633GS2035,GS,100,100,100.00
20,39,63MOONS,EQ,131750,72051,54.69
20,40,654GS2032,GS,500,500,100.00
20,41,667GS2050,GS,100,100,100.00
20,42,668GS2040,GS,97,97,100.00
20,43,676GS2061,GS,180379,180379,100.00
20,44,679GS2034,GS,100,100,100.00
20,45,68GS2060,GS,36589,36589,100.00
20,46,690GS2065,GS,41344,41344,100.00
20,47,695GS2061,GS,10,10,100.00
20,48,698GR2054,GS,4,4,100.00
20,49,699GS2026,GS,31,31,100.00
20,50,702GS2027,GS,1004,1004,100.00
20,51,702GS2031,GS,100,100,100.00
20,52,709GS2054,GS,70010,70010,100.00
20,53,709GS2074,GS,2566003,2566003,100.00
20,54,710GS2029,GS,4120,4110,99.76
20,55,717GS2030,GS,9096,8565,94.16
20,56,718GS2037,GS,1007000,1007000,100.00
20,57,724GS2055,GS,5119,5119,100.00
20,58,725GS2063,GS,48802,48802,100.00
20,59,726GS2032,GS,30050,30050,100.00
20,60,726GS2033,GS,7500,7500,100.00
20,61,729NHAI26,NC,5,5,100.00
20,62,732GS2030,GS,300,300,100.00
20,63,732IRFC25,NI,177,173,97.74
20,64,733GS2026,GS,1058,1058,100.00
20,65,734GS2064,GS,27225,27225,100.00
20,66,736GS2052,GS,780,780,100.00
20,67,737GS2028,GS,2305,2305,100.00
20,68,738GS2027,GS,40826,40826,100.00
20,69,738REC27TF,N2,1000,1000,100.00
20,70,739NHAI26,N8,360,360,100.00
20,71,73GS2053,GS,60,30,50.00
20,72,741GS2036,GS,21200,21000,99.06
20,73,743REC35,NH,215,215,100.00
20,74,746GS2073,GS,682,662,97.07
20,75,74GS2062,GS,2994,2970,99.20
20,76,751HUDCO28,N5,5,5,100.00
20,77,753IRFC30,NJ,811,795,98.03
20,78,754GS2036,GS,209735,195715,93.32
20,79,760PFCL35,N3,139,139,100.00
