Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23112023,1202048553,0002266
Trade Date <23-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D020524,TB,100,100,100.00
20,2,182D040424,TB,400,400,100.00
20,3,182D160524,TB,100,100,100.00
20,4,182D180424,TB,1100,1100,100.00
20,5,182D211223,TB,1900,1500,78.95
20,6,182D290224,TB,2100,1500,71.43
20,7,182D290324,TB,27500,27500,100.00
20,8,21STCENMGM,EQ,33346,26148,78.41
20,9,360ONE,EQ,232403,138581,59.63
20,10,364D010224,TB,100,100,100.00
20,11,364D031024,TB,300,300,100.00
20,12,364D071124,TB,900,900,100.00
20,13,364D110424,TB,100,100,100.00
20,14,364D141124,TB,1000,1000,100.00
20,15,364D150224,TB,3000,3000,100.00
20,16,364D281223,TB,500,500,100.00
20,17,3IINFOLTD,EQ,28420390,6971992,24.53
20,18,3MINDIA,EQ,1250,506,40.48
20,19,3PLAND,EQ,40665,15409,37.89
20,20,456GS2023,GS,2500,2000,80.00
20,21,515GS2025,GS,101,101,100.00
20,22,574GS2026,GS,1252,1252,100.00
20,23,5PAISA,EQ,59877,22840,38.14
20,24,618GS2024,GS,3,3,100.00
20,25,63MOONS,EQ,734568,343318,46.74
20,26,654GS2032,GS,4,4,100.00
20,27,667GS2035,GS,4,2,50.00
20,28,669GS2024,GS,6423,6423,100.00
20,29,676GS2061,GS,420,420,100.00
20,30,68GS2060,GS,261,261,100.00
20,31,695GS2061,GS,1104,1104,100.00
20,32,699GS2051,GS,494,494,100.00
20,33,706GS2028,GS,21279,21278,100.00
20,34,706GS2046,GS,400,200,50.00
20,35,710GS2029,GS,5101,4600,90.18
20,36,717GS2030,GS,41,41,100.00
20,37,718GS2037,GS,2,1,50.00
20,38,725GS2063,GS,329300,129300,39.27
20,39,726GS2032,GS,2974,2974,100.00
20,40,732GS2030,GS,3495,3495,100.00
20,41,736GS2052,GS,59893,59862,99.95
20,42,737GS2028,GS,900,900,100.00
20,43,738GS2027,GS,27343,26693,97.62
20,44,73GS2053,GS,12220,12220,100.00
20,45,741GS2036,GS,16250,14823,91.22
20,46,746GS2073,GS,100,100,100.00
20,47,74GS2035,GS,400,400,100.00
20,48,74GS2062,GS,101,101,100.00
20,49,754GS2036,GS,618741,577405,93.32
20,50,75GS2034,GS,10200,10200,100.00
20,51,762GS2039,GS,300,300,100.00
20,52,765TN30,SG,100,100,100.00
20,53,795GS2032,GS,400,400,100.00
20,54,91D040124,TB,4900,4900,100.00
20,55,91D071223,TB,300,300,100.00
20,56,91D080224,TB,3700,2000,54.05
20,57,91D150224,TB,1700,1200,70.59
20,58,91D291223,TB,500,500,100.00
20,59,91D301123,TB,3500,3500,100.00
