Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04112025,1651266828,0003001
Trade Date <04-NOV-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,30,0,0.00
20,2,1003ISFL28,N4,448,448,100.00
20,3,1003SCFL31,Z4,44,5,11.36
20,4,1003SCL30A,NV,60,20,33.33
20,5,1015ECL29,NR,150,150,100.00
20,6,1015SCL30,N1,728,300,41.21
20,7,1015UCL27,NF,17,17,100.00
20,8,1018GS2026,GS,1195,1195,100.00
20,9,1025SCL34B,N1,1270,1270,100.00
20,10,1025SCL34Z,N1,50,50,100.00
20,11,1030SFIL28,NM,50,50,100.00
20,12,1035UCL26,NA,202,202,100.00
20,13,1039UCL26,NE,15,15,100.00
20,14,1040NFL26,NA,13,13,100.00
20,15,1050IIFL29,ND,200,200,100.00
20,16,1050ISFL28,N5,1415,1415,100.00
20,17,1065NFL27,NC,350,350,100.00
20,18,1075SCL33A,N2,49,48,97.96
20,19,1090NFL26,NB,100,100,100.00
20,20,10IIFL28,N4,1263,1163,92.08
20,21,10IIFL28A,NE,629,629,100.00
20,22,10ISFL26,N3,60,60,100.00
20,23,10NIDO26,N6,590,590,100.00
20,24,10UCL26,ND,2,2,100.00
20,25,1102NFL26,N8,10,10,100.00
20,26,1119NFL27,ND,1,1,100.00
20,27,111ESFB31,N0,13,13,100.00
20,28,118VCCL27B,N0,2,2,100.00
20,29,11UCL26,NC,19,19,100.00
20,30,12AFIL28,N0,28,28,100.00
20,31,182D120226,TB,500,500,100.00
20,32,182D271125,TB,200,100,50.00
20,33,20MICRONS,EQ,82091,44231,53.88
20,34,21STCENMGM,EQ,11716,9964,85.05
20,35,360ONE,EQ,458901,331497,72.24
20,36,364D231026,TB,10000,5000,50.00
20,37,364D270226,TB,100,100,100.00
20,38,3IINFOLTD,EQ,610624,319029,52.25
20,39,3MINDIA,EQ,222196,49453,22.26
20,40,3PLAND,EQ,2274,2073,91.16
20,41,591GS2028,GS,300,300,100.00
20,42,5PAISA,EQ,43978,31921,72.58
20,43,601GS2030,GS,452,450,99.56
20,44,610GS2031,GS,3,1,33.33
20,45,628GS2032,GS,300,300,100.00
20,46,633GS2035,GS,600,600,100.00
20,47,63MOONS,EQ,78095,47600,60.95
20,48,648GS2035,GS,100,100,100.00
20,49,667GS2035,GS,2000,2000,100.00
20,50,667GS2050,GS,5754,5004,86.97
20,51,676GS2061,GS,45031,31768,70.55
20,52,679GS2034,GS,400,400,100.00
20,53,68GS2060,GS,10,10,100.00
20,54,690GS2065,GS,115053,115053,100.00
20,55,692GS2039,GS,300,300,100.00
20,56,695GS2061,GS,100000,100000,100.00
20,57,697GR2034,GS,50,50,100.00
20,58,698GR2054,GS,1155,1155,100.00
20,59,699GS2026,GS,60502,60502,100.00
20,60,699GS2051,GS,2010,2010,100.00
20,61,702GS2027,GS,793,793,100.00
20,62,702GS2031,GS,70,70,100.00
20,63,704GS2029,GS,100,100,100.00
20,64,706GS2028,GS,400,400,100.00
20,65,709GS2054,GS,177000,177000,100.00
20,66,709GS2074,GS,85575,85575,100.00
20,67,710GS2029,GS,2000,2000,100.00
20,68,716GS2050,GS,1000,1000,100.00
20,69,717GS2030,GS,2600,2600,100.00
20,70,718GS2033,GS,40740,40740,100.00
20,71,718GS2037,GS,1470,1470,100.00
20,72,719GS2060,GS,1001,1001,100.00
20,73,71GS2034,GS,1500,1500,100.00
20,74,723GS2039,GS,574,574,100.00
20,75,724GS2055,GS,40300,39200,97.27
20,76,725GS2063,GS,86245,81751,94.79
20,77,726GS2032,GS,1100,1100,100.00
20,78,729NHAI26,NC,10,10,100.00
20,79,732GS2030,GS,1000,1000,100.00
20,80,732IRFC25,NI,2503,2500,99.88
20,81,733GS2026,GS,1100,1100,100.00
20,82,734GS2064,GS,24101,24101,100.00
20,83,734IRFC28,N4,100,100,100.00
20,84,736GS2052,GS,2,1,50.00
20,85,737GS2028,GS,100,100,100.00
20,86,738GS2027,GS,34309,28089,81.87
20,87,738REC27TF,N2,12,12,100.00
20,88,73GS2053,GS,17080,12801,74.95
20,89,741GS2036,GS,5340,2670,50.00
20,90,743REC35,NH,34,34,100.00
20,91,746GS2073,GS,10156,9136,89.96
20,92,74GS2062,GS,5,5,100.00
20,93,750IRFC35,NK,3969,3969,100.00
20,94,753IRFC30,NJ,1891,1891,100.00
20,95,754GS2036,GS,533918,526047,98.53
20,96,75GS2034,GS,200,100,50.00
20,97,762NTPC35F,ND,2055,1055,51.34
20,98,764HUDCO31,N8,100,100,100.00
20,99,764NABAR31,N2,100,100,100.00
20,100,769GS2043,GS,120,120,100.00
20,101,769HUDCO31,N9,713,708,99.30
20,102,769NHAI31,NE,25,25,100.00
20,103,76IGT26,ND,415,415,100.00
20,104,76NHAI31,NA,5621,5201,92.53
20,105,774IREDA31,N7,89,89,100.00
20,106,78ABCL33,N1,4,2,50.00
20,107,795GS2032,GS,11394,11394,100.00
20,108,79NHIT35,N1,2166,2164,99.91
20,109,79NHIT40,N2,1706,1704,99.88
20,110,810IRFC27,N2,29,29,100.00
20,111,812REC27,NI,3003,3003,100.00
20,112,817GS2044,GS,121,121,100.00
20,113,81TCHF28,N8,225,216,96.00
20,114,824GS2027,GS,990,990,100.00
20,115,828GS2027,GS,1,1,100.00
20,116,829PFL29,N6,20,20,100.00
20,117,82HUDCO27,N2,14501,10586,73.00
20,118,830NHAI27,N2,5326,5192,97.48
20,119,835SCL23B,YM,1,1,100.00
20,120,842IIFL26,NL,3269,3269,100.00
20,121,850CIFCL26,NE,30,30,100.00
20,122,850IIFL27,NA,15,15,100.00
20,123,85LTF26,NM,9,9,100.00
20,124,863IRFC29,NC,8000,5000,62.50
20,125,865IFL28,NZ,626,626,100.00
20,126,865IIFL28,NS,23,23,100.00
20,127,865IRFC29,NA,4060,3150,77.59
20,128,865LTF26,NN,21,19,90.48
20,129,865TCAPS27,N8,30,25,83.33
20,130,871REC28,N9,3244,2843,87.64
20,131,875IIFL26,NM,341,341,100.00
