Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05092024,1788054234,0002434
Trade Date <05-SEP-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,24,24,100.00
20,2,1003ICCL28,NX,5,5,100.00
20,3,1003IIFL29,NC,30,30,100.00
20,4,1003ISFL28,N4,106,106,100.00
20,5,1015ECL29,NR,225,225,100.00
20,6,1025ICCL26,NT,145,145,100.00
20,7,1025SCL34,Z8,24,12,50.00
20,8,1035UCL26,NA,547,547,100.00
20,9,1040UCL25,N4,412,412,100.00
20,10,1049DLS25A,Y5,100,100,100.00
20,11,1050ISFL28,N5,100,100,100.00
20,12,105IIFL29,N7,250,150,60.00
20,13,1060ECL29,NS,386,356,92.23
20,14,1065NFL27,NC,25,25,100.00
20,15,10IIFL28,N4,116,116,100.00
20,16,10IIFL29,N6,100,100,100.00
20,17,10ISFL26,N3,30,15,50.00
20,18,10NFL25,N9,10,10,100.00
20,19,10NIDO26,N6,311,311,100.00
20,20,10SCL30A,BV,9,9,100.00
20,21,1119NFL27,ND,10,10,100.00
20,22,182D011124,TB,400,400,100.00
20,23,182D031024,TB,700,700,100.00
20,24,182D190924,TB,25300,25300,100.00
20,25,182D230125,TB,100,100,100.00
20,26,182D281124,TB,1100,1100,100.00
20,27,20MICRONS,EQ,183630,81208,44.22
20,28,360ONE,EQ,289992,190706,65.76
20,29,364D020125,TB,900,900,100.00
20,30,364D030725,TB,300,300,100.00
20,31,364D110425,TB,600,600,100.00
20,32,364D141124,TB,100,100,100.00
20,33,364D190924,TB,200,200,100.00
20,34,364D200325,TB,200,200,100.00
20,35,364D260625,TB,5100,5100,100.00
20,36,364D270325,TB,6000,6000,100.00
20,37,3IINFOLTD,EQ,654375,320958,49.05
20,38,3MINDIA,EQ,11006,5543,50.36
20,39,574GS2026,GS,5,5,100.00
20,40,5PAISA,EQ,68378,24745,36.19
20,41,619GS2034,GS,170,85,50.00
20,42,63MOONS,EQ,399558,246323,61.65
20,43,654GS2032,GS,118978,109489,92.02
20,44,667GS2035,GS,30042,30040,99.99
20,45,667GS2050,GS,7640,5640,73.82
20,46,676GS2061,GS,2,2,100.00
20,47,68GS2060,GS,1,1,100.00
20,48,695GS2061,GS,2,1,50.00
20,49,699GS2026,GS,600,600,100.00
20,50,699GS2051,GS,1,1,100.00
20,51,702GS2027,GS,200,200,100.00
20,52,704GS2029,GS,1601,1601,100.00
20,53,707IRFC25,NF,1,1,100.00
20,54,709GS2054,GS,100,100,100.00
20,55,710GS2029,GS,24151,24150,100.00
20,56,716GS2050,GS,2000,2000,100.00
20,57,717GS2030,GS,25104,25104,100.00
20,58,718GS2033,GS,601,500,83.19
