Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09092024,1682958968,0002459
Trade Date <09-SEP-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,10,10,100.00
20,2,1003ISFL28,N4,372,325,87.37
20,3,1015ECL29,NR,59,49,83.05
20,4,1018GS2026,GS,9754,9752,99.98
20,5,1035UCL26,NA,101,101,100.00
20,6,1040NFL26,NA,1,1,100.00
20,7,1040UCL25,N4,40,40,100.00
20,8,1049DLS25A,Y5,10,10,100.00
20,9,1049DLSL25,NX,50,50,100.00
20,10,1050ISFL28,N5,135,135,100.00
20,11,1050NFL26,N7,460,460,100.00
20,12,1050UCL25,N7,315,315,100.00
20,13,105IIFL29,N7,100,100,100.00
20,14,1065NFL27,NC,247,231,93.52
20,15,1075SCL33A,N2,8,8,100.00
20,16,1090NFL26,NB,70,70,100.00
20,17,10CAGL27,N5,33,33,100.00
20,18,10NIDO26,N6,160,160,100.00
20,19,10SCL30A,BV,154,130,84.42
20,20,182D011124,TB,200,200,100.00
20,21,182D031024,TB,200,200,100.00
20,22,182D111024,TB,200,200,100.00
20,23,182D170125,TB,1500,1500,100.00
20,24,182D190924,TB,1600,800,50.00
20,25,182D200225,TB,1000,1000,100.00
20,26,182D230125,TB,1900,1900,100.00
20,27,20MICRONS,EQ,193859,64653,33.35
20,28,360ONE,EQ,787547,567072,72.00
20,29,364D051224,TB,1000,1000,100.00
20,30,364D090125,TB,13900,13900,100.00
20,31,364D121224,TB,100,100,100.00
20,32,364D130325,TB,300,300,100.00
20,33,364D150525,TB,1200,1200,100.00
20,34,364D171024,TB,1300,600,46.15
20,35,364D200225,TB,1000,1000,100.00
20,36,364D200325,TB,100,100,100.00
20,37,364D270924,TB,20200,20200,100.00
20,38,3IINFOLTD,EQ,546949,267704,48.94
20,39,3MINDIA,EQ,5307,3333,62.80
20,40,563GS2026,GS,103,103,100.00
20,41,5PAISA,EQ,59095,31718,53.67
20,42,610GS2031,GS,1,1,100.00
20,43,618GS2024,GS,6,6,100.00
20,44,622GS2035,GS,986,493,50.00
20,45,63MOONS,EQ,329589,247434,75.07
20,46,654GS2032,GS,35605,35605,100.00
20,47,664GS2035,GS,100,100,100.00
20,48,667GS2035,GS,204,202,99.02
20,49,676GS2061,GS,413,413,100.00
20,50,68GS2060,GS,222,222,100.00
20,51,695GS2061,GS,1300,1300,100.00
20,52,697GR2034,GS,800,800,100.00
20,53,699GS2026,GS,7554,7550,99.95
20,54,699GS2051,GS,2106,2106,100.00
20,55,702GS2027,GS,6075,6075,100.00
20,56,704GS2029,GS,97,97,100.00
20,57,704IRFC28,N6,1000,1000,100.00
20,58,706GS2028,GS,11280,11280,100.00
20,59,706GS2046,GS,300,300,100.00
20,60,709GS2054,GS,100200,100100,99.90
20,61,710GS2029,GS,1600,1301,81.31
20,62,714NHAI26,N7,4,3,75.00
20,63,716GS2050,GS,240,240,100.00
20,64,717GS2030,GS,1138,738,64.85
20,65,718GS2033,GS,17210,15610,90.70
20,66,718GS2037,GS,367947,362947,98.64
20,67,71GS2034,GS,1400,1400,100.00
20,68,723GS2039,GS,200,200,100.00
20,69,725GS2063,GS,50936,45660,89.64
20,70,726GS2032,GS,26026,25526,98.08
20,71,727GS2026,GS,2,1,50.00
20,72,729NHAI26,NC,1,1,100.00
20,73,732GS2030,GS,18657,16657,89.28
20,74,733GS2026,GS,4011,3955,98.60
20,75,734GS2064,GS,900,900,100.00
20,76,734IRFC28,N4,78,78,100.00
20,77,736GS2052,GS,1,1,100.00
20,78,737GS2028,GS,2261,2261,100.00
20,79,738GS2027,GS,68876,67526,98.04
20,80,739NHAI26,N8,1306,1003,76.80
20,81,739NHAI31A,ND,100,100,100.00
20,82,73GS2053,GS,52993,52993,100.00
20,83,741GS2036,GS,18946,18946,100.00
20,84,746GS2073,GS,8140,8140,100.00
20,85,74GS2062,GS,9,9,100.00
20,86,753IRFC30,NJ,1030,920,89.32
20,87,754GS2036,GS,614769,609769,99.19
20,88,75GS2034,GS,1550,775,50.00
20,89,760PFCL35,N3,39,39,100.00
20,90,762MH30,SG,100,100,100.00
20,91,764HUDCO31,N8,1,1,100.00
20,92,764NABAR31,N2,70,60,85.71
