Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26092024,2064263952,0002478
Trade Date <26-SEP-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,114,114,100.00
20,2,1015ECL29,NR,323,323,100.00
20,3,1018GS2026,GS,202,202,100.00
20,4,1025SCL34,Z8,67,61,91.04
20,5,1025SCL34A,ZT,6,6,100.00
20,6,1035UCL26,NA,219,219,100.00
20,7,1049DLSL25,NX,49,30,61.22
20,8,1050ISFL28,N5,150,100,66.67
20,9,1050NFL26,N7,192,192,100.00
20,10,1050UCL25,N7,2,2,100.00
20,11,1060ECL29,NS,2,2,100.00
20,12,1065NFL27,NC,101,101,100.00
20,13,1075SCL33A,N2,51,51,100.00
20,14,1075UCL25,N9,4,4,100.00
20,15,10IIFL28A,NE,225,225,100.00
20,16,10IIFL29,N6,50,50,100.00
20,17,10NFL25,N9,45,45,100.00
20,18,10NIDO26,N6,362,362,100.00
20,19,10SCL30A,BV,107,94,87.85
20,20,1119NFL27,ND,80,40,50.00
20,21,182D011124,TB,9300,9300,100.00
20,22,182D111024,TB,300,300,100.00
20,23,182D181024,TB,700,700,100.00
20,24,182D281124,TB,1100,1100,100.00
20,25,20MICRONS,EQ,133716,68759,51.42
20,26,360ONE,EQ,1269390,553503,43.60
20,27,364D020125,TB,1600,1600,100.00
20,28,364D040925,TB,2100,2100,100.00
20,29,364D051224,TB,4200,4200,100.00
20,30,364D080525,TB,13600,13600,100.00
20,31,364D090125,TB,100,100,100.00
20,32,364D110925,TB,100,100,100.00
20,33,364D130225,TB,300,300,100.00
20,34,364D200325,TB,200,200,100.00
20,35,3IINFOLTD,EQ,2343443,714519,30.49
20,36,3MINDIA,EQ,3301,1731,52.44
20,37,574GS2026,GS,11,11,100.00
20,38,5PAISA,EQ,36391,19997,54.95
20,39,610GS2031,GS,1035,1005,97.10
20,40,63MOONS,EQ,62467,43045,68.91
20,41,654GS2032,GS,301,301,100.00
20,42,667GS2035,GS,1,1,100.00
20,43,667GS2050,GS,1000,1000,100.00
20,44,676GS2061,GS,5385,5385,100.00
20,45,689GS2025,GS,192,192,100.00
20,46,695GS2061,GS,500,500,100.00
20,47,699GS2026,GS,1004,1004,100.00
20,48,699GS2051,GS,1002,1002,100.00
20,49,702GS2027,GS,1003,1003,100.00
20,50,702GS2031,GS,123,112,91.06
20,51,704GS2029,GS,1700,1641,96.53
20,52,706GS2028,GS,1465,1465,100.00
20,53,709GS2054,GS,150,150,100.00
20,54,710GS2029,GS,11985,11985,100.00
20,55,717GS2030,GS,3701,3701,100.00
20,56,718GS2033,GS,305,300,98.36
20,57,718GS2037,GS,65100,65100,100.00
20,58,71GS2034,GS,1000,1000,100.00
20,59,723GS2039,GS,400,200,50.00
20,60,726GS2032,GS,19512,19511,99.99
20,61,729IRFC26,NN,3,3,100.00
20,62,729NHAI26,NC,20,10,50.00
20,63,732GS2030,GS,8200,8200,100.00
20,64,732IRFC25,NI,101,101,100.00
20,65,733GS2026,GS,325,225,69.23
20,66,734GS2064,GS,3201,3201,100.00
20,67,736GS2052,GS,200,200,100.00
20,68,736NTPC25D,NB,263,263,100.00
20,69,737GR2054,GS,839,839,100.00
20,70,737GS2028,GS,1300,1200,92.31
20,71,738GS2027,GS,93021,92821,99.78
20,72,738REC27TF,N2,1190,1190,100.00
20,73,739NHAI26,N8,150,150,100.00
20,74,73GS2053,GS,1100,1100,100.00
20,75,741GS2036,GS,39310,39310,100.00
20,76,746GS2073,GS,2652,2652,100.00
20,77,753IRFC30,NJ,381,381,100.00
20,78,754GS2036,GS,306389,303922,99.19
20,79,764HUDCO31,N8,1,1,100.00
20,80,764IRFC31,NO,1867,1867,100.00
20,81,764NABAR31,N2,2137,1828,85.54
20,82,769HUDCO31,N9,230,165,71.74
20,83,769NHAI31,NE,2022,1866,92.28
20,84,76IGT26,ND,1060,1060,100.00
20,85,76NHAI31,NA,4194,2849,67.93
20,86,774IREDA31,N7,25,25,100.00
20,87,79NHIT35,N1,2,2,100.00
20,88,79NHIT40,N2,3,3,100.00
20,89,79NHIT47,N3,50,50,100.00
20,90,812REC27,NI,20,20,100.00
20,91,81ABFL33,N5,100,100,100.00
20,92,81TCHF28,N8,57,57,100.00
20,93,824GS2027,GS,200,200,100.00
20,94,828GS2032,GS,1499,1499,100.00
20,95,829LTF24,NL,334,330,98.80
20,96,82HUDCO27,N2,92,92,100.00
20,97,82IGT31,NJ,261,261,100.00
20,98,830CIFC26,N2,50,50,100.00
20,99,830NHAI27,N2,614,403,65.64
20,100,830PFCL27,N5,703,703,100.00
20,101,835IFL25,NV,166,166,100.00
20,102,83GS2042,GS,502,502,100.00
20,103,83TCHF25,N6,81,72,88.89
20,104,840IRFC29,N8,171,171,100.00
20,105,842IIFL26,NL,363,343,94.49
20,106,846REC28,N6,4,4,100.00
20,107,849NTPC25,N7,108933,103741,95.23
20,108,855IREDA29,N2,190,190,100.00
20,109,85IFL26,NX,115,115,100.00
20,110,85IIFL24,NJ,75,75,100.00
20,111,85IIFL25,NO,23,23,100.00
20,112,865IFL28,NZ,300,300,100.00
20,113,865IIFL28,NS,208,208,100.00
20,114,865IRFC29,NA,160,160,100.00
20,115,865TCAPS27,N8,1271,809,63.65
20,116,866NTPC33,N3,359,252,70.19
20,117,866SFL25,ZE,400,200,50.00
20,118,871REC28,N9,155,150,96.77
20,119,872MMFSL26,N1,110,110,100.00
20,120,873NTPC28,N5,21,21,100.00
20,121,875IIFL26A,NQ,50,50,100.00
20,122,875NHAI29,N6,450,450,100.00
20,123,876HUDCO28,ND,525,457,87.05
20,124,879NHPC28,N5,370,250,67.57
20,125,87LTF27,NH,10,10,100.00
20,126,87SCL24A,ZF,1,1,100.00
20,127,880IREDA29,N5,51,51,100.00
20,128,883GS2041,GS,201,201,100.00
