Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01102024,1568429436,0002482
Trade Date <01-OCT-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL27,YW,45,45,100.00
20,2,1003ISFL28,N4,100,100,100.00
20,3,1015ECL29,NR,20,20,100.00
20,4,1018GS2026,GS,3599,3591,99.78
20,5,1025SCL34,Z8,400,300,75.00
20,6,1025SCL34A,ZT,25,25,100.00
20,7,1035UCL24,N6,353,353,100.00
20,8,1035UCL26,NA,32,31,96.88
20,9,1049DLS25A,Y5,151,100,66.23
20,10,1049DLSL25,NX,80,60,75.00
20,11,1050NFL26,N7,209,200,95.69
20,12,1050UCL25,N7,158,158,100.00
20,13,105IIFL29,N7,40,40,100.00
20,14,1060ECL29,NS,53,53,100.00
20,15,1065NFL27,NC,461,461,100.00
20,16,1075SCL33A,N2,11,11,100.00
20,17,10CAGL27,N5,2098,2000,95.33
20,18,10IIFL28,N4,80,50,62.50
20,19,10IIFL28A,NE,579,579,100.00
20,20,10IIFL29,N6,51,51,100.00
20,21,10NIDO26,N6,137,137,100.00
20,22,10SCL30A,BV,54,40,74.07
20,23,11UCL26,NC,539,250,46.38
20,24,182D011124,TB,100,100,100.00
20,25,182D111024,TB,100,100,100.00
20,26,182D170125,TB,100,100,100.00
20,27,182D261224,TB,100,100,100.00
20,28,20MICRONS,EQ,114961,51970,45.21
20,29,360ONE,EQ,468834,298076,63.58
20,30,364D070825,TB,100,100,100.00
20,31,364D101024,TB,400,400,100.00
20,32,364D121224,TB,700,700,100.00
20,33,364D171024,TB,8200,8200,100.00
20,34,364D260625,TB,100,100,100.00
20,35,364D261224,TB,100,100,100.00
20,36,3IINFOLTD,EQ,1184744,521973,44.06
20,37,3MINDIA,EQ,3731,1863,49.93
20,38,515GS2025,GS,2,2,100.00
20,39,522GS2025,GS,1000,1000,100.00
20,40,563GS2026,GS,1,1,100.00
20,41,574GS2026,GS,80,80,100.00
20,42,585GS2030,GS,3,3,100.00
20,43,5PAISA,EQ,204691,66118,32.30
20,44,610GS2031,GS,17631,17614,99.90
20,45,63MOONS,EQ,529453,294142,55.56
20,46,654GS2032,GS,3501,3501,100.00
20,47,667GS2050,GS,21104,21104,100.00
20,48,676GS2061,GS,999,999,100.00
20,49,689GS2025,GS,101,101,100.00
20,50,68GS2060,GS,15015,15015,100.00
20,51,695GS2061,GS,700,700,100.00
20,52,697GR2034,GS,2,2,100.00
20,53,699GS2026,GS,3100,2100,67.74
20,54,699GS2051,GS,100,100,100.00
20,55,702GS2027,GS,4003,4003,100.00
20,56,702GS2031,GS,807,804,99.63
20,57,704GS2029,GS,21250,21250,100.00
20,58,706GS2028,GS,10949,10949,100.00
20,59,709GS2054,GS,5250,5250,100.00
20,60,710GS2029,GS,41854,41753,99.76
20,61,717GS2030,GS,12010,12010,100.00
20,62,718GS2033,GS,901,901,100.00
20,63,718GS2037,GS,17170,17170,100.00
20,64,723GS2039,GS,801,801,100.00
20,65,725GS2063,GS,194576,194576,100.00
20,66,726GS2032,GS,6461,6461,100.00
20,67,726GS2033,GS,1513,1513,100.00
20,68,727GS2026,GS,4,4,100.00
20,69,729NHAI26,NC,216,205,94.91
20,70,732GS2030,GS,2700,2700,100.00
20,71,732IRFC25,NI,101,100,99.01
20,72,733GS2026,GS,440989,413712,93.81
20,73,734GS2064,GS,32662,32502,99.51
20,74,735IRFC31,NM,68,68,100.00
20,75,736GS2052,GS,9,9,100.00
20,76,736NTPC25D,NB,16,16,100.00
20,77,737GR2054,GS,100,100,100.00
20,78,737GS2028,GS,14550,14550,100.00
20,79,738GS2027,GS,64610,55208,85.45
20,80,738REC27TF,N2,2240,1140,50.89
20,81,739NHAI26,N8,100,100,100.00
20,82,739NHAI31A,ND,30,30,100.00
20,83,73GS2053,GS,23101,16881,73.07
20,84,741GS2036,GS,29477,29477,100.00
20,85,746GS2073,GS,2259,2139,94.69
20,86,753IRFC30,NJ,739,739,100.00
20,87,754GS2036,GS,573737,525674,91.62
20,88,763PN39,SG,200,100,50.00
20,89,764HUDCO31,N8,1343,1343,100.00
20,90,764IRFC31,NO,120,120,100.00
20,91,764NABAR31,N2,719,710,98.75
20,92,769HUDCO31,N9,653,517,79.17
20,93,769NHAI31,NE,3437,3437,100.00
20,94,76NHAI31,NA,2968,2398,80.80
20,95,774IREDA31,N7,1116,1116,100.00
20,96,774TS35,SG,100,100,100.00
20,97,78ABFL33,N4,4,4,100.00
20,98,794TN32,SG,5000,5000,100.00
20,99,79NHIT35,N1,2805,2800,99.82
20,100,79NHIT40,N2,100,100,100.00
20,101,79NHIT47,N3,151,151,100.00
20,102,810IRFC27,N2,10160,9763,96.09
20,103,813GS2045,GS,530,530,100.00
20,104,81TCHF28,N8,207,207,100.00
20,105,824GS2027,GS,801,801,100.00
20,106,828GS2027,GS,1100,1100,100.00
20,107,829LTF24,NL,4,4,100.00
20,108,829PFL29,N6,7,7,100.00
20,109,82HUDCO27,N2,90,90,100.00
20,110,82IGT31,NJ,409,405,99.02
20,111,830NHAI27,N2,6019,5060,84.07
20,112,830PFCL27,N5,1605,1605,100.00
20,113,835SCL23B,YM,1,1,100.00
20,114,83TCHF25,N6,760,750,98.68
20,115,842IIFL26,NL,870,870,100.00
20,116,843IHFL29,NC,162,162,100.00
20,117,849NTPC25,N7,213895,212182,99.20
20,118,850CIFCL26,NE,5,5,100.00
20,119,850NHAI29,N5,450,450,100.00
20,120,855IREDA29,N2,200,200,100.00
20,121,863IRFC29,NC,1,1,100.00
20,122,863NHB29,N2,6,6,100.00
20,123,865IFL28,NZ,121,121,100.00
20,124,865IIFL28,NS,191,191,100.00
20,125,865IRFC29,NA,146,146,100.00
20,126,865LTF26,NN,302,300,99.34
20,127,865TCAPS27,N8,47,37,78.72
20,128,867NHPC33,N3,1233,1233,100.00
20,129,86LTF24,NJ,99,99,100.00
20,130,871REC28,N9,592,492,83.11
20,131,873NTPC28,N5,175,175,100.00
20,132,875NHAI29,N6,447,442,98.88
20,133,875SFL27,ZF,35,35,100.00
20,134,876HUDCO28,ND,2042,1109,54.31
20,135,87LTF27,NH,293,290,98.98
20,136,880IREDA29,N5,20,20,100.00
20,137,880IREDA34,N6,10,10,100.00
20,138,888ERFL28,N5,104,104,100.00
20,139,888IRFC29,NE,1150,1140,99.13
20,140,888REC29,NF,5,5,100.00
20,141,888SCL25E,N4,1,1,100.00
20,142,889SCFL27,YC,85,85,100.00
20,143,891IIFCL34,N4,349,309,88.54
20,144,892NHPC33,N6,6,6,100.00
20,145,892PFCL33,N8,464,464,100.00
20,146,893NHB29,N6,10,10,100.00
20,147,897MOFSL29,N4,1025,1025,100.00
20,148,898LTF29,N7,7920,7402,93.46
20,149,8ABFL26,N0,599,598,99.83
20,150,901HUDCO34,NE,30,20,66.67
20,151,901NHB34,N6,135,135,100.00
20,152,905LTF27,NF,7,7,100.00
20,153,910TCAP28,NA,50,50,100.00
20,154,91D071124,TB,200,200,100.00
20,155,91D101024,TB,1300,1300,100.00
20,156,91D151124,TB,5500,5500,100.00
20,157,91D211124,TB,1800,1800,100.00
20,158,91MOFSL27,N2,205,205,100.00
20,159,925AEL26,N1,7,7,100.00
20,160,925ERFL28,N6,437,437,100.00
20,161,925SCL25,N5,5,5,100.00
20,162,925SCL26F,N1,75,40,53.33
20,163,925SCL27,YR,38,38,100.00
20,164,92GS2030,GS,6906,6906,100.00
20,165,930SFL28,YP,270,270,100.00
20,166,932AEL27,N3,139,139,100.00
20,167,93MOFSL34,N6,5,5,100.00
20,168,943ECL28,NJ,1780,1780,100.00
20,169,948SCL26,N9,45,29,64.44
20,170,94IFCI25,NL,1400,1400,100.00
20,171,94SFL28,YL,130,130,100.00
20,172,950SCL23A,AP,10,10,100.00
20,173,957ISFL26,N2,50,50,100.00
20,174,957NIDO26,N5,1,1,100.00
20,175,960ISFL25,N1,5,5,100.00
20,176,965AEL27,N4,246,246,100.00
20,177,965IHFL25D,N7,28,28,100.00
20,178,965SCL25B,Y1,4,4,100.00
20,179,965SCL26F,N1,100,100,100.00
20,180,96IIFL28,N5,8298,6505,78.39
20,181,96IIFL28A,NF,765,765,100.00
20,182,96SFL24A,NB,31,31,100.00
20,183,970CAGL28,ND,2250,2250,100.00
20,184,971SCL28,AN,332,332,100.00
20,185,971SCL28A,NT,80,80,100.00
20,186,975NFL25,N0,13,13,100.00
20,187,97MOFSL34,N7,1000,1000,100.00
20,188,980SCL33D,YG,2,2,100.00
20,189,985ECL28,NK,92,92,100.00
20,190,990SCL26,N7,7,4,57.14
20,191,99AEL29,N7,1504,1504,100.00
20,192,9IIFL28A,NT,108,107,99.07
20,193,9MMFSML,N2,90,90,100.00
20,194,9PCHFL31A,NA,2,0,0.00
20,195,9SCL26BA,NA,131,131,100.00
20,196,9SFL25A,ZH,8,4,50.00
20,197,AAATECH,EQ,21685,10312,47.55
20,198,AADHARHFC,EQ,1540248,695280,45.14
20,199,AARON,EQ,6393,1550,24.25
20,200,AARTECH,EQ,971404,473793,48.77
20,201,AARTIDRUGS,EQ,183365,68454,37.33
20,202,AARTIIND,EQ,1183148,609609,51.52
20,203,AARTIPHARM,EQ,179320,116989,65.24
20,204,AARTISURF,EQ,17379,7848,45.16
20,205,AARVI,EQ,24103,12439,51.61
20,206,AATMAJ,SM,20000,18000,90.00
20,207,AAVAS,EQ,366508,236523,64.53
20,208,ABAN,EQ,149700,109829,73.37
20,209,ABB,EQ,368953,144838,39.26
20,210,ABBOTINDIA,EQ,5340,1739,32.57
20,211,ABCAPITAL,EQ,7599283,2758229,36.30
20,212,ABCOTS,SM,31500,30500,96.83
20,213,ABDL,EQ,630052,310551,49.29
20,214,ABFL26,N1,10,10,100.00
20,215,ABFRL,EQ,3501076,1357671,38.78
20,216,ABGSEC,EQ,593,579,97.64
20,217,ABINFRA,SM,18000,18000,100.00
20,218,ABSLAMC,EQ,456194,336440,73.75
20,219,ABSLBANETF,EQ,13910,10343,74.36
20,220,ABSLLIQUID,EQ,2203,1598,72.54
20,221,ABSLNN50ET,EQ,28101,15873,56.49
20,222,ABSLPSE,EQ,539452,479827,88.95
20,223,ABSMARINE,SM,32000,22000,68.75
20,224,ACC,EQ,187093,61526,32.89
20,225,ACCELYA,EQ,41727,24207,58.01
20,226,ACCENTMIC,SM,17500,12000,68.57
20,227,ACCORD,SM,10000,8000,80.00
20,228,ACE,EQ,172066,88420,51.39
20,229,ACEINTEG,EQ,94568,59958,63.40
20,230,ACI,EQ,287933,121969,42.36
20,231,ACL,EQ,159024,126623,79.63
20,232,ACLGATI,EQ,594422,305991,51.48
20,233,ACSAL,SM,129000,66000,51.16
20,234,ADANIENSOL,EQ,4058979,1618589,39.88
20,235,ADANIENT,EQ,1367116,528150,38.63
20,236,ADANIGREEN,EQ,798097,289932,36.33
20,237,ADANIPORTS,EQ,1687795,808352,47.89
20,238,ADANIPOWER,EQ,1266464,564078,44.54
20,239,ADFFOODS,EQ,320006,89516,27.97
20,240,ADORWELD,EQ,4668,2277,48.78
20,241,ADROITINFO,EQ,49845,36426,73.08
20,242,ADROITPP1,E1,102302,98479,96.26
20,243,ADSL,EQ,461245,203939,44.21
20,244,ADVANIHOTR,EQ,55393,28434,51.33
20,245,ADVENZYMES,EQ,479952,150485,31.35
20,246,AEGISLOG,EQ,216722,103647,47.82
20,247,AEROFLEX,EQ,3468676,997178,28.75
20,248,AERON,SM,95000,57000,60.00
20,249,AESTHETIK,SM,54000,28000,51.85
20,250,AETHER,EQ,86106,39595,45.98
20,251,AFFLE,EQ,398378,176889,44.40
20,252,AFIL,EQ,306512,169880,55.42
20,253,AGARIND,EQ,50734,29444,58.04
20,254,AGI,EQ,220053,99359,45.15
20,255,AGIIL,EQ,4740,3784,79.83
20,256,AGNI,SM,32500,17500,53.85
20,257,AGRITECH,EQ,15300,9306,60.82
20,258,AGROPHOS,EQ,119762,68875,57.51
20,259,AGSTRA,EQ,596092,257533,43.20
20,260,AGUL,SM,12000,12000,100.00
20,261,AHIMSA,ST,12000,0,0.00
20,262,AHL,EQ,328790,209934,63.85
20,263,AHLADA,EQ,44474,19158,43.08
20,264,AHLEAST,EQ,538530,210364,39.06
20,265,AHLUCONT,EQ,58513,29201,49.91
20,266,AIAENG,EQ,17573,8516,48.46
20,267,AIIL,EQ,128322,62917,49.03
20,268,AILIMITED,ST,6000,6000,100.00
20,269,AIMTRON,ST,24800,23200,93.55
20,270,AIROLAM,EQ,7694,3576,46.48
20,271,AIRTELPP,E1,464800,346509,74.55
20,272,AISL,SM,43200,31200,72.22
20,273,AJANTPHARM,EQ,76680,24962,32.55
20,274,AJMERA,EQ,23085,15438,66.87
20,275,AKANKSHA,ST,26000,26000,100.00
20,276,AKASH,EQ,35711,17057,47.76
20,277,AKG,EQ,229864,183472,79.82
20,278,AKI,EQ,51845,30997,59.79
20,279,AKIKO,SM,206400,190400,92.25
20,280,AKSHARCHEM,EQ,6711,4209,62.72
20,281,AKSHOPTFBR,EQ,1013323,704991,69.57
20,282,AKUMS,EQ,255795,133505,52.19
20,283,AKZOINDIA,EQ,20149,10630,52.76
20,284,ALANKIT,EQ,1088311,650272,59.75
20,285,ALEMBICLTD,EQ,547094,251499,45.97
20,286,ALICON,EQ,12768,5406,42.34
20,287,ALKALI,EQ,13159,8703,66.14
20,288,ALKEM,EQ,110426,52706,47.73
20,289,ALKYLAMINE,EQ,225161,68982,30.64
20,290,ALLCARGO,EQ,2183250,901120,41.27
20,291,ALLDIGI,EQ,22199,11933,53.75
20,292,ALLETEC,SM,12400,8800,70.97
