Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08102024,1534449408,0002540
Trade Date <08-OCT-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,222,222,100.00
20,2,1015ECL29,NR,50,50,100.00
20,3,1015SCL28,NR,2,2,100.00
20,4,1018GS2026,GS,4971,4971,100.00
20,5,1025ICCL26,NT,10,10,100.00
20,6,1030ICCL28,NM,7,7,100.00
20,7,1035UCL26,NA,31,24,77.42
20,8,1049DLS25A,Y5,117,117,100.00
20,9,1049DLSL25,NX,150,150,100.00
20,10,1050NFL26,N7,236,235,99.58
20,11,1065NFL27,NC,145,145,100.00
20,12,10IFSL26,N7,100,100,100.00
20,13,10IIFL28,N4,28,28,100.00
20,14,10IIFL28A,NE,16,16,100.00
20,15,10IIFL29,N6,46,46,100.00
20,16,10IIFLSF27,NB,50,50,100.00
20,17,10ISFL26,N3,99,99,100.00
20,18,10NIDO26,N6,100,100,100.00
20,19,10SCL30A,BV,26,16,61.54
20,20,11DLSL25,NV,615,615,100.00
20,21,182D060225,TB,9000,9000,100.00
20,22,182D130325,TB,100,100,100.00
20,23,182D200225,TB,100,100,100.00
20,24,182D241024,TB,200,200,100.00
20,25,182D261224,TB,2200,2200,100.00
20,26,182D270225,TB,100,100,100.00
20,27,20MICRONS,EQ,255259,123677,48.45
20,28,360ONE,EQ,846742,586076,69.22
20,29,364D031025,TB,200,200,100.00
20,30,364D060225,TB,100,100,100.00
20,31,364D060325,TB,200,200,100.00
20,32,364D200325,TB,1000,1000,100.00
20,33,364D260625,TB,100,100,100.00
20,34,3IINFOLTD,EQ,825642,413183,50.04
20,35,3MINDIA,EQ,3648,2293,62.86
20,36,574GS2026,GS,100,100,100.00
20,37,5PAISA,EQ,57199,17965,31.41
20,38,610GS2031,GS,2,1,50.00
20,39,63MOONS,EQ,592743,160488,27.08
20,40,654GS2032,GS,12501,12501,100.00
20,41,667GS2035,GS,2,2,100.00
20,42,667GS2050,GS,2086,2086,100.00
20,43,676GS2061,GS,1001,1001,100.00
20,44,695GS2061,GS,100,100,100.00
20,45,699GS2026,GS,100,100,100.00
20,46,699GS2051,GS,12248,12246,99.98
20,47,702GS2027,GS,18902,18901,99.99
20,48,702GS2031,GS,6615,6515,98.49
20,49,704GS2029,GS,300,300,100.00
20,50,706GS2028,GS,250,250,100.00
20,51,710GS2029,GS,15891,13781,86.72
20,52,713HR36,SG,100,100,100.00
20,53,716GS2050,GS,275,275,100.00
20,54,718GS2033,GS,20900,15384,73.61
20,55,718GS2037,GS,58600,38100,65.02
20,56,71GS2034,GS,5602,5602,100.00
20,57,723GS2039,GS,200,200,100.00
