Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24092024,1824617937,0002493
Trade Date <24-SEP-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,10,10,100.00
20,2,0SCL26,YR,9,9,100.00
20,3,1003ICCL28,NX,53,53,100.00
20,4,1003ISFL28,N4,22,22,100.00
20,5,1015ECL29,NR,695,695,100.00
20,6,1018GS2026,GS,2999,2999,100.00
20,7,1025SCL34,Z8,31,31,100.00
20,8,1035UCL26,NA,446,443,99.33
20,9,1040UCL25,N4,38,38,100.00
20,10,1049DLS25A,Y5,106,79,74.53
20,11,1050IIFL29,ND,100,100,100.00
20,12,1050NFL26,N7,47,47,100.00
20,13,1050UCL25,N7,21,16,76.19
20,14,105IIFL29,N7,100,100,100.00
20,15,105UCL2026,NB,22,22,100.00
20,16,1060ECL29,NS,50,50,100.00
20,17,1065NFL27,NC,1097,1097,100.00
20,18,1075SCL33A,N2,18,18,100.00
20,19,10CAGL27,N5,33,33,100.00
20,20,10IIFL28,N4,339,339,100.00
20,21,10IIFL28A,NE,100,100,100.00
20,22,10NFL25,N9,95,95,100.00
20,23,10NIDO26,N6,548,548,100.00
20,24,10SCL30A,BV,1,1,100.00
20,25,1102NFL26,N8,18,18,100.00
20,26,1190VCCL26,N0,11,11,100.00
20,27,11DLSL25,NV,201,201,100.00
20,28,11DLSL25A,Y3,5,5,100.00
20,29,182D011124,TB,200,200,100.00
20,30,182D031024,TB,500,500,100.00
20,31,182D060225,TB,200,200,100.00
20,32,182D071124,TB,500,500,100.00
20,33,182D111024,TB,100,100,100.00
20,34,182D140225,TB,500,500,100.00
20,35,182D170125,TB,100,100,100.00
20,36,182D181024,TB,100,100,100.00
20,37,182D300125,TB,400,200,50.00
20,38,20MICRONS,EQ,188515,56267,29.85
20,39,360ONE,EQ,288547,199216,69.04
20,40,364D070825,TB,200,200,100.00
20,41,364D080525,TB,18000,18000,100.00
20,42,364D100725,TB,1400,1400,100.00
20,43,364D121224,TB,100,100,100.00
