Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03102024,2083317036,0002516
Trade Date <03-OCT-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,2,1,50.00
20,2,1003ISFL28,N4,200,200,100.00
20,3,1015ECL29,NR,225,175,77.78
20,4,1018GS2026,GS,7264,7262,99.97
20,5,1025SCL34A,ZT,1,1,100.00
20,6,1030ICCL28,NM,3,3,100.00
20,7,1035UCL26,NA,5,5,100.00
20,8,1049DLS25A,Y5,170,170,100.00
20,9,1049DLSL25,NX,240,165,68.75
20,10,1050NFL26,N7,215,213,99.07
20,11,1050UCL25,N7,1,1,100.00
20,12,1060ECL29,NS,100,100,100.00
20,13,1065NFL27,NC,857,857,100.00
20,14,1075UCL25,N9,2,2,100.00
20,15,1090NFL26,NB,4,4,100.00
20,16,10IIFL28,N4,11,11,100.00
20,17,10IIFL29,N6,54,54,100.00
20,18,10ISFL26,N3,50,50,100.00
20,19,10NIDO26,N6,72,72,100.00
20,20,10SCL30A,BV,100,58,58.00
20,21,11DLSL25,NV,19,19,100.00
20,22,182D051224,TB,100,100,100.00
20,23,182D111024,TB,400,400,100.00
20,24,182D200225,TB,1100,1100,100.00
20,25,20MICRONS,EQ,182664,105578,57.80
20,26,360ONE,EQ,1700571,1146566,67.42
20,27,364D020525,TB,200,200,100.00
20,28,364D030425,TB,500,500,100.00
20,29,364D080525,TB,4000,4000,100.00
20,30,364D101024,TB,40000,40000,100.00
20,31,364D121224,TB,1100,1100,100.00
20,32,364D130225,TB,100,100,100.00
20,33,364D180425,TB,500,500,100.00
20,34,364D180725,TB,1000,1000,100.00
20,35,364D240425,TB,3500,3500,100.00
20,36,364D260625,TB,100,100,100.00
20,37,364D310725,TB,100,100,100.00
20,38,3IINFOLTD,EQ,742818,427900,57.60
20,39,3MINDIA,EQ,5684,2195,38.62
20,40,574GS2026,GS,66,66,100.00
