Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24112025,2128809714,0003027
Trade Date <24-NOV-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,30,15,50.00
20,2,1003IIFL29,NC,33,11,33.33
20,3,1003SCL30A,NV,91,17,18.68
20,4,1015ECL29,NR,800,700,87.50
20,5,1015SCL29B,N1,51,51,100.00
20,6,1015UCL26,N1,11,11,100.00
20,7,1015UCL27,NF,87,87,100.00
20,8,1018GS2026,GS,400,250,62.50
20,9,1025SCL34B,N1,36,36,100.00
20,10,1025UCL26A,N1,11,11,100.00
20,11,1030SFIL28,NM,12,12,100.00
20,12,1035UCL26,NA,37,37,100.00
20,13,1039UCL26,NE,63,63,100.00
20,14,1040NFL26,NA,107,107,100.00
20,15,1050ISFL28,N5,10,10,100.00
20,16,1050NFL26,N7,192,191,99.48
20,17,1050UCL28,NH,20,20,100.00
20,18,105IIFL29,N7,80,80,100.00
20,19,1060ECL29,NS,30,30,100.00
20,20,1065NFL27,NC,500,322,64.40
20,21,1075WCA28,N0,8,8,100.00
20,22,10CAGL27,N5,58,58,100.00
20,23,10IIFL28,N4,1706,1706,100.00
20,24,10IIFL28A,NE,460,450,97.83
20,25,10IIFL29,N6,160,150,93.75
20,26,10IIFLSF27,NB,50,50,100.00
20,27,10NIDO26,N6,247,151,61.13
20,28,111ESFB31,N0,2,2,100.00
20,29,113ESFB31,N0,12,11,91.67
20,30,118VCCL27B,N0,3,3,100.00
20,31,182D190326,TB,200,100,50.00
20,32,182D251225,TB,100,100,100.00
20,33,20MICRONS,EQ,82495,44262,53.65
20,34,21STCENMGM,EQ,1908,1908,100.00
20,35,360ONE,EQ,2106550,1108236,52.61
20,36,364D020426,TB,1200,1200,100.00
20,37,364D060826,TB,300,200,66.67
20,38,364D121126,TB,1100,1100,100.00
20,39,364D140526,TB,100,100,100.00
20,40,364D180626,TB,2000,2000,100.00
20,41,364D271125,TB,20000,20000,100.00
20,42,364D290126,TB,100,100,100.00
20,43,3IINFOLTD,EQ,524005,381152,72.74
20,44,3MINDIA,EQ,6396,3868,60.48
20,45,3PLAND,EQ,119363,31281,26.21
20,46,574GS2026,GS,202,201,99.50
20,47,591GS2028,GS,100,100,100.00
20,48,5PAISA,EQ,175930,36603,20.81
20,49,610GS2031,GS,1000,1000,100.00
20,50,63MOONS,EQ,80352,47123,58.65
20,51,648GS2035,GS,100,100,100.00
20,52,664GS2027,GS,200,200,100.00
20,53,667GS2050,GS,500,500,100.00
20,54,668GS2040,GS,300,300,100.00
20,55,676GS2061,GS,400,400,100.00
20,56,679GS2031,GS,548,500,91.24
20,57,679GS2034,GS,11214,9214,82.17
20,58,68GS2060,GS,660,660,100.00
20,59,690GS2065,GS,14781,14781,100.00
20,60,692GS2039,GS,5025,5025,100.00
20,61,697GR2034,GS,200,200,100.00
20,62,698GR2054,GS,115,115,100.00
20,63,699GS2026,GS,300,300,100.00
20,64,699GS2051,GS,24,24,100.00
20,65,702GS2031,GS,100,100,100.00
20,66,704GS2029,GS,100,100,100.00
20,67,706GS2028,GS,10064,8814,87.58
20,68,709GS2054,GS,3000,3000,100.00
20,69,709GS2074,GS,255269,250484,98.13
20,70,710GS2029,GS,102567,80851,78.83
20,71,717GS2030,GS,1635,1635,100.00
20,72,718GS2033,GS,10960,10960,100.00
20,73,718GS2037,GS,8024,7724,96.26
20,74,723GS2039,GS,500,500,100.00
20,75,724GS2055,GS,650,650,100.00
20,76,725GS2063,GS,153550,153450,99.93
20,77,725IRFC35,NH,278,278,100.00
20,78,726GS2032,GS,168,168,100.00
20,79,729NHAI26,NC,5,5,100.00
