Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02122025,1821311981,0003060
Trade Date <02-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,30,30,100.00
20,2,1003ISFL28,N4,1,1,100.00
20,3,1015ECL29,NR,106,104,98.11
20,4,1018GS2026,GS,673,673,100.00
20,5,1025PATE28,N0,1,1,100.00
20,6,1025UCL26A,N1,9,9,100.00
20,7,1030SFIL26,NJ,5,5,100.00
20,8,1035UCL26,NA,1,1,100.00
20,9,1040UCL27B,N1,1,1,100.00
20,10,1050ISFL28,N5,83,83,100.00
20,11,1050NFL26,N7,610,610,100.00
20,12,1050UCL28,NH,5,5,100.00
20,13,105IIFL29,N7,45,45,100.00
20,14,1060ECL29,NS,150,150,100.00
20,15,10CAGL27,N5,100,100,100.00
20,16,10IFSL26,N7,500,500,100.00
20,17,10IIFL28,N4,1005,1005,100.00
20,18,10IIFL28A,NE,287,287,100.00
20,19,10IIFLSF27,NB,10,10,100.00
20,20,10NIDO26,N6,10,10,100.00
20,21,10UCL26,ND,4,4,100.00
20,22,1102NFL26,N8,10,10,100.00
20,23,111ESFB31,N0,1,1,100.00
20,24,118VCCL27B,N0,6,6,100.00
20,25,119VCCL26,N0,2,1,50.00
20,26,12AFIL27,N0,12,11,91.67
20,27,12AFIL28,N0,10,10,100.00
20,28,12VCCL27,N0,3,3,100.00
20,29,182D030426,TB,300,200,66.67
20,30,182D181225,TB,800,400,50.00
20,31,20MICRONS,EQ,38543,24167,62.70
20,32,21STCENMGM,EQ,2364,2364,100.00
20,33,360ONE,EQ,492146,125046,25.41
20,34,364D170926,TB,100,100,100.00
20,35,3IINFOLTD,EQ,221591,136785,61.73
20,36,3MINDIA,EQ,2126,1049,49.34
20,37,3PLAND,EQ,30466,24713,81.12
20,38,563GS2026,GS,1,1,100.00
20,39,574GS2026,GS,210,110,52.38
20,40,591GS2028,GS,252,151,59.92
20,41,5PAISA,EQ,179013,72132,40.29
20,42,601GS2030,GS,300,300,100.00
20,43,628GS2032,GS,203,203,100.00
20,44,633GS2035,GS,200,200,100.00
20,45,63MOONS,EQ,381242,99835,26.19
20,46,648GS2035,GS,299,299,100.00
20,47,654GS2032,GS,450,450,100.00
20,48,664GS2027,GS,500,500,100.00
20,49,664GS2035,GS,5000,5000,100.00
20,50,667GS2050,GS,32000,32000,100.00
20,51,676GS2061,GS,1011,1011,100.00
20,52,679GS2034,GS,210,190,90.48
20,53,68GS2060,GS,59,59,100.00
20,54,690GS2065,GS,186615,154896,83.00
20,55,695GS2061,GS,24269,23179,95.51
20,56,698GR2054,GS,488,488,100.00
20,57,699GS2026,GS,600,600,100.00
20,58,702GS2027,GS,15600,15600,100.00
20,59,702GS2031,GS,3500,3500,100.00
20,60,709GS2054,GS,11666,11666,100.00
20,61,709GS2074,GS,604945,593769,98.15
20,62,710GS2029,GS,18000,18000,100.00
20,63,717GS2030,GS,8995,8995,100.00
20,64,718GS2037,GS,2225,2225,100.00
20,65,723GS2039,GS,100,100,100.00
20,66,724GS2055,GS,41931,41272,98.43
20,67,725GS2063,GS,538853,538853,100.00
20,68,725IRFC35,NH,500,300,60.00
20,69,726GS2033,GS,24000,24000,100.00
20,70,729IRFC26,NN,1,1,100.00
20,71,729NHAI26,NC,545,545,100.00
20,72,732GS2030,GS,500,500,100.00
20,73,732IRFC25,NI,24,14,58.33
20,74,733GS2026,GS,5100,5100,100.00
20,75,734GS2064,GS,377045,363045,96.29
20,76,736PFCL28,N2,500,500,100.00
20,77,737GS2028,GS,800,800,100.00
20,78,737NTPC35C,NA,40,40,100.00
20,79,738GS2027,GS,83710,83709,100.00
20,80,738REC27TF,N2,70,70,100.00
20,81,73GS2053,GS,13570,13570,100.00
20,82,741GS2036,GS,100,100,100.00
20,83,743GJ31,SG,8000,8000,100.00
20,84,743REC35,NH,43,43,100.00
20,85,746GS2073,GS,11688,11686,99.98
20,86,74CG30,SG,100,100,100.00
20,87,74GJ26,SG,100,100,100.00
20,88,74GJ27,SG,200,200,100.00
20,89,74GS2062,GS,2662,2660,99.92
20,90,751HUDCO28,N5,60,60,100.00
20,91,753IRFC30,NJ,102,101,99.02
20,92,753NTPC30E,NC,111,111,100.00
20,93,754GS2036,GS,670578,649593,96.87
20,94,759TS37,SG,300,300,100.00
20,95,760PFCL35,N3,578,467,80.80
20,96,764HUDCO31,N8,105,70,66.67
20,97,764IRFC31,NO,40,20,50.00
20,98,764NABAR31,N2,125,120,96.00
20,99,767WB37,SG,100,100,100.00
20,100,769HUDCO31,N9,601,510,84.86
20,101,769IGT28,NH,475,475,100.00
20,102,769NHAI31,NE,206,206,100.00
20,103,76NHAI31,NA,976,975,99.90
20,104,772GS2049,GS,1233,1233,100.00
20,105,772GS2055,GS,73,73,100.00
20,106,774AP32A,SG,4500,4500,100.00
20,107,774IREDA31,N7,1425,1075,75.44
20,108,783RJ50,SG,2000,2000,100.00
20,109,797IGT31,NL,2,2,100.00
20,110,79NHIT35,N1,336,314,93.45
20,111,79NHIT40,N2,1364,1354,99.27
20,112,79NHIT47,N3,300,300,100.00
20,113,812REC27,NI,10,10,100.00
20,114,813GS2045,GS,1,1,100.00
20,115,81TCHF28,N8,9,9,100.00
20,116,828GS2027,GS,2,2,100.00
20,117,829PFL29,N6,4,4,100.00
20,118,82HUDCO27,N2,254,229,90.16
20,119,82IGT31,NJ,2517,2505,99.52
20,120,830NHAI27,N2,1243,1234,99.28
20,121,830PFCL27,N5,30,30,100.00
20,122,832GS2032,GS,1,1,100.00
20,123,833GS2026,GS,3720,3720,100.00
20,124,842IIFL26,NL,363,363,100.00
20,125,850NHAI29,N5,100,100,100.00
20,126,85LTF26,NM,10,10,100.00
20,127,862REC33,NA,145,145,100.00
20,128,865IFL28,NZ,367,367,100.00
20,129,865IIFL28,NS,785,785,100.00
20,130,865IRFC29,NA,1,1,100.00
20,131,865LTF26,NN,557,557,100.00
20,132,871REC28,N9,2965,2612,88.09
20,133,873NTPC28,N5,305,181,59.34
20,134,875NHAI29,N6,90,90,100.00
20,135,876HUDCO28,ND,1390,1100,79.14
20,136,880IREDA34,N6,400,400,100.00
20,137,885AEL28,NB,82,82,100.00
20,138,885IHL26,N1,50,50,100.00
20,139,885SCL26,N9,686,686,100.00
20,140,885TCAPS29,NC,1,1,100.00
20,141,888ECL28,N1,265,265,100.00
20,142,888IRFC29,NE,2,2,100.00
20,143,888REC29,NF,789,789,100.00
20,144,891IIFCL34,N4,310,300,96.77
20,145,891NTPC33,N6,2901,2753,94.90
20,146,892PFCL33,N8,86,86,100.00
20,147,895AEL27,N9,104,99,95.19
20,148,897MOFSL29,N4,2,1,50.00
20,149,898LTF29,N7,200,200,100.00
20,150,8SMC29,N1,633,633,100.00
20,151,8SMC30,N2,1000,1000,100.00
20,152,901HUDCO34,NE,218,218,100.00
20,153,901NHB34,N6,3,3,100.00
20,154,903SFL28,YI,198,198,100.00
20,155,915SCL26,NE,40,40,100.00
20,156,915SCL27,Z7,22,22,100.00
20,157,91D020126,TB,600,600,100.00
20,158,91D060226,TB,100,100,100.00
20,159,91D111225,TB,400,400,100.00
20,160,91D120226,TB,400,400,100.00
20,161,91D150126,TB,100,100,100.00
20,162,91D181225,TB,500,500,100.00
20,163,91D190226,TB,1400,1400,100.00
20,164,91D230126,TB,100,100,100.00
20,165,91D251225,TB,500,500,100.00
20,166,91D260226,TB,300,300,100.00
20,167,91MOFSL27,N2,121,121,100.00
20,168,91SFL27,ZI,44,44,100.00
20,169,921ISFL25,N0,40,40,100.00
20,170,925IHFL25E,N8,5,5,100.00
20,171,925SCL25B,Y3,30,30,100.00
20,172,92GS2030,GS,30418,27375,90.00
20,173,930AEL30,NF,345,324,93.91
20,174,930APMD29,N0,1,1,100.00
20,175,930APMD31,N0,18,18,100.00
20,176,930APMD34,N0,5,5,100.00
20,177,930IIFL27,NX,65,65,100.00
20,178,931SFL26,Z5,49,49,100.00
20,179,932AEL27,N3,150,150,100.00
20,180,935LTF29,N5,79,60,75.95
20,181,935TSI30,N0,300,300,100.00
20,182,93MOFSL34,N6,45,45,100.00
20,183,943ECL28,NJ,71,71,100.00
20,184,950ISF27C,N0,14,14,100.00
20,185,957ICCL25,YW,5,5,100.00
20,186,957IIFLS27,NA,120,120,100.00
20,187,965AEL27,N4,749,749,100.00
20,188,965SCL25B,Y1,40,40,100.00
20,189,965SCL25C,N0,212,212,100.00
20,190,96IIFL28,N5,3543,3543,100.00
20,191,96IIFL28A,NF,608,583,95.89
20,192,96SFIL24A,NB,75,75,100.00
20,193,971SCL29T,N1,10,10,100.00
20,194,975IIFL28,Y0,68,68,100.00
20,195,97SFL28,YS,45,45,100.00
20,196,985ECL28,NK,100,100,100.00
20,197,990SCFL26,AJ,10,10,100.00
20,198,990SCL26,N7,108,108,100.00
20,199,990SCL26A,NL,2,2,100.00
20,200,995SCL2035,NM,10,10,100.00
20,201,99AEL29,N7,102,101,99.02
20,202,9IIFL28,Y0,572,572,100.00
20,203,9PCHFL31A,NA,134,134,100.00
20,204,9SCL26BA,NA,3547,3538,99.75
20,205,A2ZINFRA,EQ,146995,111996,76.19
20,206,AADHARHFC,EQ,591022,456811,77.29
20,207,AAKAAR,SM,4800,4800,100.00
20,208,AAKASH,EQ,67814,58426,86.16
20,209,AARON,EQ,6686,3878,58.00
20,210,AARTECH,EQ,29817,20286,68.04
20,211,AARTIDRUGS,EQ,167194,100023,59.82
20,212,AARTIIND,EQ,341256,159641,46.78
20,213,AARTIPHARM,EQ,173034,109021,63.01
20,214,AARTISURF,EQ,3927,2488,63.36
20,215,AARVI,EQ,13342,5122,38.39
20,216,AATMAJ,SM,4000,4000,100.00
20,217,AAVAS,EQ,122741,71492,58.25
20,218,ABB,EQ,149427,93846,62.80
20,219,ABBOTINDIA,EQ,8701,4921,56.56
20,220,ABCAPITAL,EQ,2767486,1513525,54.69
20,221,ABCOTS,EQ,78004,6821,8.74
20,222,ABDL,EQ,996873,593785,59.56
20,223,ABFRL,EQ,1199251,534102,44.54
20,224,ABGSEC,EQ,17,17,100.00
20,225,ABHAPOWER,SM,1600,1600,100.00
20,226,ABINFRA,EQ,227176,142626,62.78
20,227,ABLBL,EQ,815163,435936,53.48
20,228,ABMINTLLTD,EQ,754,694,92.04
20,229,ABREL,EQ,74276,36005,48.47
20,230,ABSLAMC,EQ,129630,76491,59.01
20,231,ABSLBANETF,EQ,58047,33286,57.34
20,232,ABSLLIQUID,EQ,7424,7287,98.15
20,233,ABSLNN50ET,EQ,11943,8262,69.18
20,234,ABSLPSE,EQ,164456,128397,78.07
20,235,ABSMARINE,SM,42000,30500,72.62
20,236,ACC,EQ,95661,53647,56.08
20,237,ACCELYA,EQ,17211,8537,49.60
20,238,ACCENTMIC,SM,98500,58500,59.39
20,239,ACCPL,ST,15600,15600,100.00
20,240,ACCURACY,EQ,86527,48700,56.28
20,241,ACE,EQ,93533,50733,54.24
20,242,ACEINTEG,EQ,2709,2415,89.15
20,243,ACI,EQ,64335,24673,38.35
20,244,ACL,EQ,29789,26917,90.36
20,245,ACMESOLAR,EQ,997205,646786,64.86
20,246,ACTIVEINFR,SM,6000,6000,100.00
20,247,ACUTAAS,EQ,197223,93582,47.45
20,248,ADANIENSOL,EQ,1497092,502910,33.59
20,249,ADANIENT,EQ,1035354,470752,45.47
20,250,ADANIGREEN,EQ,1544253,375412,24.31
20,251,ADANIPORTS,EQ,1974536,1178111,59.67
20,252,ADANIPOWER,EQ,6392786,2642054,41.33
20,253,ADFFOODS,EQ,52667,25330,48.09
20,254,ADL,EQ,2299,1355,58.94
20,255,ADOR,EQ,10622,8515,80.16
20,256,ADROITINFO,EQ,19465,18160,93.30
20,257,ADSL,EQ,175083,67415,38.50
20,258,ADVANCE,EQ,329879,101493,30.77
20,259,ADVANIHOTR,EQ,48915,35078,71.71
20,260,ADVENTHTL,EQ,652122,290053,44.48
20,261,ADVENZYMES,EQ,51464,27659,53.74
20,262,AEGISLOG,EQ,359162,163342,45.48
20,263,AEGISVOPAK,EQ,386520,171344,44.33
20,264,AEL120924A,N5,16,16,100.00
20,265,AEROENTER,EQ,133022,83221,62.56
20,266,AEROFLEX,EQ,200039,119684,59.83
20,267,AERON,SM,4000,4000,100.00
20,268,AERONEU,EQ,21594,5593,25.90
20,269,AESTHETIK,SM,2000,1000,50.00
20,270,AETHER,EQ,151745,74511,49.10
20,271,AFCONS,EQ,799076,237971,29.78
20,272,AFFLE,EQ,186058,106935,57.47
20,273,AFFORDABLE,EQ,15179,8727,57.49
20,274,AFIL,EQ,1005638,602242,59.89
20,275,AFSL,EQ,41575,36314,87.35
20,276,AGARIND,EQ,26389,16363,62.01
20,277,AGARWALEYE,EQ,349977,97669,27.91
20,278,AGARWALFT,SM,28500,22500,78.95
20,279,AGARWALTUF,SM,19200,8400,43.75
20,280,AGI,EQ,14797,7274,49.16
20,281,AGIIL,EQ,94748,58816,62.08
20,282,AGNI,ST,5000,5000,100.00
20,283,AGRITECH,EQ,26553,12295,46.30
20,284,AGROPHOS,EQ,18781,13634,72.59
20,285,AHLADA,EQ,3580,2246,62.74
20,286,AHLEAST,EQ,125,102,81.60
20,287,AHLUCONT,EQ,37881,16612,43.85
20,288,AIAENG,EQ,26938,14209,52.75
20,289,AIIL,EQ,151792,83044,54.71
20,290,AIMTRON,ST,14000,13400,95.71
20,291,AIRAN,EQ,72502,50182,69.21
20,292,AIROLAM,EQ,7805,6258,80.18
20,293,AIRTELPP,E1,105899,77044,72.75
20,294,AJANTPHARM,EQ,96522,56798,58.84
20,295,AJAXENGG,EQ,19355,11456,59.19
20,296,AJMERA,EQ,42647,22329,52.36
20,297,AJOONI,EQ,439941,265587,60.37
20,298,AKANKSHA,SM,5000,5000,100.00
20,299,AKASH,EQ,7888,3733,47.33
20,300,AKG,EQ,66487,41598,62.57
20,301,AKI,EQ,11080,7709,69.58
20,302,AKIKO,ST,1600,1600,100.00
20,303,AKSHAR,EQ,594207,559858,94.22
20,304,AKSHARCHEM,EQ,6921,4551,65.76
20,305,AKSHOPTFBR,EQ,238599,190284,79.75
20,306,AKUMS,EQ,180036,109885,61.04
20,307,AKZOINDIA,EQ,2524832,173964,6.89
20,308,ALANKIT,EQ,99336,67854,68.31
20,309,ALBERTDAVD,EQ,1290,942,73.02
20,310,ALEMBICLTD,EQ,1311702,395387,30.14
20,311,ALICON,EQ,5502,1976,35.91
20,312,ALIVUS,EQ,79976,59590,74.51
20,313,ALKALI,EQ,2283,1278,55.98
20,314,ALKEM,EQ,54507,32096,58.88
20,315,ALKYLAMINE,EQ,19798,11652,58.85
20,316,ALLCARGO,EQ,2394714,984541,41.11
20,317,ALLDIGI,EQ,5135,3785,73.71
20,318,ALLETEC,SM,11200,9200,82.14
20,319,ALLTIME,EQ,80898,59346,73.36
20,320,ALMONDZ,EQ,112217,79134,70.52
20,321,ALOKINDS,EQ,2512336,1379696,54.92
20,322,ALPA,EQ,315082,62681,19.89
20,323,ALPEXSOLAR,SM,81600,56300,69.00
20,324,ALPHA,EQ,577264,332421,57.59
20,325,ALPHAETF,EQ,1006519,429297,42.65
20,326,ALPHAGEO,EQ,4554,3351,73.58
20,327,ALPL30IETF,EQ,398049,291498,73.23
20,328,ALPSINDUS,EQ,51363,47179,91.85
20,329,ALUWIND,SM,6000,6000,100.00
20,330,AMANTA,EQ,123791,62902,50.81
20,331,AMBER,EQ,186491,75699,40.59
20,332,AMBEY,SM,6000,4000,66.67
20,333,AMBICAAGAR,EQ,11393,10723,94.12
