Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01122025,1452929614,0003030
Trade Date <01-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,145,79,54.48
20,2,1003IIFL29,NC,501,501,100.00
20,3,1003ISFL28,N4,147,147,100.00
20,4,1015ECL29,NR,271,271,100.00
20,5,1015SCL29,ZL,148,148,100.00
20,6,1015UCL27,NF,38,19,50.00
20,7,1018GS2026,GS,1306,1221,93.49
20,8,1025IIFL30,Y3,100,100,100.00
20,9,1025SCL34A,ZT,299,281,93.98
20,10,1035UCL26,NA,522,393,75.29
20,11,1040UCL27B,N1,1,1,100.00
20,12,1060ECL29,NS,40,40,100.00
20,13,1065NFL27,NC,573,573,100.00
20,14,1075SCL33A,N2,55,55,100.00
20,15,10IIFL28,N4,50,50,100.00
20,16,10ISFL26,N3,304,200,65.79
20,17,1102NFL26,N8,10,10,100.00
20,18,1119NFL27,ND,45,45,100.00
20,19,111ESFB31,N0,1,1,100.00
20,20,113ESFB31,N0,20,20,100.00
20,21,118VCCL27B,N0,9,9,100.00
20,22,12AFIL27,N0,5,5,100.00
20,23,12AFIL28,N0,9,9,100.00
20,24,12VCCL27B,N0,1,1,100.00
20,25,20MICRONS,EQ,41491,21874,52.72
20,26,21STCENMGM,EQ,670,670,100.00
20,27,360ONE,EQ,560894,327015,58.30
20,28,364D010526,TB,100,100,100.00
20,29,364D041225,TB,40600,40000,98.52
20,30,364D050326,TB,100,100,100.00
20,31,364D061126,TB,100,100,100.00
20,32,364D121126,TB,200,200,100.00
20,33,364D270226,TB,100,100,100.00
20,34,3IINFOLTD,EQ,384611,227937,59.26
20,35,3MINDIA,EQ,1715,807,47.06
20,36,3PLAND,EQ,4147,2766,66.70
20,37,563GS2026,GS,2,1,50.00
20,38,574GS2026,GS,218,218,100.00
20,39,591GS2028,GS,200,100,50.00
20,40,5PAISA,EQ,63900,22604,35.37
20,41,601GS2030,GS,124,124,100.00
20,42,610GS2031,GS,1102,1101,99.91
20,43,633GS2035,GS,90,90,100.00
20,44,63MOONS,EQ,1263099,247213,19.57
20,45,648GS2035,GS,201,201,100.00
20,46,654GS2032,GS,950,950,100.00
20,47,664GS2027,GS,10699,10699,100.00
20,48,667GS2050,GS,116,115,99.14
20,49,668GS2040,GS,100,100,100.00
20,50,672MH38,SG,100,100,100.00
20,51,676GS2061,GS,4050,4050,100.00
20,52,679GS2027,GS,20000,20000,100.00
20,53,679GS2029,GS,1,1,100.00
20,54,679GS2031,GS,200,200,100.00
20,55,679GS2034A,GS,250,250,100.00
20,56,68GS2060,GS,1,1,100.00
20,57,690GS2065,GS,483103,364782,75.51
20,58,692GS2039,GS,52,52,100.00
20,59,695GS2061,GS,23601,21601,91.53
20,60,698GR2054,GS,222,222,100.00
20,61,699GS2026,GS,8010,6110,76.28
20,62,702GS2027,GS,13413,8424,62.80
20,63,702GS2031,GS,1600,1600,100.00
20,64,704GS2029,GS,1000,1000,100.00
20,65,706GS2028,GS,2,2,100.00
20,66,709GS2054,GS,17876,17876,100.00
20,67,709GS2074,GS,1121684,1113419,99.26
20,68,710GS2029,GS,2001,2001,100.00
20,69,717GS2030,GS,1750,1750,100.00
20,70,718GS2037,GS,300000,300000,100.00
20,71,719GS2060,GS,4,2,50.00
20,72,71GS2034,GS,600,600,100.00
20,73,71WB50,SG,100,100,100.00
20,74,724GS2055,GS,2700,2700,100.00
20,75,725GS2063,GS,227643,227352,99.87
20,76,726GS2033,GS,2004,2000,99.80
20,77,732GS2030,GS,100,100,100.00
20,78,732IRFC25,NI,48,48,100.00
20,79,733GS2026,GS,4434,4334,97.74
20,80,734GS2064,GS,1085710,1085260,99.96
20,81,735NHAI31,N9,10,10,100.00
20,82,737GS2028,GS,4325,4325,100.00
20,83,737NTPC35C,NA,40,40,100.00
20,84,738GS2027,GS,63955,54560,85.31
20,85,738REC27TF,N2,853,853,100.00
20,86,739NHAI26,N8,70,70,100.00
