Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27112025,1252124553,0003027
Trade Date <27-NOV-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,100,100,100.00
20,2,1003SCL30A,NV,15,15,100.00
20,3,1003SCL31A,N1,60,60,100.00
20,4,1003SCL31P,N1,140,140,100.00
20,5,1015ECL29,NR,14,10,71.43
20,6,1018GS2026,GS,5,5,100.00
20,7,1025SCL34,Z8,151,151,100.00
20,8,1025SCL34B,N1,41,41,100.00
20,9,1025UCL26A,N1,32,26,81.25
20,10,1035UCL26,NA,257,257,100.00
20,11,1040NFL26,NA,10,10,100.00
20,12,1050NFL26,N7,200,200,100.00
20,13,1050UCL28,NH,50,50,100.00
20,14,105IIFL29,N7,170,170,100.00
20,15,1060ECL29,NS,160,160,100.00
20,16,1065NFL27,NC,150,150,100.00
20,17,1075SCL33A,N2,25,25,100.00
20,18,1075SCL34,ZR,100,100,100.00
20,19,10CAGL27,N5,20,20,100.00
20,20,10IIFL28,N4,110,110,100.00
20,21,10IIFL29,N6,50,50,100.00
20,22,118VCCL27B,N0,7,7,100.00
20,23,11UCL26,NC,2,2,100.00
20,24,12AFIL27A,N0,5,5,100.00
20,25,12VCCL27,N0,1,1,100.00
20,26,12VCCL27B,N0,1,1,100.00
20,27,182D010126,TB,1300,1300,100.00
20,28,182D080526,TB,100,100,100.00
20,29,182D210526,TB,1100,1100,100.00
20,30,20MICRONS,EQ,49499,24155,48.80
20,31,21STCENMGM,EQ,6999,6758,96.56
20,32,360ONE,EQ,490617,244180,49.77
20,33,364D041225,TB,25000,25000,100.00
20,34,364D110626,TB,1000,1000,100.00
20,35,364D121126,TB,1100,1100,100.00
20,36,3IINFOLTD,EQ,311453,226800,72.82
20,37,3MINDIA,EQ,2707,1372,50.68
20,38,3PLAND,EQ,6290,3039,48.31
20,39,563GS2026,GS,132,132,100.00
20,40,591GS2028,GS,100,100,100.00
20,41,5PAISA,EQ,82956,22627,27.28
20,42,601GS2030,GS,120,120,100.00
20,43,610GS2031,GS,100,100,100.00
20,44,613GS2028,GS,112,112,100.00
20,45,633GS2035,GS,285,285,100.00
20,46,63MOONS,EQ,247854,96823,39.06
20,47,654GS2032,GS,6000,5000,83.33
20,48,667GS2050,GS,1000,1000,100.00
20,49,668GS2040,GS,6960,4260,61.21
20,50,676GS2061,GS,21,21,100.00
20,51,68GS2060,GS,475,475,100.00
20,52,690GS2065,GS,383388,332388,86.70
20,53,695GS2061,GS,50581,50581,100.00
20,54,698GR2054,GS,700,700,100.00
20,55,699GS2026,GS,92,92,100.00
20,56,699GS2051,GS,1343,1343,100.00
20,57,702GS2027,GS,5313,5313,100.00
20,58,709GS2054,GS,11983,11983,100.00
20,59,709GS2074,GS,221092,217940,98.57
20,60,710GS2029,GS,36430,28685,78.74
20,61,717GS2030,GS,500,500,100.00
20,62,718GS2037,GS,4700,4700,100.00
20,63,71GS2034,GS,2551,2550,99.96
20,64,724GS2055,GS,5502,5400,98.15
20,65,725GS2063,GS,583685,580334,99.43
20,66,726GS2032,GS,900,900,100.00
20,67,726GS2033,GS,1000,1000,100.00
20,68,732GS2030,GS,300,211,70.33
20,69,732IRFC25,NI,108,106,98.15
20,70,733GS2026,GS,200,200,100.00
