Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15072025,1555140888,0002708
Trade Date <15-JUL-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,700,700,100.00
20,2,1003SCL30A,NV,1,1,100.00
20,3,1015ECL29,NR,326,326,100.00
20,4,1018GS2026,GS,500,500,100.00
20,5,1025IIFL30,Y3,110,110,100.00
20,6,1025NFL25,N5,12,11,91.67
20,7,1025SCL35A,N1,9,9,100.00
20,8,1025UCL25,N8,2,2,100.00
20,9,1030SFIL26,NJ,20,20,100.00
20,10,1040NFL26,NA,25,25,100.00
20,11,1050IIFL29,ND,41,41,100.00
20,12,1060ECL29,NS,1010,1010,100.00
20,13,10CAGL27,N5,50,50,100.00
20,14,10IIFL28,N4,90,84,93.33
20,15,10IIFL28A,NE,100,100,100.00
20,16,10ISFL26,N3,149,149,100.00
20,17,10NFL25,N9,58,58,100.00
20,18,10NIDO26,N6,135,135,100.00
20,19,182D131125,TB,10000,10000,100.00
20,20,182D140825,TB,400,200,50.00
20,21,20MICRONS,EQ,93691,49774,53.13
20,22,21STCENMGM,EQ,8561,8560,99.99
20,23,360ONE,EQ,379530,172715,45.51
20,24,364D070825,TB,100,100,100.00
20,25,364D180725,TB,19100,19100,100.00
20,26,3IINFOLTD,EQ,268283,142545,53.13
20,27,3MINDIA,EQ,3238,1690,52.19
20,28,3PLAND,EQ,6147,3839,62.45
20,29,574GS2026,GS,3,3,100.00
20,30,591GS2028,GS,200,200,100.00
20,31,5PAISA,EQ,22232,12079,54.33
20,32,613GS2028,GS,1,1,100.00
20,33,633GS2035,GS,900,900,100.00
20,34,63MOONS,EQ,172508,86562,50.18
20,35,654GS2032,GS,8000,8000,100.00
20,36,667GS2035,GS,310,310,100.00
20,37,667GS2050,GS,2,2,100.00
20,38,668GS2040,GS,700,700,100.00
20,39,675GS2029,GS,1000,1000,100.00
20,40,676GS2061,GS,34959,32782,93.77
20,41,679GS2031,GS,502,502,100.00
20,42,68GS2060,GS,30949,30949,100.00
20,43,690GS2065,GS,3062,3062,100.00
20,44,697GR2034,GS,1000,1000,100.00
20,45,698GR2054,GS,100,100,100.00
20,46,699GS2051,GS,1000,1000,100.00
20,47,702GS2027,GS,1,1,100.00
20,48,702GS2031,GS,1,1,100.00
20,49,704GS2029,GS,300,300,100.00
20,50,704IRFC28,N6,40,40,100.00
20,51,706GS2028,GS,5000,5000,100.00
20,52,709GS2074,GS,69,68,98.55
20,53,710GS2029,GS,82294,82294,100.00
20,54,718GS2033,GS,1,1,100.00
20,55,718GS2037,GS,7259,7259,100.00
20,56,723GJ27,SG,100,100,100.00
20,57,723GS2039,GS,3842,3842,100.00
20,58,725GS2063,GS,4851,4711,97.11
20,59,726GS2032,GS,8000,8000,100.00
20,60,729IRFC26,NN,50,25,50.00
20,61,729NHAI26,NC,1,1,100.00
20,62,733GS2026,GS,198,198,100.00
20,63,734GS2064,GS,4112,4112,100.00
20,64,734IRFC28,N4,91,91,100.00
20,65,735NHAI31,N9,3925,3925,100.00
20,66,737GS2028,GS,3110,3070,98.71
20,67,738GS2027,GS,11499,11486,99.89
20,68,738REC27TF,N2,106,106,100.00
20,69,739NHAI26,N8,10,10,100.00
20,70,739NHAI31A,ND,3480,2480,71.26
20,71,73GS2053,GS,3801,3503,92.16
20,72,741GS2036,GS,4702,4702,100.00
20,73,744TS53,SG,100,100,100.00
20,74,746GS2073,GS,1350,1350,100.00
20,75,74GS2062,GS,4,3,75.00
20,76,751HUDCO28,N5,55,55,100.00
