Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17072025,1318197446,0002713
Trade Date <17-JUL-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,100,100,100.00
20,2,1003ISFL28,N4,175,175,100.00
20,3,1015ECL29,NR,909,905,99.56
20,4,1015UCL27,NF,52,52,100.00
20,5,1018GS2026,GS,501,500,99.80
20,6,1025IIFL30,Y3,150,150,100.00
20,7,1025SCL34B,N1,1,1,100.00
20,8,1025UCL25,N8,15,15,100.00
20,9,1025UCL26A,N1,12,12,100.00
20,10,1050ISFL28,N5,59,30,50.85
20,11,1050UCL25,N7,60,60,100.00
20,12,1050UCL28,NH,800,400,50.00
20,13,1060ECL29,NS,21,21,100.00
20,14,1075SCL35,N1,28,28,100.00
20,15,10CAGL27,N5,150,150,100.00
20,16,10IIFL28,N4,10,10,100.00
20,17,10IIFL28A,NE,352,319,90.63
20,18,10NIDO26,N6,179,179,100.00
20,19,11UCL26,NC,10,10,100.00
20,20,12VCCL29B,N0,1,1,100.00
20,21,182D180925,TB,200,100,50.00
20,22,20MICRONS,EQ,517794,173652,33.54
20,23,21STCENMGM,EQ,12885,10566,82.00
20,24,360ONE,EQ,484846,253019,52.19
20,25,364D070526,TB,100,100,100.00
20,26,364D110626,TB,2000,2000,100.00
20,27,364D150825,TB,2700,2700,100.00
20,28,364D240725,TB,35000,35000,100.00
20,29,3IINFOLTD,EQ,1061963,417485,39.31
20,30,3MINDIA,EQ,3549,1801,50.75
20,31,3PLAND,EQ,4762,3346,70.26
20,32,574GS2026,GS,4,2,50.00
20,33,5PAISA,EQ,21566,11544,53.53
20,34,610GS2031,GS,500,500,100.00
20,35,619GS2034,GS,6,4,66.67
20,36,628GS2032,GS,100,100,100.00
20,37,633GS2035,GS,100,100,100.00
20,38,63MOONS,EQ,529282,226083,42.72
20,39,654GS2032,GS,50001,50001,100.00
20,40,667GS2035,GS,22164,21800,98.36
20,41,668GS2040,GS,2200,2200,100.00
20,42,676GS2061,GS,9,9,100.00
20,43,679GS2027,GS,15000,15000,100.00
20,44,679GS2031,GS,300,200,66.67
20,45,679GS2034,GS,2986,2986,100.00
20,46,68GS2060,GS,54673,54561,99.80
20,47,690GS2065,GS,110,110,100.00
20,48,695GS2061,GS,1,1,100.00
20,49,699GS2026,GS,500,500,100.00
20,50,699GS2051,GS,93,93,100.00
20,51,702GS2027,GS,1600,1600,100.00
20,52,704GS2029,GS,4942,4942,100.00
20,53,704IRFC28,N6,475,475,100.00
20,54,706GS2028,GS,700,700,100.00
20,55,709GS2054,GS,500,500,100.00
20,56,709GS2074,GS,7426,7208,97.06
20,57,710GS2029,GS,1200,1100,91.67
20,58,713KL58,SG,100,100,100.00
20,59,714NHAI26,N7,10,10,100.00
20,60,717GS2028,GS,1,1,100.00
20,61,717GS2030,GS,500,500,100.00
20,62,718GS2033,GS,100,100,100.00
20,63,718GS2037,GS,43568,43568,100.00
20,64,725GS2063,GS,300,300,100.00
20,65,726GS2032,GS,10000,10000,100.00
20,66,729IRFC26,NN,206,205,99.51
20,67,732IRFC25,NI,102,102,100.00
20,68,733GS2026,GS,3800,3800,100.00
20,69,734GS2064,GS,152,152,100.00
20,70,734IRFC28,N4,447,447,100.00
20,71,735NHAI31,N9,1000,1000,100.00
20,72,736GS2052,GS,2,1,50.00
20,73,736NTPC25D,NB,31,31,100.00
20,74,737GS2028,GS,2000,1000,50.00
20,75,738GS2027,GS,90033,89792,99.73
20,76,738REC27TF,N2,1,1,100.00
20,77,739NHAI26,N8,100,100,100.00
20,78,73GS2053,GS,102,102,100.00
20,79,741GS2036,GS,1505,1500,99.67
20,80,746GS2073,GS,660,660,100.00
20,81,74GS2062,GS,6909,5909,85.53
20,82,753IRFC30,NJ,1624,1424,87.68
20,83,754GS2036,GS,228258,207321,90.83
20,84,757GS2033,GS,101,101,100.00
20,85,760PFCL35,N3,557,557,100.00
20,86,762GS2039,GS,200,200,100.00
20,87,762NTPC35F,ND,42,32,76.19
20,88,764HUDCO31,N8,115,115,100.00
20,89,764IRFC31,NO,36,36,100.00
20,90,764NABAR31,N2,1100,1100,100.00
20,91,769HUDCO31,N9,282,182,64.54
20,92,769NHAI31,NE,712,612,85.96
20,93,76NHAI31,NA,4523,3885,85.89
20,94,772GS2049,GS,10,5,50.00
20,95,772GS2055,GS,1,1,100.00
20,96,795GS2032,GS,1708,1708,100.00
20,97,797IGT31,NL,2,2,100.00
20,98,79NHIT35,N1,404,404,100.00
20,99,79NHIT40,N2,762,416,54.59
20,100,79NHIT47,N3,419,419,100.00
20,101,810IRFC27,N2,2,0,0.00
20,102,812REC27,NI,398,398,100.00
20,103,81TCHF28,N8,1,1,100.00
20,104,820IIFL27,N9,750,550,73.33
20,105,824GS2027,GS,21125,17125,81.07
20,106,826GS2027,GS,2,2,100.00
20,107,828GS2032,GS,10500,10500,100.00
20,108,82HUDCO27,N2,500,500,100.00
20,109,82IGT31,NJ,207,207,100.00
20,110,830NHAI27,N2,197,197,100.00
20,111,830PFCL27,N5,2,2,100.00
20,112,832GS2032,GS,15503,15503,100.00
20,113,840CIFCL28,N4,70,70,100.00
20,114,842IIFL26,NL,67,67,100.00
20,115,847SCL25,Z2,4,4,100.00
20,116,84CIFCL28,NA,660,430,65.15
20,117,84TCHF28,NA,19,19,100.00
20,118,855IREDA29,N2,1000,1000,100.00
20,119,85LTF26,NM,8,8,100.00
20,120,860CIFCL28,NG,24,24,100.00
20,121,863IRFC29,NC,39,39,100.00
20,122,865IIFL28,NS,316,316,100.00
20,123,865IRFC29,NA,623,587,94.22
20,124,865LTF26,NN,2264,2148,94.88
20,125,867NHPC33,N3,600,300,50.00
20,126,871REC28,N9,1323,1180,89.19
20,127,875NHAI29,N6,179,179,100.00
20,128,876HUDCO28,ND,510,510,100.00
20,129,879NHPC28,N5,105,105,100.00
20,130,87LTF27,NH,4,4,100.00
20,131,888IRFC29,NE,228,126,55.26
20,132,888REC29,NF,236,236,100.00
20,133,890SFIL23A,NZ,212,212,100.00
20,134,891IIFCL34,N4,1000,600,60.00
20,135,891NTPC33,N6,120,120,100.00
20,136,892NHPC33,N6,20,20,100.00
20,137,892PFCL33,N8,391,346,88.49
20,138,893NHB29,N6,65,60,92.31
20,139,897MOFSL29,N4,1350,1350,100.00
20,140,898LTF29,N7,6,6,100.00
20,141,901HUDCO34,NE,225,225,100.00
20,142,901NHB34,N6,72,71,98.61
20,143,903SFL28,YI,50,50,100.00
20,144,915SCL27,Z7,3,3,100.00
20,145,91D010825,TB,200,100,50.00
20,146,91D070825,TB,100,100,100.00
20,147,91D091025,TB,900,500,55.56
20,148,91D240725,TB,100,100,100.00
20,149,91D280825,TB,100,100,100.00
20,150,91MOFSL27,N2,62,62,100.00
20,151,925SCL26D,ZD,5,5,100.00
20,152,925SCL27B,N1,50,50,100.00
20,153,92GS2030,GS,230,230,100.00
20,154,930APMD27,N0,1,1,100.00
20,155,930APMD32,N0,57,57,100.00
20,156,930APMD33,N0,3,3,100.00
20,157,935IIFL28,NZ,1,1,100.00
20,158,935LTF29,N5,15,14,93.33
20,159,935TSIIC28,N0,2,2,100.00
20,160,93MOFSL34,N6,25,25,100.00
20,161,943ECL28,NJ,101,100,99.01
20,162,948SCL27A,ZJ,175,100,57.14
20,163,94SFL28,YL,750,750,100.00
20,164,956AEL29,N6,95,95,100.00
20,165,965AEL27,N4,2736,2736,100.00
20,166,965SCL25A,NF,29,19,65.52
20,167,965SCL25E,BF,29,29,100.00
20,168,965SCL25F,NZ,112,112,100.00
20,169,965SCL26A,ZB,10,10,100.00
20,170,965SCL26F,N1,70,45,64.29
20,171,965SCL27,N1,10,10,100.00
20,172,965SCL28,AK,10,10,100.00
20,173,96IIFL28,N5,2652,2548,96.08
20,174,96IIFL28A,NF,1490,1375,92.28
20,175,96SFIL24A,NB,100,100,100.00
20,176,970CAGL28,ND,100,100,100.00
20,177,971SCL29,Z0,6,6,100.00
