Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28102024,1374066903,0002559
Trade Date <28-OCT-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,7,7,100.00
20,2,1003IIFL29,NC,1,1,100.00
20,3,1003ISFL28,N4,292,292,100.00
20,4,1003SCL30A,NV,3,3,100.00
20,5,1015ECL29,NR,154,134,87.01
20,6,1015SCL28,NR,3,3,100.00
20,7,1018GS2026,GS,1637,1637,100.00
20,8,1035UCL26,NA,138,138,100.00
20,9,1040NFL26,NA,40,20,50.00
20,10,1040UCL27B,N1,89,89,100.00
20,11,1049DLSL25,NX,24,24,100.00
20,12,1050ISFL28,N5,500,500,100.00
20,13,1050NFL26,N7,214,214,100.00
20,14,105IIFL29,N7,19,19,100.00
20,15,1060ECL29,NS,45,30,66.67
20,16,1065NFL27,NC,100,98,98.00
20,17,10CAGL27,N5,81,81,100.00
20,18,10IIFL28,N4,124,124,100.00
20,19,10IIFL28A,NE,90,90,100.00
20,20,10IIFL29,N6,290,290,100.00
20,21,10NIDO26,N6,247,227,91.90
20,22,10SCL30A,BV,302,147,48.68
20,23,1102NFL26,N8,25,25,100.00
20,24,1119NFL27,ND,50,50,100.00
20,25,11DLSL25,NV,58,58,100.00
20,26,182D060225,TB,4500,4500,100.00
20,27,182D060325,TB,1900,1900,100.00
20,28,182D221124,TB,200,200,100.00
20,29,182D281124,TB,21500,17000,79.07
20,30,360ONE,EQ,472382,285541,60.45
20,31,364D030725,TB,300,300,100.00
20,32,364D060325,TB,1500,1500,100.00
20,33,364D100725,TB,200,200,100.00
20,34,364D161025,TB,1600,1600,100.00
20,35,364D240425,TB,6500,6500,100.00
20,36,364D240725,TB,5000,5000,100.00
20,37,364D270225,TB,100,100,100.00
20,38,364D270325,TB,1500,1500,100.00
20,39,364D300125,TB,1000,1000,100.00
20,40,3IINFOLTD,EQ,674228,306253,45.42
20,41,3MINDIA,EQ,2734,595,21.76
20,42,574GS2026,GS,5,3,60.00
20,43,5PAISA,EQ,57949,21356,36.85
20,44,610GS2031,GS,305,299,98.03
20,45,63MOONS,EQ,392527,155509,39.62
20,46,654GS2032,GS,4,4,100.00
20,47,664GS2035,GS,1000,1000,100.00
20,48,667GS2035,GS,400,200,50.00
20,49,667GS2050,GS,2,2,100.00
20,50,679GS2034,GS,200,100,50.00
20,51,689GS2025,GS,800,800,100.00
20,52,68GS2060,GS,10,10,100.00
20,53,699GS2051,GS,1039,1027,98.85
20,54,702GS2027,GS,500,500,100.00
20,55,702GS2031,GS,1600,1600,100.00
20,56,704GS2029,GS,3934,3934,100.00
20,57,706GS2028,GS,6080,6000,98.68
20,58,709GS2054,GS,700,700,100.00
20,59,710GS2029,GS,12671,12272,96.85
20,60,716GS2050,GS,1093,1093,100.00
20,61,717GS2030,GS,301,301,100.00
20,62,718GS2033,GS,13900,13900,100.00
20,63,718GS2037,GS,1500,1500,100.00
20,64,719PN37,SG,1100,1100,100.00
20,65,71GS2034,GS,9174,9164,99.89
20,66,723GS2039,GS,400,400,100.00
20,67,725GS2063,GS,3354,3041,90.67
20,68,726GS2032,GS,14269,14269,100.00
20,69,726GS2033,GS,30201,30201,100.00
20,70,732GS2030,GS,24749,24749,100.00
20,71,732IRFC25,NI,194,194,100.00
20,72,733GS2026,GS,5500,5500,100.00
20,73,734GS2064,GS,2694,2616,97.10
20,74,734IRFC28,N4,500,500,100.00
20,75,735PFCL35,N1,2166,2166,100.00
20,76,736GS2052,GS,200,200,100.00
20,77,737GS2028,GS,34349,34238,99.68
20,78,737NTPC35C,NA,55,55,100.00
20,79,738GS2027,GS,42231,40135,95.04
20,80,738REC27TF,N2,500,500,100.00
20,81,739NHAI26,N8,118,118,100.00
20,82,73GS2053,GS,4302,3201,74.41
20,83,740IIFCL33,N1,200,200,100.00
20,84,741GS2036,GS,2015,2015,100.00
20,85,746GS2073,GS,2379,2345,98.57
20,86,750IRFC35,NK,158,158,100.00
20,87,751HUDCO28,N5,200,200,100.00
20,88,753IRFC30,NJ,262,262,100.00
20,89,754GS2036,GS,892030,851820,95.49
20,90,760PFCL35,N3,30,30,100.00
20,91,762NTPC35F,ND,63,63,100.00
20,92,763KL43,SG,100,100,100.00
20,93,764HUDCO31,N8,60,60,100.00
20,94,764IRFC31,NO,3409,3224,94.57
20,95,764NABAR31,N2,50,50,100.00
20,96,769NHAI31,NE,2,2,100.00
20,97,76NHAI31,NA,1,1,100.00
20,98,774IREDA31,N7,850,850,100.00
20,99,775UP34,SG,100,100,100.00
20,100,797IGT31,NL,11,10,90.91
20,101,79NHIT35,N1,4897,4896,99.98
20,102,79NHIT40,N2,812,812,100.00
20,103,79NHIT47,N3,5356,5356,100.00
20,104,801TCH25,N4,1,1,100.00
20,105,810IRFC27,N2,3342,2896,86.65
20,106,812REC27,NI,900,900,100.00
20,107,81ABFL33,N5,1,1,100.00
20,108,820IIFL27,N9,1,1,100.00
20,109,825IIFL25,N7,9,9,100.00
20,110,826GS2027,GS,502,502,100.00
20,111,828GS2027,GS,500,500,100.00
20,112,829LTF24,NL,5,5,100.00
20,113,82HUDCO27,N2,3589,2100,58.51
20,114,82IGT31,NJ,2192,1902,86.77
