Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31102024,1233886068,0002510
Trade Date <31-OCT-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,370,370,100.00
20,2,1003SCL30A,NV,12,12,100.00
20,3,1015ECL29,NR,170,170,100.00
20,4,1015SCL28B,AZ,10,10,100.00
20,5,1018GS2026,GS,11193,11193,100.00
20,6,1025NFL25,N5,10,10,100.00
20,7,1025SCL34,Z8,54,54,100.00
20,8,1025SCL34B,N1,63,63,100.00
20,9,1040UCL27B,N1,273,273,100.00
20,10,1050NFL26,N7,158,139,87.97
20,11,1050UCL25,N7,21,21,100.00
20,12,105IIFL29,N7,569,569,100.00
20,13,1060ECL29,NS,291,291,100.00
20,14,1065NFL27,NC,65,65,100.00
20,15,10CAGL27,N5,10,10,100.00
20,16,10IFSL26,N7,65,65,100.00
20,17,10IIFL28,N4,208,208,100.00
20,18,10IIFL28A,NE,469,469,100.00
20,19,10IIFL29,N6,51,51,100.00
20,20,10NFL25,N9,3,3,100.00
20,21,10NIDO26,N6,434,322,74.19
20,22,10SCL30A,BV,239,212,88.70
20,23,1102NFL26,N8,15,15,100.00
20,24,182D170125,TB,500,500,100.00
20,25,182D221124,TB,100,100,100.00
20,26,182D261224,TB,500,500,100.00
20,27,182D281124,TB,700,700,100.00
20,28,182D300125,TB,100,100,100.00
20,29,360ONE,EQ,464670,296612,63.83
20,30,364D040925,TB,6400,6400,100.00
20,31,364D051224,TB,100,100,100.00
20,32,364D080525,TB,100,100,100.00
20,33,364D090125,TB,15000,15000,100.00
20,34,364D110925,TB,13000,13000,100.00
20,35,364D121224,TB,5000,5000,100.00
20,36,364D161025,TB,100,100,100.00
20,37,364D231025,TB,100,100,100.00
20,38,364D261224,TB,5100,5100,100.00
20,39,364D270325,TB,1000,1000,100.00
20,40,3IINFOLTD,EQ,569692,255588,44.86
20,41,3MINDIA,EQ,11265,4224,37.50
20,42,515GS2025,GS,175,175,100.00
20,43,574GS2026,GS,136,136,100.00
20,44,585GS2030,GS,2000,2000,100.00
20,45,5PAISA,EQ,31134,10729,34.46
20,46,610GS2031,GS,182,91,50.00
20,47,63MOONS,EQ,1673079,627321,37.50
20,48,654GS2032,GS,1,1,100.00
20,49,667GS2035,GS,2,1,50.00
20,50,679GS2034,GS,3900,3900,100.00
20,51,689GS2025,GS,1261,1261,100.00
20,52,68GS2060,GS,125,125,100.00
20,53,695GS2061,GS,8,8,100.00
20,54,699GS2026,GS,1100,1100,100.00
20,55,702GS2027,GS,100,100,100.00
20,56,702GS2031,GS,300,300,100.00
20,57,704GS2029,GS,8491,8491,100.00
20,58,706GS2028,GS,4701,4701,100.00
20,59,709GS2054,GS,500,500,100.00
20,60,710GS2029,GS,144950,144950,100.00
20,61,717GS2030,GS,2065,2065,100.00
20,62,718GS2037,GS,78626,78626,100.00
20,63,723GS2039,GS,100,100,100.00
20,64,725GS2063,GS,2,2,100.00
20,65,726GS2032,GS,354877,354876,100.00
20,66,726GS2033,GS,500,500,100.00
20,67,732GS2030,GS,7100,4000,56.34
20,68,732IRFC25,NI,304,304,100.00
20,69,733GS2026,GS,9100,9100,100.00
20,70,734GS2064,GS,501,451,90.02
20,71,736GS2052,GS,8101,8101,100.00
20,72,737GS2028,GS,5400,5400,100.00
20,73,738GS2027,GS,76067,63123,82.98
20,74,739NHAI26,N8,3822,2822,73.84
20,75,73GS2053,GS,3115,3015,96.79
20,76,741GS2036,GS,34548,34448,99.71
20,77,743REC35,NH,4,4,100.00
20,78,746GS2073,GS,199,199,100.00
20,79,74GS2062,GS,60,60,100.00
20,80,750IRFC35,NK,5,5,100.00
20,81,751HUDCO28,N5,200,200,100.00
20,82,753IRFC30,NJ,789,789,100.00
20,83,753NTPC30E,NC,150,150,100.00
20,84,754GS2036,GS,181473,172703,95.17
20,85,760PFCL35,N3,16,16,100.00
20,86,764HUDCO31,N8,1,1,100.00
20,87,764IRFC31,NO,1107,1107,100.00
20,88,769NHAI31,NE,2035,2035,100.00
20,89,76NHAI31,NA,1183,1183,100.00
20,90,797IGT31,NL,31,22,70.97
20,91,79NHIT35,N1,781,744,95.26
20,92,79NHIT40,N2,50,50,100.00
20,93,79NHIT47,N3,31,19,61.29
20,94,802AP38,SG,400,400,100.00
20,95,802WB37,SG,300,300,100.00
20,96,810IRFC27,N2,1181,1170,99.07
20,97,812REC27,NI,378,275,72.75
20,98,81ABFL33,N5,34,34,100.00
20,99,820IIFL27,N9,5,5,100.00
20,100,825IIFL25,N7,100,100,100.00
