Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13112024,1496996990,0002561
Trade Date <13-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,51,51,100.00
20,2,1003ISFL28,N4,5498,5498,100.00
20,3,1003SCL30A,NV,81,43,53.09
20,4,1015ECL29,NR,55,55,100.00
20,5,1018GS2026,GS,4583,4583,100.00
20,6,1040NFL26,NA,25,25,100.00
20,7,1040UCL27B,N1,9,9,100.00
20,8,1050NFL26,N7,31,31,100.00
20,9,1050UCL25,N7,536,536,100.00
20,10,1060ECL29,NS,75,75,100.00
20,11,1065NFL27,NC,50,50,100.00
20,12,1075NFL25,N6,1,1,100.00
20,13,10CAGL27,N5,33,33,100.00
20,14,10IIFL28,N4,750,615,82.00
20,15,10IIFL28A,NE,125,125,100.00
20,16,10IIFL29,N6,11,11,100.00
20,17,10NIDO26,N6,372,372,100.00
20,18,10SCL30A,BV,6,0,0.00
20,19,1119NFL27,ND,100,100,100.00
20,20,182D060325,TB,100,100,100.00
20,21,182D100425,TB,100,100,100.00
20,22,182D270225,TB,400,400,100.00
20,23,182D281124,TB,100,100,100.00
20,24,360ONE,EQ,220799,133000,60.24
20,25,364D020125,TB,300,300,100.00
20,26,364D020525,TB,1000,1000,100.00
20,27,364D050625,TB,2200,2200,100.00
20,28,364D110425,TB,600,600,100.00
20,29,364D120625,TB,300,300,100.00
20,30,364D130325,TB,1300,1200,92.31
20,31,364D160125,TB,100,100,100.00
20,32,364D180425,TB,600,600,100.00
20,33,364D200325,TB,500,500,100.00
20,34,364D240425,TB,700,700,100.00
20,35,364D261224,TB,100,100,100.00
20,36,364D290525,TB,500,500,100.00
20,37,3IINFOLTD,EQ,611549,322320,52.71
20,38,3MINDIA,EQ,6140,1947,31.71
20,39,515GS2025,GS,2,1,50.00
20,40,563GS2026,GS,10400,10400,100.00
20,41,574GS2026,GS,1649,1649,100.00
20,42,5PAISA,EQ,43163,21971,50.90
20,43,601GS2028,GS,1,1,100.00
20,44,610GS2031,GS,1000,1000,100.00
20,45,63MOONS,EQ,442502,226272,51.13
20,46,654GS2032,GS,1400,1400,100.00
20,47,676GS2061,GS,2000,2000,100.00
20,48,679GS2034,GS,100,100,100.00
20,49,695GS2061,GS,105,105,100.00
20,50,699GS2051,GS,1000,1000,100.00
20,51,702GS2027,GS,1552,1551,99.94
20,52,702GS2031,GS,302,301,99.67
20,53,704GS2029,GS,22723,22723,100.00
20,54,706GS2028,GS,10626,10626,100.00
20,55,709GS2054,GS,5350,5350,100.00
20,56,710GS2029,GS,20835,16024,76.91
20,57,714NHAI26,N7,488,478,97.95
20,58,716GS2050,GS,1000,1000,100.00
20,59,717GS2030,GS,625,625,100.00
20,60,718GS2033,GS,1100,1100,100.00
20,61,718GS2037,GS,3171,2500,78.84
20,62,71GS2034,GS,6050,6050,100.00
20,63,725GS2063,GS,22735,22735,100.00
20,64,726GS2032,GS,51907,51607,99.42
20,65,729IRFC26,NN,38,38,100.00
20,66,729NHAI26,NC,693,575,82.97
20,67,732IRFC25,NI,272,270,99.26
20,68,733GS2026,GS,1491,1491,100.00
20,69,734GS2064,GS,31119,27694,88.99
20,70,736GS2052,GS,1400,1400,100.00
20,71,736NTPC25D,NB,83,78,93.98
20,72,737GS2028,GS,3000,1500,50.00
20,73,737NTPC35C,NA,55,55,100.00
20,74,738GS2027,GS,572750,572750,100.00
20,75,739NHAI26,N8,11,11,100.00
20,76,73GS2053,GS,9300,9300,100.00
20,77,741GS2036,GS,1800,1800,100.00
20,78,743REC35,NH,216,215,99.54
20,79,746GS2073,GS,39,39,100.00
20,80,74GS2062,GS,201,200,99.50
20,81,753IRFC30,NJ,787,787,100.00
20,82,753NTPC30E,NC,78,78,100.00
20,83,754GS2036,GS,949429,947267,99.77
20,84,760PFCL35,N3,3,3,100.00
20,85,762NTPC35F,ND,326,326,100.00
20,86,764HUDCO31,N8,1,1,100.00
20,87,764IRFC31,NO,385,385,100.00
20,88,764NABAR31,N2,20,10,50.00
20,89,769HUDCO31,N9,126,126,100.00
20,90,769NHAI31,NE,447,446,99.78
20,91,76NHAI31,NA,3759,3509,93.35
20,92,774IREDA31,N7,56,56,100.00
20,93,795GS2032,GS,550,550,100.00
20,94,797IGT31,NL,1,1,100.00
20,95,79NHIT35,N1,2042,1792,87.76
20,96,79NHIT40,N2,2122,890,41.94
20,97,79NHIT47,N3,2180,1196,54.86
20,98,801TCH25,N4,26,25,96.15
20,99,810IRFC27,N2,10,10,100.00
20,100,812REC27,NI,349,349,100.00
