Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14112024,1035475949,0002560
Trade Date <14-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,215,215,100.00
20,2,1003ICCL28,NX,13,13,100.00
20,3,1003IIFL29,NC,52,52,100.00
20,4,1003ISFL28,N4,1142,1134,99.30
20,5,1003SCL30A,NV,30,30,100.00
20,6,1015ECL29,NR,53,52,98.11
20,7,1025SCL34B,N1,29,17,58.62
20,8,1035UCL26,NA,28,28,100.00
20,9,1050NFL26,N7,289,287,99.31
20,10,1050UCL25,N7,235,235,100.00
20,11,1060ECL29,NS,26,26,100.00
20,12,1065NFL27,NC,31,31,100.00
20,13,1075UCL25,N9,100,100,100.00
20,14,1090NFL26,NB,200,100,50.00
20,15,10CAGL27,N5,68,68,100.00
20,16,10IIFL28A,NE,255,255,100.00
20,17,10IIFL29,N6,50,50,100.00
20,18,10NIDO26,N6,260,260,100.00
20,19,1119NFL27,ND,133,73,54.89
20,20,11DLSL25,NV,1,1,100.00
20,21,182D060325,TB,1100,1100,100.00
20,22,182D090125,TB,100,100,100.00
20,23,182D100425,TB,100,100,100.00
20,24,182D240425,TB,1500,1500,100.00
20,25,360ONE,EQ,433088,201053,46.42
20,26,364D020125,TB,100,100,100.00
20,27,364D020525,TB,200,200,100.00
20,28,364D050625,TB,200,200,100.00
20,29,364D070825,TB,68000,68000,100.00
20,30,364D110425,TB,200,200,100.00
20,31,364D160125,TB,200,200,100.00
20,32,364D211124,TB,40000,40000,100.00
20,33,364D240725,TB,400,400,100.00
20,34,364D260625,TB,200,200,100.00
20,35,364D261224,TB,5000,5000,100.00
20,36,364D290525,TB,100,100,100.00
20,37,364D300125,TB,100,100,100.00
20,38,3IINFOLTD,EQ,312013,148796,47.69
20,39,3MINDIA,EQ,5692,1458,25.61
20,40,3RDROCK,IT,5200,5200,100.00
20,41,574GS2026,GS,4,4,100.00
20,42,585GS2030,GS,8,4,50.00
20,43,5PAISA,EQ,37446,12206,32.60
20,44,610GS2031,GS,9,9,100.00
20,45,63MOONS,EQ,604776,224659,37.15
20,46,654GS2032,GS,4001,4001,100.00
20,47,667GS2035,GS,20,20,100.00
20,48,667GS2050,GS,900,900,100.00
20,49,679GS2034,GS,100,100,100.00
20,50,689GS2025,GS,202,202,100.00
20,51,695GS2061,GS,4,4,100.00
20,52,697GR2034,GS,300,300,100.00
20,53,699GS2026,GS,100,100,100.00
20,54,699GS2051,GS,404,400,99.01
20,55,702GS2027,GS,14850,14850,100.00
20,56,702GS2031,GS,20119,20100,99.91
20,57,704GS2029,GS,6700,6700,100.00
20,58,704IRFC28,N6,20,10,50.00
20,59,706GS2028,GS,16000,13500,84.38
20,60,709GS2054,GS,3450,3450,100.00
20,61,710GS2029,GS,425,425,100.00
20,62,714NHAI26,N7,1,1,100.00
20,63,716GS2050,GS,10200,10000,98.04
20,64,717GS2030,GS,37600,37600,100.00
20,65,718GS2033,GS,19000,19000,100.00
20,66,718GS2037,GS,35200,33700,95.74
20,67,71GS2034,GS,200,200,100.00
20,68,723GS2039,GS,3790,3790,100.00
20,69,725GS2063,GS,2929,2929,100.00
20,70,726GS2032,GS,5000,5000,100.00
20,71,726GS2033,GS,2200,2200,100.00
20,72,729IRFC26,NN,120,120,100.00
20,73,732GS2030,GS,16330,14101,86.35
20,74,732IRFC25,NI,980,980,100.00
20,75,733GS2026,GS,10507,10506,99.99
20,76,734GS2064,GS,56513,40900,72.37
20,77,736GS2052,GS,500,500,100.00
20,78,736NTPC25D,NB,100,100,100.00
20,79,737GS2028,GS,5149,5050,98.08
20,80,738GS2027,GS,75913,75913,100.00
20,81,738REC27TF,N2,1010,1010,100.00
20,82,739NHAI26,N8,2178,1952,89.62
20,83,73GS2053,GS,2100,2100,100.00
20,84,740IIFCL33,N1,10,10,100.00
20,85,741GS2036,GS,27639,27639,100.00
20,86,743REC35,NH,1,1,100.00
20,87,746GS2073,GS,750,750,100.00
20,88,74GS2062,GS,13,9,69.23
20,89,750IRFC35,NK,100,100,100.00
20,90,751HUDCO28,N5,49,49,100.00
20,91,753IRFC30,NJ,1382,1382,100.00
20,92,754GS2036,GS,379319,373199,98.39
20,93,759GS2026,GS,10003,10003,100.00
20,94,760PFCL35,N3,178,178,100.00
20,95,762NTPC35F,ND,153,153,100.00
20,96,764HUDCO31,N8,650,650,100.00
20,97,764IRFC31,NO,1310,1235,94.27
20,98,764NABAR31,N2,1570,1570,100.00
20,99,765UP34,SG,100,100,100.00
20,100,769HUDCO31,N9,561,561,100.00
20,101,769IGT28,NH,20,20,100.00
20,102,769NHAI31,NE,2290,2029,88.60
20,103,76NHAI31,NA,3575,3566,99.75
20,104,772GS2025,GS,10005,10002,99.97
20,105,772GS2049,GS,83,83,100.00
20,106,772GS2055,GS,501,501,100.00
20,107,772JK43,SG,100,100,100.00
20,108,774IREDA31,N7,736,736,100.00
20,109,79NHIT35,N1,740,670,90.54
20,110,79NHIT40,N2,407,395,97.05
20,111,79NHIT47,N3,416,396,95.19
20,112,801TCH25,N4,55,55,100.00
20,113,810IRFC27,N2,2556,2556,100.00
20,114,812REC27,NI,375,350,93.33
20,115,81ABFL33,N5,100,100,100.00
20,116,820IIFL27,N9,23,23,100.00
