Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17102025,1744371583,0002991
Trade Date <17-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003SCL30A,NV,75,75,100.00
20,2,1003SFIL28,NX,210,210,100.00
20,3,1015ECL29,NR,600,600,100.00
20,4,1015UCL27,NF,310,310,100.00
20,5,1018GS2026,GS,518,512,98.84
20,6,1025SCL34,Z8,1,1,100.00
20,7,1030SFIL26,NJ,10,10,100.00
20,8,1035UCL26,NA,31,31,100.00
20,9,1040NFL26,NA,5,5,100.00
20,10,1050ISFL28,N5,7,7,100.00
20,11,1050NFL26,N7,10,10,100.00
20,12,1060ECL29,NS,200,200,100.00
20,13,1065NFL27,NC,133,133,100.00
20,14,1075SCL33,YK,15,15,100.00
20,15,1090NFL26,NB,5,5,100.00
20,16,10CAGL27,N5,1000,1000,100.00
20,17,10IIFL28,N4,10,10,100.00
20,18,10IIFL28A,NE,13,13,100.00
20,19,10IIFL29,N6,900,900,100.00
20,20,10NIDO26,N6,139,138,99.28
20,21,10UCL26,ND,88,88,100.00
20,22,1102NFL26,N8,138,138,100.00
20,23,113ESFB31,N0,5,5,100.00
20,24,119VCCL26,N0,5,5,100.00
20,25,11UCL26,NC,1141,1141,100.00
20,26,12AFIL27,N0,10,10,100.00
20,27,12VCCL29B,N0,2,2,100.00
20,28,182D111225,TB,100,100,100.00
20,29,20MICRONS,EQ,49166,28518,58.00
20,30,21STCENMGM,EQ,8956,7849,87.64
20,31,360ONE,EQ,778522,380658,48.89
20,32,364D090726,TB,2500,2500,100.00
20,33,364D181225,TB,100,100,100.00
20,34,364D290126,TB,200,200,100.00
20,35,3IINFOLTD,EQ,406123,315698,77.73
20,36,3MINDIA,EQ,2867,1832,63.90
20,37,3PLAND,EQ,11615,9347,80.47
20,38,515GS2025,GS,661,661,100.00
20,39,563GS2026,GS,3002,3001,99.97
20,40,591GS2028,GS,1023,1023,100.00
20,41,5PAISA,EQ,57038,23795,41.72
20,42,601GS2030,GS,100,50,50.00
20,43,633GS2035,GS,3410,3400,99.71
20,44,63MOONS,EQ,78117,47957,61.39
20,45,648GS2035,GS,98,98,100.00
20,46,664GS2027,GS,2600,2600,100.00
20,47,667GS2050,GS,388341,387543,99.79
20,48,668GS2040,GS,200,200,100.00
20,49,675GS2029,GS,2835,2833,99.93
20,50,676GS2061,GS,659,349,52.96
20,51,679GS2034,GS,15,15,100.00
20,52,68GS2060,GS,502,502,100.00
20,53,690GS2065,GS,77527,46689,60.22
20,54,692GS2039,GS,1,1,100.00
20,55,697GR2034,GS,50,50,100.00
20,56,699GS2026,GS,73526,47528,64.64
20,57,699GS2051,GS,3280,3280,100.00
20,58,702GS2027,GS,743,743,100.00
20,59,706GS2028,GS,100,100,100.00
20,60,709GS2054,GS,522169,521169,99.81
20,61,709GS2074,GS,911305,910356,99.90
20,62,710GS2029,GS,100,100,100.00
20,63,716GS2050,GS,2753,2753,100.00
20,64,717GS2030,GS,2923,2923,100.00
20,65,718GS2033,GS,5960,5960,100.00
20,66,718GS2037,GS,104459,103459,99.04
20,67,71GS2034,GS,1310,1310,100.00
20,68,723GS2039,GS,10000,10000,100.00
20,69,724GS2055,GS,100,100,100.00
20,70,725GS2063,GS,24640,24640,100.00
20,71,726GS2032,GS,44450,44450,100.00
20,72,726GS2033,GS,8,8,100.00
20,73,729IRFC26,NN,1000,1000,100.00
20,74,729NHAI26,NC,635,600,94.49
20,75,732GS2030,GS,7000,7000,100.00
20,76,732IRFC25,NI,250,250,100.00
20,77,733GS2026,GS,800,800,100.00
20,78,734GS2064,GS,35722,33922,94.96
20,79,736GS2052,GS,20013,20012,100.00
20,80,737GS2028,GS,8063,8063,100.00
20,81,737NTPC35C,NA,65,65,100.00
20,82,738GS2027,GS,25928,25928,100.00
20,83,738REC27TF,N2,10,10,100.00
20,84,739NHAI26,N8,44,44,100.00
20,85,73GS2053,GS,6501,6501,100.00
20,86,741GS2036,GS,24049,24049,100.00
20,87,746GS2073,GS,9682,9682,100.00
20,88,74GJ26,SG,200,200,100.00
20,89,74GS2062,GS,16871,16869,99.99
20,90,751HUDCO28,N5,200,200,100.00
20,91,753IRFC30,NJ,245,245,100.00
20,92,754GS2036,GS,159033,158599,99.73
20,93,756TN53A,SG,100,100,100.00
20,94,757GS2033,GS,250,250,100.00
20,95,758GJ32,SG,100,100,100.00
20,96,75GS2034,GS,250,250,100.00
20,97,763GS2059,GS,100,100,100.00
20,98,763PN39,SG,100,100,100.00
20,99,764HUDCO31,N8,1,1,100.00
20,100,764IRFC31,NO,685,675,98.54
20,101,764NABAR31,N2,252,250,99.21
20,102,766GJ30A,SG,100,100,100.00
20,103,769HUDCO31,N9,270,251,92.96
20,104,769NHAI31,NE,170,160,94.12
20,105,76NHAI31,NA,677,675,99.70
20,106,773AP32A,SG,100,100,100.00
20,107,774IREDA31,N7,100,100,100.00
20,108,794TN32,SG,300,300,100.00
20,109,79NHIT35,N1,21,21,100.00
20,110,79NHIT40,N2,12,12,100.00
20,111,79NHIT47,N3,21,21,100.00
20,112,810IRFC27,N2,812,812,100.00
20,113,812REC27,NI,2479,2479,100.00
20,114,82HUDCO27,N2,135,135,100.00
20,115,82IGT31,NJ,310,310,100.00
20,116,830NHAI27,N2,1156,1156,100.00
20,117,830PFCL27,N5,501,501,100.00
20,118,840CIFCL28,N4,30,30,100.00
20,119,842IIFL26,NL,562,562,100.00
20,120,84CIFCL28,NA,29,29,100.00
20,121,851HUDCO28,NB,224,179,79.91
20,122,854NHPC28,N2,500,500,100.00
20,123,85IFL26,NX,500,500,100.00
20,124,85LTF26,NM,7,7,100.00
20,125,865IIFL28,NS,1,1,100.00
20,126,865IRFC29,NA,30,30,100.00
20,127,865SCL26,N8,163,113,69.33
20,128,871REC28,N9,295,295,100.00
20,129,875IIFL26A,NQ,355,355,100.00
20,130,875NHAI29,N6,1159,1127,97.24
20,131,876HUDCO28,ND,320,320,100.00
20,132,879NHPC28,N5,100,100,100.00
20,133,880IREDA34,N6,100,100,100.00
20,134,885AEL28,NB,716,716,100.00
20,135,885SCL26,N9,135,135,100.00
20,136,888IRFC29,NE,436,436,100.00
20,137,891IIFCL34,N4,5,5,100.00
20,138,891NTPC33,N6,9,9,100.00
20,139,892PFCL33,N8,227,199,87.67
20,140,893NHB29,N6,120,120,100.00
20,141,895AEL27,N9,350,350,100.00
20,142,897GS2030,GS,2219,2219,100.00
20,143,897MOFSL29,N4,75,75,100.00
20,144,898LTF29,N7,170,90,52.94
20,145,8SMC29,N1,300,300,100.00
20,146,8SMC30,N2,418,418,100.00
20,147,901HUDCO34,NE,5,5,100.00
20,148,901NHB34,N6,100,100,100.00
20,149,903SFL28,YI,200,100,50.00
20,150,915SCL26,NE,379,379,100.00
20,151,916SCL25,ZW,10,10,100.00
20,152,91D041225,TB,2600,2600,100.00
20,153,91D080126,TB,5500,5500,100.00
20,154,91D131125,TB,1100,1100,100.00
20,155,91D150126,TB,100,100,100.00
20,156,91D201125,TB,300,300,100.00
20,157,91D281125,TB,600,600,100.00
20,158,91D301025,TB,2000,2000,100.00
20,159,921ISFL25,N0,10,10,100.00
20,160,925CAGL26,N9,181,181,100.00
20,161,925SCL29A,ZM,6,6,100.00
20,162,92GS2030,GS,2658,2658,100.00
20,163,92SFIL28,ND,50,50,100.00
20,164,930AEL30,NF,20,20,100.00
20,165,930APMD27,N0,1,1,100.00
20,166,930APMD33,N0,10,10,100.00
