Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26102023,1283866306,0002246
Trade Date <26-OCT-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D070324,TB,800,700,87.50
20,2,182D071223,TB,600,600,100.00
20,3,182D110124,TB,600,600,100.00
20,4,182D140324,TB,2200,2200,100.00
20,5,182D141223,TB,100,100,100.00
20,6,182D161123,TB,2300,2000,86.96
20,7,182D210324,TB,600,600,100.00
20,8,182D231123,TB,1000,1000,100.00
20,9,21STCENMGM,EQ,6333,6331,99.97
20,10,360ONE,EQ,118370,52811,44.62
20,11,364D060624,TB,100,100,100.00
20,12,364D080824,TB,4000,4000,100.00
20,13,364D101024,TB,700,700,100.00
20,14,364D110424,TB,500,500,100.00
20,15,364D161123,TB,500,500,100.00
20,16,364D220324,TB,2000,2000,100.00
20,17,364D220824,TB,1000,1000,100.00
20,18,3IINFOLTD,EQ,770037,284350,36.93
20,19,3MINDIA,EQ,3270,1994,60.98
20,20,3PLAND,EQ,17626,11515,65.33
20,21,456GS2023,GS,1,1,100.00
20,22,522GS2025,GS,1799,949,52.75
20,23,563GS2026,GS,636,636,100.00
20,24,574GS2026,GS,204,3,1.47
20,25,5PAISA,EQ,137870,56956,41.31
20,26,610GS2031,GS,1000,500,50.00
20,27,63MOONS,EQ,143182,63628,44.44
20,28,645GS2029,GS,5,5,100.00
20,29,664GS2035,GS,2,2,100.00
20,30,667GS2035,GS,6,3,50.00
20,31,667GS2050,GS,801,801,100.00
20,32,669GS2024,GS,6432,5432,84.45
20,33,676GS2061,GS,26,26,100.00
20,34,689GS2025,GS,30,30,100.00
20,35,695GS2061,GS,120,120,100.00
20,36,699GS2026,GS,5935,5935,100.00
20,37,699GS2051,GS,2,1,50.00
20,38,706GS2028,GS,36324,36324,100.00
20,39,710GS2029,GS,74200,74200,100.00
20,40,717GS2030,GS,26768,26618,99.44
20,41,718GS2033,GS,404,302,74.75
20,42,718GS2037,GS,4581,4581,100.00
20,43,725GS2063,GS,13900,13900,100.00
20,44,726GS2029,GS,1000,500,50.00
20,45,726GS2032,GS,2896,2896,100.00
20,46,726GS2033,GS,2401,2401,100.00
20,47,732GS2024,GS,5,5,100.00
20,48,736GS2052,GS,7326,7321,99.93
20,49,737GS2028,GS,1,1,100.00
20,50,738GS2027,GS,126497,115622,91.40
20,51,73GS2053,GS,1800,1800,100.00
20,52,741GS2036,GS,220830,220823,100.00
20,53,74GS2062,GS,49,49,100.00
20,54,754GS2036,GS,747379,744772,99.65
20,55,768GS2023,GS,6500,5000,76.92
20,56,772GS2025,GS,8,8,100.00
20,57,824GS2027,GS,1482,1000,67.48
20,58,833GS2026,GS,502,502,100.00
20,59,91D071223,TB,3000,3000,100.00
20,60,91D091123,TB,1000,1000,100.00
20,61,91D141223,TB,1100,1100,100.00
20,62,91D180124,TB,100,100,100.00
20,63,91D211223,TB,1000,1000,100.00
20,64,91D231123,TB,100,100,100.00
20,65,91D291223,TB,1400,1400,100.00
20,66,92GS2030,GS,10125,10125,100.00
20,67,AAATECH,EQ,79962,23016,28.78
20,68,AAKASH,EQ,201609,118696,58.87
20,69,AARON,EQ,22573,13416,59.43
20,70,AARTIDRUGS,EQ,546775,140635,25.72
20,71,AARTIIND,EQ,1440086,663019,46.04
20,72,AARTIPHARM,EQ,127126,62488,49.15
20,73,AARTIPP,E1,67,60,89.55
20,74,AARTISURF,EQ,10782,5568,51.64
20,75,AARVEEDEN,EQ,14982,7523,50.21
20,76,AARVI,EQ,17422,8409,48.27
20,77,AATMAJ,SM,24000,14000,58.33
20,78,AAVAS,EQ,271616,159324,58.66
20,79,ABB,EQ,302100,161603,53.49
20,80,ABBOTINDIA,EQ,12651,6596,52.14
20,81,ABCAPITAL,EQ,2402243,654574,27.25
20,82,ABFL,N0,10,10,100.00
20,83,ABFL,N2,44204,44204,100.00
20,84,ABFL,N4,1,1,100.00
20,85,ABFL,N5,1910,1820,95.29
20,86,ABFRL,EQ,5260386,2034521,38.68
20,87,ABINFRA,SM,4000,4000,100.00
20,88,ABMINTLLTD,EQ,2006,1995,99.45
20,89,ABSLAMC,EQ,155473,81477,52.41
20,90,ABSLBANETF,EQ,56695,50070,88.31
20,91,ABSLLIQUID,EQ,604,379,62.75
