Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30102023,996985566,0002235
Trade Date <30-OCT-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D070324,TB,700,700,100.00
20,2,182D110124,TB,3500,3500,100.00
20,3,182D140324,TB,12900,12900,100.00
20,4,182D210324,TB,100,100,100.00
20,5,182D211223,TB,100,100,100.00
20,6,182D290324,TB,100,100,100.00
20,7,21STCENMGM,EQ,2663,2473,92.87
20,8,360ONE,EQ,174556,84339,48.32
20,9,364D010824,TB,1900,1900,100.00
20,10,364D020524,TB,13300,10700,80.45
20,11,364D021123,TB,13400,13400,100.00
20,12,364D031024,TB,2000,2000,100.00
20,13,364D040724,TB,41000,41000,100.00
20,14,364D050924,TB,12500,12500,100.00
20,15,364D060624,TB,26100,26100,100.00
20,16,364D080224,TB,1000,500,50.00
20,17,364D080824,TB,700,700,100.00
20,18,364D110424,TB,23800,23800,100.00
20,19,364D130624,TB,8100,8100,100.00
20,20,364D140324,TB,4000,4000,100.00
20,21,364D160824,TB,3200,3200,100.00
20,22,364D180424,TB,33300,33300,100.00
20,23,364D190924,TB,100,100,100.00
20,24,364D211223,TB,100,100,100.00
20,25,364D220324,TB,900,900,100.00
20,26,364D220824,TB,6000,6000,100.00
20,27,364D250424,TB,26300,26300,100.00
20,28,364D250724,TB,6000,6000,100.00
20,29,364D280624,TB,10000,10000,100.00
20,30,364D290324,TB,5700,5700,100.00
20,31,364D301123,TB,200,100,50.00
20,32,3IINFOLTD,EQ,400942,128457,32.04
20,33,3MINDIA,EQ,805,400,49.69
20,34,3PLAND,EQ,16132,16132,100.00
20,35,456GS2023,GS,1,1,100.00
20,36,563GS2026,GS,3,3,100.00
20,37,5PAISA,EQ,182467,35120,19.25
20,38,610GS2031,GS,11,11,100.00
20,39,618GS2024,GS,10,10,100.00
20,40,63MOONS,EQ,54378,34103,62.71
20,41,654GS2032,GS,606,505,83.33
20,42,667GS2035,GS,4,4,100.00
20,43,669GS2024,GS,1111,1102,99.19
20,44,676GS2061,GS,149,78,52.35
20,45,689GS2025,GS,18,18,100.00
20,46,68GS2060,GS,1,1,100.00
20,47,695GS2061,GS,27,12,44.44
20,48,699GS2051,GS,1404,1402,99.86
20,49,706GS2028,GS,29493,27172,92.13
20,50,710GS2029,GS,81410,81410,100.00
20,51,717GS2030,GS,17441,17441,100.00
20,52,718GS2033,GS,200,200,100.00
20,53,725GS2063,GS,5200,5200,100.00
20,54,726GS2032,GS,14980,14980,100.00
20,55,726GS2033,GS,272490,272490,100.00
20,56,727GS2026,GS,1,1,100.00
20,57,733MH31,SG,20000,20000,100.00
20,58,736GS2052,GS,26065,24116,92.52
20,59,738GS2027,GS,602207,581552,96.57
20,60,73GS2053,GS,16800,16700,99.40
20,61,741GS2036,GS,1080020,1065904,98.69
20,62,74GS2062,GS,794,794,100.00
20,63,754GS2036,GS,207515,179647,86.57
20,64,757GS2033,GS,1,1,100.00
20,65,772GS2025,GS,1970,1970,100.00
20,66,824GS2027,GS,802,802,100.00
