Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25102023,1188988787,0002208
Trade Date <25-OCT-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D070324,TB,100,100,100.00
20,2,182D140324,TB,100,100,100.00
20,3,182D210324,TB,200,200,100.00
20,4,182D211223,TB,400,200,50.00
20,5,182D220224,TB,10000,10000,100.00
20,6,182D290224,TB,1500,1500,100.00
20,7,21STCENMGM,EQ,9217,6387,69.30
20,8,360ONE,EQ,121375,60412,49.77
20,9,364D140324,TB,500,500,100.00
20,10,364D160824,TB,100,100,100.00
20,11,364D161123,TB,500,500,100.00
20,12,364D171024,TB,5000,5000,100.00
20,13,364D270924,TB,1000,1000,100.00
20,14,364D290324,TB,500,500,100.00
20,15,3IINFOLTD,EQ,611076,210358,34.42
20,16,3MINDIA,EQ,2330,901,38.67
20,17,3PLAND,EQ,13410,7638,56.96
20,18,456GS2023,GS,100,100,100.00
20,19,522GS2025,GS,4,2,50.00
20,20,563GS2026,GS,6,6,100.00
20,21,574GS2026,GS,108,108,100.00
20,22,5PAISA,EQ,132090,60516,45.81
20,23,618GS2024,GS,503,503,100.00
20,24,622GS2035,GS,1,1,100.00
20,25,63MOONS,EQ,81988,47507,57.94
20,26,654GS2032,GS,14002,14002,100.00
20,27,664GS2035,GS,1,1,100.00
20,28,667GS2035,GS,123,123,100.00
20,29,667GS2050,GS,2434,2434,100.00
20,30,669GS2024,GS,17922,16922,94.42
20,31,676GS2061,GS,1132,1132,100.00
20,32,678MH31,SG,10000,10000,100.00
20,33,689GS2025,GS,16,16,100.00
20,34,695GS2061,GS,751,750,99.87
20,35,699GS2026,GS,12450,12450,100.00
20,36,699GS2051,GS,52,42,80.77
20,37,706GS2028,GS,4676,4676,100.00
20,38,710GS2029,GS,52731,52141,98.88
20,39,717GS2030,GS,700,700,100.00
20,40,718GS2033,GS,609,609,100.00
20,41,725GS2063,GS,15206,15206,100.00
20,42,726GS2032,GS,39210,39210,100.00
20,43,726GS2033,GS,9588,9488,98.96
20,44,736GS2052,GS,12008,12006,99.98
20,45,737GS2028,GS,400,400,100.00
20,46,738GS2027,GS,62088,62088,100.00
20,47,73GS2053,GS,6500,6500,100.00
20,48,741GS2036,GS,510001,500001,98.04
20,49,74GS2035,GS,900,500,55.56
20,50,74GS2062,GS,21330,21320,99.95
20,51,754GS2036,GS,487594,483294,99.12
20,52,768GS2023,GS,10500,10000,95.24
20,53,824GS2027,GS,11650,11650,100.00
20,54,91D040124,TB,100,100,100.00
20,55,91D071223,TB,200,200,100.00
20,56,91D091123,TB,300,300,100.00
20,57,91D110124,TB,3000,3000,100.00
20,58,91D141223,TB,100,100,100.00
20,59,91D211223,TB,600,600,100.00
20,60,91D231123,TB,600,600,100.00
20,61,91D291223,TB,100,100,100.00
20,62,92GS2030,GS,12142,12142,100.00
20,63,AAATECH,EQ,40746,12550,30.80
20,64,AAKASH,EQ,120905,110835,91.67
20,65,AARON,EQ,15819,9186,58.07
20,66,AARTIDRUGS,EQ,659520,245301,37.19
20,67,AARTIIND,EQ,1176147,585749,49.80
20,68,AARTIPHARM,EQ,132418,63420,47.89
20,69,AARTIPP,E1,36,36,100.00
20,70,AARTISURF,EQ,6212,3095,49.82
20,71,AARVEEDEN,EQ,30766,24084,78.28
20,72,AARVI,EQ,10941,6118,55.92
20,73,AATMAJ,SM,30000,20000,66.67
20,74,AAVAS,EQ,107465,50521,47.01
20,75,ABB,EQ,261645,148197,56.64
20,76,ABBOTINDIA,EQ,15093,6709,44.45
20,77,ABCAPITAL,EQ,1909337,452007,23.67
20,78,ABFL,N0,817,660,80.78
20,79,ABFL,N4,15,15,100.00
20,80,ABFL,N5,1885,1885,100.00
20,81,ABFRL,EQ,3085794,1090895,35.35
20,82,ABINFRA,SM,4000,4000,100.00
20,83,ABMINTLLTD,EQ,3246,3199,98.55
20,84,ABSLAMC,EQ,173913,120024,69.01
20,85,ABSLBANETF,EQ,16721,8029,48.02
20,86,ABSLLIQUID,EQ,2442,2432,99.59
20,87,ABSLNN50ET,EQ,2201976,2200137,99.92
20,88,ACC,EQ,660572,350771,53.10
20,89,ACCELYA,EQ,100560,35422,35.22
20,90,ACE,EQ,248655,135970,54.68
20,91,ACEINTEG,EQ,2145,1185,55.24
20,92,ACI,EQ,223879,97248,43.44
20,93,ACL,EQ,9543,4058,42.52
20,94,ACSAL,ST,2466000,2457000,99.64
20,95,ADANIENSOL,EQ,455111,201941,44.37
20,96,ADANIENT,EQ,1540819,320768,20.82
20,97,ADANIGREEN,EQ,464127,177630,38.27
20,98,ADANIPORTS,EQ,2581498,1035395,40.11
20,99,ADANIPOWER,EQ,5402798,1648008,30.50
20,100,ADFFOODS,EQ,182244,80735,44.30
20,101,ADORWELD,EQ,36273,20249,55.82
20,102,ADSL,EQ,411655,170860,41.51
20,103,ADVANIHOTR,EQ,213360,89666,42.03
20,104,ADVENZYMES,EQ,118672,41518,34.99
20,105,AEGISCHEM,EQ,339254,185745,54.75
20,106,AEROFLEX,EQ,887683,340442,38.35
20,107,AETHER,EQ,89035,58463,65.66
20,108,AFFLE,EQ,267884,159346,59.48
20,109,AGARIND,EQ,85776,20934,24.41
20,110,AGARWALFT,SM,57000,42000,73.68
20,111,AGI,EQ,379100,143969,37.98
20,112,AGNI,SM,20000,15000,75.00
20,113,AGROPHOS,EQ,35207,22458,63.79
20,114,AGSTRA,EQ,249426,116847,46.85
20,115,AGUL,SM,14000,12000,85.71
20,116,AHL,EQ,401719,198310,49.37
20,117,AHLADA,EQ,36635,20745,56.63
20,118,AHLEAST,EQ,6719,2861,42.58
20,119,AHLUCONT,EQ,94000,46427,49.39
20,120,AIAENG,EQ,40029,23408,58.48
20,121,AILIMITED,SM,12000,12000,100.00
20,122,AIRTELPP,E1,195279,153334,78.52
20,123,AJANTPHARM,EQ,122518,75133,61.32
20,124,AJMERA,EQ,86380,20273,23.47
20,125,AJOONI,EQ,338037,204336,60.45
20,126,AKASH,EQ,51358,16762,32.64
20,127,AKG,EQ,349994,51237,14.64
20,128,AKSHAR,EQ,96315,91612,95.12
20,129,AKSHARCHEM,EQ,18614,11417,61.34
20,130,AKZOINDIA,EQ,15815,10862,68.68
20,131,ALANKIT,EQ,373293,279976,75.00
20,132,ALBERTDAVD,EQ,10397,6828,65.67
20,133,ALEMBICLTD,EQ,9158299,1229364,13.42
20,134,ALICON,EQ,8255,5059,61.28
20,135,ALKALI,EQ,16266,8813,54.18
20,136,ALKEM,EQ,108539,70767,65.20
20,137,ALKYLAMINE,EQ,24880,13019,52.33
20,138,ALLCARGO,EQ,292550,150407,51.41
20,139,ALLETEC,SM,62400,40000,64.10
20,140,ALLSEC,EQ,45768,20009,43.72
20,141,ALMONDZ,EQ,52864,32176,60.87
20,142,ALOKINDS,EQ,13059545,4450953,34.08
20,143,ALPA,EQ,54793,28314,51.67
20,144,ALPHAGEO,EQ,11192,5035,44.99
20,145,AMARAJABAT,EQ,351799,195601,55.60
20,146,AMBER,EQ,870433,106508,12.24
20,147,AMBIKCO,EQ,8168,4502,55.12
20,148,AMBUJACEM,EQ,3289897,2024230,61.53
20,149,AMDIND,EQ,40417,15657,38.74
20,150,AMEYA,SM,32000,24000,75.00
20,151,AMIABLE,SM,4800,4800,100.00
20,152,AMIORG,EQ,122218,72336,59.19
20,153,AMJLAND,EQ,46961,22312,47.51
20,154,AMRUTANJAN,EQ,15891,8206,51.64
