Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03112023,1431193040,0002259
Trade Date <03-NOV-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,4,4,100.00
20,2,182D020524,TB,1500,1500,100.00
20,3,182D040124,TB,1000,1000,100.00
20,4,182D080224,TB,100,100,100.00
20,5,182D110124,TB,100,100,100.00
20,6,182D110424,TB,300,300,100.00
20,7,182D140324,TB,900,900,100.00
20,8,182D141223,TB,100,100,100.00
20,9,182D180124,TB,200,200,100.00
20,10,182D180424,TB,100,100,100.00
20,11,182D210324,TB,400,400,100.00
20,12,182D211223,TB,200,200,100.00
20,13,182D231123,TB,22000,22000,100.00
20,14,182D250124,TB,200,200,100.00
20,15,182D250424,TB,300,300,100.00
20,16,182D290324,TB,20000,20000,100.00
20,17,182D301123,TB,100,100,100.00
20,18,21STCENMGM,EQ,2860,2325,81.29
20,19,360ONE,EQ,1205994,1027537,85.20
20,20,364D010824,TB,100,100,100.00
20,21,364D050924,TB,100,100,100.00
20,22,364D071223,TB,1300,1300,100.00
20,23,364D110424,TB,2000,2000,100.00
20,24,364D180424,TB,33000,33000,100.00
20,25,364D290824,TB,100,100,100.00
20,26,3IINFOLTD,EQ,423277,181557,42.89
20,27,3MINDIA,EQ,1210,378,31.24
20,28,3PLAND,EQ,38224,9975,26.10
20,29,563GS2026,GS,1,1,100.00
20,30,574GS2026,GS,2,0,0.00
20,31,5PAISA,EQ,87032,31137,35.78
20,32,610GS2031,GS,10,10,100.00
20,33,618GS2024,GS,1016,1016,100.00
20,34,63MOONS,EQ,42067,32013,76.10
20,35,667GS2035,GS,253,253,100.00
20,36,667GS2050,GS,3,3,100.00
20,37,669GS2024,GS,16913,16913,100.00
20,38,689GS2025,GS,13,13,100.00
20,39,68GS2060,GS,24,24,100.00
20,40,695GS2061,GS,371,371,100.00
20,41,699GS2026,GS,40,40,100.00
20,42,699GS2051,GS,240,130,54.17
20,43,706GS2028,GS,20251,20251,100.00
20,44,710GS2029,GS,24710,24710,100.00
20,45,717GS2030,GS,27526,27526,100.00
20,46,718GS2033,GS,100,100,100.00
20,47,718GS2037,GS,460,460,100.00
20,48,725GS2063,GS,6570,6550,99.70
20,49,726GS2032,GS,159700,149700,93.74
20,50,726GS2033,GS,49,49,100.00
20,51,732GS2024,GS,1000,1000,100.00
20,52,736GS2052,GS,11899,11798,99.15
20,53,737GS2028,GS,311,311,100.00
20,54,738GS2027,GS,91506,91006,99.45
20,55,73GS2053,GS,850,800,94.12
20,56,741GS2036,GS,126369,126165,99.84
20,57,744AP33,SG,400,400,100.00
20,58,74GS2062,GS,34,33,97.06
20,59,754GS2036,GS,1359341,1115964,82.10
20,60,762GS2039,GS,29,29,100.00
20,61,826GS2027,GS,1934,1934,100.00
20,62,84GS2024,GS,100,100,100.00
20,63,91D010224,TB,700,700,100.00
20,64,91D040124,TB,200,200,100.00
20,65,91D071223,TB,1600,1600,100.00
20,66,91D091123,TB,200,200,100.00
20,67,91D110124,TB,200,200,100.00
20,68,91D171123,TB,200,100,50.00
20,69,91D180124,TB,100,100,100.00
20,70,91D211223,TB,300,300,100.00
20,71,91D231123,TB,26300,26300,100.00
20,72,91D291223,TB,800,800,100.00
20,73,91D301123,TB,300,300,100.00
20,74,92GS2030,GS,10391,10391,100.00
20,75,AAATECH,EQ,77212,38751,50.19
20,76,AAKASH,EQ,148746,121457,81.65
20,77,AARON,EQ,25687,12271,47.77
20,78,AARTIDRUGS,EQ,198894,80889,40.67
20,79,AARTIIND,EQ,518344,206026,39.75
20,80,AARTIPHARM,EQ,43158,21688,50.25
20,81,AARTIPP,E1,15,13,86.67
20,82,AARTISURF,EQ,8044,4417,54.91
20,83,AARVEEDEN,EQ,77249,61707,79.88
20,84,AARVI,EQ,8055,5189,64.42
20,85,AATMAJ,SM,20000,16000,80.00
20,86,AAVAS,EQ,165871,93436,56.33
20,87,ABB,EQ,183990,82342,44.75
20,88,ABBOTINDIA,EQ,10127,5446,53.78
20,89,ABCAPITAL,EQ,7220066,1551072,21.48
20,90,ABCOTS,SM,12000,10000,83.33
20,91,ABFL,N4,26,26,100.00
20,92,ABFL,N5,783,551,70.37
20,93,ABFRL,EQ,903721,362121,40.07
20,94,ABINFRA,SM,4000,4000,100.00
20,95,ABMINTLLTD,EQ,3093,2970,96.02
20,96,ABSLAMC,EQ,70422,46655,66.25
20,97,ABSLBANETF,EQ,6407,3311,51.68
20,98,ABSLLIQUID,EQ,4920,4532,92.11
20,99,ABSLNN50ET,EQ,3347,3051,91.16
20,100,ACC,EQ,187144,80228,42.87
20,101,ACCELYA,EQ,19017,10780,56.69
20,102,ACE,EQ,240297,121442,50.54
20,103,ACEINTEG,EQ,3025,2374,78.48
20,104,ACI,EQ,571336,285742,50.01
20,105,ACL,EQ,5442,3177,58.38
20,106,ACSAL,ST,162000,156000,96.30
20,107,ADANIENSOL,EQ,351531,142228,40.46
20,108,ADANIENT,EQ,1853300,304615,16.44
20,109,ADANIGREEN,EQ,286930,111569,38.88
20,110,ADANIPORTS,EQ,4310765,1806521,41.91
20,111,ADANIPOWER,EQ,12233091,4601420,37.61
20,112,ADFFOODS,EQ,115368,51012,44.22
20,113,ADORWELD,EQ,16335,8239,50.44
20,114,ADSL,EQ,255920,149263,58.32
20,115,ADVANIHOTR,EQ,516229,185895,36.01
20,116,ADVENZYMES,EQ,55460,25995,46.87
20,117,AEGISCHEM,EQ,2239885,916589,40.92
20,118,AEROFLEX,EQ,985509,372520,37.80
20,119,AETHER,EQ,30275,17684,58.41
