Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13122024,1146584341,0002581
Trade Date <13-DEC-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,220,220,100.00
20,2,1003ISFL28,N4,113,113,100.00
20,3,1003SCL30A,NV,98,95,96.94
20,4,1003SFIL28,NX,5,5,100.00
20,5,1015ECL29,NR,295,267,90.51
20,6,1015UCL26,N1,10,10,100.00
20,7,1018GS2026,GS,2100,2100,100.00
20,8,1025NFL25,N5,33,33,100.00
20,9,1025SCL34B,N1,21,21,100.00
20,10,1030SFIL28,NM,208,108,51.92
20,11,1035UCL26,NA,64,64,100.00
20,12,1049DLS25A,Y5,19,19,100.00
20,13,1050ISFL28,N5,202,202,100.00
20,14,1050NFL26,N7,1,1,100.00
20,15,1050UCL25,N7,37,37,100.00
20,16,1060ECL29,NS,99,99,100.00
20,17,1065NFL27,NC,337,337,100.00
20,18,1075NFL25,N6,209,209,100.00
20,19,10IIFL28,N4,230,220,95.65
20,20,10IIFL28A,NE,138,133,96.38
20,21,10IIFL29,N6,105,100,95.24
20,22,10ISFL26,N3,130,130,100.00
20,23,10NFL25,N9,40,25,62.50
20,24,10NIDO26,N6,959,949,98.96
20,25,10SCL30A,BV,6,6,100.00
20,26,11UCL26,NC,10,10,100.00
20,27,182D060225,TB,300,300,100.00
20,28,182D100425,TB,2600,2000,76.92
20,29,182D170125,TB,200,200,100.00
20,30,360ONE,EQ,310022,178934,57.72
20,31,364D110925,TB,100,100,100.00
20,32,364D200325,TB,500,500,100.00
20,33,364D230125,TB,100,100,100.00
20,34,3IINFOLTD,EQ,2225492,824058,37.03
20,35,3MINDIA,EQ,2590,1336,51.58
20,36,3PLAND,EQ,392268,134444,34.27
20,37,5PAISA,EQ,19907,8800,44.21
20,38,63MOONS,EQ,973646,342131,35.14
20,39,654GS2032,GS,105,105,100.00
20,40,664GS2027,GS,200,200,100.00
20,41,664GS2035,GS,3,3,100.00
20,42,667GS2035,GS,201,201,100.00
20,43,676GS2061,GS,47,47,100.00
20,44,679GS2034,GS,100,100,100.00
20,45,699GS2026,GS,2000,2000,100.00
20,46,699GS2051,GS,51,51,100.00
20,47,702GS2027,GS,450,289,64.22
20,48,702GS2031,GS,1769,1760,99.49
20,49,704GS2029,GS,11000,11000,100.00
20,50,706GS2028,GS,6000,3000,50.00
20,51,709GS2054,GS,2196,2196,100.00
20,52,710GS2029,GS,1258,1257,99.92
20,53,717GS2030,GS,10505,8505,80.96
20,54,718GS2037,GS,410,410,100.00
20,55,719GS2060,GS,9,8,88.89
20,56,723GS2039,GS,475,475,100.00
20,57,725GS2063,GS,21465,18110,84.37
20,58,726GS2032,GS,250808,250807,100.00
20,59,726GS2033,GS,5368,5368,100.00
20,60,732GS2030,GS,3500,2000,57.14
20,61,732IRFC25,NI,46,46,100.00
20,62,733GS2026,GS,410,410,100.00
20,63,734GS2064,GS,413,413,100.00
20,64,734IRFC28,N4,17,17,100.00
20,65,736NTPC25D,NB,10,10,100.00
20,66,737GS2028,GS,4082,4082,100.00
20,67,738GS2027,GS,122647,121045,98.69
20,68,739NHAI26,N8,1,1,100.00
20,69,73GS2053,GS,2203,2103,95.46
20,70,741GS2036,GS,2103,1103,52.45
20,71,746GS2073,GS,6120,6120,100.00
20,72,74GS2062,GS,77,77,100.00
20,73,750IRFC35,NK,244,169,69.26
20,74,751HUDCO28,N5,11750,9000,76.60
20,75,753IRFC30,NJ,6,6,100.00
20,76,754GS2036,GS,370065,343254,92.76
20,77,760PFCL35,N3,139,139,100.00
20,78,762NTPC35F,ND,159,159,100.00
20,79,764HUDCO31,N8,1,1,100.00
20,80,764IRFC31,NO,735,465,63.27
20,81,764NABAR31,N2,150,150,100.00
20,82,769HUDCO31,N9,27,25,92.59
20,83,769NHAI31,NE,300,300,100.00
20,84,76NHAI31,NA,2209,2009,90.95
20,85,774IREDA31,N7,56,56,100.00
20,86,78ABFL33,N4,126,126,100.00
20,87,797IGT31,NL,2,0,0.00
20,88,79NHIT35,N1,4,3,75.00
20,89,79NHIT40,N2,49,49,100.00
20,90,79NHIT47,N3,41,41,100.00
20,91,801TCH25,N4,50,50,100.00
20,92,812REC27,NI,1,1,100.00
20,93,817GS2044,GS,100,100,100.00
20,94,81TCHF28,N8,1,1,100.00
20,95,820IIFL27,N9,1561,1178,75.46
20,96,829PFL29,N6,2,2,100.00
20,97,82IGT31,NJ,503,300,59.64
20,98,830NHAI27,N2,424,419,98.82
20,99,835IFL25,NV,125,125,100.00
20,100,83TCHF25,N6,1,1,100.00
20,101,842IIFL26,NL,51,51,100.00
20,102,843IHFL29,NC,244,244,100.00
20,103,846REC28,N6,9,9,100.00
20,104,849NTPC25,N7,25506,25112,98.46
20,105,84TCHF28,NA,10,10,100.00
20,106,854NHPC28,N2,2,2,100.00
20,107,855TCAPS27,N7,750,750,100.00
20,108,861REC34,ND,2,2,100.00
20,109,862REC33,NA,50,50,100.00
20,110,863IRFC29,NC,2,2,100.00
20,111,865IFL28,NZ,3290,2010,61.09
20,112,865IIFL28,NS,1666,1666,100.00
20,113,865IRFC29,NA,61,60,98.36
20,114,865LTF26,NN,95,60,63.16
20,115,865TCAPS27,N8,349,289,82.81
20,116,866SCFL25,Y8,9,9,100.00
20,117,867NHPC33,N3,103,103,100.00
20,118,871REC28,N9,810,810,100.00
20,119,872MMFSL26,N1,4,4,100.00
20,120,875IHFL29,ND,20,10,50.00
20,121,875NHAI29,N6,1277,1082,84.73
20,122,875SFL27,ZF,30,30,100.00
20,123,87LTF27,NH,182,140,76.92
20,124,880IREDA29,N5,139,139,100.00
20,125,880IREDA34,N6,75,75,100.00
20,126,888IRFC29,NE,2832,2052,72.46
20,127,888REC29,NF,103,103,100.00
20,128,888SCL25E,N4,4,4,100.00
20,129,889SCL27,YT,1,1,100.00
20,130,891IIFCL34,N4,5,5,100.00
20,131,891NTPC33,N6,11062,1469,13.28
20,132,892NHPC33,N6,260,230,88.46
20,133,892PFCL33,N8,100,100,100.00
20,134,894SCL27,ZY,1276,1208,94.67
20,135,897GS2030,GS,860,500,58.14
20,136,898LTF29,N7,10,10,100.00
20,137,901HUDCO34,NE,400,400,100.00
20,138,901NHB34,N6,140,100,71.43
20,139,910TCAP28,NA,55,55,100.00
20,140,915SCL26,NE,2,2,100.00
20,141,91D210225,TB,500,500,100.00
20,142,91MOFSL27,N2,100,100,100.00
20,143,921ISFL25,N0,10,10,100.00
20,144,925AEL26,N1,33,33,100.00
20,145,925CAGL26,N9,100,100,100.00
20,146,925ERFL28,N6,282,281,99.65
20,147,92GS2030,GS,4719,4719,100.00
20,148,93MOFSL34,N6,350,350,100.00
20,149,943ECL28,NJ,10,10,100.00
20,150,945IFSL25,N4,111,111,100.00
20,151,948SCL26A,NN,53,53,100.00
20,152,950SCL23A,AP,10,10,100.00
20,153,957ISFL26,N2,100,100,100.00
20,154,965AEL27,N4,1194,1194,100.00
20,155,965SCL25,AG,9,9,100.00
20,156,965SCL25B,Y1,51,51,100.00
20,157,965SCL25C,N0,868,709,81.68
20,158,965SCL26,YO,10,10,100.00
20,159,96IIFL28,N5,743,658,88.56
20,160,96IIFL28A,NF,754,754,100.00
20,161,96SFIL24A,NB,5,5,100.00
20,162,970CAGL28,ND,161,148,91.93
20,163,975NFL25,N0,50,50,100.00
20,164,97MOFSL34,N7,60,60,100.00
20,165,980SCL33D,YG,40,20,50.00
20,166,985ECL28,NK,350,350,100.00
20,167,985IIFL22,NC,50,50,100.00
20,168,98SCL27,ZX,1,1,100.00
20,169,99AEL29,N7,20,20,100.00
20,170,9ICCL23A,N0,10,10,100.00
20,171,9IIFL28A,NT,96,48,50.00
20,172,9MMFSML,N2,350,350,100.00
20,173,9PEL25,N0,350,350,100.00
20,174,A2ZINFRA,EQ,745846,582159,78.05
20,175,AAATECH,EQ,13828,8704,62.94
20,176,AADHARHFC,EQ,646357,305696,47.30
20,177,AAKASH,EQ,120332,64687,53.76
20,178,AARON,EQ,15514,7248,46.72
20,179,AARTECH,EQ,142685,87265,61.16
20,180,AARTIDRUGS,EQ,136230,65564,48.13
20,181,AARTIIND,EQ,1089499,362919,33.31
20,182,AARTIPHARM,EQ,240710,117141,48.66
20,183,AARVI,EQ,26149,13523,51.72
20,184,AATMAJ,SM,4000,4000,100.00
20,185,AAVAS,EQ,157639,104608,66.36
20,186,ABAN,EQ,89562,44520,49.71
20,187,ABB,EQ,132883,54528,41.03
20,188,ABBOTINDIA,EQ,7850,3804,48.46
20,189,ABCAPITAL,EQ,2607308,622062,23.86
20,190,ABCOTS,ST,26000,22500,86.54
20,191,ABDL,EQ,746698,372200,49.85
20,192,ABFL26,N1,42,41,97.62
20,193,ABFRL,EQ,1886725,673142,35.68
20,194,ABGSEC,EQ,40,39,97.50
20,195,ABHAPOWER,ST,324800,275200,84.73
20,196,ABREL,EQ,103739,48450,46.70
20,197,ABSLAMC,EQ,601592,306278,50.91
20,198,ABSLBANETF,EQ,310053,304208,98.11
20,199,ABSLLIQUID,EQ,1699,1427,83.99
20,200,ABSLNN50ET,EQ,29195,19650,67.31
20,201,ABSLPSE,EQ,130362,103480,79.38
20,202,ABSMARINE,SM,88500,48000,54.24
20,203,ACC,EQ,197666,70649,35.74
20,204,ACCELYA,EQ,6229,3325,53.38
20,205,ACCENTMIC,SM,32000,19500,60.94
20,206,ACCURACY,EQ,327540,246575,75.28
20,207,ACE,EQ,264505,84872,32.09
20,208,ACEINTEG,EQ,27969,4548,16.26
20,209,ACI,EQ,371578,233410,62.82
20,210,ACL,EQ,13358,6178,46.25
20,211,ACLGATI,EQ,375664,211654,56.34
20,212,ACMESOLAR,EQ,897115,415567,46.32
20,213,ADANIENSOL,EQ,3750259,1895443,50.54
20,214,ADANIENT,EQ,1940935,436362,22.48
20,215,ADANIGREEN,EQ,6893497,991195,14.38
20,216,ADANIPORTS,EQ,2818291,723269,25.66
20,217,ADANIPOWER,EQ,6081771,1002672,16.49
20,218,ADFFOODS,EQ,407968,197323,48.37
20,219,ADORWELD,EQ,19497,10135,51.98
20,220,ADROITPP1,X1,41028,38651,94.21
20,221,ADSL,EQ,298581,128051,42.89
20,222,ADVANIHOTR,EQ,66049,39104,59.20
20,223,ADVENZYMES,EQ,137030,59621,43.51
20,224,AEGISLOG,EQ,715349,91392,12.78
20,225,AEL120924A,N5,40,40,100.00
20,226,AEROFLEX,EQ,1831912,571361,31.19
20,227,AERON,SM,166000,130000,78.31
20,228,AESTHETIK,SM,22000,16000,72.73
20,229,AETHER,EQ,41541,17189,41.38
20,230,AFCONS,EQ,1346210,371975,27.63
20,231,AFFLE,EQ,289381,123315,42.61
20,232,AFFORDABLE,EQ,14057,8517,60.59
20,233,AFIL,EQ,261515,114737,43.87
20,234,AGARIND,EQ,28626,16400,57.29
20,235,AGARWALFT,SM,15000,9000,60.00
20,236,AGARWALTUF,ST,808800,640800,79.23
20,237,AGI,EQ,137224,59126,43.09
20,238,AGIIL,EQ,46905,20514,43.74
20,239,AGNI,SM,505000,260000,51.49
20,240,AGRITECH,EQ,12432,4807,38.67
20,241,AGROPHOS,EQ,64476,33710,52.28
20,242,AGSTRA,EQ,402031,189739,47.20
20,243,AHL,EQ,448707,177397,39.54
20,244,AHLADA,EQ,64867,36309,55.97
20,245,AHLEAST,EQ,16230,9922,61.13
20,246,AHLUCONT,EQ,43956,21364,48.60
20,247,AIAENG,EQ,207925,184273,88.62
20,248,AIIL,EQ,68207,29189,42.79
20,249,AIMTRON,ST,218800,212800,97.26
20,250,AIRAN,EQ,514806,285203,55.40
20,251,AIROLAM,EQ,792509,116633,14.72
20,252,AIRTELPP,E1,111486,69991,62.78
20,253,AISL,ST,1800,1800,100.00
20,254,AJANTPHARM,EQ,67248,36505,54.28
20,255,AJMERA,EQ,116088,52625,45.33
20,256,AJOONI,EQ,503003,360418,71.65
20,257,AKANKSHA,ST,60000,44000,73.33
20,258,AKASH,EQ,12664,5630,44.46
20,259,AKG,EQ,17582,12063,68.61
20,260,AKI,EQ,105806,72295,68.33
20,261,AKIKO,SM,11200,6400,57.14
20,262,AKSHARCHEM,EQ,1769,803,45.39
20,263,AKSHOPTFBR,EQ,9547561,4461517,46.73
20,264,AKUMS,EQ,193416,84216,43.54
20,265,AKZOINDIA,EQ,7232,3709,51.29
20,266,ALANKIT,EQ,917746,357886,39.00
20,267,ALBERTDAVD,EQ,12880,7359,57.14
20,268,ALEMBICLTD,EQ,896796,320174,35.70
20,269,ALICON,EQ,24729,10481,42.38
20,270,ALKALI,EQ,64891,35738,55.07
20,271,ALKEM,EQ,70477,35154,49.88
20,272,ALKYLAMINE,EQ,29398,13104,44.57
20,273,ALLCARGO,EQ,1497351,654577,43.72
20,274,ALLDIGI,EQ,9287,5564,59.91
20,275,ALLETEC,ST,9600,8800,91.67
20,276,ALOKINDS,EQ,8169155,2484585,30.41
20,277,ALPEXSOLAR,SM,79200,43000,54.29
20,278,ALPHA,EQ,1016406,709093,69.76
20,279,ALPHAETF,EQ,564858,357586,63.31
20,280,ALPHAGEO,EQ,5829,3026,51.91
20,281,ALPL30IETF,EQ,2057269,985308,47.89
20,282,ALUWIND,ST,9000,9000,100.00
20,283,AMBANIORGO,SM,2000,2000,100.00
20,284,AMBER,EQ,275999,84830,30.74
20,285,AMBEY,SM,54000,36000,66.67
20,286,AMBICAAGAR,EQ,103035,47871,46.46
20,287,AMBIKCO,EQ,12907,6050,46.87
20,288,AMBUJACEM,EQ,2266790,1380400,60.90
20,289,AMDIND,EQ,4569,3096,67.76
20,290,AMEYA,ST,7000,7000,100.00
20,291,AMIORG,EQ,209905,79132,37.70
20,292,AMJLAND,EQ,144619,65360,45.19
20,293,AMNPLST,EQ,8834,5687,64.38
20,294,AMRUTANJAN,EQ,18409,13963,75.85
20,295,ANANDRATHI,EQ,36032,18600,51.62
20,296,ANANTRAJ,EQ,915682,367665,40.15
20,297,ANDHRAPAP,EQ,88415,35480,40.13
20,298,ANDHRSUGAR,EQ,139647,59245,42.42
20,299,ANGELONE,EQ,2230281,258328,11.58
20,300,ANLON,SM,11600,8800,75.86
20,301,ANMOL,EQ,56039,33176,59.20
20,302,ANNAPURNA,SM,32000,20250,63.28
20,303,ANUP,EQ,56817,19410,34.16
20,304,ANURAS,EQ,57194,20141,35.22
20,305,APARINDS,EQ,65114,28824,44.27
20,306,APCL,EQ,9670,5496,56.84
20,307,APCOTEXIND,EQ,52873,27154,51.36
20,308,APEX,EQ,113368,43573,38.44
20,309,APEXECO,ST,259200,233600,90.12
20,310,APLAPOLLO,EQ,606250,445297,73.45
20,311,APLLTD,EQ,109832,32006,29.14
20,312,APOLLO,EQ,914675,487498,53.30
20,313,APOLLOHOSP,EQ,314999,194502,61.75
20,314,APOLLOPIPE,EQ,18506,10284,55.57
20,315,APOLLOTYRE,EQ,2150181,970661,45.14
20,316,APOLSINHOT,EQ,1099,671,61.06
20,317,APRAMEYA,ST,74000,68000,91.89
20,318,APS,ST,43250,29500,68.21
20,319,APTECHT,EQ,3566078,490822,13.76
20,320,APTUS,EQ,942780,720235,76.39
20,321,ARABIAN,SM,6000,6000,100.00
20,322,ARCHIDPLY,EQ,7337,4563,62.19
20,323,ARE&M,EQ,202716,88028,43.42
20,324,ARHAM,SM,25000,18000,72.00
20,325,ARIES,EQ,1743691,294910,16.91
20,326,ARIHANTCAP,EQ,445088,171126,38.45
20,327,ARIHANTSUP,EQ,176353,77433,43.91
20,328,ARISTO,ST,3200,3200,100.00
20,329,ARKADE,EQ,1549461,494896,31.94
20,330,ARMANFIN,EQ,17217,8708,50.58
20,331,AROGRANITE,EQ,21942,14599,66.53
20,332,ARROWGREEN,EQ,36835,19128,51.93
20,333,ARTEMISMED,EQ,109888,44299,40.31
20,334,ARVEE,EQ,11797,10392,88.09
20,335,ARVIND,EQ,838980,316351,37.71
20,336,ARVINDFASN,EQ,726640,355250,48.89
20,337,ARVINDPORT,ST,7500,6000,80.00
20,338,ARVSMART,EQ,25494,12078,47.38
20,339,ASAHIINDIA,EQ,72473,24619,33.97
20,340,ASAHISONG,EQ,38705,33267,85.95
20,341,ASAL,EQ,23212,11063,47.66
20,342,ASALCBR,EQ,64829,34369,53.01
20,343,ASHALOG,ST,6000,6000,100.00
20,344,ASHAPURMIN,EQ,597960,257421,43.05
20,345,ASHIANA,EQ,47661,32193,67.55
20,346,ASHOKA,EQ,3064209,1126841,36.77
20,347,ASHOKLEY,EQ,8303621,1976479,23.80
20,348,ASIANENE,EQ,170679,92184,54.01
20,349,ASIANHOTNR,EQ,6425,3023,47.05
20,350,ASIANPAINT,EQ,1150900,517238,44.94
