Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20122024,1804550383,0002590
Trade Date <20-DEC-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,42,42,100.00
20,2,1003ISFL28,N4,37,35,94.59
20,3,1015ECL29,NR,284,229,80.63
20,4,1018GS2026,GS,9,5,55.56
20,5,1035UCL26,NA,118,118,100.00
20,6,1040UCL25,N4,42,42,100.00
20,7,1049DLSL25,NX,3,3,100.00
20,8,1050ISFL28,N5,111,110,99.10
20,9,1050NFL26,N7,60,60,100.00
20,10,1050UCL25,N7,75,75,100.00
20,11,1060ECL29,NS,60,60,100.00
20,12,1065NFL27,NC,15,15,100.00
20,13,10CAGL27,N5,190,190,100.00
20,14,10IIFL28,N4,708,508,71.75
20,15,10IIFL28A,NE,64,57,89.06
20,16,10IIFL29,N6,39,39,100.00
20,17,10NFL25,N9,214,214,100.00
20,18,11DLSL25,NV,21,21,100.00
20,19,11DLSL25A,Y3,10,10,100.00
20,20,182D100425,TB,300,300,100.00
20,21,182D261224,TB,18100,18100,100.00
20,22,360ONE,EQ,1452337,910278,62.68
20,23,364D150825,TB,2000,2000,100.00
20,24,364D260625,TB,5100,5100,100.00
20,25,364D261224,TB,200,200,100.00
20,26,364D271125,TB,100,100,100.00
20,27,3IINFOLTD,EQ,753890,355637,47.17
20,28,3MINDIA,EQ,4409,2242,50.85
20,29,515GS2025,GS,42,21,50.00
20,30,563GS2026,GS,2,2,100.00
20,31,574GS2026,GS,14,14,100.00
20,32,5PAISA,EQ,34477,17867,51.82
20,33,613GS2028,GS,50001,50000,100.00
20,34,622GS2035,GS,687,381,55.46
20,35,63MOONS,EQ,865784,484328,55.94
20,36,664GS2027,GS,100,100,100.00
20,37,667GS2035,GS,5100,5000,98.04
20,38,667GS2050,GS,20004,20004,100.00
20,39,679GS2034,GS,14000,14000,100.00
20,40,68GS2060,GS,1106,1101,99.55
20,41,695GS2061,GS,5,5,100.00
20,42,699GS2026,GS,7863,7790,99.07
20,43,702GS2027,GS,2000,2000,100.00
20,44,702GS2031,GS,100,100,100.00
20,45,704GS2029,GS,2900,2900,100.00
20,46,704REC28,N4,236,236,100.00
20,47,706GS2028,GS,2484,2484,100.00
20,48,709GS2054,GS,201,201,100.00
20,49,709GS2074,GS,2,2,100.00
20,50,710GS2029,GS,8101,8100,99.99
20,51,717GS2030,GS,3300,3300,100.00
20,52,718GS2037,GS,16226,16208,99.89
20,53,719GS2060,GS,22,22,100.00
20,54,719HUDCO28,N7,1,1,100.00
20,55,723GS2039,GS,20,10,50.00
20,56,725GS2063,GS,12040,10939,90.86
20,57,726GS2032,GS,135802,135802,100.00
20,58,726GS2033,GS,6000,6000,100.00
20,59,729IRFC26,NN,169,169,100.00
20,60,732GS2030,GS,14196,14196,100.00
20,61,732IRFC25,NI,138,138,100.00
20,62,733GS2026,GS,1372,1372,100.00
20,63,734GS2064,GS,71001,70901,99.86
20,64,734IRFC28,N4,1,1,100.00
20,65,735IRFC31,NM,100,100,100.00
20,66,736GS2052,GS,4604,4600,99.91
20,67,737GS2028,GS,702,351,50.00
20,68,737NTPC35C,NA,141,141,100.00
20,69,738GS2027,GS,607888,482069,79.30
20,70,738REC27TF,N2,4,4,100.00
20,71,739NHAI26,N8,809,809,100.00
20,72,73GS2053,GS,505,305,60.40
20,73,741GS2036,GS,10662,10662,100.00
20,74,746GS2073,GS,12,12,100.00
20,75,74GS2062,GS,3498,3498,100.00
20,76,753IRFC30,NJ,55,55,100.00
20,77,753NTPC30E,NC,480,315,65.63
20,78,754GS2036,GS,504310,484323,96.04
20,79,759GS2026,GS,4941,4941,100.00
20,80,762GA32,SG,100,100,100.00
20,81,762NTPC35F,ND,266,266,100.00
20,82,764HUDCO31,N8,12,12,100.00
20,83,764IRFC31,NO,1,1,100.00
20,84,764NABAR31,N2,2,2,100.00
20,85,769HUDCO31,N9,505,505,100.00
20,86,769NHAI31,NE,1788,1760,98.43
20,87,76NHAI31,NA,1082,536,49.54
20,88,772GS2025,GS,1600,1000,62.50
20,89,797IGT31,NL,60,60,100.00
20,90,79NHIT35,N1,8579,8579,100.00
20,91,79NHIT40,N2,10440,7217,69.13
20,92,79NHIT47,N3,7865,7161,91.05
20,93,810IRFC27,N2,605,505,83.47
20,94,812REC27,NI,6,6,100.00
20,95,81TCHF28,N8,110,110,100.00
20,96,820IIFL27,N9,125,75,60.00
20,97,828GS2027,GS,947,945,99.79
20,98,82IGT31,NJ,185,185,100.00
20,99,830NHAI27,N2,446,446,100.00
20,100,835IFL25,NV,317,317,100.00
20,101,835SCL23B,YM,21,21,100.00
20,102,83TCHF25,N6,35,35,100.00
20,103,840CIFCL28,N4,658,644,97.87
20,104,840IRFC29,N8,70,70,100.00
20,105,842IIFL26,NL,325,325,100.00
20,106,843IHFL29,NC,22,22,100.00
20,107,846REC28,N6,80,80,100.00
20,108,849NTPC25,N7,134006,89640,66.89
20,109,84TCHF28,NA,11,11,100.00
20,110,850CIFCL26,NE,65,65,100.00
20,111,85IIFL25,NO,10,10,100.00
20,112,862REC33,NA,4,4,100.00
20,113,863IRFC29,NC,350,350,100.00
20,114,863REC29,NC,1000,1000,100.00
20,115,865IFL28,NZ,310,221,71.29
20,116,865IIFL28,NS,85,85,100.00
20,117,865IRFC29,NA,600,600,100.00
20,118,865LTF26,NN,138,120,86.96
20,119,865TCAPS27,N8,300,300,100.00
20,120,871REC28,N9,4225,2146,50.79
20,121,872MMFSL26,N1,101,101,100.00
20,122,873NTPC28,N5,14,14,100.00
20,123,875NHAI29,N6,594,594,100.00
20,124,875SFL27,ZF,100,100,100.00
20,125,886REC34,NG,85,85,100.00
20,126,888IHFL25F,NC,15,10,66.67
20,127,888IRFC29,NE,30,30,100.00
20,128,891IIFCL34,N4,10,10,100.00
20,129,891NTPC33,N6,4323,1787,41.34
20,130,892NHPC33,N6,636,636,100.00
20,131,892PFCL33,N8,2389,2308,96.61
20,132,897MOFSL29,N4,3798,3798,100.00
20,133,898LTF29,N7,75,75,100.00
20,134,8ABFL26,N0,11,11,100.00
20,135,901HUDCO34,NE,383,288,75.20
20,136,901NHB34,N6,15,15,100.00
20,137,905PEL26,N1,200,200,100.00
20,138,910TCAP28,NA,24,24,100.00
20,139,916SCL25,ZW,312,312,100.00
20,140,91D060225,TB,700,700,100.00
20,141,91D060325,TB,3000,3000,100.00
20,142,91D130325,TB,400,400,100.00
20,143,91D210225,TB,500,500,100.00
20,144,91D300125,TB,2000,2000,100.00
20,145,920PEL28,N2,70,70,100.00
20,146,925SCL27,YR,10,10,100.00
20,147,925SFIL24A,NE,10,10,100.00
20,148,92GS2030,GS,2375,1817,76.51
20,149,930SFL28,YP,50,50,100.00
20,150,932AEL27,N3,20,20,100.00
20,151,935PEL33,N3,25,25,100.00
20,152,935TSIIC28,N0,40,40,100.00
20,153,943ECL28,NJ,425,415,97.65
20,154,945IFSL25,N4,30,30,100.00
20,155,948SCL26I,AX,81,81,100.00
20,156,948SCL27D,N1,10,10,100.00
20,157,94IFCI25,NL,280,280,100.00
20,158,94SFL28,YL,55,55,100.00
20,159,950SCL23A,AP,20,20,100.00
20,160,957ISFL26,N2,2,2,100.00
20,161,957NIDO26,N5,46,46,100.00
20,162,965AEL27,N4,16,16,100.00
20,163,965IHFL25D,N7,354,200,56.50
20,164,965SCL25,AG,20,10,50.00
20,165,965SCL25C,N0,10,10,100.00
20,166,965SCL25F,NZ,1,1,100.00
20,167,96IIFL28,N5,1999,1779,88.99
20,168,96IIFL28A,NF,1317,1217,92.41
20,169,96SFIL24A,NB,30,30,100.00
20,170,970CAGL28,ND,30,30,100.00
20,171,975NFL25,N0,1,1,100.00
20,172,97MOFSL34,N7,15,15,100.00
20,173,984SFIL26A,NK,100,100,100.00
20,174,985ECL28,NK,1354,1344,99.26
20,175,985IIFL22,NC,490,390,79.59
20,176,9ICCL23A,N0,245,245,100.00
20,177,9IIFL28A,NT,100,100,100.00
20,178,9PCHFL31A,NA,100,100,100.00
20,179,9PEL25,N0,50,50,100.00
20,180,9SCL25,YM,20,20,100.00
20,181,9SCL26BA,NA,6000,6000,100.00
20,182,A2ZINFRA,EQ,1240186,818721,66.02
20,183,AAATECH,EQ,28333,14244,50.27
20,184,AADHARHFC,EQ,485373,279503,57.59
20,185,AAKASH,EQ,188644,138400,73.37
20,186,AARON,EQ,26294,12557,47.76
20,187,AARTECH,EQ,964181,368053,38.17
20,188,AARTIDRUGS,EQ,112816,65360,57.94
20,189,AARTIIND,EQ,2108623,917249,43.50
20,190,AARTIPHARM,EQ,277645,166467,59.96
20,191,AARVI,EQ,7459,3303,44.28
20,192,AATMAJ,SM,10000,10000,100.00
20,193,AAVAS,EQ,420135,300954,71.63
20,194,ABAN,EQ,67856,39684,58.48
20,195,ABB,EQ,557249,210599,37.79
20,196,ABBOTINDIA,EQ,14576,6485,44.49
20,197,ABCAPITAL,EQ,2907999,1396243,48.01
20,198,ABCOTS,ST,56000,45000,80.36
20,199,ABDL,EQ,803032,420030,52.31
20,200,ABFRL,EQ,1778327,819836,46.10
20,201,ABGSEC,EQ,1050,1016,96.76
20,202,ABHAPOWER,SM,158400,115200,72.73
20,203,ABREL,EQ,132788,59931,45.13
20,204,ABSLAMC,EQ,456165,341242,74.81
20,205,ABSLBANETF,EQ,13153,11306,85.96
20,206,ABSLLIQUID,EQ,634,461,72.71
20,207,ABSLNN50ET,EQ,39073,33833,86.59
20,208,ABSLPSE,EQ,380536,357635,93.98
20,209,ABSMARINE,SM,59000,41000,69.49
20,210,ACC,EQ,261412,123668,47.31
20,211,ACCELYA,EQ,9322,5068,54.37
20,212,ACCENTMIC,SM,24000,17500,72.92
20,213,ACCURACY,EQ,260702,174926,67.10
20,214,ACE,EQ,644936,227197,35.23
20,215,ACEINTEG,EQ,31627,9343,29.54
20,216,ACI,EQ,98153,40681,41.45
20,217,ACL,EQ,41186,31672,76.90
20,218,ACLGATI,EQ,204116,113275,55.50
20,219,ACMESOLAR,EQ,1785740,822892,46.08
20,220,ADANIENSOL,EQ,1799045,595061,33.08
20,221,ADANIENT,EQ,1337016,304572,22.78
20,222,ADANIGREEN,EQ,14340608,6953452,48.49
20,223,ADANIPORTS,EQ,3045185,1209949,39.73
20,224,ADANIPOWER,EQ,8079059,1556699,19.27
20,225,ADFFOODS,EQ,148386,74441,50.17
20,226,ADORWELD,EQ,22647,11819,52.19
20,227,ADROITPP1,X1,2011,1756,87.32
20,228,ADSL,EQ,197037,98030,49.75
20,229,ADVANIHOTR,EQ,80965,46998,58.05
20,230,ADVENZYMES,EQ,222525,123170,55.35
20,231,AEGISLOG,EQ,11997222,492432,4.10
20,232,AEL120924A,N5,20,20,100.00
20,233,AEROFLEX,EQ,1143830,454195,39.71
20,234,AERON,SM,127000,84000,66.14
20,235,AESTHETIK,SM,24000,18000,75.00
20,236,AETHER,EQ,27059,12561,46.42
20,237,AFCONS,EQ,2640788,981769,37.18
20,238,AFFLE,EQ,471749,248484,52.67
20,239,AFFORDABLE,EQ,17241,14567,84.49
20,240,AFIL,EQ,82076,42257,51.49
20,241,AGARIND,EQ,59644,29375,49.25
20,242,AGARWALFT,SM,3000,3000,100.00
20,243,AGARWALTUF,SM,260400,188400,72.35
20,244,AGI,EQ,342198,151976,44.41
20,245,AGIIL,EQ,16394,9245,56.39
