Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28072025,1284466134,0002749
Trade Date <28-JUL-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,20,10,50.00
20,2,1003ISFL28,N4,92,92,100.00
20,3,1003SCL30A,NV,29,29,100.00
20,4,1015ECL29,NR,374,371,99.20
20,5,1015SCL28A,AL,17,5,29.41
20,6,1015UCL26,N1,20,20,100.00
20,7,1015UCL27,NF,43,31,72.09
20,8,1025IIFL30,Y3,90,90,100.00
20,9,1025NFL25,N5,1,1,100.00
20,10,1025SCL34A,ZT,1,1,100.00
20,11,1025SCL34B,N1,267,267,100.00
20,12,1025UCL25,N8,149,149,100.00
20,13,1035UCL26,NA,1,1,100.00
20,14,1039UCL26,NE,1,1,100.00
20,15,1040NFL26,NA,16,16,100.00
20,16,1040UCL27B,N1,110,110,100.00
20,17,1050ISFL28,N5,430,240,55.81
20,18,1050UCL28,NH,40,40,100.00
20,19,1060ECL29,NS,25,25,100.00
20,20,1075NFL25,N6,159,158,99.37
20,21,1075UCL25,N9,1,1,100.00
20,22,10IIFL28,N4,12,12,100.00
20,23,10IIFL29,N6,5,5,100.00
20,24,10IIFLSF27,NB,100,100,100.00
20,25,10ISFL26,N3,1150,1150,100.00
20,26,10NFL25,N9,50,49,98.00
20,27,10NIDO26,N6,1164,1164,100.00
20,28,10SCL30A,BV,6,6,100.00
20,29,1102NFL26,N8,130,65,50.00
20,30,111ESFB31,N0,3,3,100.00
20,31,182D080126,TB,100,100,100.00
20,32,182D140825,TB,25000,25000,100.00
20,33,182D310725,TB,200,100,50.00
20,34,20MICRONS,EQ,585661,222673,38.02
20,35,21STCENMGM,EQ,14634,7539,51.52
20,36,360ONE,EQ,1105938,680518,61.53
20,37,364D150825,TB,1900,1900,100.00
20,38,364D161025,TB,50000,50000,100.00
20,39,364D301025,TB,25000,25000,100.00
20,40,364D310725,TB,3300,3300,100.00
20,41,3IINFOLTD,EQ,408863,221917,54.28
20,42,3MINDIA,EQ,6406,3217,50.22
20,43,3PLAND,EQ,10812,7197,66.56
20,44,574GS2026,GS,304,304,100.00
20,45,577GS2030,GS,2,2,100.00
20,46,5PAISA,EQ,29275,13509,46.15
20,47,601GS2030,GS,100,100,100.00
20,48,63MOONS,EQ,181539,95678,52.70
20,49,654GS2032,GS,420,420,100.00
20,50,666TN30,SG,100,100,100.00
20,51,667GS2050,GS,1830,1830,100.00
20,52,675GS2029,GS,1,1,100.00
20,53,676GS2061,GS,1,1,100.00
20,54,68GS2060,GS,870,870,100.00
20,55,692GS2039,GS,500,500,100.00
20,56,695GS2061,GS,6700,5700,85.07
20,57,699GS2026,GS,2,1,50.00
20,58,699GS2051,GS,3695,3695,100.00
20,59,702GS2027,GS,465,465,100.00
20,60,702GS2031,GS,201,201,100.00
20,61,706GS2028,GS,21002,21001,100.00
20,62,709GS2054,GS,17212,17212,100.00
20,63,709GS2074,GS,18750,18750,100.00
20,64,710GS2029,GS,1100,1100,100.00
20,65,711NTPC25A,N8,10,10,100.00
20,66,714AP37,SG,100,100,100.00
20,67,716GS2050,GS,382,382,100.00
20,68,717GS2030,GS,450,450,100.00
20,69,718GS2033,GS,15000,15000,100.00
20,70,718GS2037,GS,805,805,100.00
20,71,718MH30,SG,100,100,100.00
20,72,723GS2039,GS,201,201,100.00
20,73,725GS2063,GS,8398,8386,99.86
20,74,726GS2032,GS,11709,11709,100.00
20,75,727GS2026,GS,168,84,50.00
20,76,729IRFC26,NN,80,80,100.00
20,77,732IRFC25,NI,130,130,100.00
20,78,733GS2026,GS,100,100,100.00
20,79,733TN52,SG,700,700,100.00
20,80,734GS2064,GS,8000,8000,100.00
20,81,736GS2052,GS,27,27,100.00
20,82,737GS2028,GS,800,800,100.00
20,83,738GS2027,GS,385634,382326,99.14
20,84,73GS2053,GS,200,200,100.00
20,85,741GS2036,GS,4351,4351,100.00
20,86,746GS2073,GS,8037,8037,100.00
20,87,747AS28,SG,500,500,100.00
20,88,74GJ27,SG,300,300,100.00
20,89,74GS2062,GS,203,203,100.00
20,90,750IRFC35,NK,25,25,100.00
20,91,753IRFC30,NJ,4148,4099,98.82
20,92,754GS2036,GS,711578,677531,95.22
20,93,759GS2026,GS,1,1,100.00
20,94,75AP28,SG,200,200,100.00
20,95,761TS44,SG,200,200,100.00
20,96,764HUDCO31,N8,490,490,100.00
20,97,764IRFC31,NO,619,610,98.55
20,98,764NABAR31,N2,1819,1401,77.02
20,99,768GJ30,SG,100,100,100.00
20,100,769GA32,SG,200,200,100.00
20,101,769HUDCO31,N9,2551,1717,67.31
20,102,769NHAI31,NE,2367,2324,98.18
20,103,76NHAI31,NA,1,1,100.00
20,104,771AP33A,SG,800,800,100.00
20,105,772GS2055,GS,50,50,100.00
20,106,772UP34,SG,500,500,100.00
20,107,773AP32A,SG,100,100,100.00
20,108,773MH32,SG,700,700,100.00
20,109,773UP33A,SG,100,100,100.00
20,110,773UP34,SG,200,200,100.00
20,111,774MZ33,SG,100,100,100.00
20,112,774TS35,SG,300,300,100.00
20,113,775UP33,SG,500,500,100.00
20,114,775UP34,SG,400,400,100.00
20,115,779PN37,SG,100,100,100.00
20,116,779TN32,SG,100,100,100.00
20,117,77AP29A,SG,800,800,100.00
20,118,79NHIT35,N1,691,346,50.07
20,119,79NHIT40,N2,346,346,100.00
20,120,810IRFC27,N2,1497,1392,92.99
20,121,81TCHF28,N8,5,5,100.00
20,122,82HUDCO27,N2,1500,1000,66.67
20,123,82IGT31,NJ,1174,1174,100.00
20,124,830NHAI27,N2,995,985,98.99
20,125,830PFCL27,N5,16,15,93.75
20,126,842IIFL26,NL,135,133,98.52
20,127,843IHFL29,NC,400,400,100.00
20,128,84CIFCL28,NA,25,25,100.00
20,129,84TCHF28,NA,125,100,80.00
20,130,851HUDCO28,NB,50,50,100.00
20,131,865IFL28,NZ,421,231,54.87
20,132,865IIFL28,NS,194,194,100.00
20,133,865IRFC29,NA,327,327,100.00
20,134,865LTF26,NN,840,831,98.93
20,135,865TCAPS27,N8,61,61,100.00
20,136,871REC28,N9,243,243,100.00
20,137,872MMFSL26,N1,236,138,58.47
20,138,875IHFL29,ND,2,1,50.00
20,139,875IIFL26,NM,1000,1000,100.00
20,140,875NHAI29,N6,310,305,98.39
20,141,875PCHFL26,N8,551,550,99.82
20,142,875SCL23A,YI,6,3,50.00
20,143,875SFL27,ZF,50,50,100.00
20,144,880IREDA34,N6,791,791,100.00
20,145,885AEL28,NB,81,81,100.00
20,146,885SCL26,N9,2,2,100.00
20,147,888IHFL25F,NC,100,100,100.00
20,148,888IRFC29,NE,295,295,100.00
20,149,889SCL26,NS,1,1,100.00
20,150,891NTPC33,N6,167,166,99.40
20,151,892NHPC33,N6,393,301,76.59
20,152,892PFCL33,N8,160,110,68.75
20,153,894SCL25,Z3,10,10,100.00
20,154,895AEL27,N9,204,204,100.00
20,155,898LTF29,N7,170,109,64.12
20,156,89IHFL29,N1,108,108,100.00
20,157,901HUDCO34,NE,154,145,94.16
20,158,901NHB34,N6,39,39,100.00
20,159,902SCL28,N1,10,10,100.00
20,160,903SFL28,YI,157,157,100.00
20,161,905LTF27,NF,272,227,83.46
20,162,905PEL26,N1,11,11,100.00
20,163,910CAGL25,N7,180,180,100.00
20,164,910TCAP28,NA,66,58,87.88
20,165,915AEL28,NC,315,315,100.00
20,166,915SCL26,NE,86,86,100.00
20,167,91D040925,TB,100,100,100.00
20,168,91D161025,TB,100,100,100.00
20,169,91D280825,TB,1300,1300,100.00
20,170,91MOFSL27,N2,44,44,100.00
20,171,925ERFL28,N6,2,2,100.00
20,172,925IHFL31,N1,30,10,33.33
20,173,925SCL25B,Y3,8,8,100.00
20,174,925SCL26F,N1,20,10,50.00
20,175,92GS2030,GS,4983,4973,99.80
20,176,92SFIL28,ND,120,0,0.00
20,177,930AEL30,NF,4171,4171,100.00
20,178,930APMD27,N0,3,3,100.00
20,179,930APMD28,N0,9,9,100.00
20,180,930APMD29,N0,2,2,100.00
20,181,930APMD34,N0,72,72,100.00
20,182,930APMD35,N0,6,6,100.00
20,183,930SFL28,YP,3,3,100.00
20,184,931SFL26,Z5,10,10,100.00
20,185,932AEL27,N3,1,1,100.00
20,186,935IIFL28,NZ,1,1,100.00
20,187,93MOFSL34,N6,5,5,100.00
20,188,940CAGL27,NB,1,1,100.00
20,189,948SCL26I,AX,25,25,100.00
20,190,948SCL27A,ZJ,9,9,100.00
20,191,94SFL28,YL,350,350,100.00
20,192,957ISFL26,N2,80,60,75.00
20,193,957NIDO26,N5,90,90,100.00
20,194,957SFIL28,NW,4,4,100.00
20,195,960IIFLS26,N9,2,2,100.00
20,196,965AEL27,N4,152,152,100.00
20,197,965SCL25B,Y1,20,20,100.00
20,198,965SCL26F,N1,10,10,100.00
20,199,96IIFL28,N5,1067,1065,99.81
20,200,96IIFL28A,NF,743,693,93.27
20,201,96SFIL24A,NB,120,120,100.00
20,202,971SCL29,Z0,6,6,100.00
20,203,975SCL28,NT,34,17,50.00
20,204,97MOFSL34,N7,30,30,100.00
20,205,97SFL28,YS,144,144,100.00
20,206,985ECL28,NK,1,1,100.00
20,207,990SCL26B,Y7,10,10,100.00
20,208,990SCL27,YT,40,40,100.00
20,209,990SCL28,N1,10,10,100.00
20,210,99AEL29,N7,275,275,100.00
20,211,9AEL30,NE,4,4,100.00
20,212,9IHFL27,N1,521,521,100.00
20,213,9PCHFL31A,NA,321,321,100.00
20,214,9SCL26BA,NA,1074,1074,100.00
20,215,AAATECH,EQ,23685,10283,43.42
20,216,AADHARHFC,EQ,7043073,1652344,23.46
20,217,AAKAAR,SM,153600,116800,76.04
20,218,AARON,EQ,117209,39581,33.77
20,219,AARTECH,EQ,39758,21534,54.16
20,220,AARTIDRUGS,EQ,157961,63363,40.11
20,221,AARTIIND,EQ,878616,490128,55.78
20,222,AARTIPHARM,EQ,226926,115359,50.84
20,223,AARVI,EQ,11342,9280,81.82
20,224,AATMAJ,SM,4000,4000,100.00
20,225,AAVAS,EQ,47669,24097,50.55
20,226,ABAN,EQ,59930,40532,67.63
20,227,ABB,EQ,265335,136722,51.53
20,228,ABBOTINDIA,EQ,6363,3051,47.95
20,229,ABCAPITAL,EQ,4254167,2463803,57.92
20,230,ABCOTS,SM,8000,6250,78.13
20,231,ABDL,EQ,546431,254564,46.59
20,232,ABFRL,EQ,5477908,2715299,49.57
20,233,ABGSEC,EQ,499,408,81.76
20,234,ABHAPOWER,SM,68800,60800,88.37
20,235,ABLBL,EQ,2316103,1735122,74.92
20,236,ABREL,EQ,104943,44345,42.26
20,237,ABSLAMC,EQ,473635,263248,55.58
20,238,ABSLBANETF,EQ,16491,9347,56.68
20,239,ABSLLIQUID,EQ,1854,1841,99.30
20,240,ABSLNN50ET,EQ,12269,7679,62.59
20,241,ABSLPSE,EQ,115569,75084,64.97
20,242,ABSMARINE,ST,19500,19500,100.00
20,243,ACC,EQ,562103,302992,53.90
20,244,ACCELYA,EQ,10371,6145,59.25
20,245,ACCENTMIC,SM,35500,29500,83.10
20,246,ACCPL,SM,13200,8400,63.64
