Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25072025,1399266537,0002714
Trade Date <25-JUL-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,10,10,100.00
20,2,1003ISFL28,N4,360,360,100.00
20,3,1015ECL29,NR,53,51,96.23
20,4,1015SCL28A,AL,34,17,50.00
20,5,1015UCL27,NF,202,202,100.00
20,6,1018GS2026,GS,1908,1908,100.00
20,7,1025NFL25,N5,199,199,100.00
20,8,1025SCL34B,N1,182,182,100.00
20,9,1025UCL27A,NG,100,100,100.00
20,10,1030SFIL26,NJ,5,5,100.00
20,11,1039UCL26,NE,6,6,100.00
20,12,1040NFL26,NA,51,51,100.00
20,13,1050NFL26,N7,100,100,100.00
20,14,1050SCL31,ZP,20,10,50.00
20,15,1050UCL25,N7,164,164,100.00
20,16,1050UCL28,NH,170,170,100.00
20,17,105IIFL29,N7,530,530,100.00
20,18,1060ECL29,NS,10,10,100.00
20,19,1075NFL25,N6,4,4,100.00
20,20,1090NFL26,NB,12,12,100.00
20,21,10IIFL28,N4,81,81,100.00
20,22,10IIFL28A,NE,651,651,100.00
20,23,10IIFL29,N6,879,879,100.00
20,24,10NFL25,N9,139,139,100.00
20,25,10NIDO26,N6,394,394,100.00
20,26,12VCCL29B,N0,2,2,100.00
20,27,182D070825,TB,100,100,100.00
20,28,182D310725,TB,900,900,100.00
20,29,20MICRONS,EQ,375963,119767,31.86
20,30,21STCENMGM,EQ,14131,8929,63.19
20,31,360ONE,EQ,1051171,578992,55.08
20,32,364D150825,TB,400,400,100.00
20,33,364D190326,TB,200,100,50.00
20,34,364D220126,TB,700,700,100.00
20,35,364D310725,TB,5000,5000,100.00
20,36,3IINFOLTD,EQ,336184,181553,54.00
20,37,3MINDIA,EQ,8420,3698,43.92
20,38,3PLAND,EQ,5665,4321,76.28
20,39,563GS2026,GS,5000,5000,100.00
20,40,591GS2028,GS,100,100,100.00
20,41,5PAISA,EQ,31533,12226,38.77
20,42,63MOONS,EQ,157736,76890,48.75
20,43,654GS2032,GS,5000,5000,100.00
20,44,664GS2027,GS,100,100,100.00
20,45,667GS2035,GS,38,19,50.00
20,46,675GS2029,GS,1,1,100.00
20,47,679GS2034,GS,5400,5400,100.00
20,48,68GS2060,GS,377,377,100.00
20,49,690GS2065,GS,200,100,50.00
20,50,698GR2054,GS,1100,1100,100.00
20,51,699GS2051,GS,1000,1000,100.00
20,52,702GS2027,GS,255,255,100.00
20,53,704GS2029,GS,100,100,100.00
20,54,704REC28,N4,100,100,100.00
20,55,706GS2028,GS,8028,8028,100.00
20,56,709GS2054,GS,46755,46755,100.00
20,57,709GS2074,GS,3114,2914,93.58
20,58,710GS2029,GS,2000,2000,100.00
20,59,716GS2050,GS,623,623,100.00
20,60,717GS2030,GS,8250,8250,100.00
20,61,718GS2033,GS,100,100,100.00
20,62,718GS2037,GS,31773,30700,96.62
20,63,719GS2060,GS,200,200,100.00
20,64,725GS2063,GS,91671,91670,100.00
20,65,725HR32,SG,100,100,100.00
20,66,726GS2032,GS,370,185,50.00
20,67,726GS2033,GS,25000,25000,100.00
20,68,729IRFC26,NN,140,140,100.00
20,69,732GS2030,GS,84,84,100.00
20,70,732IRFC25,NI,182,182,100.00
20,71,733GS2026,GS,500,300,60.00
20,72,734GS2064,GS,6801,6701,98.53
20,73,736PFCL28,N2,1991,1000,50.23
20,74,737GS2028,GS,4300,4300,100.00
20,75,738GS2027,GS,44250,37706,85.21
20,76,739NHAI26,N8,20,20,100.00
20,77,73GS2053,GS,4000,4000,100.00
20,78,746GS2073,GS,164,164,100.00
20,79,74GS2062,GS,8,8,100.00
20,80,750IRFC35,NK,831,831,100.00
20,81,751HUDCO28,N5,1522,1522,100.00
20,82,753IRFC30,NJ,790,790,100.00
20,83,753NTPC30E,NC,79,79,100.00
20,84,754GS2036,GS,728876,708541,97.21
20,85,760PFCL35,N3,9,9,100.00
20,86,764HUDCO31,N8,1040,1040,100.00
20,87,764IRFC31,NO,402,401,99.75
20,88,764NABAR31,N2,6444,6444,100.00
20,89,769HUDCO31,N9,1041,1032,99.14
20,90,769NHAI31,NE,386,377,97.67
20,91,76IGT26,ND,50,50,100.00
20,92,76NHAI31,NA,102,101,99.02
20,93,772GS2055,GS,950,950,100.00
20,94,774IREDA31,N7,1116,1116,100.00
20,95,779TN32,SG,100,100,100.00
20,96,79IGT28,NF,150,100,66.67
20,97,79NHIT35,N1,5942,5942,100.00
20,98,805ABCL28,N5,10,10,100.00
20,99,810IRFC27,N2,2,2,100.00
20,100,812REC27,NI,1608,1128,70.15
20,101,81ABCL33,N4,10,10,100.00
20,102,81TCHF28,N8,10,10,100.00
20,103,824GS2027,GS,36190,33999,93.95
20,104,824GS2033,GS,600,600,100.00
20,105,82HUDCO27,N2,2510,2510,100.00
20,106,82IGT31,NJ,1612,1113,69.04
20,107,830NHAI27,N2,7939,729,9.18
20,108,830PFCL27,N5,1468,1468,100.00
20,109,840CIFCL28,N4,500,450,90.00
20,110,842IIFL26,NL,163,163,100.00
20,111,843IHFL29,NC,1041,1041,100.00
20,112,847SCL25,Z2,20,20,100.00
20,113,84CIFCL28,NA,50,50,100.00
20,114,84TCHF28,NA,81,81,100.00
20,115,850NHAI29,N5,2250,1250,55.56
20,116,863NHB34,N3,1,1,100.00
20,117,865IFL28,NZ,690,690,100.00
20,118,865IIFL28,NS,205,205,100.00
20,119,865IRFC29,NA,1920,1840,95.83
20,120,865LTF26,NN,1415,1170,82.69
20,121,865TCAPS27,N8,56,30,53.57
20,122,86GS2028,GS,550,275,50.00
20,123,871REC28,N9,100,100,100.00
20,124,872MMFSL26,N1,1,1,100.00
20,125,875IHFL29,ND,5,5,100.00
20,126,875NHAI29,N6,150,150,100.00
20,127,875PCHFL26,N8,55,55,100.00
20,128,875SFL27,ZF,10,10,100.00
20,129,876HUDCO28,ND,600,550,91.67
20,130,879NHPC28,N5,105,100,95.24
20,131,880IREDA34,N6,5,5,100.00
20,132,885AEL28,NB,186,186,100.00
20,133,885SCL26,N9,143,143,100.00
20,134,888ERFL28,N5,67,67,100.00
20,135,888IRFC29,NE,105,105,100.00
20,136,891IIFCL34,N4,104,104,100.00
20,137,891NTPC33,N6,609,600,98.52
20,138,892NHPC33,N6,488,351,71.93
20,139,892PFCL33,N8,702,665,94.73
20,140,895AEL27,N9,138,114,82.61
20,141,897GS2030,GS,2,2,100.00
20,142,898LTF29,N7,15,15,100.00
20,143,901HUDCO34,NE,257,143,55.64
20,144,901NHB34,N6,13,13,100.00
20,145,902SCL28,N1,99,99,100.00
20,146,903SFL28,YI,200,200,100.00
20,147,910CAGL25,N7,22,22,100.00
20,148,910TCAP28,NA,1,1,100.00
20,149,915AEL28,NC,418,418,100.00
20,150,915SCL26,NE,2,2,100.00
20,151,91D010825,TB,500,500,100.00
20,152,91D280825,TB,8200,8200,100.00
20,153,921ISFL25,N0,40,40,100.00
20,154,925ERFL28,N6,21,21,100.00
20,155,925IHFL25E,N8,3,1,33.33
20,156,925SCL25B,Y3,99,99,100.00
20,157,92GS2030,GS,5650,5650,100.00
20,158,92SFIL28,ND,50,50,100.00
20,159,930AEL30,NF,2521,2493,98.89
20,160,930APMD27,N0,3,3,100.00
20,161,930APMD28,N0,9,8,88.89
20,162,930APMD29,N0,3,3,100.00
20,163,930APMD31,N0,4,4,100.00
20,164,930APMD32,N0,5,5,100.00
20,165,930APMD35,N0,6,6,100.00
20,166,932AEL27,N3,10,10,100.00
20,167,935IIFL28,NZ,18,18,100.00
20,168,943ECL28,NJ,115,115,100.00
20,169,948SCL26I,AX,3,1,33.33
20,170,948SCL27A,ZJ,5,5,100.00
20,171,94SFL28,YL,1000,1000,100.00
