Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04082025,1245660260,0002770
Trade Date <04-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,250,250,100.00
20,2,1003IIFL29,NC,200,200,100.00
20,3,1003ISFL28,N4,76,76,100.00
20,4,1015SCFL29,YY,200,200,100.00
20,5,1018GS2026,GS,3143,2143,68.18
20,6,1025NFL25,N5,12,11,91.67
20,7,1025SCL34B,N1,630,630,100.00
20,8,1030SFIL28,NM,110,60,54.55
20,9,1039UCL26,NE,1,1,100.00
20,10,1040NFL26,NA,10,10,100.00
20,11,1040UCL27B,N1,610,610,100.00
20,12,1050ISFL28,N5,7,7,100.00
20,13,1050NFL26,N7,15,15,100.00
20,14,1050SCL31A,N1,1,1,100.00
20,15,1050UCL28,NH,50,50,100.00
20,16,105IIFL29,N7,1,1,100.00
20,17,1060ECL29,NS,200,200,100.00
20,18,1065NFL27,NC,310,310,100.00
20,19,1090NFL26,NB,25,25,100.00
20,20,10IIFL28,N4,259,259,100.00
20,21,10IIFL29,N6,65,65,100.00
20,22,10NFL25,N9,1,1,100.00
20,23,10NIDO26,N6,900,900,100.00
20,24,10UCL26,ND,30,30,100.00
20,25,1119NFL27,ND,181,181,100.00
20,26,111ESFB31,N0,3,3,100.00
20,27,12VCCL29B,N0,5,5,100.00
20,28,182D010126,TB,300,300,100.00
20,29,182D111225,TB,300,300,100.00
20,30,182D251225,TB,100,100,100.00
20,31,182D311025,TB,900,900,100.00
20,32,20MICRONS,EQ,258114,85882,33.27
20,33,21STCENMGM,EQ,6903,3931,56.95
20,34,360ONE,EQ,572079,307120,53.68
20,35,364D031025,TB,1000,1000,100.00
20,36,364D050326,TB,1000,1000,100.00
20,37,364D061125,TB,11000,11000,100.00
20,38,364D080126,TB,2000,2000,100.00
20,39,364D100426,TB,600,300,50.00
20,40,364D110925,TB,100,100,100.00
20,41,364D120326,TB,1900,1900,100.00
20,42,364D150825,TB,10000,10000,100.00
20,43,364D260326,TB,1800,1800,100.00
20,44,364D290126,TB,2000,2000,100.00
20,45,3IINFOLTD,EQ,162008,104349,64.41
20,46,3MINDIA,EQ,11132,8811,79.15
20,47,3PLAND,EQ,10627,4642,43.68
20,48,563GS2026,GS,1,1,100.00
20,49,574GS2026,GS,2,1,50.00
20,50,5PAISA,EQ,28995,14318,49.38
20,51,601GS2030,GS,2700,2700,100.00
20,52,610GS2031,GS,1703,1703,100.00
20,53,628GS2032,GS,100,100,100.00
20,54,63MOONS,EQ,100239,45098,44.99
20,55,654GS2032,GS,110,100,90.91
20,56,667GS2035,GS,25724,13930,54.15
20,57,667GS2050,GS,2000,2000,100.00
20,58,668GS2040,GS,100,100,100.00
20,59,676GS2061,GS,26401,26401,100.00
20,60,679GS2034A,GS,100,100,100.00
20,61,690GS2065,GS,100,100,100.00
20,62,697GR2034,GS,207,207,100.00
20,63,699GS2026,GS,3756,3756,100.00
20,64,702GS2027,GS,17,17,100.00
20,65,702GS2031,GS,302,300,99.34
20,66,706GS2028,GS,5100,5100,100.00
20,67,709GS2054,GS,12810,12710,99.22
20,68,709GS2074,GS,2363,2063,87.30
