Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22112024,1241559667,0002579
Trade Date <22-NOV-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,25,25,100.00
20,2,0SCL26,YR,90,90,100.00
20,3,1003ICCL28,NX,17,16,94.12
20,4,1003IIFL29,NC,48,48,100.00
20,5,1003ISFL28,N4,814,799,98.16
20,6,1003SCL30A,NV,28,28,100.00
20,7,1015ECL29,NR,41,41,100.00
20,8,1018GS2026,GS,1,1,100.00
20,9,1025ICCL26,NT,21,15,71.43
20,10,1025NFL25,N5,150,150,100.00
20,11,1025SCL34,Z8,230,230,100.00
20,12,1025UCL25,N8,20,20,100.00
20,13,1030ICCL28,NM,1,1,100.00
20,14,1035UCL26,NA,1,1,100.00
20,15,1040UCL25,N4,41,40,97.56
20,16,1050ISFL28,N5,2710,2696,99.48
20,17,1050NFL26,N7,75,75,100.00
20,18,1065NFL27,NC,549,549,100.00
20,19,1090NFL26,NB,669,600,89.69
20,20,10CAGL27,N5,67,67,100.00
20,21,10IIFL28,N4,2297,2297,100.00
20,22,10IIFL28A,NE,490,370,75.51
20,23,10IIFL29,N6,1,1,100.00
20,24,10NIDO26,N6,194,194,100.00
20,25,10SCL30A,BV,3,3,100.00
20,26,11UCL26,NC,50,25,50.00
20,27,12VCCL27A,N0,1,1,100.00
20,28,182D040425,TB,100,100,100.00
20,29,182D130325,TB,3100,3100,100.00
20,30,182D150525,TB,100,100,100.00
20,31,360ONE,EQ,359373,169568,47.18
20,32,364D051224,TB,300,300,100.00
20,33,364D060225,TB,2000,2000,100.00
20,34,364D120625,TB,15000,15000,100.00
20,35,364D130325,TB,100,100,100.00
20,36,364D161025,TB,100,100,100.00
20,37,364D310725,TB,100,100,100.00
20,38,3IINFOLTD,EQ,346465,164983,47.62
20,39,3MINDIA,EQ,5261,2042,38.81
20,40,3PLAND,EQ,50247,20103,40.01
20,41,563GS2026,GS,201,200,99.50
20,42,574GS2026,GS,7324,7324,100.00
20,43,577GS2030,GS,100,100,100.00
20,44,5PAISA,EQ,30288,12877,42.52
20,45,601GS2028,GS,1,1,100.00
20,46,610GS2031,GS,1,1,100.00
20,47,63MOONS,EQ,254233,117646,46.27
20,48,654GS2032,GS,2500,2500,100.00
20,49,679GS2034,GS,1600,1600,100.00
20,50,689GS2025,GS,850,850,100.00
20,51,692GS2039,GS,600,600,100.00
20,52,697GR2034,GS,100,100,100.00
20,53,699GS2026,GS,100,100,100.00
20,54,699GS2051,GS,800,800,100.00
20,55,702GS2027,GS,2851,2851,100.00
20,56,702GS2031,GS,13670,13670,100.00
20,57,704GS2029,GS,4570,4570,100.00
20,58,704IRFC26,NL,1,1,100.00
20,59,706GS2028,GS,23775,23775,100.00
20,60,709GS2054,GS,1296,901,69.52
20,61,710GS2029,GS,23963,18795,78.43
20,62,717GS2030,GS,1000,1000,100.00
20,63,718GS2037,GS,35000,35000,100.00
20,64,71GS2034,GS,360,300,83.33
20,65,723GS2039,GS,2200,2200,100.00
20,66,725GS2063,GS,55301,55301,100.00
20,67,726GS2032,GS,37400,36400,97.33
20,68,726GS2033,GS,2300,2300,100.00
20,69,729IRFC26,NN,119,119,100.00
20,70,729NHAI26,NC,44,44,100.00
20,71,732GS2030,GS,5800,5800,100.00
20,72,732IRFC25,NI,20,20,100.00
20,73,733GS2026,GS,200,200,100.00
20,74,734GS2064,GS,38537,38537,100.00
20,75,735NABAR31,N1,2,1,50.00
20,76,736GS2052,GS,1800,1800,100.00
20,77,737GS2028,GS,2401,2401,100.00
20,78,737NTPC35C,NA,108,108,100.00
20,79,738GS2027,GS,417492,339924,81.42
20,80,738REC27TF,N2,10,5,50.00
20,81,739NHAI26,N8,1001,1001,100.00
20,82,73GS2053,GS,8590,8240,95.93
20,83,741GS2036,GS,450,450,100.00
20,84,743REC35,NH,39,39,100.00
20,85,746GS2073,GS,6686,6659,99.60
20,86,74GS2035,GS,600,600,100.00
20,87,74GS2062,GS,1006,1006,100.00
20,88,750IRFC35,NK,500,500,100.00
20,89,753IRFC30,NJ,1,1,100.00
20,90,754GS2036,GS,947242,914588,96.55
20,91,758GJ32,SG,100,100,100.00
20,92,760PFCL35,N3,118,118,100.00
20,93,764HUDCO31,N8,1,1,100.00
20,94,764IRFC31,NO,33,33,100.00
20,95,764NABAR31,N2,628,518,82.48
20,96,769NHAI31,NE,569,569,100.00
20,97,76IGT26,ND,50,50,100.00
20,98,76NHAI31,NA,4190,3651,87.14
20,99,774IREDA31,N7,36,36,100.00
20,100,797IGT31,NL,20,20,100.00
20,101,79NHIT35,N1,466,366,78.54
20,102,79NHIT40,N2,1474,1473,99.93
20,103,79NHIT47,N3,362,362,100.00
20,104,801TCH25,N4,200,200,100.00
20,105,805ABFL28,N2,100,100,100.00
20,106,810IRFC27,N2,132,100,75.76
20,107,825IIFL25,N7,40,40,100.00
20,108,82IGT31,NJ,3961,3742,94.47
20,109,830CIFC26,N2,5,5,100.00
20,110,830NHAI27,N2,3200,2370,74.06
20,111,830PFCL27,N5,968,968,100.00
20,112,835IFL25,NV,295,200,67.80
20,113,842IIFL26,NL,914,864,94.53
20,114,846REC28,N6,100,100,100.00
20,115,849NTPC25,N7,14219,13459,94.66
20,116,854NHPC28,N2,5,5,100.00
20,117,85IIFL25,NO,25,25,100.00
20,118,865IFL28,NZ,20,20,100.00
20,119,865IIFL28,NS,154,150,97.40
20,120,865IRFC29,NA,1,1,100.00
20,121,865LTF26,NN,230,210,91.30
20,122,865TCAPS27,N8,170,167,98.24
20,123,871REC28,N9,650,550,84.62
20,124,872MMFSL26,N1,14,14,100.00
20,125,875IIFL26,NM,100,100,100.00
20,126,875NHAI29,N6,361,361,100.00
20,127,875SFL27,ZF,110,110,100.00
20,128,876HUDCO28,ND,4327,3220,74.42
20,129,87LTF27,NH,36,36,100.00
20,130,883GS2041,GS,1,1,100.00
20,131,885MOFSL26,N0,1340,1040,77.61
20,132,888ERFL28,N5,300,290,96.67
20,133,888IHFL25C,NR,9,9,100.00
20,134,888IHFL25F,NC,600,500,83.33
20,135,888IRFC29,NE,50,50,100.00
20,136,888SCL25E,N4,144,125,86.81
20,137,890ICCL23A,NZ,30,30,100.00
20,138,891NTPC33,N6,651,633,97.24
20,139,892PFCL33,N8,613,542,88.42
20,140,894SCL24,ZR,3,3,100.00
20,141,897GS2030,GS,37000,37000,100.00
20,142,897MOFSL29,N4,1525,1507,98.82
20,143,898LTF29,N7,1177,900,76.47
20,144,8ABFL26,N0,40,40,100.00
20,145,901HUDCO34,NE,76,76,100.00
20,146,901NHB34,N6,19,19,100.00
20,147,905LTF27,NF,10,10,100.00
20,148,905PEL26,N1,50,50,100.00
20,149,910CAGL25,N7,1,1,100.00
20,150,910TCAP28,NA,370,370,100.00
20,151,91D300125,TB,800,800,100.00
20,152,921ISFL25,N0,120,120,100.00
20,153,925SCL29A,ZM,116,108,93.10
20,154,92GS2030,GS,6728,5828,86.62
20,155,930SFL28,YP,10,10,100.00
20,156,932AEL27,N3,50,50,100.00
20,157,935LTF29,N5,280,280,100.00
20,158,935MOFSL29,N5,25,25,100.00
20,159,93MOFSL34,N6,105,105,100.00
20,160,93SCL24,ZP,1,1,100.00
20,161,93SCL24A,ZN,200,200,100.00
20,162,943ECL28,NJ,60,60,100.00
20,163,945IFSL25,N4,5,5,100.00
20,164,948SCL26A,NN,101,101,100.00
20,165,948SCL26I,AX,50,50,100.00
20,166,948SCL27D,N1,10,10,100.00
20,167,94IFCI25,NL,54,54,100.00
20,168,94SFL28,YL,100,100,100.00
20,169,950SCL23A,AP,20,10,50.00
20,170,955ICCL25A,NH,34,34,100.00
20,171,956AEL29,N6,2260,1860,82.30
20,172,957IIFLS27,NA,50,50,100.00
