Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29052025,1501044437,0002726
Trade Date <29-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL27,YW,10,10,100.00
20,2,1015ECL29,NR,736,691,93.89
20,3,1015SCL28B,AZ,11,11,100.00
20,4,1015SCL29T,N1,549,549,100.00
20,5,1018GS2026,GS,53257,48040,90.20
20,6,1025NFL25,N5,1,1,100.00
20,7,1025SCL34B,N1,48,48,100.00
20,8,1025UCL26A,N1,9,9,100.00
20,9,1035UCL26,NA,1184,1179,99.58
20,10,1050ISFL28,N5,2,1,50.00
20,11,1050UCL25,N7,50,50,100.00
20,12,1050UCL28,NH,219,219,100.00
20,13,105IIFL29,N7,1,1,100.00
20,14,105UCL2026,NB,6,3,50.00
20,15,1065NFL27,NC,209,209,100.00
20,16,1075SCL34,ZR,1,1,100.00
20,17,10CAGL27,N5,169,169,100.00
20,18,10IIFL28,N4,270,270,100.00
20,19,10IIFL28A,NE,4,4,100.00
20,20,10IIFL29,N6,385,385,100.00
20,21,10NFL25,N9,5,5,100.00
20,22,10UCL26,ND,30,30,100.00
20,23,12VCCL29B,N0,4,4,100.00
20,24,182D021025,TB,200,100,50.00
20,25,182D311025,TB,100,100,100.00
20,26,20MICRONS,EQ,68709,36144,52.60
20,27,21STCENMGM,EQ,3973,2940,74.00
20,28,360ONE,EQ,319865,200809,62.78
20,29,364D050226,TB,100,100,100.00
20,30,364D110925,TB,100,100,100.00
20,31,364D310725,TB,200,200,100.00
20,32,3IINFOLTD,EQ,347180,174271,50.20
20,33,3MINDIA,EQ,5490,2992,54.50
20,34,3PLAND,EQ,65566,38472,58.68
20,35,563GS2026,GS,1,1,100.00
20,36,574GS2026,GS,1,1,100.00
20,37,5PAISA,EQ,37459,13085,34.93
20,38,633GS2035,GS,400,400,100.00
20,39,63MOONS,EQ,81678,40407,49.47
20,40,664GS2027,GS,100,100,100.00
20,41,667GS2050,GS,7,3,42.86
20,42,675GS2029,GS,545,100,18.35
20,43,676GS2061,GS,71802,71802,100.00
20,44,679GS2031,GS,100,100,100.00
20,45,679GS2034A,GS,100,100,100.00
20,46,68GS2060,GS,6501,6501,100.00
20,47,690GS2065,GS,1,1,100.00
20,48,692GS2039,GS,1194,1194,100.00
20,49,695GS2061,GS,6,3,50.00
20,50,698GR2054,GS,200,200,100.00
20,51,699GS2026,GS,1,1,100.00
20,52,699GS2051,GS,199,199,100.00
20,53,704GS2029,GS,100,100,100.00
20,54,706GS2028,GS,250,150,60.00
20,55,706GS2046,GS,51,51,100.00
20,56,709GS2054,GS,425,425,100.00
20,57,709GS2074,GS,1380,1380,100.00
20,58,710GS2029,GS,1110,1005,90.54
20,59,714NHAI26,N7,1000,1000,100.00
