Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03062025,2499801901,0002756
Trade Date <03-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,1053,1014,96.30
20,2,1003ISFL28,N4,576,576,100.00
20,3,1003SCL30A,NV,1,1,100.00
20,4,1015ECL29,NR,238,228,95.80
20,5,1015UCL26,N1,1,1,100.00
20,6,1018GS2026,GS,500,500,100.00
20,7,1025UCL26A,N1,1,1,100.00
20,8,1035UCL26,NA,170,167,98.24
20,9,1040NFL26,NA,100,100,100.00
20,10,1050ISFL28,N5,170,170,100.00
20,11,1050SCL31,ZP,1,1,100.00
20,12,1050UCL28,NH,193,193,100.00
20,13,105IIFL29,N7,320,220,68.75
20,14,1060ECL29,NS,160,160,100.00
20,15,1065NFL27,NC,20,20,100.00
20,16,1075NFL25,N6,14,14,100.00
20,17,1075SCL34,ZR,19,19,100.00
20,18,1075UCL25,N9,13,13,100.00
20,19,10CAGL27,N5,30,30,100.00
20,20,10IIFL28,N4,451,351,77.83
20,21,10IIFL28A,NE,125,125,100.00
20,22,10IIFL29,N6,45,45,100.00
20,23,10IIFLSF27,NB,10,10,100.00
20,24,10ISFL26,N3,50,50,100.00
20,25,10NFL25,N9,8,8,100.00
20,26,10UCL26,ND,6,6,100.00
20,27,1102NFL26,N8,100,100,100.00
20,28,12VCCL29B,N0,9,8,88.89
20,29,182D021025,TB,200,200,100.00
20,30,182D061125,TB,100,100,100.00
20,31,182D070825,TB,200,100,50.00
20,32,182D101025,TB,4300,4300,100.00
20,33,182D120625,TB,400,200,50.00
20,34,182D170725,TB,600,600,100.00
20,35,182D231025,TB,35000,25000,71.43
20,36,20MICRONS,EQ,223151,98248,44.03
20,37,21STCENMGM,EQ,12538,11570,92.28
20,38,360ONE,EQ,473711,282677,59.67
20,39,364D031025,TB,1500,1500,100.00
20,40,364D041225,TB,900,900,100.00
20,41,364D050226,TB,100,100,100.00
20,42,364D050326,TB,100,100,100.00
20,43,364D070526,TB,100,100,100.00
20,44,364D070825,TB,600,400,66.67
20,45,364D080126,TB,100,100,100.00
20,46,364D111225,TB,800,800,100.00
20,47,364D120226,TB,100,100,100.00
20,48,364D120326,TB,1000,1000,100.00
20,49,364D131125,TB,3000,3000,100.00
20,50,364D150825,TB,800,800,100.00
20,51,364D240426,TB,2300,2200,95.65
20,52,364D261225,TB,100,100,100.00
20,53,3IINFOLTD,EQ,311162,164520,52.87
20,54,3MINDIA,EQ,5250,3050,58.10
20,55,3PLAND,EQ,55954,44862,80.18
20,56,574GS2026,GS,13,7,53.85
20,57,5PAISA,EQ,39574,18167,45.91
20,58,610GS2031,GS,1,1,100.00
20,59,619GS2034,GS,4327,4327,100.00
20,60,633GS2035,GS,600,500,83.33
20,61,63MOONS,EQ,213385,79894,37.44
20,62,664GS2027,GS,300,300,100.00
20,63,664GS2035,GS,3,3,100.00
20,64,667GS2035,GS,32,32,100.00
20,65,675GS2029,GS,101,101,100.00
20,66,676GS2061,GS,21307,21297,99.95
20,67,679GS2031,GS,9200,9200,100.00
20,68,679GS2034A,GS,100,100,100.00
20,69,68GS2060,GS,2,2,100.00
20,70,695GS2061,GS,302,235,77.81
20,71,698GR2054,GS,200,200,100.00
20,72,699GS2026,GS,1097,1097,100.00
20,73,699GS2051,GS,1505,1505,100.00
20,74,702GS2027,GS,10891,10891,100.00
20,75,702GS2031,GS,5500,5500,100.00
20,76,704GS2029,GS,120,100,83.33
20,77,706GS2028,GS,2300,2300,100.00
20,78,706GS2046,GS,4997,4997,100.00
20,79,707IRFC25,NF,152,151,99.34
20,80,709GS2054,GS,1900,1395,73.42
20,81,709GS2074,GS,611,611,100.00
20,82,710GS2029,GS,1,1,100.00
20,83,717GS2030,GS,700,700,100.00
20,84,718GS2033,GS,4600,4600,100.00
20,85,718GS2037,GS,175026,175021,100.00
20,86,719GS2060,GS,199,199,100.00
20,87,71GS2034,GS,100,100,100.00
20,88,723GS2039,GS,100,100,100.00
20,89,725GS2063,GS,31741,31741,100.00
20,90,726GS2029,GS,20,10,50.00
20,91,726GS2032,GS,82805,81699,98.66
20,92,727GS2026,GS,2,0,0.00
20,93,732GS2030,GS,3900,3900,100.00
20,94,732IRFC25,NI,211,211,100.00
20,95,733GS2026,GS,7657,7657,100.00
20,96,734GS2064,GS,99321,99321,100.00
20,97,735NABAR31,N1,1,1,100.00
20,98,736NTPC25D,NB,33,31,93.94
20,99,737GS2028,GS,448,349,77.90
20,100,737NTPC35C,NA,80,80,100.00
20,101,738GS2027,GS,158751,158751,100.00
20,102,739NHAI26,N8,21,21,100.00
20,103,739NHAI31A,ND,40,40,100.00
20,104,73GS2053,GS,10000,10000,100.00
20,105,741GS2036,GS,6474,6474,100.00
20,106,743REC35,NH,143,143,100.00
20,107,746GS2073,GS,3930,3930,100.00
20,108,750IRFC35,NK,142,117,82.39
20,109,751HUDCO28,N5,10,5,50.00
20,110,753IRFC30,NJ,1,1,100.00
20,111,753NTPC30E,NC,207,157,75.85
20,112,754GS2036,GS,507473,502635,99.05
20,113,764HUDCO31,N8,1,1,100.00
20,114,764NABAR31,N2,126,74,58.73
20,115,768KA37,SG,100,100,100.00
20,116,769HUDCO31,N9,200,200,100.00
20,117,769NHAI31,NE,44,44,100.00
20,118,76NHAI31,NA,1,1,100.00
20,119,771KA36,SG,200,200,100.00
20,120,772GS2049,GS,18,12,66.67
20,121,772GS2055,GS,7,5,71.43
20,122,775UP34,SG,100,100,100.00
20,123,785AP37,SG,100,100,100.00
20,124,78ABCL33,N1,100,100,100.00
20,125,795GS2032,GS,6000,6000,100.00
20,126,797IGT31,NL,282,282,100.00
20,127,79IGT28,NF,120,120,100.00
20,128,79NHIT35,N1,1063,996,93.70
20,129,79NHIT40,N2,288,288,100.00
20,130,79NHIT47,N3,350,282,80.57
20,131,81ABCL33,N4,10,10,100.00
20,132,81TCHF28,N8,460,250,54.35
20,133,824GS2027,GS,100,100,100.00
20,134,82HUDCO27,N2,1303,1062,81.50
20,135,82IGT31,NJ,1207,1207,100.00
20,136,830NHAI27,N2,605,505,83.47
20,137,830PFCL27,N5,20,15,75.00
20,138,835IFL25,NV,108,108,100.00
20,139,83GS2040,GS,809,809,100.00
20,140,840CIFCL28,N4,110,110,100.00
20,141,842IIFL26,NL,691,691,100.00
20,142,843IHFL29,NC,218,218,100.00
20,143,847SCL25,Z2,150,150,100.00
20,144,84TCHF28,NA,91,91,100.00
20,145,850NHAI29,N5,17,17,100.00
20,146,865IFL28,NZ,200,200,100.00
20,147,865IIFL28,NS,2655,2495,93.97
20,148,865IRFC29,NA,811,511,63.01
20,149,865LTF26,NN,2,2,100.00
20,150,865SCL26,N8,10,10,100.00
20,151,866NTPC33,N3,5100,5000,98.04
20,152,871REC28,N9,815,613,75.21
20,153,872MMFSL26,N1,2,2,100.00
20,154,875IIFL26A,NQ,572,572,100.00
20,155,875NHAI29,N6,483,477,98.76
20,156,876HUDCO28,ND,1320,920,69.70
20,157,880IREDA29,N5,50,50,100.00
20,158,888ERFL28,N5,25,25,100.00
20,159,888IRFC29,NE,2113,966,45.72
20,160,888REC29,NF,963,963,100.00
20,161,889SCL26,NS,5,5,100.00
20,162,891NTPC33,N6,22,22,100.00
20,163,893NHB29,N6,22,22,100.00
20,164,898LTF29,N7,11,11,100.00
20,165,901HUDCO34,NE,75,75,100.00
20,166,901NHB34,N6,680,283,41.62
20,167,905LTF27,NF,30,30,100.00
20,168,905SC24B,Z9,60,60,100.00
20,169,91D010825,TB,100,100,100.00
20,170,91D070825,TB,2200,2200,100.00
20,171,91D110725,TB,1600,1600,100.00
20,172,91D140825,TB,20000,20000,100.00
20,173,91D190625,TB,4100,4100,100.00
20,174,91D280825,TB,300,300,100.00
20,175,91MOFSL27,N2,3614,3044,84.23
20,176,925AEL26,N1,1,1,100.00
20,177,925SCL25C,AR,52,52,100.00
20,178,925SCL26F,N1,100,100,100.00
20,179,925SCL28C,BS,11,11,100.00
20,180,92GS2030,GS,14100,14100,100.00
20,181,930APMD27,N0,4,4,100.00
20,182,930APMD31,N0,1,1,100.00
20,183,930APMD32,N0,1,1,100.00
20,184,930APMD35,N0,1,1,100.00
20,185,935IIFL28,NZ,1,1,100.00
20,186,93MOFSL34,N6,99,98,98.99
20,187,943ECL28,NJ,130,120,92.31
20,188,948SCL26A,NN,26,26,100.00
20,189,948SCL26D,AI,8,8,100.00
20,190,955SCL27,Z5,303,303,100.00
20,191,956AEL29,N6,200,200,100.00
20,192,957ICCL25,YW,273,273,100.00
20,193,960CAGL25,N3,66,66,100.00
20,194,965AEL27,N4,2666,2666,100.00
20,195,965SCL26F,N1,10,10,100.00
20,196,965SCL27,N1,16,12,75.00
20,197,966SFIL25A,NI,69,69,100.00
20,198,96IIFL28,N5,3575,2567,71.80
20,199,96IIFL28A,NF,1090,1039,95.32
20,200,97MOFSL34,N7,45,45,100.00
20,201,97SFL26,Z9,50,50,100.00
20,202,985ECL28,NK,281,281,100.00
20,203,985SFIL28,NO,11,11,100.00
20,204,990SCL26A,NL,100,100,100.00
20,205,9IIFL28,Y0,10,10,100.00
20,206,9MMFSML,N2,1195,1021,85.44
20,207,9PEL25,N0,50,50,100.00
20,208,9SCL26BA,NA,80,80,100.00
20,209,AAATECH,EQ,39677,23389,58.95
20,210,AADHARHFC,EQ,151864,72716,47.88
20,211,AAKASH,EQ,189331,145788,77.00
20,212,AARON,EQ,11156,5002,44.84
20,213,AARTECH,EQ,20346,13834,67.99
20,214,AARTIDRUGS,EQ,381717,169128,44.31
20,215,AARTIIND,EQ,810870,276097,34.05
20,216,AARTIPHARM,EQ,203660,81031,39.79
20,217,AARVI,EQ,10859,5496,50.61
20,218,AATMAJ,SM,6000,4000,66.67
20,219,AAVAS,EQ,50981,27029,53.02
20,220,ABAN,EQ,43445,26650,61.34
20,221,ABB,EQ,197089,88368,44.84
20,222,ABBOTINDIA,EQ,11464,5873,51.23
20,223,ABCAPITAL,EQ,5124464,2084483,40.68
20,224,ABCOTS,SM,750,250,33.33
20,225,ABDL,EQ,196415,143336,72.98
20,226,ABFRL,EQ,3451636,1690714,48.98
20,227,ABGSEC,EQ,1291,1150,89.08
20,228,ABHAPOWER,ST,3200,3200,100.00
20,229,ABMINTLLTD,EQ,169,88,52.07
