Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22112021,1154336704,0001969
Trade Date <22-NOV-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,4,4,100.00
20,2,20MICRONS,EQ,116098,82148,70.76
20,3,21STCENMGM,EQ,64515,47341,73.38
20,4,3IINFOLTD,EQ,140751,140751,100.00
20,5,3MINDIA,EQ,2224,1094,49.19
20,6,3PLAND,EQ,8573,4339,50.61
20,7,579GS2030,GS,301,301,100.00
20,8,5PAISA,EQ,21429,14146,66.01
20,9,618GS2024,GS,500,500,100.00
20,10,63MOONS,EQ,236496,137985,58.35
20,11,667GS2035,GS,800,800,100.00
20,12,667GS2050,GS,3100,3000,96.77
20,13,676GS2061,GS,400,400,100.00
20,14,719GS2060,GS,700,700,100.00
20,15,757GS2033,GS,1300,1300,100.00
20,16,772GS2049,GS,10,10,100.00
20,17,832GS2032,GS,1,1,100.00
20,18,AAATECH,SM,6000,6000,100.00
20,19,AAKASH,EQ,83113,27836,33.49
20,20,AAREYDRUGS,EQ,41608,26405,63.46
20,21,AARON,EQ,11122,3517,31.62
20,22,AARTIDRUGS,EQ,256887,108801,42.35
20,23,AARTIIND,EQ,1914206,739084,38.61
20,24,AARTISURF,EQ,28634,15129,52.84
20,25,AARVEEDEN,EQ,20994,15936,75.91
20,26,AARVI,EQ,8686,6425,73.97
20,27,AAVAS,EQ,40407,22443,55.54
20,28,ABB,EQ,240928,142331,59.08
20,29,ABBOTINDIA,EQ,10912,5757,52.76
20,30,ABCAPITAL,EQ,2059731,826451,40.12
20,31,ABFRL,EQ,8049409,5313203,66.01
20,32,ABMINTLLTD,EQ,1041,641,61.58
20,33,ABSLAMC,EQ,341218,200385,58.73
20,34,ABSLBANETF,EQ,1232,1207,97.97
20,35,ABSLNN50ET,EQ,1936,1900,98.14
20,36,ACC,EQ,244687,80464,32.88
20,37,ACCELYA,EQ,36966,20746,56.12
20,38,ACCURACY,EQ,79525,54325,68.31
20,39,ACE,EQ,998023,431424,43.23
20,40,ACEINTEG,SM,4500,4500,100.00
20,41,ACRYSIL,EQ,106247,60682,57.11
20,42,ADANIENT,EQ,2552170,823475,32.27
20,43,ADANIGREEN,EQ,2725159,1582396,58.07
20,44,ADANIPORTS,EQ,3557560,972169,27.33
20,45,ADANIPOWER,EQ,3723327,2213416,59.45
20,46,ADFFOODS,EQ,17348,8750,50.44
