Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10112021,935558337,0001930
Trade Date <10-NOV-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,152050,110856,72.91
20,2,21STCENMGM,EQ,133004,96923,72.87
20,3,3IINFOLTD,EQ,370651,370651,100.00
20,4,3MINDIA,EQ,1133,622,54.90
20,5,3PLAND,EQ,6769,6198,91.56
20,6,579GS2030,GS,181,181,100.00
20,7,5PAISA,EQ,14295,7161,50.09
20,8,619GS2034,GS,3,3,100.00
20,9,622GS2035,GS,50,50,100.00
20,10,63MOONS,EQ,65391,29368,44.91
20,11,667GS2050,GS,724,724,100.00
20,12,676GS2061,GS,685,685,100.00
20,13,68GS2060,GS,1,1,100.00
20,14,716GS2050,GS,91,91,100.00
20,15,719GS2060,GS,1,1,100.00
20,16,763GS2059,GS,100,100,100.00
20,17,772GS2055,GS,1450,1450,100.00
20,18,A2ZINFRA,EQ,6737190,2927406,43.45
20,19,AAKASH,EQ,102402,56418,55.09
20,20,AAREYDRUGS,EQ,65236,40257,61.71
20,21,AARON,EQ,2140,1088,50.84
20,22,AARTIDRUGS,EQ,106996,52594,49.16
20,23,AARTIIND,EQ,649338,180512,27.80
20,24,AARTISURF,EQ,12633,4655,36.85
20,25,AARVEEDEN,EQ,20166,18678,92.62
20,26,AARVI,EQ,18605,11697,62.87
20,27,AAVAS,EQ,10835,6330,58.42
20,28,ABB,EQ,207186,84844,40.95
20,29,ABBOTINDIA,EQ,5187,2232,43.03
20,30,ABCAPITAL,EQ,3706303,1291605,34.85
20,31,ABFRL,EQ,7254278,2112396,29.12
20,32,ABMINTLLTD,EQ,7015,2413,34.40
20,33,ABSLAMC,EQ,345759,247394,71.55
20,34,ABSLBANETF,EQ,188,156,82.98
20,35,ABSLNN50ET,EQ,94,79,84.04
20,36,ACC,EQ,414868,206724,49.83
20,37,ACCELYA,EQ,23587,12895,54.67
20,38,ACCURACY,EQ,49480,30103,60.84
20,39,ACE,EQ,747428,221094,29.58
20,40,ACRYSIL,EQ,291389,131173,45.02
20,41,ADANIENT,EQ,3728328,588206,15.78
20,42,ADANIGREEN,EQ,1819508,1005510,55.26
20,43,ADANIPORTS,EQ,2751881,602082,21.88
20,44,ADANIPOWER,EQ,7831137,4122426,52.64
20,45,ADFFOODS,EQ,4765,2724,57.17
20,46,ADORWELD,EQ,157449,67733,43.02
20,47,ADROITINFO,EQ,28374,23392,82.44
20,48,ADSL,EQ,1841493,643280,34.93
