Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09102025,1648027964,0003012
Trade Date <09-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,469,469,100.00
20,2,1003IIFL29,NC,1000,1000,100.00
20,3,1003ISFL28,N4,153,153,100.00
20,4,1003SCL30A,NV,10,10,100.00
20,5,1003SFIL28,NX,25,25,100.00
20,6,1015UCL27,NF,22,22,100.00
20,7,1018GS2026,GS,1042,1020,97.89
20,8,1025SCL34A,ZT,91,91,100.00
20,9,1035UCL26,NA,1,1,100.00
20,10,1040NFL26,NA,195,195,100.00
20,11,1050NFL26,N7,500,500,100.00
20,12,1050UCL28,NH,10,10,100.00
20,13,105UCL2026,NB,14,14,100.00
20,14,1060ECL29,NS,116,116,100.00
20,15,1065NFL27,NC,435,435,100.00
20,16,1075SCL33,YK,1,1,100.00
20,17,10IIFL28,N4,309,309,100.00
20,18,10IIFL28A,NE,141,141,100.00
20,19,10IIFLSF27,NB,72,72,100.00
20,20,10NIDO26,N6,44,44,100.00
20,21,113ESFB31,N0,100,100,100.00
20,22,12AFIL27,N0,1,1,100.00
20,23,12VCCL29B,N0,2,2,100.00
20,24,182D080126,TB,200,100,50.00
20,25,182D131125,TB,100,100,100.00
20,26,182D190326,TB,1800,1800,100.00
20,27,182D220126,TB,500,500,100.00
20,28,182D260326,TB,3000,3000,100.00
20,29,20MICRONS,EQ,95346,56274,59.02
20,30,21STCENMGM,EQ,1853,1646,88.83
20,31,360ONE,EQ,283733,96221,33.91
20,32,364D030926,TB,100,100,100.00
20,33,364D090726,TB,200,100,50.00
20,34,364D150126,TB,100,100,100.00
20,35,364D161025,TB,22500,22500,100.00
20,36,3IINFOLTD,EQ,500113,342009,68.39
20,37,3MINDIA,EQ,1835,1054,57.44
20,38,3PLAND,EQ,3689,3523,95.50
20,39,515GS2025,GS,48,48,100.00
20,40,563GS2026,GS,6,6,100.00
20,41,574GS2026,GS,100,2,2.00
20,42,591GS2028,GS,1000,1000,100.00
20,43,5PAISA,EQ,24767,14941,60.33
20,44,601GS2030,GS,300,200,66.67
20,45,63MOONS,EQ,54117,28365,52.41
20,46,648GS2035,GS,800,400,50.00
20,47,654GS2032,GS,100,100,100.00
20,48,664GS2035,GS,3,3,100.00
20,49,667GS2035,GS,6967,3487,50.05
20,50,667GS2050,GS,20200,20200,100.00
20,51,668GS2040,GS,500,500,100.00
20,52,675GS2029,GS,1,1,100.00
20,53,676GS2061,GS,12872,12872,100.00
20,54,679GS2031,GS,101,101,100.00
20,55,679GS2034,GS,1000,1000,100.00
20,56,679GS2034A,GS,100,100,100.00
20,57,68GS2060,GS,104,104,100.00
20,58,690GS2065,GS,24061,22882,95.10
20,59,692GS2039,GS,17009,17000,99.95
20,60,695GS2061,GS,150,150,100.00
20,61,697GR2034,GS,100,100,100.00
20,62,698GR2054,GS,100,100,100.00
20,63,699GS2026,GS,4701,4701,100.00
20,64,702GS2027,GS,1293,1293,100.00
20,65,704GS2029,GS,5100,5100,100.00
20,66,704IRFC28,N6,1,1,100.00
20,67,706GS2028,GS,16503,16503,100.00
20,68,709GS2054,GS,86401,86271,99.85
20,69,709GS2074,GS,29237,29237,100.00
20,70,713MH37,SG,800,800,100.00
20,71,716GS2050,GS,1615,1615,100.00
20,72,717GS2028,GS,1,1,100.00
20,73,718GS2033,GS,2533,2533,100.00
20,74,718GS2037,GS,3873,2000,51.64
20,75,71GS2034,GS,110,110,100.00
20,76,725GS2063,GS,46775,46774,100.00
20,77,726GS2032,GS,13396,13396,100.00
20,78,726GS2033,GS,3050,3050,100.00
20,79,728IRFC30,NG,276,276,100.00
20,80,729IRFC26,NN,1,1,100.00
20,81,729NHAI26,NC,4,4,100.00
20,82,732GS2030,GS,300,300,100.00
20,83,733GS2026,GS,502,501,99.80
20,84,734GS2064,GS,5110,5110,100.00
20,85,734IRFC28,N4,200,200,100.00
20,86,736GS2052,GS,9103,9001,98.88
20,87,737GS2028,GS,1164,1164,100.00
20,88,738GS2027,GS,43400,43400,100.00
20,89,73GS2053,GS,8900,8800,98.88
20,90,741GS2036,GS,21100,21100,100.00
20,91,744AP33,SG,100,100,100.00
20,92,746GS2073,GS,7408,6408,86.50
20,93,74GS2062,GS,11311,11301,99.91
