Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10092025,1589893381,0002916
Trade Date <10-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,200,200,100.00
20,2,0SCL26,YR,10,10,100.00
20,3,1003ISFL28,N4,9,9,100.00
20,4,1003SCL30A,NV,17,17,100.00
20,5,1015ECL29,NR,3183,3183,100.00
20,6,1018GS2026,GS,104,104,100.00
20,7,1025IIFL30,Y3,400,350,87.50
20,8,1025SCL34,Z8,14,14,100.00
20,9,1025UCL26A,N1,1,1,100.00
20,10,1030SFIL28,NM,10,10,100.00
20,11,1035UCL26,NA,121,121,100.00
20,12,1040UCL27B,N1,105,105,100.00
20,13,1050ISFL28,N5,13,13,100.00
20,14,1050UCL25,N7,177,177,100.00
20,15,1050UCL28,NH,310,210,67.74
20,16,1065NFL27,NC,40,40,100.00
20,17,10IIFL28,N4,468,396,84.62
20,18,10IIFL28A,NE,2178,1700,78.05
20,19,10IIFL29,N6,232,232,100.00
20,20,10NIDO26,N6,76,76,100.00
20,21,10SCL30A,BV,66,49,74.24
20,22,1119NFL27,ND,100,100,100.00
20,23,113ESFB31,N0,1,1,100.00
20,24,182D050326,TB,100,100,100.00
20,25,182D111225,TB,100,100,100.00
20,26,182D180925,TB,100,100,100.00
20,27,182D231025,TB,100,100,100.00
20,28,182D311025,TB,1200,1200,100.00
20,29,20MICRONS,EQ,106283,56601,53.25
20,30,21STCENMGM,EQ,8462,8012,94.68
20,31,360ONE,EQ,1184367,678641,57.30
20,32,364D030926,TB,100,100,100.00
20,33,364D070526,TB,100,100,100.00
20,34,364D280526,TB,8100,8000,98.77
20,35,3IINFOLTD,EQ,1225934,652571,53.23
20,36,3MINDIA,EQ,4067,2112,51.93
20,37,3PLAND,EQ,2682,1911,71.25
20,38,5PAISA,EQ,12566,5968,47.49
20,39,610GS2031,GS,15,15,100.00
20,40,628GS2032,GS,250,250,100.00
20,41,633GS2035,GS,300,300,100.00
20,42,63MOONS,EQ,160304,68365,42.65
20,43,664GS2027,GS,100,100,100.00
20,44,668GS2040,GS,200,200,100.00
20,45,675GS2029,GS,2,2,100.00
20,46,676GS2061,GS,20567,20567,100.00
20,47,679GS2034,GS,6748,6748,100.00
20,48,690GS2065,GS,16320,16320,100.00
20,49,692GS2039,GS,932,832,89.27
20,50,695GS2061,GS,1300,1300,100.00
20,51,698GR2054,GS,676,673,99.56
20,52,699GS2026,GS,15,15,100.00
20,53,702GS2027,GS,900,900,100.00
20,54,702GS2031,GS,727,727,100.00
20,55,704IRFC28,N6,10,10,100.00
20,56,706GS2028,GS,2000,2000,100.00
20,57,709GS2054,GS,13246,13246,100.00
20,58,709GS2074,GS,208068,207968,99.95
20,59,710GS2029,GS,5926,5926,100.00
20,60,711NTPC25A,N8,444,444,100.00
20,61,717GS2030,GS,14500,14500,100.00
20,62,718GS2037,GS,101329,101329,100.00
20,63,719GS2060,GS,44,44,100.00
20,64,724GS2055,GS,197,197,100.00
20,65,725GS2063,GS,29169,29168,100.00
20,66,726GS2032,GS,5000,5000,100.00
20,67,729IRFC26,NN,16,16,100.00
20,68,732GS2030,GS,100,100,100.00
20,69,732IRFC25,NI,791,791,100.00
20,70,733GS2026,GS,110,110,100.00
20,71,734GS2064,GS,2020,2020,100.00
20,72,736NTPC25D,NB,158,158,100.00
20,73,736PFCL28,N2,1000,1000,100.00
20,74,737GS2028,GS,901,901,100.00
20,75,738GS2027,GS,44134,43324,98.16
20,76,738REC27TF,N2,3000,3000,100.00
20,77,739NHAI26,N8,1011,1011,100.00
20,78,739NHAI31A,ND,51,51,100.00
20,79,73GS2053,GS,3501,2501,71.44
20,80,741GS2036,GS,33520,33520,100.00
20,81,743REC35,NH,10,10,100.00
20,82,746GS2073,GS,212550,212550,100.00
20,83,74GS2062,GS,1854,1854,100.00
20,84,750IRFC35,NK,791,791,100.00
20,85,751HUDCO28,N5,10,10,100.00
20,86,753IRFC30,NJ,200,200,100.00
20,87,754GS2036,GS,972666,926857,95.29
20,88,757GS2033,GS,2001,2000,99.95
20,89,75GS2034,GS,1,1,100.00
20,90,760PFCL35,N3,278,278,100.00
20,91,764HUDCO31,N8,43,43,100.00
20,92,764IRFC31,NO,864,755,87.38
20,93,764NABAR31,N2,1973,1706,86.47
20,94,769NHAI31,NE,398,398,100.00
20,95,76NHAI31,NA,1186,1186,100.00
20,96,772GS2049,GS,874,823,94.16
20,97,777PN33,SG,100,100,100.00
20,98,78ABCL33,N1,918,566,61.66
20,99,797IGT31,NL,1050,1050,100.00
20,100,79NHIT35,N1,950,950,100.00
20,101,79NHIT47,N3,1194,845,70.77
20,102,812REC27,NI,100,100,100.00
20,103,81TCHF28,N8,9,9,100.00
20,104,824GS2027,GS,1574,1574,100.00
20,105,826GS2027,GS,104,104,100.00
20,106,828GS2027,GS,24,24,100.00
20,107,828GS2032,GS,2,2,100.00
20,108,82GS2025,GS,19,19,100.00
20,109,82HUDCO27,N2,105,105,100.00
20,110,830NHAI27,N2,356,346,97.19
20,111,830PFCL27,N5,1975,1975,100.00
20,112,832GS2032,GS,10,5,50.00
20,113,833GS2026,GS,1460,1460,100.00
20,114,835SCL23A,YH,20,10,50.00
20,115,842IIFL26,NL,34,34,100.00
20,116,843IHFL29,NC,302,302,100.00
20,117,847SCL25,Z2,17,17,100.00
20,118,862REC33,NA,3000,3000,100.00
20,119,865IFL28,NZ,334,334,100.00
20,120,865IIFL28,NS,1800,1800,100.00
20,121,865IRFC29,NA,989,639,64.61
20,122,865LTF26,NN,198,198,100.00
20,123,865SCL27,N4,15,15,100.00
20,124,865TCAPS27,N8,66,66,100.00
20,125,872MMFSL26,N1,20,20,100.00
20,126,873NTPC28,N5,120,120,100.00
20,127,875NHAI29,N6,373,205,54.96
20,128,875PCHFL26,N8,100,100,100.00
20,129,876HUDCO28,ND,371,319,85.98
20,130,879NHPC28,N5,25,25,100.00
20,131,880IREDA34,N6,2350,2000,85.11
20,132,888ERFL28,N5,50,50,100.00
20,133,888IRFC29,NE,23,22,95.65
20,134,888NHB29,N5,33,33,100.00
20,135,891NTPC33,N6,11,11,100.00
20,136,892NHPC33,N6,3005,3000,99.83
20,137,892PFCL33,N8,1788,1763,98.60
20,138,893NHB29,N6,1,1,100.00
20,139,894SCL25,Z3,2,2,100.00
20,140,895AEL27,N9,75,75,100.00
20,141,897GS2030,GS,30,15,50.00
20,142,898LTF29,N7,7,7,100.00
20,143,901HUDCO34,NE,1792,1586,88.50
20,144,901NHB34,N6,226,184,81.42
20,145,903SFL28,YI,435,335,77.01
20,146,910TCAP28,NA,108,49,45.37
20,147,915AEL28,NC,41,41,100.00
20,148,915SCL26,NE,300,300,100.00
20,149,915SCL27A,ZL,5,5,100.00
20,150,91D021025,TB,500,500,100.00
20,151,91D041225,TB,500,300,60.00
20,152,91D061125,TB,5200,5200,100.00
20,153,91D201125,TB,1900,1800,94.74
20,154,91D231025,TB,800,800,100.00
20,155,91SFL27,ZI,30,30,100.00
20,156,920IIFLS26,N8,702,702,100.00
20,157,925CAGL26,N9,300,300,100.00
20,158,925SCFL27,YA,110,60,54.55
20,159,925SCL2028,N8,10,10,100.00
20,160,925SCL26W,N1,29,15,51.72
20,161,925SCL27B,N1,20,20,100.00
20,162,92GS2030,GS,15101,13501,89.40
20,163,92SFIL28,ND,25,25,100.00
20,164,930AEL30,NF,4994,4671,93.53
20,165,930APMD28,N0,1,1,100.00
20,166,930APMD30,N0,50,50,100.00
20,167,930APMD31,N0,2,2,100.00
20,168,930APMD33,N0,1,1,100.00
20,169,930APMD34,N0,9,9,100.00
20,170,930APMD35,N0,8,8,100.00
20,171,931SFL26,Z5,1,1,100.00
20,172,935IIFL28,NZ,99,99,100.00
20,173,935LTF29,N5,296,283,95.61
20,174,935PEL33,N3,100,100,100.00
20,175,935TSI29,N0,5,5,100.00
20,176,935TSI32,N0,50,50,100.00
20,177,943ECL28,NJ,285,170,59.65
20,178,948SCL26I,AX,18,18,100.00
20,179,94SFL28,YL,1,1,100.00
20,180,957IIFLS27,NA,11,11,100.00
20,181,957NIDO26,N5,120,120,100.00
20,182,960CAGL25,N3,175,175,100.00
20,183,960ISFL25,N1,3,3,100.00
20,184,965AEL27,N4,3707,3121,84.19
20,185,965SCL25C,N0,52,52,100.00
20,186,96IIFL28,N5,1807,1454,80.46
20,187,96IIFL28A,NF,1091,1032,94.59
20,188,96SFIL24A,NB,4,4,100.00
20,189,970CAGL28,ND,103,101,98.06
20,190,97SFL28,YS,20,20,100.00
20,191,985ECL28,NK,64,64,100.00
20,192,990SCL27,YT,10,10,100.00
20,193,995SCL2035,NM,80,70,87.50
20,194,9AEL30,NE,598,424,70.90
20,195,9MMFSML,N2,432,432,100.00
20,196,9PCHFL31A,NA,23,23,100.00
20,197,9PEL25,N0,10,10,100.00
20,198,9SCL26BA,NA,170,170,100.00
20,199,9SCL27,N2,106,106,100.00
20,200,AAATECH,EQ,23442,10098,43.08
20,201,AADHARHFC,EQ,291837,171428,58.74
20,202,AAKAAR,SM,12800,11200,87.50
20,203,AARADHYA,SM,8400,8400,100.00
20,204,AARON,EQ,13988,7675,54.87
20,205,AARTECH,EQ,23175,16111,69.52
20,206,AARTIDRUGS,EQ,667772,181976,27.25
20,207,AARTIIND,EQ,638993,251456,39.35
20,208,AARTIPHARM,EQ,268455,127908,47.65
20,209,AARTISURF,EQ,4302,2883,67.02
20,210,AARTISURF,P1,1,1,100.00
20,211,AARVI,EQ,14841,9712,65.44
20,212,AATMAJ,SM,12000,10000,83.33
20,213,AAVAS,EQ,174692,130700,74.82
20,214,ABB,EQ,184147,109144,59.27
20,215,ABBOTINDIA,EQ,20209,13068,64.66
20,216,ABCAPITAL,EQ,3230278,1486676,46.02
20,217,ABCOTS,SM,25500,18750,73.53
20,218,ABDL,EQ,171485,80111,46.72
20,219,ABFRL,EQ,8689521,3493875,40.21
20,220,ABGSEC,EQ,29,14,48.28
20,221,ABHAPOWER,ST,12800,11200,87.50
20,222,ABINFRA,EQ,109927,63684,57.93
20,223,ABLBL,EQ,1074489,744056,69.25
20,224,ABREL,EQ,50447,24576,48.72
20,225,ABSLAMC,EQ,633819,386383,60.96
20,226,ABSLBANETF,EQ,1414526,1089207,77.00
20,227,ABSLLIQUID,EQ,1670,1605,96.11
20,228,ABSLNN50ET,EQ,7495,5644,75.30
20,229,ABSLPSE,EQ,74468,57410,77.09
20,230,ABSMARINE,SM,42500,28500,67.06
20,231,ACC,EQ,146805,94688,64.50
20,232,ACCELYA,EQ,8943,4853,54.27
20,233,ACCENTMIC,ST,10000,10000,100.00
20,234,ACCPL,SM,9600,8400,87.50
20,235,ACCURACY,EQ,88224,65354,74.08
20,236,ACE,EQ,606253,209776,34.60
20,237,ACEINTEG,EQ,88229,35643,40.40
20,238,ACI,EQ,173690,91470,52.66
20,239,ACLGATI,EQ,159812,88072,55.11
20,240,ACMESOLAR,EQ,1097234,450824,41.09
20,241,ACUTAAS,EQ,318344,203539,63.94
20,242,ADANIENSOL,EQ,1040743,411689,39.56
20,243,ADANIENT,EQ,390490,118861,30.44
20,244,ADANIGREEN,EQ,1995294,413395,20.72
20,245,ADANIPORTS,EQ,2553605,1413925,55.37
20,246,ADANIPOWER,EQ,6355659,2031890,31.97
20,247,ADFFOODS,EQ,333998,44672,13.37
20,248,ADL,EQ,1620,739,45.62
20,249,ADOR,EQ,5782,4197,72.59
20,250,ADROITINFO,EQ,42757,35781,83.68
20,251,ADSL,EQ,103479,49088,47.44
20,252,ADVANIHOTR,EQ,26700,17814,66.72
20,253,ADVENZYMES,EQ,161926,88516,54.66
20,254,AEGISLOG,EQ,160327,83831,52.29
20,255,AEGISVOPAK,EQ,713667,269269,37.73
20,256,AEL120924B,N8,50,50,100.00
20,257,AEL170725A,NG,300,300,100.00
20,258,AEROENTER,EQ,75746,43431,57.34
20,259,AEROFLEX,EQ,496543,173915,35.03
20,260,AERON,SM,9000,8000,88.89
20,261,AERONEU,EQ,86656,22080,25.48
20,262,AESTHETIK,ST,26000,26000,100.00
20,263,AETHER,EQ,142481,114384,80.28
