Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15092025,1630513303,0002959
Trade Date <15-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,275,202,73.45
20,2,1003IIFL29,NC,10,10,100.00
20,3,1003SCL30A,NV,25,25,100.00
20,4,1003SFIL28,NX,248,248,100.00
20,5,1015ECL29,NR,4037,3038,75.25
20,6,1015UCL27,NF,4,4,100.00
20,7,1018GS2026,GS,2086,2086,100.00
20,8,1025IIFL30,Y3,199,199,100.00
20,9,1025SCL34,Z8,70,70,100.00
20,10,1025SCL34A,ZT,8,8,100.00
20,11,1025UCL26A,N1,5,5,100.00
20,12,1030SFIL26,NJ,24,17,70.83
20,13,1039UCL26,NE,2,1,50.00
20,14,1040NFL26,NA,1120,1120,100.00
20,15,1050ISFL28,N5,400,400,100.00
20,16,1060ECL29,NS,30,30,100.00
20,17,1065NFL27,NC,30,30,100.00
20,18,1075NFL25,N6,31,31,100.00
20,19,10CAGL27,N5,63,63,100.00
20,20,10IIFL28,N4,125,125,100.00
20,21,10IIFL28A,NE,659,659,100.00
20,22,10IIFL29,N6,56,46,82.14
20,23,10ISFL26,N3,52,51,98.08
20,24,10NIDO26,N6,20,20,100.00
20,25,182D041225,TB,200,100,50.00
20,26,182D101025,TB,200,100,50.00
20,27,182D120326,TB,100,100,100.00
20,28,182D131125,TB,2100,1600,76.19
20,29,182D180925,TB,131800,130000,98.63
20,30,20MICRONS,EQ,137689,85706,62.25
20,31,21STCENMGM,EQ,9388,6022,64.15
20,32,360ONE,EQ,353507,194475,55.01
20,33,364D030926,TB,1000,1000,100.00
20,34,364D041225,TB,700,700,100.00
20,35,364D050226,TB,100,100,100.00
20,36,364D120226,TB,100,100,100.00
20,37,364D270226,TB,1000,1000,100.00
20,38,364D280826,TB,100,100,100.00
20,39,3IINFOLTD,EQ,245917,194744,79.19
20,40,3MINDIA,EQ,2503,1672,66.80
20,41,3PLAND,EQ,4124,2735,66.32
20,42,563GS2026,GS,34,22,64.71
20,43,574GS2026,GS,11,6,54.55
20,44,5PAISA,EQ,19657,11573,58.87
20,45,619GS2034,GS,5,5,100.00
20,46,633GS2035,GS,1700,1700,100.00
20,47,63MOONS,EQ,68394,38950,56.95
20,48,654GS2032,GS,2504,2504,100.00
20,49,667GS2050,GS,8,8,100.00
20,50,668GS2040,GS,1001,1001,100.00
20,51,676GS2061,GS,109903,109903,100.00
20,52,679GS2031,GS,47,47,100.00
