Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12092025,1611452736,0002930
Trade Date <12-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,16,16,100.00
20,2,1003SCL30A,NV,5,5,100.00
20,3,1003SCL31P,N1,4,2,50.00
20,4,1003SFIL28,NX,96,96,100.00
20,5,1015SCFL29,YY,10000,10000,100.00
20,6,1015UCL26,N1,25,25,100.00
20,7,1015UCL27,NF,25,16,64.00
20,8,1018GS2026,GS,635,635,100.00
20,9,1025IIFL30,Y3,446,301,67.49
20,10,1025NFL25,N5,76,71,93.42
20,11,1025SCL34,Z8,17,17,100.00
20,12,1025SCL35A,N1,53,53,100.00
20,13,1039UCL26,NE,11,11,100.00
20,14,1050IIFL29,ND,10,10,100.00
20,15,1050ISFL28,N5,1000,1000,100.00
20,16,10CAGL27,N5,10,10,100.00
20,17,10IIFL28,N4,622,622,100.00
20,18,10IIFL28A,NE,300,200,66.67
20,19,10IIFL29,N6,50,50,100.00
20,20,10ISFL26,N3,10,10,100.00
20,21,10UCL26,ND,10,10,100.00
20,22,1102NFL26,N8,1,1,100.00
20,23,12VCCL29A,N0,2,2,100.00
20,24,12VCCL29C,N0,1,1,100.00
20,25,182D010126,TB,400,400,100.00
20,26,182D050226,TB,400,400,100.00
20,27,182D181225,TB,200,200,100.00
20,28,182D231025,TB,4000,4000,100.00
20,29,182D311025,TB,100,100,100.00
20,30,20MICRONS,EQ,76601,42108,54.97
20,31,21STCENMGM,EQ,3051,2026,66.40
20,32,360ONE,EQ,343905,212854,61.89
20,33,364D041225,TB,1500,1500,100.00
20,34,364D100426,TB,100,100,100.00
20,35,364D160726,TB,600,600,100.00
20,36,364D250626,TB,100,100,100.00
20,37,3IINFOLTD,EQ,472391,340868,72.16
20,38,3MINDIA,EQ,2204,996,45.19
20,39,3PLAND,EQ,4793,3101,64.70
20,40,515GS2025,GS,121,70,57.85
20,41,563GS2026,GS,1,1,100.00
20,42,5PAISA,EQ,10147,4627,45.60
20,43,601GS2030,GS,348,348,100.00
20,44,628GS2032,GS,199,199,100.00
20,45,63MOONS,EQ,106881,52985,49.57
20,46,664GS2027,GS,200,200,100.00
20,47,667GS2035,GS,2,1,50.00
20,48,667GS2050,GS,1001,1001,100.00
20,49,668GS2040,GS,201,201,100.00
20,50,675GS2029,GS,501222,500012,99.76
20,51,676GS2061,GS,88126,88126,100.00
20,52,68GS2060,GS,201,201,100.00
20,53,690GS2065,GS,907,907,100.00
20,54,698GR2054,GS,3,3,100.00
20,55,699GS2026,GS,1500,1500,100.00
20,56,699GS2051,GS,1,1,100.00
20,57,702GS2027,GS,773,773,100.00
20,58,704GS2029,GS,2501898,2501898,100.00
20,59,706GS2028,GS,5500,5500,100.00
20,60,709GS2054,GS,256417,256417,100.00
20,61,709GS2074,GS,434283,434083,99.95
20,62,710GS2029,GS,797,797,100.00
20,63,716GS2050,GS,10500,10500,100.00
20,64,717GS2030,GS,5500,4865,88.45
20,65,718GS2037,GS,92000,92000,100.00
20,66,719HUDCO28,N7,60,55,91.67
20,67,723GS2039,GS,1,1,100.00
20,68,724GS2055,GS,8377,8377,100.00
20,69,725GS2063,GS,140038,139662,99.73
20,70,726GS2032,GS,6235,6235,100.00
20,71,732GS2030,GS,100,100,100.00
20,72,733GS2026,GS,10700,9700,90.65
20,73,734GS2064,GS,38066,38066,100.00
20,74,736GS2052,GS,24129,16799,69.62
20,75,736NTPC25D,NB,101,101,100.00
20,76,736PFCL28,N2,600,600,100.00
20,77,737GS2028,GS,200,200,100.00
20,78,738GS2027,GS,70865,41951,59.20
20,79,739NHAI26,N8,40,40,100.00
20,80,73GS2053,GS,21531,21531,100.00
20,81,741GS2036,GS,7418,7318,98.65
20,82,746GS2073,GS,11025,10825,98.19
20,83,74GS2062,GS,17114,17114,100.00
20,84,750IRFC35,NK,209,207,99.04
20,85,751HUDCO28,N5,683,683,100.00
20,86,753IRFC30,NJ,1111,1111,100.00
20,87,754GS2036,GS,941858,940853,99.89
20,88,756TN54,SG,200,200,100.00
20,89,757GS2033,GS,1999,1999,100.00
20,90,760PFCL35,N3,7,7,100.00
20,91,762GJ28,SG,100,100,100.00
20,92,762NTPC35F,ND,1381,1084,78.49
20,93,764HUDCO31,N8,370,370,100.00
20,94,764NABAR31,N2,239,130,54.39
20,95,769HUDCO31,N9,666,510,76.58
20,96,769IGT28,NH,750,750,100.00
20,97,769NHAI31,NE,840,840,100.00
20,98,76IGT26,ND,10,10,100.00
20,99,76NHAI31,NA,2462,1615,65.60
20,100,76TS43,SG,100,100,100.00
