Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29092023,1089228090,0002163
Trade Date <29-SEP-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D070324,TB,300,300,100.00
20,2,182D071223,TB,5200,5200,100.00
20,3,182D180124,TB,300,300,100.00
20,4,182D291223,TB,100,100,100.00
20,5,21STCENMGM,EQ,2579,2219,86.04
20,6,360ONE,EQ,1145096,814849,71.16
20,7,364D021123,TB,400,400,100.00
20,8,364D050924,TB,4000,4000,100.00
20,9,364D051023,TB,100,100,100.00
20,10,364D071223,TB,1000,1000,100.00
20,11,364D080824,TB,500,500,100.00
20,12,364D110424,TB,10700,10700,100.00
20,13,364D121023,TB,200,200,100.00
20,14,364D160824,TB,3000,3000,100.00
20,15,364D191023,TB,4000,4000,100.00
20,16,3IINFOLTD,EQ,549672,224825,40.90
20,17,3MINDIA,EQ,7504,1504,20.04
20,18,3PLAND,EQ,30165,24187,80.18
20,19,574GS2026,GS,33,33,100.00
20,20,5PAISA,EQ,11870,6819,57.45
20,21,610GS2031,GS,101,100,99.01
20,22,618GS2024,GS,4,4,100.00
20,23,63MOONS,EQ,320679,118825,37.05
20,24,654GS2032,GS,16,16,100.00
20,25,664GS2035,GS,150,150,100.00
20,26,667GS2035,GS,23,13,56.52
20,27,667GS2050,GS,10976,10976,100.00
20,28,669GS2024,GS,5010,5010,100.00
20,29,699GS2051,GS,2,1,50.00
20,30,706GS2028,GS,5616,5616,100.00
20,31,710GS2029,GS,502,502,100.00
20,32,716GS2050,GS,3,2,66.67
20,33,717GS2030,GS,31965,31965,100.00
20,34,718GS2033,GS,2000,2000,100.00
20,35,719GS2060,GS,135,135,100.00
20,36,725GS2063,GS,6088,5188,85.22
20,37,726GS2032,GS,60075,59075,98.34
20,38,726GS2033,GS,3000,3000,100.00
20,39,736GS2052,GS,40000,40000,100.00
20,40,738GS2027,GS,233159,231393,99.24
20,41,73GS2053,GS,2800,1400,50.00
20,42,741GS2036,GS,153315,153315,100.00
20,43,74GS2062,GS,50,50,100.00
20,44,754GS2036,GS,535502,515361,96.24
20,45,772GS2025,GS,2,2,100.00
20,46,824GS2027,GS,450,450,100.00
20,47,897GS2030,GS,3640,3640,100.00
20,48,91D021123,TB,6000,6000,100.00
20,49,91D051023,TB,900,900,100.00
20,50,91D191023,TB,500,500,100.00
20,51,AAATECH,EQ,34621,23553,68.03
20,52,AARTIDRUGS,EQ,266181,104264,39.17
20,53,AARTIIND,EQ,715422,257352,35.97
20,54,AARTIPHARM,EQ,129514,75656,58.42
20,55,AARTIPP,E1,74,72,97.30
20,56,AARTISURF,EQ,7988,4388,54.93
20,57,AARVEEDEN,EQ,34540,11450,33.15
20,58,AARVI,EQ,3682,2212,60.08
20,59,AATMAJ,SM,74000,56000,75.68
20,60,AAVAS,EQ,83260,42620,51.19
20,61,ABAN,EQ,415436,165843,39.92
20,62,ABB,EQ,270878,159747,58.97
20,63,ABBOTINDIA,EQ,18207,6865,37.71
20,64,ABCAPITAL,EQ,3327190,1163695,34.98
20,65,ABCOTS,SM,12000,12000,100.00
20,66,ABFRL,EQ,1799373,894908,49.73
20,67,ABSLAMC,EQ,91406,48155,52.68
20,68,ABSLBANETF,EQ,1826362,1809911,99.10
