Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30062025,1666211576,0002725
Trade Date <30-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,411,411,100.00
20,2,1003ISFL28,N4,1410,1252,88.79
20,3,1015ECL29,NR,1117,1117,100.00
20,4,1018GS2026,GS,1000,1000,100.00
20,5,1025UCL26A,N1,14,14,100.00
20,6,1035UCL26,NA,24,24,100.00
20,7,1039UCL26,NE,18,18,100.00
20,8,1040NFL26,NA,1,1,100.00
20,9,1050IIFL29,ND,100,100,100.00
20,10,1050ISFL28,N5,101,101,100.00
20,11,1050UCL25,N7,349,349,100.00
20,12,1050UCL28,NH,250,250,100.00
20,13,1060ECL29,NS,10,10,100.00
20,14,1065NFL27,NC,6,6,100.00
20,15,1075NFL25,N6,15,15,100.00
20,16,1075UCL25,N9,16,16,100.00
20,17,10IIFL28,N4,63,63,100.00
20,18,10IIFL28A,NE,47,47,100.00
20,19,10IIFL29,N6,300,300,100.00
20,20,10NFL25,N9,2,2,100.00
20,21,1102NFL26,N8,501,501,100.00
20,22,182D030725,TB,1700,1700,100.00
20,23,182D061125,TB,200,100,50.00
20,24,182D180925,TB,100,100,100.00
20,25,182D181225,TB,2500,2500,100.00
20,26,182D231025,TB,700,700,100.00
20,27,182D250925,TB,900,500,55.56
20,28,20MICRONS,EQ,147501,81253,55.09
20,29,21STCENMGM,EQ,6347,6347,100.00
20,30,360ONE,EQ,2857456,2357276,82.50
20,31,364D030725,TB,102500,102500,100.00
20,32,364D031025,TB,4900,4900,100.00
20,33,364D050326,TB,1000,1000,100.00
20,34,364D070526,TB,200,100,50.00
20,35,364D070825,TB,500,500,100.00
20,36,364D110626,TB,200,200,100.00
20,37,364D120326,TB,2000,2000,100.00
20,38,364D150126,TB,20000,20000,100.00
20,39,364D180626,TB,1200,600,50.00
20,40,3IINFOLTD,EQ,552884,342293,61.91
20,41,3MINDIA,EQ,4282,2853,66.63
20,42,3PLAND,EQ,10160,5830,57.38
20,43,515GS2025,GS,340,135,39.71
20,44,574GS2026,GS,3000,3000,100.00
20,45,5PAISA,EQ,28709,14142,49.26
20,46,610GS2031,GS,965,960,99.48
20,47,619GS2034,GS,51,51,100.00
20,48,633GS2035,GS,900,500,55.56
20,49,63MOONS,EQ,372412,139604,37.49
20,50,664GS2027,GS,1000,1000,100.00
20,51,667GS2035,GS,1,1,100.00
20,52,667GS2050,GS,812,812,100.00
20,53,675GS2029,GS,700,700,100.00
20,54,676GS2061,GS,7201,6001,83.34
20,55,679GS2031,GS,365,265,72.60
20,56,68GS2060,GS,7,7,100.00
20,57,690GS2065,GS,200,200,100.00
20,58,695GS2061,GS,1249,1248,99.92
20,59,698GR2054,GS,100,100,100.00
20,60,699GS2026,GS,25917,22026,84.99
20,61,699GS2051,GS,1401,1401,100.00
20,62,702GS2027,GS,1000,1000,100.00
20,63,702GS2031,GS,4720,4620,97.88
20,64,706GS2028,GS,106,106,100.00
20,65,709GS2054,GS,1150,1150,100.00
20,66,709GS2074,GS,39422,39422,100.00
20,67,710GS2029,GS,10493,10270,97.87
20,68,717GS2030,GS,26867,25267,94.04
20,69,718GS2033,GS,29000,24148,83.27
20,70,718GS2037,GS,31511,29750,94.41
20,71,719HUDCO28,N7,200,200,100.00
20,72,71GS2034,GS,100,100,100.00
20,73,725GS2063,GS,50488,50438,99.90
20,74,726GS2032,GS,24446,24445,100.00
20,75,729IRFC26,NN,50,50,100.00
20,76,729NHAI26,NC,79,79,100.00
20,77,732IRFC25,NI,148,148,100.00
20,78,734GS2064,GS,30094,30093,100.00
20,79,736GS2052,GS,2,1,50.00
20,80,737GS2028,GS,4843,4843,100.00
20,81,737NTPC35C,NA,62,62,100.00
20,82,738GS2027,GS,42980,34421,80.09
20,83,738REC27TF,N2,100,100,100.00
20,84,739CG33,SG,200,200,100.00
20,85,739NHAI26,N8,1000,800,80.00
20,86,73GS2053,GS,16900,11910,70.47
20,87,740IIFCL33,N1,30,30,100.00
20,88,744TS53,SG,100,100,100.00
20,89,746GS2073,GS,2126,2126,100.00
20,90,74GS2062,GS,42572,42572,100.00
20,91,750IRFC35,NK,1040,1040,100.00
20,92,751HUDCO28,N5,50,50,100.00
20,93,752AP42,SG,100,100,100.00
20,94,753IRFC30,NJ,1536,1231,80.14
20,95,753NTPC30E,NC,236,236,100.00
20,96,754GS2036,GS,755683,743683,98.41
20,97,758JH31,SG,300,300,100.00
20,98,762GJ28,SG,100,100,100.00
20,99,762NTPC35F,ND,264,257,97.35
20,100,764HUDCO31,N8,749,749,100.00
20,101,764IRFC31,NO,1972,1972,100.00
20,102,764NABAR31,N2,1415,1108,78.30
20,103,767AP38,SG,100,100,100.00
20,104,767AS32,SG,100,100,100.00
20,105,768KA37,SG,600,600,100.00
20,106,769HUDCO31,N9,541,541,100.00
20,107,769NHAI31,NE,4398,3269,74.33
20,108,76IGT26,ND,25,25,100.00
20,109,76NHAI31,NA,4149,2842,68.50
