Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30042025,1384028202,0002730
Trade Date <30-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,179,179,100.00
20,2,1003ISFL28,N4,608,426,70.07
20,3,1003SCL30A,NV,50,50,100.00
20,4,1003SFIL28,NX,50,50,100.00
20,5,1015ECL29,NR,1093,1093,100.00
20,6,1015SCL28,NR,270,270,100.00
20,7,1015UCL26,N1,8,8,100.00
20,8,1018GS2026,GS,1409,1309,92.90
20,9,1025NFL25,N5,1,1,100.00
20,10,1025SCL34B,N1,248,148,59.68
20,11,1025UCL26A,N1,6,6,100.00
20,12,1030SFIL26,NJ,4,4,100.00
20,13,1030SFIL28,NM,10,10,100.00
20,14,1035UCL26,NA,30,30,100.00
20,15,1040NFL26,NA,2,2,100.00
20,16,1050IIFL29,ND,245,245,100.00
20,17,1050UCL25,N7,220,220,100.00
20,18,1050UCL28,NH,50,50,100.00
20,19,1065NFL27,NC,370,370,100.00
20,20,1075SCL34T,N1,200,100,50.00
20,21,10CAGL27,N5,13,13,100.00
20,22,10IIFL28A,NE,14,14,100.00
20,23,10IIFL29,N6,1218,925,75.94
20,24,10UCL26,ND,200,200,100.00
20,25,182D070825,TB,100,100,100.00
20,26,20MICRONS,EQ,113893,52962,46.50
20,27,21STCENMGM,EQ,3006,2878,95.74
20,28,360ONE,EQ,2937845,2152050,73.25
20,29,364D070825,TB,10000,10000,100.00
20,30,364D100426,TB,100,100,100.00
20,31,364D120625,TB,100,100,100.00
20,32,364D270226,TB,100,100,100.00
20,33,364D290525,TB,100,100,100.00
20,34,3IINFOLTD,EQ,422964,149585,35.37
20,35,3MINDIA,EQ,4939,2731,55.29
20,36,3PLAND,EQ,3337,2325,69.67
20,37,515GS2025,GS,2,2,100.00
20,38,563GS2026,GS,3,3,100.00
20,39,5PAISA,EQ,23977,12439,51.88
20,40,610GS2031,GS,1,1,100.00
20,41,63MOONS,EQ,105774,67889,64.18
20,42,654GS2032,GS,2,1,50.00
20,43,664GS2027,GS,100,100,100.00
20,44,667GS2050,GS,400,400,100.00
20,45,675GS2029,GS,500001,500001,100.00
20,46,676GS2061,GS,57477,57477,100.00
20,47,679GS2034,GS,1003077,1003077,100.00
20,48,695GS2061,GS,4,4,100.00
20,49,699GS2026,GS,30,30,100.00
20,50,699GS2051,GS,2,2,100.00
20,51,702GS2027,GS,6200,6200,100.00
20,52,702GS2031,GS,100,100,100.00
20,53,704GS2029,GS,100,100,100.00
20,54,706GS2028,GS,8239,8239,100.00
20,55,709GS2054,GS,4965,4865,97.99
20,56,709GS2074,GS,149,149,100.00
20,57,710GS2029,GS,23456,17933,76.45
20,58,714NHAI26,N7,2055,1555,75.67
20,59,717GS2030,GS,158001,157905,99.94
20,60,718GS2037,GS,87005,74020,85.08
20,61,71GS2034,GS,100,100,100.00
20,62,725GS2063,GS,200,200,100.00
20,63,726GS2029,GS,2000,2000,100.00
20,64,726GS2032,GS,3,3,100.00
20,65,727GS2026,GS,1,1,100.00
20,66,729IRFC26,NN,2,2,100.00
20,67,732GS2030,GS,1601,1601,100.00
20,68,732IRFC25,NI,500,411,82.20
20,69,733GS2026,GS,11680,11680,100.00
20,70,734GS2064,GS,6077,6077,100.00
20,71,737GS2028,GS,400,400,100.00
20,72,738GS2027,GS,247184,247184,100.00
20,73,739NHAI26,N8,831,731,87.97
20,74,73GS2053,GS,37338,25338,67.86
20,75,741GS2036,GS,10001,10001,100.00
20,76,746GS2073,GS,503404,503404,100.00
20,77,753IRFC30,NJ,452,452,100.00
20,78,753NTPC30E,NC,11,11,100.00
20,79,754GS2036,GS,147705,138535,93.79
20,80,758GJ32,SG,100,100,100.00
20,81,758JK50,SG,100,100,100.00
20,82,760PFCL35,N3,10,10,100.00
20,83,764HUDCO31,N8,1028,867,84.34
20,84,764IRFC31,NO,139,139,100.00
20,85,769HUDCO31,N9,4,4,100.00
20,86,769NHAI31,NE,851,851,100.00
20,87,76NHAI31,NA,2930,2530,86.35
20,88,772GS2049,GS,381,203,53.28
20,89,774IREDA31,N7,10,10,100.00
20,90,79NHIT35,N1,894,894,100.00
20,91,79NHIT40,N2,708,701,99.01
20,92,79NHIT47,N3,702,702,100.00
20,93,810IRFC27,N2,75,75,100.00
20,94,812REC27,NI,50,50,100.00
20,95,81TCHF28,N8,15,15,100.00
20,96,820IIFL27,N9,7,7,100.00
20,97,828GS2032,GS,5,5,100.00
20,98,82HUDCO27,N2,659,469,71.17
20,99,830NHAI27,N2,22206,14193,63.92
20,100,835IFL25,NV,200,200,100.00
20,101,835SCL23B,YM,27,27,100.00
20,102,842IIFL26,NL,717,697,97.21
20,103,848NTPC28,N2,5,5,100.00
20,104,850NHAI29,N5,200,200,100.00
20,105,85CIFC27,NL,10,10,100.00
20,106,865IIFL28,NS,100,100,100.00
20,107,865IRFC29,NA,1144,1057,92.40
20,108,865LTF26,NN,55,55,100.00
20,109,865TCAPS27,N8,577,556,96.36
20,110,872MMFSL26,N1,6,6,100.00
20,111,875NHAI29,N6,164,162,98.78
20,112,875SFL27,ZF,50,25,50.00
20,113,879NHPC28,N5,100,100,100.00
20,114,880IREDA34,N6,130,120,92.31
20,115,883GS2041,GS,14,7,50.00
20,116,885MOFSL26,N0,11,11,100.00
20,117,885TCAPS29,NC,65,65,100.00
20,118,886REC34,NG,101,101,100.00
20,119,888IRFC29,NE,4096,3187,77.81
20,120,888REC29,NF,1130,880,77.88
20,121,889SCL26,NS,5,5,100.00
20,122,890SFIL23A,NZ,128,128,100.00
20,123,891IIFCL34,N4,1054,1054,100.00
20,124,891NTPC33,N6,100,100,100.00
20,125,892NHPC33,N6,271,221,81.55
20,126,892PFCL33,N8,844,764,90.52
20,127,893NHB29,N6,35,35,100.00
20,128,894SCL25,Z3,20,20,100.00
20,129,897GS2030,GS,2,1,50.00
20,130,898LTF29,N7,45,45,100.00
20,131,89IHFL29,N1,43,43,100.00
20,132,901HUDCO34,NE,4215,4000,94.90
20,133,901NHB34,N6,303,208,68.65
20,134,903SFL28,YI,290,290,100.00
20,135,905LTF27,NF,170,170,100.00
20,136,905SC24B,Z9,20,20,100.00
20,137,910TCAP28,NA,51,51,100.00
20,138,915SCL26,NE,47,47,100.00
20,139,91D050625,TB,700,500,71.43
20,140,91D110725,TB,2800,2800,100.00
20,141,91D120625,TB,100,100,100.00
20,142,91D190625,TB,100,100,100.00
20,143,91D300525,TB,300,300,100.00
20,144,925IHFL25D,N6,21,21,100.00
20,145,925SCL25,N5,1,1,100.00
20,146,925SCL28C,BS,20,20,100.00
20,147,92GS2030,GS,12080,12080,100.00
20,148,930SFL28,YP,157,85,54.14
20,149,931SFL26,Z5,45,45,100.00
