Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042025,1253694104,0002731
Trade Date <29-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,107,107,100.00
20,2,1003SCL30A,NV,100,100,100.00
20,3,1015ECL29,NR,578,573,99.13
20,4,1015SCL29T,N1,100,100,100.00
20,5,1018GS2026,GS,957,957,100.00
20,6,1020CCSP27,N0,2,2,100.00
20,7,1025SCL34,Z8,4,4,100.00
20,8,1025SCL34B,N1,699,499,71.39
20,9,1025SCL35A,N1,165,85,51.52
20,10,1025SFIL26,NT,28,28,100.00
20,11,1025UCL26A,N1,20,20,100.00
20,12,1030SFIL26,NJ,4,4,100.00
20,13,1035UCL26,NA,1,1,100.00
20,14,1040NFL26,NA,102,102,100.00
20,15,1050ISFL28,N5,1,1,100.00
20,16,1050UCL28,NH,25,25,100.00
20,17,1065NFL27,NC,275,275,100.00
20,18,1090NFL26,NB,10,10,100.00
20,19,10CAGL27,N5,9,9,100.00
20,20,10IIFL28,N4,438,395,90.18
20,21,10IIFL28A,NE,226,226,100.00
20,22,10IIFL29,N6,64,64,100.00
20,23,10IIFLSF27,NB,10,10,100.00
20,24,10NFL25,N9,103,103,100.00
20,25,10NIDO26,N6,365,365,100.00
20,26,12VCCL27,N0,1,1,100.00
20,27,12VCCL29B,N0,18,18,100.00
20,28,182D240725,TB,300,300,100.00
20,29,20MICRONS,EQ,162691,55642,34.20
20,30,21STCENMGM,EQ,4001,2786,69.63
20,31,360ONE,EQ,731964,440736,60.21
20,32,364D161025,TB,100,100,100.00
20,33,364D220126,TB,200,200,100.00
20,34,364D270226,TB,500,500,100.00
20,35,364D290126,TB,100,100,100.00
20,36,3IINFOLTD,EQ,360565,166699,46.23
20,37,3MINDIA,EQ,3487,1863,53.43
20,38,3PLAND,EQ,8742,6527,74.66
20,39,563GS2026,GS,10,9,90.00
20,40,585GS2030,GS,10,10,100.00
20,41,5PAISA,EQ,21707,8363,38.53
20,42,63MOONS,EQ,73899,46200,62.52
20,43,654GS2032,GS,198,198,100.00
20,44,675GS2029,GS,1303,1300,99.77
20,45,679GS2031,GS,500,500,100.00
20,46,68GS2060,GS,60,60,100.00
20,47,692GS2039,GS,200,200,100.00
20,48,698GR2054,GS,400,400,100.00
20,49,699GS2026,GS,100300,100300,100.00
20,50,699GS2051,GS,9400,9200,97.87
20,51,702GS2027,GS,6236,6236,100.00
