Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09052025,1391407353,0002687
Trade Date <09-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,50,50,100.00
20,2,1015ECL29,NR,560,526,93.93
20,3,1015UCL27,NF,20,10,50.00
20,4,1018GS2026,GS,1036,936,90.35
20,5,1025NFL25,N5,21,21,100.00
20,6,1025SCL34,Z8,100,100,100.00
20,7,1035UCL26,NA,15,15,100.00
20,8,1050ISFL28,N5,120,120,100.00
20,9,1050UCL28,NH,215,215,100.00
20,10,1060ECL29,NS,500,402,80.40
20,11,1065NFL27,NC,443,443,100.00
20,12,1075NFL25,N6,9,9,100.00
20,13,1075UCL25,N9,51,51,100.00
20,14,10IIFL28,N4,500,500,100.00
20,15,10IIFL29,N6,150,150,100.00
20,16,10ISFL26,N3,30,30,100.00
20,17,10NFL25,N9,29,29,100.00
20,18,10NIDO26,N6,50,50,100.00
20,19,10SCL30A,BV,53,35,66.04
20,20,10UCL26,ND,3,3,100.00
20,21,12VCCL29B,N0,6,6,100.00
20,22,182D170725,TB,100,100,100.00
20,23,182D270625,TB,100,100,100.00
20,24,182D311025,TB,100,100,100.00
20,25,20MICRONS,EQ,189941,84514,44.49
20,26,21STCENMGM,EQ,2621,2617,99.85
20,27,360ONE,EQ,853218,229381,26.88
20,28,364D161025,TB,4900,4900,100.00
20,29,364D261225,TB,100,100,100.00
20,30,364D290126,TB,600,600,100.00
20,31,3IINFOLTD,EQ,725474,175330,24.17
20,32,3MINDIA,EQ,3153,1112,35.27
20,33,3PLAND,EQ,6715,4580,68.21
20,34,515GS2025,GS,80,28,35.00
20,35,563GS2026,GS,6,5,83.33
20,36,5PAISA,EQ,26225,9124,34.79
20,37,619GS2034,GS,1,1,100.00
20,38,63MOONS,EQ,84383,37231,44.12
20,39,664GS2027,GS,200,200,100.00
20,40,675GS2029,GS,1,1,100.00
20,41,679GS2031,GS,100,100,100.00
20,42,679GS2034,GS,200,200,100.00
20,43,690GS2065,GS,5357,5357,100.00
20,44,695GS2061,GS,2,1,50.00
20,45,698GR2054,GS,100,100,100.00
20,46,699GS2026,GS,64951,64951,100.00
20,47,699GS2051,GS,4035,4034,99.98
20,48,702GS2027,GS,21427,21426,100.00
20,49,706GS2028,GS,31000,31000,100.00
20,50,709GS2054,GS,801,801,100.00
20,51,709GS2074,GS,100,100,100.00
20,52,710GS2029,GS,500,500,100.00
20,53,716GS2050,GS,200,200,100.00
20,54,717GS2030,GS,2045,2045,100.00
20,55,718GS2033,GS,505,505,100.00
20,56,718GS2037,GS,2519,1702,67.57
